,POLK (51426)
ACH-000004,-0.07616719494120652
ACH-000005,0.042361750046839126
ACH-000007,-0.09564686677584484
ACH-000009,-0.07352745117221515
ACH-000011,0.07196912983127425
ACH-000012,-0.06332240901178686
ACH-000013,-0.05420262312594238
ACH-000014,-0.04055764828222245
ACH-000015,-0.10826372286987876
ACH-000017,-0.042650587168912096
ACH-000018,-0.23190809566736406
ACH-000019,-0.0061753285024634215
ACH-000021,-0.09865437474459617
ACH-000022,0.02038345334167928
ACH-000025,0.009645137980826592
ACH-000028,-0.05974473360728951
ACH-000030,-0.01623205785566034
ACH-000035,-0.02386048499220789
ACH-000036,-0.033141192737365266
ACH-000037,-0.14649002825879726
ACH-000039,-0.001925505517300349
ACH-000040,-0.07708167423361087
ACH-000041,0.009225619175942144
ACH-000042,-0.031194410857882517
ACH-000045,0.057270881448199286
ACH-000047,0.013670384737366384
ACH-000052,-0.02499376490798327
ACH-000053,0.006612531998758303
ACH-000054,-0.07698588875019091
ACH-000055,-0.15565866727103236
ACH-000060,-0.022979638048470384
ACH-000067,0.003617638346921354
ACH-000070,-0.0034215808557273605
ACH-000075,0.07380011346478775
ACH-000078,0.00604628053177171
ACH-000082,-0.025827500644041736
ACH-000085,-0.1399449352585163
ACH-000086,0.051084247746034435
ACH-000087,0.10784958292459454
ACH-000092,-0.07664848439891117
ACH-000095,-0.048771070847767856
ACH-000097,-0.12030253787452035
ACH-000098,-0.12614934756166868
ACH-000099,-0.028237638446052468
ACH-000108,-0.04560455263081141
ACH-000113,0.08788189133562778
ACH-000116,-0.08162590662725652
ACH-000118,-0.028744356745337686
ACH-000120,-0.044414331510508116
ACH-000123,-0.1237620240765273
ACH-000127,-0.006549801113265343
ACH-000128,-0.12112908445619873
ACH-000132,0.0044741015413425145
ACH-000133,-0.004035653844584322
ACH-000137,-0.004254378354310461
ACH-000138,-0.01135167564801916
ACH-000142,0.06024568634930065
ACH-000143,0.1819248910344575
ACH-000146,0.014608524682229543
ACH-000148,0.007741599068922916
ACH-000150,0.05782528182741733
ACH-000152,-0.010515070871721023
ACH-000153,-0.272088479495496
ACH-000159,-0.08428576676364095
ACH-000160,-0.05775480704951647
ACH-000163,-0.02627908720264734
ACH-000167,-0.16422693154986667
ACH-000168,-0.08226851922271397
ACH-000169,-0.1117467930129
ACH-000178,0.07729777673188605
ACH-000183,-0.08943121935986106
ACH-000188,-0.05202630190327235
ACH-000189,0.12732906608792294
ACH-000190,0.032809225262535616
ACH-000198,-0.0405803234528752
ACH-000203,0.09803649063686566
ACH-000204,-0.16573368426350293
ACH-000206,0.1366216526629875
ACH-000207,0.054283021925085724
ACH-000208,-0.22270381720705948
ACH-000210,0.09972054899894583
ACH-000211,0.007447614618003966
ACH-000215,-0.002764398632907196
ACH-000221,0.14294999577859252
ACH-000222,-0.04886153307611217
ACH-000223,0.04366406104230956
ACH-000226,0.05072166885142364
ACH-000227,-0.11072846721383246
ACH-000228,-0.21283101690491868
ACH-000231,-0.05023818026404167
ACH-000232,-0.06895238830935864
ACH-000233,0.07035166208558141
ACH-000234,-0.02861687269967795
ACH-000235,-0.08554151903199839
ACH-000237,-0.07070176829337439
ACH-000238,-0.0479546423969907
ACH-000242,-0.048804324910835896
ACH-000243,0.0223768869533006
ACH-000244,0.14030999405739372
ACH-000246,0.05172764411325628
ACH-000248,0.14539603599192344
ACH-000250,-0.04068182274997025
ACH-000251,-0.1817960235981957
ACH-000252,-0.09534327350448003
ACH-000253,0.02631174855948113
ACH-000255,-0.08255499931473698
ACH-000256,-0.03021171257128783
ACH-000257,-0.13474582403731336
ACH-000258,0.056447960752367174
ACH-000259,-0.07407229567793255
ACH-000260,0.015314817267166153
ACH-000261,-0.08593291621965278
ACH-000262,-0.030333697277932774
ACH-000263,0.1288504218037953
ACH-000264,-0.02543877805965516
ACH-000265,0.02610273410625303
ACH-000266,-0.07501013948292343
ACH-000272,0.03543452368593147
ACH-000274,-0.09491822754124984
ACH-000277,-0.011078503235900938
ACH-000278,0.023210472574279932
ACH-000279,-0.0958250339630367
ACH-000280,0.035898900347601306
ACH-000281,0.009199179944786057
ACH-000288,-0.02824040203689902
ACH-000291,-0.0009643016161259883
ACH-000293,-0.09932497450676958
ACH-000294,-0.03734199837476452
ACH-000295,0.04810727024940305
ACH-000296,-0.0052811554114565356
ACH-000302,-0.11000995733100846
ACH-000304,0.017248482455284736
ACH-000307,-0.04793599663790573
ACH-000308,-0.0021597447036766065
ACH-000310,-0.06457865614065472
ACH-000311,-0.056544076872157664
ACH-000312,-0.020099224381601118
ACH-000315,-0.055730381762791326
ACH-000316,-0.03396323708971589
ACH-000317,0.018452337853337882
ACH-000318,0.08426736576688681
ACH-000319,0.015770182081860085
ACH-000320,-0.04222536826805067
ACH-000322,-0.1425934360982501
ACH-000323,0.07539130575387812
ACH-000324,0.018579825338788342
ACH-000329,-0.022237626335296516
ACH-000330,-0.008508536259933731
ACH-000331,0.032043693958635724
ACH-000332,-0.06873427732535274
ACH-000334,-0.16312883483407556
ACH-000335,-0.05050210453845042
ACH-000336,-0.12903251615647165
ACH-000337,-0.03211465198544409
ACH-000338,-0.16256279320711853
ACH-000339,0.12904497870307435
ACH-000341,-0.1756588100461168
ACH-000348,-0.05861973505665585
ACH-000350,-0.021207424666711213
ACH-000352,0.0021973638882261197
ACH-000356,-0.14969267936619746
ACH-000361,-0.12431143603358072
ACH-000362,-0.06155974255630633
ACH-000363,-0.043777971800874865
ACH-000364,0.05368896756486738
ACH-000365,-0.0617848565542729
ACH-000366,-0.07159758788803045
ACH-000368,0.060246651897939235
ACH-000374,-0.07633669064786511
ACH-000375,0.05011539841501896
ACH-000376,0.019857695584131373
ACH-000381,0.032246235327970836
ACH-000383,-0.05088214583285578
ACH-000387,0.023259595967874948
ACH-000389,-0.033063296529934616
ACH-000390,-0.024203494423853673
ACH-000393,-0.055986268598294996
ACH-000395,0.0673418982298512
ACH-000396,-0.09761697714165596
ACH-000397,0.008668205388288669
ACH-000401,-0.10355842397959032
ACH-000402,-0.07481885735176189
ACH-000403,0.07618631046802134
ACH-000404,0.19848696522962334
ACH-000406,-0.02732805291259214
ACH-000407,-0.021836878524205343
ACH-000408,-0.010905105276813223
ACH-000410,0.05252166450140743
ACH-000411,0.042403177593805706
ACH-000414,-0.04563057774584975
ACH-000415,-0.056328178784328324
ACH-000416,-0.10764594294391956
ACH-000420,-0.0053939761682047505
ACH-000421,0.039082031156401055
ACH-000424,-0.13504339538484378
ACH-000425,-0.016819891013821957
ACH-000426,0.10074931497550536
ACH-000427,-0.04759166849950648
ACH-000433,0.1498430145211645
ACH-000435,0.276466009134386
ACH-000436,-0.1287363391417901
ACH-000444,-0.021290682733715916
ACH-000445,0.023045350163398644
ACH-000448,0.007754143606769521
ACH-000450,0.07468182869281031
ACH-000452,-0.010721935499262982
ACH-000454,0.02799632130687816
ACH-000458,0.06483382775855982
ACH-000459,0.13275315427646348
ACH-000460,0.06989272863672917
ACH-000461,-0.08290573517787192
ACH-000463,-0.04952141636199685
ACH-000464,-0.1376351989509984
ACH-000466,-0.138638337751259
ACH-000467,0.004253757153063829
ACH-000468,-0.017778312504684275
ACH-000469,0.06962494882178186
ACH-000470,0.11566418052545535
ACH-000471,0.03178110336377543
ACH-000472,-0.05430425300431371
ACH-000473,-0.10071352033107216
ACH-000475,-0.001462751586824756
ACH-000476,-0.01127701226718299
ACH-000477,0.2008225683095277
ACH-000479,-0.07216184987267829
ACH-000480,-0.1012100901337275
ACH-000481,-0.1235106367619952
ACH-000483,0.021720052436063543
ACH-000484,-0.06895505800952531
ACH-000485,0.03193825388853866
ACH-000486,-0.0635796856325163
ACH-000487,-0.12318127034652393
ACH-000488,-0.01651582064672448
ACH-000490,0.06824698658133979
ACH-000491,-0.049497200427797386
ACH-000495,0.02836291772621872
ACH-000496,0.018541297125481245
ACH-000499,0.07865258933426979
ACH-000500,-0.2259427433793748
ACH-000502,0.01322032412824173
ACH-000503,-0.10783177167434932
ACH-000505,-0.04616493549971195
ACH-000507,-0.07182938529990908
ACH-000510,-0.023511212907999738
ACH-000511,-0.068457809324143
ACH-000512,0.07759036757456919
ACH-000516,-0.04527467504509725
ACH-000517,-0.05385760646887725
ACH-000518,0.08420143709535417
ACH-000520,-0.13246970982282402
ACH-000521,-0.07358830551283588
ACH-000522,-0.15561056725069894
ACH-000524,-0.05450843530857264
ACH-000527,-0.09972900941805407
ACH-000528,0.007861184138344909
ACH-000537,0.028884175628504424
ACH-000541,-0.1547920591292588
ACH-000542,0.01444329107593455
ACH-000544,-0.02869645507073797
ACH-000545,-0.09445695346645766
ACH-000547,-0.07797541345949012
ACH-000548,-0.10468175653660616
ACH-000549,0.22698454813146896
ACH-000550,-0.033457255738541844
ACH-000552,0.035295757016569104
ACH-000556,0.04413202363196568
ACH-000557,-0.06767218659874931
ACH-000569,0.2390634457734975
ACH-000570,-0.0033175266777617464
ACH-000571,-0.08834692713757038
ACH-000573,0.0052982669767292715
ACH-000576,-0.11578541943412188
ACH-000579,-0.13178647781992614
ACH-000580,0.04142290321137832
ACH-000584,-0.03159554768333909
ACH-000585,-0.05714406520488996
