,LYSMD2 (256586)
ACH-000004,-0.06986084062545532
ACH-000005,-0.00845014624816217
ACH-000007,-0.002761147096298116
ACH-000009,-0.08162634625464735
ACH-000011,-0.09225645137942667
ACH-000012,-0.02422900494493144
ACH-000013,0.025175159344148827
ACH-000014,-0.06375798861000212
ACH-000015,0.004085287609390686
ACH-000017,-0.044466552181280566
ACH-000018,-0.02194970786282929
ACH-000019,0.12557437623762152
ACH-000021,0.04371791068705592
ACH-000022,-0.1328420968143638
ACH-000025,-0.01877091238960691
ACH-000028,0.14056210511092898
ACH-000030,-0.03988386454698739
ACH-000035,-0.17643813430379265
ACH-000036,0.04192437230714385
ACH-000037,0.01942027429006745
ACH-000039,-0.05877449425384108
ACH-000040,-0.07732763462933855
ACH-000041,-0.0334847077973591
ACH-000042,-0.04020463345681858
ACH-000045,-0.07189900287823328
ACH-000047,0.018617193317440925
ACH-000052,-0.1483250108349422
ACH-000053,0.08712689610197111
ACH-000054,-0.051240629962505696
ACH-000055,-0.17611259494769296
ACH-000060,-0.10074250096786544
ACH-000067,-0.048186976446921104
ACH-000070,0.10520892607356107
ACH-000075,-0.05245279943890335
ACH-000078,-0.039208306964385216
ACH-000082,-0.10558887332797284
ACH-000085,-0.032835051461884916
ACH-000086,0.03677100972427124
ACH-000087,0.1382326079850763
ACH-000092,0.01748178518966314
ACH-000095,0.049704932850875
ACH-000097,-0.03602180108473332
ACH-000098,-0.006984035828956967
ACH-000099,0.0903517130868665
ACH-000108,-0.024712324298675797
ACH-000113,0.08218228658077482
ACH-000116,-0.021883926264553488
ACH-000118,0.005593558788021337
ACH-000120,0.10336342066518782
ACH-000123,0.10661253535462924
ACH-000127,0.013327385895147526
ACH-000128,0.09092550183607268
ACH-000132,0.021143546664461152
ACH-000133,0.052456679027421134
ACH-000137,-0.18226491756979726
ACH-000138,0.08737357056347217
ACH-000142,-0.09876851868102876
ACH-000143,-0.08235857778745677
ACH-000146,-0.1494826745987532
ACH-000148,-0.050516261306029285
ACH-000150,0.07238080183616956
ACH-000152,-0.024191821893993038
ACH-000153,0.16454848509642506
ACH-000159,0.04650745588588295
ACH-000160,-0.044256641859182606
ACH-000163,-0.04999209934823252
ACH-000167,-0.07823355671220207
ACH-000168,-0.1499717448249435
ACH-000169,0.017690786553990957
ACH-000178,-0.12484537765438865
ACH-000183,-0.028645083723094895
ACH-000188,-0.03746381628070685
ACH-000189,-0.17973784322844455
ACH-000190,0.07691815743850484
ACH-000198,0.01353218867388517
ACH-000203,-0.2902850449356177
ACH-000204,0.23715313952201103
ACH-000206,-0.15064826141848786
ACH-000207,0.040607197423215856
ACH-000208,-0.23130728233877326
ACH-000210,0.2837227245402086
ACH-000211,0.06107174484496684
ACH-000215,0.0075293474848543455
ACH-000221,-0.12341947167798188
ACH-000222,-0.016931276728386416
ACH-000223,-0.08337922920961907
ACH-000226,-0.22292638580471144
ACH-000227,-0.10572604945819744
ACH-000228,-0.1264581734254637
ACH-000231,-0.10776874056120224
ACH-000232,0.05030091296312
ACH-000233,0.09756600116942124
ACH-000234,-0.044570015910301936
ACH-000235,-0.02424492232062738
ACH-000237,-0.0746540565745403
ACH-000238,-0.05365566983401929
ACH-000242,-0.15018437651713892
ACH-000243,0.0002322237938479922
ACH-000244,-0.06588062309504747
ACH-000246,0.07036712390908648
ACH-000248,0.242470739322704
ACH-000250,-0.1376419660166555
ACH-000251,0.09796220079463556
ACH-000252,-0.09231345168127927
ACH-000253,-0.01997747037616318
ACH-000255,0.04051974509701259
ACH-000256,-0.09184971640190524
ACH-000257,0.00853536386689787
ACH-000258,0.006431702191010122
ACH-000259,-0.005664053493912236
ACH-000260,-0.08736547391710699
ACH-000261,-0.04833899218525841
ACH-000262,-0.11797011931267185
ACH-000263,-0.12438828040835155
ACH-000264,-0.03584575317433408
ACH-000265,0.016659604057895242
ACH-000266,-0.09176159836084076
ACH-000272,0.045545963684511616
ACH-000274,-0.20234931744978235
ACH-000277,-0.017791416968699444
ACH-000278,-0.005179372619549314
ACH-000279,-0.0008916194654534935
ACH-000280,0.048901698755101766
ACH-000281,0.09827304639839264
ACH-000288,-0.024672220685906892
ACH-000291,-0.0067580007592659246
ACH-000293,0.010371882443723113
ACH-000294,0.004854152423799499
ACH-000295,-0.09114638363632603
ACH-000296,0.005474041873862523
ACH-000302,-0.029313380918832524
ACH-000304,0.06266520052308233
ACH-000307,-0.035436277620129866
ACH-000308,-0.036576456158907984
ACH-000310,-0.21918488720785592
ACH-000311,-0.0929821972744444
ACH-000312,0.10378147557982242
ACH-000315,0.08310365312776777
ACH-000316,-0.11796124697608705
ACH-000317,0.1324398028764708
ACH-000318,-0.08648228690227312
ACH-000319,-0.0428876760411185
ACH-000320,0.05061288031617179
ACH-000322,0.06688762145919983
ACH-000323,-0.06195964680641969
ACH-000324,-0.07829393225822236
ACH-000329,-0.02685726923890348
ACH-000330,0.1943836796193699
ACH-000331,-0.14178496839395588
ACH-000332,-0.010841619126953415
ACH-000334,0.06966685310763683
ACH-000335,0.07768901990041584
ACH-000336,0.022873760087729064
ACH-000337,-0.014683530137897563
ACH-000338,0.8662251067326273
