,SPEF2 (79925)
ACH-000004,0.3005782034165445
ACH-000005,-0.005920222801817255
ACH-000007,0.06321264567949562
ACH-000009,0.07782777162353614
ACH-000011,0.19977958440606472
ACH-000012,0.1708837218580882
ACH-000013,0.2565048218587901
ACH-000014,0.19436330756898826
ACH-000015,0.04893220208205517
ACH-000017,0.06032991916119423
ACH-000018,-0.1296849628844885
ACH-000019,0.10636601240537716
ACH-000021,0.181738578158982
ACH-000022,0.14345602800789362
ACH-000025,0.19045392655248708
ACH-000028,0.08544466260969039
ACH-000030,0.19580449196621788
ACH-000035,-0.020521608156880512
ACH-000036,0.33029726414269994
ACH-000037,0.08188491672808476
ACH-000039,0.2879880394119629
ACH-000040,0.13186057418508215
ACH-000041,0.24286246644175685
ACH-000042,0.2199049542300908
ACH-000045,0.1243298332780823
ACH-000047,0.09391250509501264
ACH-000052,0.10947799923258117
ACH-000053,0.19351437125107288
ACH-000054,0.1433923030396512
ACH-000055,0.03677366104917066
ACH-000060,0.2448731437585044
ACH-000067,0.008902834351138941
ACH-000070,0.1897754758648084
ACH-000075,0.06531267004603579
ACH-000078,0.10293671254416636
ACH-000082,0.22376969631000088
ACH-000085,0.027908184252112802
ACH-000086,0.2182331516345506
ACH-000087,0.526679243341552
ACH-000092,0.22134441556309964
ACH-000095,0.228237118885792
ACH-000097,0.1493911305933227
ACH-000098,0.06614405977567027
ACH-000099,0.08698511034403157
ACH-000108,0.2682835980746046
ACH-000113,0.0429981251616972
ACH-000116,0.15680749439410274
ACH-000118,0.13748731516157248
ACH-000120,0.2750948559441549
ACH-000123,0.07935974027515917
ACH-000127,-0.07293461190941088
ACH-000128,0.15191958891535046
ACH-000132,0.0475098525143354
ACH-000133,0.2589174344272693
ACH-000137,0.4014166084066216
ACH-000138,0.23649440980545186
ACH-000142,0.1341862306988066
ACH-000143,0.13998968791353414
ACH-000146,0.10505953071032002
ACH-000148,0.20559776979337724
ACH-000150,0.11878809750992032
ACH-000152,0.019208724712113413
ACH-000153,0.15115436534749
ACH-000159,0.08695816346442678
ACH-000160,0.1421310655893478
ACH-000163,-0.0029051855308773514
ACH-000167,-0.07807311978106378
ACH-000168,0.05499731127436345
ACH-000169,0.01585226737223677
ACH-000178,0.12432049202673302
ACH-000183,0.28197308814967725
ACH-000188,0.11899393982976715
ACH-000189,0.20059349128289136
ACH-000190,0.14279409928768175
ACH-000198,0.16865321171434544
ACH-000203,-0.123251416609745
ACH-000204,-0.08600816928294919
ACH-000206,0.03667136011327826
ACH-000207,0.044961352074455806
ACH-000208,0.3441367817486816
ACH-000210,0.3876896216672103
ACH-000211,0.1999815454050363
ACH-000215,0.16815326406218692
ACH-000221,0.14451927848128274
ACH-000222,0.0930909563784589
ACH-000223,0.15921043892829814
ACH-000226,0.08544077099002739
ACH-000227,0.26808241771935354
ACH-000228,0.17633775830870727
ACH-000231,0.2132921705467312
ACH-000232,0.030338637384713388
ACH-000233,0.17858915302753647
ACH-000234,0.12736733108289072
ACH-000235,0.15349544280231964
ACH-000237,0.1400666845499013
ACH-000238,0.2386997928111087
ACH-000242,0.3601186305268278
ACH-000243,0.183809447809791
ACH-000244,0.030740491234044064
ACH-000246,0.15192524700469162
ACH-000248,0.21638580251894907
ACH-000250,0.199763389851893
ACH-000251,0.21506609012954936
ACH-000252,0.1955510886754113
ACH-000253,0.1725439728200449
ACH-000255,0.0021906121486648523
ACH-000256,0.2883792412274998
ACH-000257,0.14487834020448104
ACH-000258,0.041437350664048016
ACH-000259,0.21709534305669884
ACH-000260,0.11620685348900925
ACH-000261,0.14238770939212847
ACH-000262,0.20574120165667145
ACH-000263,0.22685796101847286
ACH-000264,0.06444822466576905
ACH-000265,0.199984338018701
ACH-000266,0.13114754327930908
ACH-000272,0.0939946266820236
ACH-000274,0.20600188953730497
ACH-000277,0.19253572258262366
ACH-000278,0.20180454281629853
ACH-000279,0.12447285350673146
ACH-000280,0.18766625070032197
ACH-000281,0.11608127856577405
ACH-000288,0.10220790598776472
ACH-000291,0.18634988698897853
ACH-000293,0.2408468007489301
ACH-000294,0.1456925699739542
ACH-000295,-0.057688065016640026
ACH-000296,0.13882433063658214
ACH-000302,0.1909741206177873
ACH-000304,0.06684576568402592
ACH-000307,0.2802222117946915
ACH-000308,0.07217994989865564
ACH-000310,-0.010343380629088851
ACH-000311,0.1157213867805053
ACH-000312,0.2349166028994941
ACH-000315,0.15715235587340104
ACH-000316,0.2106988851486144
ACH-000317,0.2881964119061759
ACH-000318,0.15422293923569835
ACH-000319,0.11213012152730126
ACH-000320,0.07853716176718024
ACH-000322,0.3197162456239964
ACH-000323,0.1451862230164266
ACH-000324,0.13327805097969636
ACH-000329,0.06044652763772745
ACH-000330,0.1748080375806958
ACH-000331,0.2424364207125176
ACH-000332,0.12142460070303153
ACH-000334,0.1921458058759745
ACH-000335,-0.0861795549882233
ACH-000336,-0.09610709895694408
ACH-000337,0.11216027124863863
ACH-000338,0.5082042566978614
ACH-000339,0.15657624272210371
ACH-000341,0.316230785863179
ACH-000348,0.1328912874552791
ACH-000350,0.1609843566005779
ACH-000352,0.16730117980763595
ACH-000356,0.12318136825338533
ACH-000361,-0.1732763967417144
ACH-000362,0.08205731426971549
ACH-000363,0.14112360475890134
ACH-000364,-0.00424095133076216
ACH-000365,0.13635880375439136
ACH-000366,0.1639103659989041
ACH-000368,0.21900823995765675
ACH-000374,0.2828255517693017
ACH-000375,0.3035618841332227
ACH-000376,0.1926679790177966
ACH-000381,0.28477602562033144
ACH-000383,0.061915767713397726
ACH-000387,0.2250830793559808
ACH-000389,0.22457990773701608
ACH-000390,0.15188551616948118
ACH-000393,0.10106210397343326
ACH-000395,0.21440752267294888
ACH-000396,0.029572486980829468
ACH-000397,0.20565164727451185
ACH-000401,0.15679027477235413
ACH-000402,-0.040079376614507584
ACH-000403,0.20662878126608453
ACH-000404,0.26568390626550403
ACH-000406,0.09405197400018336
ACH-000407,0.23737848275059584
ACH-000408,0.1726965453486219
ACH-000410,0.1615154861682633
ACH-000411,0.001790795886290614
ACH-000414,0.22949572297147405
ACH-000415,0.07146896504732321
ACH-000416,0.06919562130951824
ACH-000420,0.016482941017855857
ACH-000421,0.1887262815941597
ACH-000424,0.13444570252780114
ACH-000425,0.11000960029480224
ACH-000426,0.18215918679793575
ACH-000427,0.16120435256414392
ACH-000433,0.15629510339886246
ACH-000435,0.3136226807071933
ACH-000436,0.1098155276764161
ACH-000444,0.0630427610015953
ACH-000445,0.015092448799361509
ACH-000448,0.1867795695880709
ACH-000450,0.2459632527911951
ACH-000452,0.1300578213053639
ACH-000454,0.0482884280600684
ACH-000458,0.07956443863362514
ACH-000459,0.2599710659921187
ACH-000460,0.069286371377675
ACH-000461,0.17606746107272314
ACH-000463,0.133122679178701
ACH-000464,0.10615781492510336
ACH-000466,0.16490056725757712
ACH-000467,0.21578222727129254
ACH-000468,0.12606016242101173
ACH-000469,0.24388375790516864
ACH-000470,0.13908187688777332
ACH-000471,0.16256730834494634
