,XPO1 (7514)
ACH-000782,-1.1141567126090992
ACH-000783,-1.3055759849630328
ACH-000784,-1.1337006917860863
ACH-000785,-1.3046612509320394
ACH-000787,-1.208802471360188
ACH-000788,-1.27950647618878
ACH-000791,-1.2444487742939794
ACH-000792,-1.1531673692893851
ACH-000794,-1.2625859687431993
ACH-000796,-1.3548444240421935
ACH-000798,-0.9591308506792868
ACH-000799,-1.231075565001014
ACH-000800,-1.0942299942048836
ACH-000802,-1.3027678870352162
ACH-000804,-1.2463389993765916
ACH-000805,-1.4096319793210836
ACH-000809,-1.1798508113197306
ACH-000810,-1.459210556955404
ACH-000811,-1.310237327929844
ACH-000817,-1.0620777243686128
ACH-000819,-1.2775443101061497
ACH-000820,-1.1121006359239345
ACH-000821,-1.2871249825221305
ACH-000822,-1.0718705581119556
ACH-000823,-1.330680819938346
ACH-000824,-1.3581478905386557
ACH-000827,-1.0283791733669754
ACH-000829,-1.0718952482762512
ACH-000831,-1.160831067465017
ACH-000832,-1.088669017349644
ACH-000833,-1.0970738351479616
ACH-000834,-1.1450973932995059
ACH-000835,-1.3141193764944206
ACH-000836,-1.3662534851420771
ACH-000837,-1.2064164071798649
ACH-000838,-1.0353623071223017
ACH-000839,-1.342298933261224
ACH-000840,-1.094165925368722
ACH-000841,-1.2284050058225722
ACH-000843,-1.1193272976901638
ACH-000846,-1.027551314136781
ACH-000847,-1.2268176440144145
ACH-000848,-1.127869716007737
ACH-000849,-1.4126624517477295
ACH-000851,-1.1015057103547932
ACH-000855,-1.2910146559366442
ACH-000856,-1.1762858275221677
ACH-000858,-1.2064170777879482
ACH-000859,-1.1999411595033602
ACH-000861,-1.4736143652425644
ACH-000862,-1.3492578987711634
ACH-000865,-1.1264460500932458
ACH-000866,-1.2926956345186391
ACH-000867,-1.0854678605439367
ACH-000869,-1.3767180803283985
ACH-000872,-1.2983919596668096
ACH-000873,-1.1467126383271264
ACH-000876,-1.402837971308427
ACH-000878,-1.0602788001900134
ACH-000880,-0.8870270386667607
ACH-000881,-1.2903867734122592
ACH-000882,-1.3275108435885603
ACH-000884,-1.1626231557241509
ACH-000885,-1.1982785141797527
ACH-000887,-1.1553302901154894
ACH-000889,-1.2847723109281122
ACH-000896,-1.2342666575584107
ACH-000898,-1.2890826241617015
ACH-000900,-1.1552695139607916
ACH-000901,-1.2657056482635396
ACH-000905,-1.131044456432981
ACH-000906,-1.3005511684971935
ACH-000907,-1.3500203915912368
ACH-000910,-1.2355102519010308
ACH-000911,-1.215933255344095
ACH-000912,-1.1882377388992462
ACH-000913,-1.4177596844511526
ACH-000915,-1.088487616685352
ACH-000916,-1.1381533408936813
ACH-000917,-1.2954223168220076
ACH-000920,-1.186149656152905
ACH-000921,-1.3113891450125652
ACH-000924,-1.2504599411981725
ACH-000926,-1.2631972900680262
ACH-000928,-1.2918507505874366
ACH-000929,-1.17772233125575
ACH-000932,-1.1355611064784898
ACH-000935,-1.1342093942984093
ACH-000936,-1.1365473349656916
ACH-000937,-1.2491065670494097
ACH-000938,-1.3029518083130949
ACH-000939,-1.2418731867359694
ACH-000941,-1.1431650918568153
ACH-000943,-1.110794997129362
ACH-000946,-1.028219873921011
ACH-000947,-1.2792781609636728
ACH-000948,-1.1921624799065471
ACH-000950,-1.1623606049744497
ACH-000953,-1.2779935250462455
ACH-000954,-1.0284249521522646
ACH-000957,-1.1251735234982372
ACH-000958,-1.3152090881519423
ACH-000960,-1.066415557952251
ACH-000963,-1.1848465965098642
ACH-000968,-1.4146222203425514
ACH-000969,-1.0946179108017335
ACH-000972,-1.0729846517877957
ACH-000973,-1.0756418414153597
ACH-000974,-1.1353049472395609
ACH-000978,-1.0849507321093623
ACH-000984,-1.3987012850300489
ACH-000986,-1.1225183813924575
ACH-000988,-1.301439075451159
ACH-000993,-0.9201169561972902
ACH-000994,-1.2326690353462213
ACH-000996,-1.1197578962458958
ACH-001001,-1.2805223158421681
ACH-001020,-1.1042319600932882
ACH-001028,-1.2909078987826368
ACH-001031,-1.2335868668908545
ACH-001038,-1.267239676483669
ACH-001048,-1.2994731988273809
ACH-001050,-1.1656685790515764
ACH-001053,-1.1617838235361064
ACH-001054,-1.2331080686506706
ACH-001061,-1.181710946466177
ACH-001067,-1.253548747980584
ACH-001075,-1.2052822347210934
ACH-001096,-1.2783814590322056
ACH-001111,-1.353731783802051
ACH-001119,-1.3732328619971623
ACH-001128,-1.4356803797975872
ACH-001134,-1.328748570415362
ACH-001151,-1.214750131448592
ACH-001163,-1.5507581744288892
ACH-001164,-1.156624794038621
ACH-001183,-1.1758187675211953
ACH-001192,-1.291127495328381
ACH-001193,-1.23787232790781
ACH-001196,-0.8816691920825218
ACH-001197,-1.5470419554698325
ACH-001205,-1.3447219110439326
ACH-001211,-1.2330506550148088
ACH-001212,-0.9909866925590692
ACH-001228,-1.3149575760210754
ACH-001232,-1.1646763985488815
ACH-001239,-1.0081652127405416
ACH-001270,-1.0941922157617678
ACH-001274,-1.2678926352501458
ACH-001275,-1.1818485082225565
ACH-001277,-1.112744654996503
ACH-001278,-1.220764380327716
ACH-001280,-0.9266576270595028
ACH-001283,-1.2998214603563545
ACH-001289,-1.3864585329831842
ACH-001300,-1.2133449833824594
ACH-001301,-1.2122199065167747
ACH-001302,-1.341417059395426
ACH-001306,-1.4345001017360364
ACH-001318,-1.1709423813932809
ACH-001322,-1.0638060749936449
ACH-001328,-1.028082557842333
ACH-001332,-1.3499895556776642
ACH-001336,-1.2828305212890212
ACH-001346,-1.1665423134186923
ACH-001353,-1.328813964205063
ACH-001354,-0.9387720587969048
ACH-001367,-1.1317445789530107
ACH-001368,-1.2395925782137256
ACH-001374,-1.251354882795774
ACH-001377,-1.3962853860016011
ACH-001380,-1.1926240057969075
ACH-001391,-1.250976411513879
ACH-001408,-1.144066736526573
ACH-001430,-1.4247482696186689
ACH-001431,-1.509970574399462
ACH-001450,-1.0792574326816782
ACH-001496,-1.1514591362758613
ACH-001500,-1.1707612490222874
ACH-001523,-1.297178213132255
ACH-001532,-1.354496905037627
ACH-001550,-1.429144381504907
ACH-001552,-1.5641462556919536
ACH-001554,-1.3117177415694867
ACH-001654,-1.1747183258480092
ACH-001735,-1.2057858926806126
ACH-001736,-1.072530493452206
ACH-001737,-1.88455658461284
ACH-001740,-1.3301766435237805
ACH-001745,-1.3565781576295923
ACH-001765,-1.1835668875421297
