,ADCY3 (109)
ACH-000004,-0.4607962154564834
ACH-000005,-0.420265046212144
ACH-000007,-0.2679657833076938
ACH-000009,-0.281128643989425
ACH-000011,-0.3073986645734943
ACH-000012,-0.1561598403648525
ACH-000013,-0.28105451704683976
ACH-000014,-0.2980992116774128
ACH-000015,-0.17987170086946214
ACH-000017,-0.34511075924594536
ACH-000018,-0.19443234756476466
ACH-000019,-0.18030124822296645
ACH-000021,-0.22230114933547185
ACH-000022,-0.33118087766791576
ACH-000025,-0.3629279061084024
ACH-000028,-0.3084175876933279
ACH-000030,-0.3168992870459925
ACH-000035,-0.2706237093032243
ACH-000036,-0.2942058773700773
ACH-000037,-0.4048160703984345
ACH-000039,-0.2969345971870366
ACH-000040,-0.350164638907703
ACH-000041,-0.28040275990740576
ACH-000042,-0.2797011050225925
ACH-000045,-0.2785043110716924
ACH-000047,-0.3669801897655929
ACH-000052,-0.4016429763120459
ACH-000053,-0.2491029585714107
ACH-000054,-0.2635219697226533
ACH-000055,-0.12299751681589872
ACH-000060,-0.3166871401463677
ACH-000067,-0.4393739940979617
ACH-000070,-0.2294660608641163
ACH-000075,-0.5782179162719902
ACH-000078,-0.33949512123009196
ACH-000082,-0.15190214521332135
ACH-000085,-0.3832746457519485
ACH-000086,-0.27899563404500016
ACH-000087,-0.3363239605873538
ACH-000092,-0.3842387058839759
ACH-000095,-0.3911479101154292
ACH-000097,-0.35209708313601706
ACH-000098,-0.18919820375596613
ACH-000099,-0.3051081700604659
ACH-000108,-0.3902545203938241
ACH-000113,-0.3098935256578884
ACH-000116,-0.31183029788865
ACH-000118,-0.2095071018543783
ACH-000120,-0.3807050828305295
ACH-000123,-0.20591334504915645
ACH-000127,-0.2070297111161794
ACH-000128,-0.2709356313252808
ACH-000132,-0.12899028259487771
ACH-000133,-0.3524858619180487
ACH-000137,-0.22910409031824985
ACH-000138,-0.20641580392891887
ACH-000142,-0.2332015059365157
ACH-000143,-0.1968739572593245
ACH-000146,-0.31645018336054426
ACH-000148,-0.3286377828910766
ACH-000150,-0.059747621447859674
ACH-000152,-0.4154275517480213
ACH-000153,-0.4446980898173708
ACH-000159,-0.19433102887888806
ACH-000160,-0.0917856873724497
ACH-000163,-0.24500100818985054
ACH-000167,-0.4809200723942878
ACH-000168,-0.4142754477972092
ACH-000169,-0.24475446313771665
ACH-000178,-0.15079501021907865
ACH-000183,-0.3943773867776851
ACH-000188,-0.3412139997890028
ACH-000189,-0.4378254448541977
ACH-000190,-0.08024421260003575
ACH-000198,-0.3184926095870668
ACH-000203,0.049173366094283126
ACH-000204,-0.2271214033693648
ACH-000206,-0.5210206716667982
ACH-000207,-0.2883538440006435
ACH-000208,-0.16542002877169476
ACH-000210,-0.1414886096293022
ACH-000211,-0.2681471405259329
ACH-000215,-0.2300284534613579
ACH-000221,-0.03558343965766707
ACH-000222,-0.4256154278128465
ACH-000223,-0.30495901313342244
ACH-000226,-0.3745605214342752
ACH-000227,-0.6516926252346672
ACH-000228,-0.3346250527299441
ACH-000231,-0.3119800095633672
ACH-000232,-0.3648867594320925
ACH-000233,-0.12304021870684667
ACH-000234,-0.3793338728238129
ACH-000235,-0.2614273097905098
ACH-000237,-0.2517871598924132
ACH-000238,-0.28145541451051564
ACH-000242,-0.08954284419228717
ACH-000243,-0.4313311351212239
ACH-000244,-0.4097884134318343
ACH-000246,-0.152521364738646
ACH-000248,-0.16172765438732825
ACH-000250,-0.2931789750819121
ACH-000251,0.05714032312295515
ACH-000252,-0.2180463383789003
ACH-000253,-0.34357684912078634
ACH-000255,-0.21224969916369013
ACH-000256,-0.3919901730499721
ACH-000257,-0.2198647354863073
ACH-000258,-0.3278842360665468
ACH-000259,-0.382298192102832
ACH-000260,-0.34777689654276295
ACH-000261,-0.2833503375840858
ACH-000262,-0.22837300735788216
ACH-000263,-0.34879156487955404
ACH-000264,-0.34208617071741565
ACH-000265,-0.2526390256711092
ACH-000266,-0.22425363568210102
ACH-000272,-0.21091988120100524
ACH-000274,-0.3046858825400877
ACH-000277,-0.2616107579435322
ACH-000278,-0.3671400436032298
ACH-000279,-0.3425799850669648
ACH-000280,-0.2494909182166543
ACH-000281,-0.17296492019446802
ACH-000288,-0.2494860702532257
ACH-000291,-0.4320086378821267
ACH-000293,-0.2328232482519881
ACH-000294,-0.2476647165218785
ACH-000295,-0.19472281642929468
ACH-000296,-0.3412932033847302
ACH-000302,-0.3836541648007464
ACH-000304,-0.5604996900993341
ACH-000307,-0.30455886034815555
ACH-000308,-0.2973860931033348
ACH-000310,-0.2748702291871276
ACH-000311,-0.31989904980821154
ACH-000312,-0.3653441782721139
ACH-000315,-0.27175596319363954
ACH-000316,-0.17086236928118445
ACH-000317,-0.41391014410289184
ACH-000318,-0.24935855700206536
ACH-000319,-0.23889528564054455
ACH-000320,-0.22868470359607565
ACH-000322,-0.24453316879089135
ACH-000323,-0.32130959889050664
ACH-000324,-0.3491036579175513
ACH-000329,-0.3334833968962613
ACH-000330,-0.33703214241021506
ACH-000331,-0.4413772896731965
ACH-000332,-0.2806022975404939
ACH-000334,-0.5129557656615181
ACH-000335,-0.5364896544012068
ACH-000336,-0.2987784955954452
ACH-000337,-0.313298059244472
ACH-000338,-0.8000382190865516
ACH-000339,-0.20076659811017095
ACH-000341,-0.3377387507978541
ACH-000348,-0.3413311384139303
ACH-000350,-0.18294251148658414
ACH-000352,-0.3356214356675473
ACH-000356,-0.2039185487299403
ACH-000361,-0.2827355782790386
ACH-000362,-0.2840391007719493
ACH-000363,-0.26060137857297705
ACH-000364,-0.32944513689117605
ACH-000365,-0.3572775550853297
ACH-000366,-0.4322292734429061
ACH-000368,-0.2235311090868559
ACH-000374,-0.06977405708317233
ACH-000375,-0.4332574315576265
ACH-000376,-0.28350917501494644
ACH-000381,-0.256005061882797
ACH-000383,-0.3362147013337025
ACH-000387,-0.3308442340885447
ACH-000389,-0.3770083985134551
ACH-000390,-0.1588739815580454
