,KY (339855)
ACH-000004,0.09553951116273687
ACH-000005,0.19282022560715556
ACH-000007,-0.041564012161360464
ACH-000009,-0.07849141079324312
ACH-000011,-0.03291759533457945
ACH-000012,-0.03850244493789765
ACH-000013,-0.12234516881138932
ACH-000014,-0.14934670937592365
ACH-000015,-0.062231561051186414
ACH-000017,-0.03678248047217757
ACH-000018,-0.12873318001688766
ACH-000019,-0.07170289748178532
ACH-000021,-0.0946305717909392
ACH-000022,0.0007761219064534713
ACH-000025,-0.07374459858215048
ACH-000028,-0.05511013017621425
ACH-000030,-0.10172884515880146
ACH-000035,-0.1102297552379169
ACH-000036,-0.02737996565322116
ACH-000037,-0.013046866607482928
ACH-000039,-0.2189683798872922
ACH-000040,0.1463337796297391
ACH-000041,-0.16284345918572074
ACH-000042,0.02093717969519069
ACH-000045,0.012918325412731795
ACH-000047,-0.0018712479792718415
ACH-000052,-0.21714550471238586
ACH-000053,-0.07714962196777098
ACH-000054,-0.051881193378832915
ACH-000055,-0.17802149630242872
ACH-000060,-0.06715983312222898
ACH-000067,0.0010362380176428703
ACH-000070,-0.06075734452691421
ACH-000075,-0.06056375756778785
ACH-000078,0.1190420960618888
ACH-000082,-0.01888962741044472
ACH-000085,-0.029804687495211733
ACH-000086,-0.13907690590991004
ACH-000087,-0.1122568869920978
ACH-000092,-0.048460316660251385
ACH-000095,0.04039459827079089
ACH-000097,0.02179304434537089
ACH-000098,-0.03185890612797975
ACH-000099,0.08101603043413037
ACH-000108,-0.056948467904293726
ACH-000113,0.08556796469312095
ACH-000116,-0.016137493669715956
ACH-000118,-0.16087178615409922
ACH-000120,-0.057610178144439014
ACH-000123,-0.050577799026592034
ACH-000127,-0.13105034416056766
ACH-000128,-0.04955968417157036
ACH-000132,-0.0333961077796552
ACH-000133,-0.03739436985064257
ACH-000137,-0.008332910454713896
ACH-000138,-0.09957195759689916
ACH-000142,-0.15805136209183046
ACH-000143,-0.0808439025858569
ACH-000146,0.045157542063186215
ACH-000148,0.03264647625709895
ACH-000150,-0.006197506849094724
ACH-000152,-0.02564511063548029
ACH-000153,0.1564597052528783
ACH-000159,0.02952378753789605
ACH-000160,-0.023418950351936217
ACH-000163,-0.04899071722616837
ACH-000167,0.02731628762661748
ACH-000168,0.08962687381005749
ACH-000169,-0.10449305333513452
ACH-000178,-0.00604131080270659
ACH-000183,-0.08895038968524796
ACH-000188,-0.07823249826820716
ACH-000189,-0.08431256691144584
ACH-000190,-0.04892264251865209
ACH-000198,-0.02377560605763757
ACH-000203,-0.018491037484854696
ACH-000204,-0.03744185937291393
ACH-000206,-0.016983095525284438
ACH-000207,0.032194070948283235
ACH-000208,0.1806530283308312
ACH-000210,-0.02653344355415339
ACH-000211,-0.10153716416390972
ACH-000215,-0.08595383687403843
ACH-000221,-0.14847192760486982
ACH-000222,0.049279995739411386
ACH-000223,0.02365792029014896
ACH-000226,-0.09506197050745448
ACH-000227,-0.08737654377130874
ACH-000228,-0.05034507936669072
ACH-000231,-0.016902830212376218
ACH-000232,-0.06625230889561003
ACH-000233,-0.005480964777488608
ACH-000234,-0.08122944901508353
ACH-000235,-0.04676777416680622
ACH-000237,0.018783319769083127
ACH-000238,0.09309516546292336
ACH-000242,0.3633290428587596
ACH-000243,-0.07729708963513297
ACH-000244,0.010251692489492623
ACH-000246,-0.0562138949931489
ACH-000248,-0.07243698758735345
ACH-000250,-0.055883766547353615
ACH-000251,-0.1490730621065981
ACH-000252,-0.13359745708477075
ACH-000253,0.0005113107103576896
ACH-000255,-0.06449819116850575
ACH-000256,-0.008041724243897931
ACH-000257,0.018617369466868712
ACH-000258,-0.14327530372007385
ACH-000259,-0.10775256649641644
ACH-000260,-0.037892288856755454
ACH-000261,-0.015137886282296429
ACH-000262,-0.01613951162206188
ACH-000263,-0.3032485801619848
ACH-000264,0.026437886570348828
ACH-000265,0.016658489892168015
ACH-000266,-0.005078028833972591
ACH-000272,-0.14626167877993018
ACH-000274,-0.14571650587352966
ACH-000277,0.023238984192677118
ACH-000278,-0.03656576561544929
ACH-000279,-0.004570981657308951
ACH-000280,-0.14109533829207815
ACH-000281,-0.05857387117030932
ACH-000288,-0.005677551750863132
ACH-000291,0.02537654801455606
ACH-000293,-0.05642363151904981
ACH-000294,-0.11330766891480673
ACH-000295,0.10108196061476003
ACH-000296,0.06494628762085304
ACH-000302,-0.05600673991352966
ACH-000304,0.08175754202656084
ACH-000307,0.00020161589899016517
ACH-000308,0.017290879013726456
ACH-000310,0.03769493018278836
ACH-000311,0.0958081589744458
ACH-000312,0.03813772355549308
ACH-000315,-0.05662232494790132
ACH-000316,0.02738745768039197
ACH-000317,-0.19063867786381766
ACH-000318,-0.017768397751257645
ACH-000319,-0.011010213608856177
ACH-000320,-0.2772242890883517
ACH-000322,-0.1001823737922422
ACH-000323,-0.09652678469156853
ACH-000324,-0.0185574258083284
ACH-000329,0.05496712079556059
ACH-000330,-0.16607348574807035
ACH-000331,-0.09565178115031596
ACH-000332,0.031293175579383506
ACH-000334,0.2428940881517055
ACH-000335,-0.13857562023933098
ACH-000336,0.06487049098125999
ACH-000337,-0.26786914697586905
ACH-000338,-0.2977380637351445
ACH-000339,-0.08287568734514479
ACH-000341,0.034983575883003694
ACH-000348,0.0027098474800561073
ACH-000350,-0.0975520985784843
ACH-000352,-0.04865139102921178
ACH-000356,-0.12105167616807015
ACH-000361,-0.027391815253947304
ACH-000362,0.017471421543066704
ACH-000363,-0.04371786560792747
ACH-000364,-0.06397721421779133
ACH-000365,-0.0960614312630406
ACH-000366,-0.00792776658131646
ACH-000368,-0.05319221461750216
ACH-000374,0.0867571995685596
ACH-000375,-0.037050315676790166
ACH-000376,-0.03852016732712945
ACH-000381,0.03550627536914643
ACH-000383,0.002922742813048643
ACH-000387,0.1342759754920293
ACH-000389,0.21887318573688866
ACH-000390,-0.05345106856157969
ACH-000393,0.01598746856540736
ACH-000395,-0.028800883155099287
ACH-000396,-0.16244904810133945
ACH-000397,-0.04083903932551447
ACH-000401,-0.005441780072818789
ACH-000402,-0.02226688087324173
ACH-000403,-0.030925066793091094
ACH-000404,0.03873430589579555
ACH-000406,-0.062275075655264814
ACH-000407,-0.04014734681653297
ACH-000408,0.20016341861123166
ACH-000410,-0.04973092568247975
ACH-000411,-0.005048796938419923
ACH-000414,0.06881033894700052
ACH-000415,0.07495064920302975
ACH-000416,0.02788201104361452
ACH-000420,-0.09280667413990272
ACH-000421,-0.08883966918237694
ACH-000424,-0.04800107990639165
ACH-000425,0.030310987999594738
