,TMCO4 (255104)
ACH-000004,0.051168129605845734
ACH-000005,-0.3258958009320113
ACH-000007,0.1225956621232192
ACH-000009,-0.2091748429192524
ACH-000011,-0.0642404102776823
ACH-000012,-0.2229915644045275
ACH-000013,-0.11132972892908197
ACH-000014,-0.13747047703656567
ACH-000015,-0.17770245085851535
ACH-000017,-0.14845252486623872
ACH-000018,0.023485994502780102
ACH-000019,-0.058855209067339535
ACH-000021,-0.08381535776475238
ACH-000022,-0.11835752563853515
ACH-000025,0.025255933772353804
ACH-000028,-0.14917741903661208
ACH-000030,-0.08178646156726874
ACH-000035,-0.15358274386219614
ACH-000036,-0.10090580900888492
ACH-000037,-0.069124026875328
ACH-000039,-0.029874316215834317
ACH-000040,-0.06342944722643122
ACH-000041,-0.0465274073050361
ACH-000042,-0.2281971538068941
ACH-000045,-0.11873808963556395
ACH-000047,-0.08558649267922999
ACH-000052,-0.12362047866048427
ACH-000053,-0.20581341797786387
ACH-000054,-0.08305321869618923
ACH-000055,-0.2694503732980309
ACH-000060,-0.15384699081539802
ACH-000067,-0.22236480285520027
ACH-000070,-0.034662246855591564
ACH-000075,-0.2070560207810112
ACH-000078,-0.13242779103468671
ACH-000082,-0.11020106138741817
ACH-000085,-0.2593037941302437
ACH-000086,-0.1047642135514846
ACH-000087,-0.10707266902775253
ACH-000092,-0.2061568005262996
ACH-000095,-0.052269438100694066
ACH-000097,-0.14564183984764265
ACH-000098,-0.1574043395611068
ACH-000099,-0.1396919669879093
ACH-000108,-0.14629007335396446
ACH-000113,-0.053830325453526784
ACH-000116,-0.15060461844598164
ACH-000118,-0.07926792129130053
ACH-000120,-0.2440594541232648
ACH-000123,6.525370262463048e-05
ACH-000127,-0.1685325553300967
ACH-000128,-0.3037375177011885
ACH-000132,-0.06368909546819994
ACH-000133,-0.1925702835265351
ACH-000137,0.0989747168222434
ACH-000138,-0.1474781111321148
ACH-000142,-0.06644430987956858
ACH-000143,-0.03887372682456287
ACH-000146,-0.08754909514191063
ACH-000148,-0.14148679325631386
ACH-000150,-0.4450645649651861
ACH-000152,-0.1720886623101587
ACH-000153,-0.11353332751098695
ACH-000159,-0.09257685028275144
ACH-000160,-0.07265798168705849
ACH-000163,-0.2227607947812416
ACH-000167,0.04887001503247587
ACH-000168,-0.019274731224964974
ACH-000169,-0.17787515764209558
ACH-000178,-0.12852490809332126
ACH-000183,-0.01371539604131236
ACH-000188,-0.20573956282462472
ACH-000189,-0.02572616890690509
ACH-000190,-0.1096268664769901
ACH-000198,-0.03261854069002613
ACH-000203,0.4776483133817973
ACH-000204,-0.4623065459176559
ACH-000206,-0.05451394245740472
ACH-000207,0.12343249446020635
ACH-000208,-0.19538890586361524
ACH-000210,-0.15313513770704426
ACH-000211,-0.016725943278114372
ACH-000215,-0.19629927655179827
ACH-000221,-0.04873242140499981
ACH-000222,-0.03262804691601099
ACH-000223,-0.1296753233825939
ACH-000226,0.001465313672031516
ACH-000227,-0.10235504335794984
ACH-000228,0.013788981759211076
ACH-000231,-0.14788300052388176
ACH-000232,-0.08502932544554125
ACH-000233,-0.061973228293938414
ACH-000234,-0.11498344209579303
ACH-000235,-0.16403235318479978
ACH-000237,-0.15092220399873305
ACH-000238,-0.15243789189488655
ACH-000242,-0.04069141209468567
ACH-000243,-0.08140755361418964
ACH-000244,-0.14211466009475793
ACH-000246,-0.07195428166812264
ACH-000248,-0.23709894380666105
ACH-000250,-0.04666975104949054
ACH-000251,-0.24607237456958736
ACH-000252,0.04129537926356413
ACH-000253,-0.005859128428100081
ACH-000255,-0.2567137778044796
ACH-000256,-0.3059469727844142
ACH-000257,-0.15156368362608091
ACH-000258,-0.16990321338122066
ACH-000259,-0.2308139379604675
ACH-000260,-0.15251952876561073
ACH-000261,-0.06863257967723183
ACH-000262,-0.18065568058768636
ACH-000263,-0.1244373040244543
ACH-000264,-0.10927171161302696
ACH-000265,-0.0712743614652336
ACH-000266,-0.11290672874453399
ACH-000272,-0.22377362282348934
ACH-000274,-0.15714487363114849
ACH-000277,-0.1342150022494654
ACH-000278,-0.10589456894606143
ACH-000279,-0.17428990462842073
ACH-000280,-0.022846080578909148
ACH-000281,-0.3478219373808362
ACH-000288,-0.0981087249658048
ACH-000291,-0.041705291276046615
ACH-000293,-0.10631852640857647
ACH-000294,0.03632870954518996
ACH-000295,-0.17867977109834576
ACH-000296,-0.2819441235127344
ACH-000302,-0.1260767324195614
ACH-000304,-0.1656869831007252
ACH-000307,-0.12465862915844644
ACH-000308,-0.09870381827785972
ACH-000310,0.03620278260270872
ACH-000311,-0.11097085077747602
ACH-000312,-0.2517488644867249
ACH-000315,-0.44304622422513656
ACH-000316,-0.22523754808033816
ACH-000317,-0.20104286189219114
ACH-000318,-0.15518245825207805
ACH-000319,-0.02410987941209526
ACH-000320,-0.3473027517116387
ACH-000322,-0.20059016555847856
ACH-000323,-0.18601904531292804
ACH-000324,-0.18633724547040384
ACH-000329,-0.15451703560782584
ACH-000330,-0.01696060017747148
ACH-000331,-0.09886545707940199
ACH-000332,-0.11266060941813676
ACH-000334,-0.1939628931055848
ACH-000335,-0.27299705170674204
ACH-000336,0.034040600288146705
ACH-000337,-0.1779391512865783
ACH-000338,-0.1523922179482869
ACH-000339,-0.10627003655470764
ACH-000341,0.029504781399764438
ACH-000348,-0.17915051155201614
ACH-000350,-0.1596484079947356
ACH-000352,-0.1671143061352482
ACH-000356,0.03305178901187532
ACH-000361,-0.3752108413487418
ACH-000362,-0.09216520245809204
ACH-000363,-0.10289926734278827
ACH-000364,-0.08573200695015272
ACH-000365,-0.060029303131100324
ACH-000366,-0.1609156404808431
ACH-000368,-0.1563888640440254
ACH-000374,-0.1050917833934666
ACH-000375,-0.14301164532893665
ACH-000376,-0.10224994879112896
ACH-000381,-0.20067098301006667
ACH-000383,-0.16790348131784452
ACH-000387,-0.12263409601166868
ACH-000389,-0.26051311693946994
ACH-000390,-0.05730414106115848
ACH-000393,-0.17346613785545018
ACH-000395,-0.08127390539246124
ACH-000396,-0.32108178577428936
ACH-000397,-0.07955996142570541
ACH-000401,-0.2856218612267548
ACH-000402,-0.2295862579087593
ACH-000403,-0.08326561194316222
ACH-000404,-0.040400003892379216
ACH-000406,-0.07216566979410573
ACH-000407,-0.08949089333971014
ACH-000408,-0.05946253919693498
ACH-000410,0.018381445939066498
ACH-000411,-0.07740647251218713
ACH-000414,-0.09504260194819836
ACH-000415,-0.022139123253788213
ACH-000416,-0.12187520487922633
ACH-000420,-0.11366697333747172
ACH-000421,-0.07565282354552065
ACH-000424,0.00779716949422802
ACH-000425,-0.06951168494977128
ACH-000426,0.09301717241193064
ACH-000427,-0.16476299649545176
ACH-000433,-0.26817464987126755
ACH-000435,0.018258590470589798
ACH-000436,-0.2548452449927293
ACH-000444,-0.25673321750883143
ACH-000445,-0.26600001729961553
ACH-000448,-0.0951068555786498
ACH-000450,-0.3521959464103491
ACH-000452,-0.11414151674109865
ACH-000454,-0.3794862620376816
ACH-000458,-0.1916081226810092
ACH-000459,-0.2357530729755113
ACH-000460,-0.09555221881364456
ACH-000461,-0.12107339796449558
ACH-000463,-0.13940153514029693
ACH-000464,-0.20233148399025316
ACH-000466,-0.14131303521822686
ACH-000467,-0.03580268445824698
ACH-000468,-0.06850055625086789
ACH-000469,-0.09411908527401604
ACH-000470,-0.0939577865213456
ACH-000471,-0.1642289704376355
ACH-000472,-0.05453762267273282
ACH-000473,-0.0342572259574875
ACH-000475,-0.10142787853700476
ACH-000476,-0.21238112147840946
ACH-000477,-0.02864713893047508
ACH-000479,-0.1910732150359589
ACH-000480,-0.03799437144200797
ACH-000481,-0.08020177712357861
ACH-000483,-0.16428786294671294
ACH-000484,-0.1252298589197796
ACH-000485,-0.2668376309430375
ACH-000486,0.023975336290433885
ACH-000487,-0.1820864175225416
ACH-000488,-0.1951236221661805
ACH-000490,-0.116320662163757
ACH-000491,-0.1255078328935195
ACH-000495,2.2782615468845745e-05
ACH-000496,-0.14096525327234974
ACH-000499,-0.16936467362304908
ACH-000500,0.06819541581559357
ACH-000502,-0.06716324788436256
ACH-000503,0.10643308598875133
ACH-000505,-0.10752700167203627
ACH-000507,-0.17969233461334685
ACH-000510,-0.20232597397835705
ACH-000511,-0.1887947716833024
ACH-000512,-0.035128302766252194
ACH-000516,-0.05669462235447852
ACH-000517,-0.1429495507462747
ACH-000518,-0.19595387695408809
ACH-000520,-0.035876683171640014
ACH-000521,-0.11522218379343455
ACH-000522,-0.2360268411240236
ACH-000524,-0.13454477623110686
ACH-000527,-0.11834809864346035
ACH-000528,-0.06523159016098859
ACH-000537,-0.12188384054463655
ACH-000541,0.001326091105819832
ACH-000542,-0.0349613835001228
ACH-000544,-0.13976688389632147
ACH-000545,-0.18862516769791754
ACH-000547,0.021843286869657846
ACH-000548,-0.14471036776094315
ACH-000549,-0.16856627513928202
ACH-000550,-0.25814882262444233
ACH-000552,0.026840788725620617
ACH-000556,-0.0683386601865681
ACH-000557,-0.07760404211241721
ACH-000569,-0.0693509928274912
ACH-000570,-0.06244463324134001
ACH-000571,-0.1322969174459828
ACH-000573,-0.09623826732257902
ACH-000576,-0.15460844997009862
ACH-000579,-0.2079537976872121
ACH-000580,-0.022320561094366368
ACH-000584,-0.12154251411459115
ACH-000585,-0.1313290202701394
ACH-000588,-0.028906670458492118
ACH-000589,-0.16641040370771476
ACH-000591,-0.17394739530429915
ACH-000593,-0.07907161880558937
ACH-000600,-0.1101237123630943
ACH-000601,-0.10169484880239024
ACH-000605,-0.1218536420850126
ACH-000606,-0.07293352604201897
ACH-000608,-0.11916770991295865
ACH-000614,-0.05134453443476752
ACH-000616,-0.12351291678903845
ACH-000618,-0.18433319975638884
ACH-000619,-0.1481886857818488
ACH-000620,-0.2054267331673404
ACH-000621,-0.1963463474878092
ACH-000622,-0.2728458634947882
ACH-000623,-0.22758894062577975
ACH-000624,-0.09936049594323396
ACH-000627,-0.2599822151047801
ACH-000630,-0.07066275478482721
ACH-000631,-0.11880299084360499
ACH-000632,-0.27622118136438584
ACH-000633,-0.21969754726800567
ACH-000637,-0.2294636424573125
ACH-000638,-0.1361325788879837
ACH-000646,-0.2070071828661033
ACH-000647,-0.0579221848737112
ACH-000648,0.27011805005390305
ACH-000649,-0.0793731040142584
ACH-000651,-0.22090755577617027
ACH-000652,-0.159416532803527
ACH-000653,-0.2096488778810492
ACH-000657,-0.1877075974585443
ACH-000658,-0.11656949293999078
ACH-000661,-0.0011824606695507662
ACH-000662,0.2465138927545988
ACH-000663,-0.035577992349511436
ACH-000665,-0.0923255581731358
ACH-000671,-0.1959938418682064
ACH-000672,0.029778981991632564
ACH-000673,-0.20082482318043834
ACH-000676,-0.11762638414410405
ACH-000677,0.02338148649556736
ACH-000681,-0.0894271066163173
ACH-000683,-0.2225334955987544
ACH-000684,-0.13334685597178095
ACH-000688,-0.19839780781543526
ACH-000693,-0.04900027462788794
ACH-000694,-0.041025111837690184
ACH-000695,-0.05486035749120874
ACH-000696,-0.20055966744841625
ACH-000697,-0.04384682289956952
ACH-000699,-0.26652076595141705
ACH-000701,-0.10950313180432496
ACH-000706,-0.18174093854303786
ACH-000711,-0.11044790735578128
ACH-000713,-0.09695273316818576
ACH-000714,-0.14225111515760594
ACH-000718,-0.07992585594261219
ACH-000720,-0.16908505993628506
ACH-000721,-0.18367782756821385
ACH-000724,-0.007383834042749117
ACH-000725,-0.1585217376337202
ACH-000732,-0.06331454269705675
ACH-000734,-0.16820149715363078
ACH-000735,-0.2188688669122464
ACH-000736,-0.2574299283556216
ACH-000738,-0.10674896151589518
ACH-000746,-0.06797028978946153
ACH-000747,-0.1870715886334776
ACH-000748,0.048043132650958505
ACH-000753,-0.12359176500341965
ACH-000756,-0.030723422078277787
ACH-000757,-0.10400971144222368
ACH-000758,-0.12175034806135285
ACH-000760,-0.21629480577210164
ACH-000762,-0.12861540372095442
ACH-000763,0.034096176334218416
ACH-000764,-0.13744833160541903
ACH-000765,-0.18701408495919802
ACH-000766,-0.18758973337075546
ACH-000767,0.07024918098210158
ACH-000768,-0.030007338701003108
ACH-000769,-0.14111021429429008
ACH-000770,-0.12617867028175286
ACH-000771,-0.1151669020515094
ACH-000773,-0.16972510126220633
ACH-000776,-0.0615817839035784
ACH-000777,-0.07747463796722442
ACH-000778,-0.16350073506766558
ACH-000781,-0.11934185546011948
ACH-000782,-0.16041938256207816
ACH-000783,-0.09000735657874556
