,SELENBP1 (8991)
ACH-000211,-0.20466852167919736
ACH-000215,-0.25194598593402706
ACH-000221,-0.2693040595029542
ACH-000222,-0.036980917023886
ACH-000223,-0.06841063964745933
ACH-000226,-0.2253160840104409
ACH-000227,0.049817646452677486
ACH-000228,-0.13910075450144124
ACH-000231,-0.21577155714190785
ACH-000232,-0.33899447852303816
ACH-000233,-0.08582941558211943
ACH-000234,-0.05543366989338914
ACH-000235,-0.2170401407113354
ACH-000237,-0.21418459335884515
ACH-000238,-0.12505881376316014
ACH-000242,-0.3475090017911045
ACH-000243,-0.04879379687216676
ACH-000244,-0.1096013757695838
ACH-000246,-0.18886668420394007
ACH-000248,-0.08010639381144846
ACH-000250,-0.20423053213075906
ACH-000251,-0.1895199166240522
ACH-000252,-0.1042577703925856
ACH-000253,-0.02297508476002406
ACH-000255,-0.024808137462616002
ACH-000256,-0.1818612725337612
ACH-000257,-0.21733639224868254
ACH-000258,-0.1910284536363857
ACH-000259,-0.15571219579125412
ACH-000260,-0.2374009532747569
ACH-000261,-0.0489298054813996
ACH-000262,-0.015587604439573056
ACH-000263,-0.1930747711087303
ACH-000264,-0.2393217193393173
ACH-000265,-0.0051353349002291595
ACH-000266,-0.13803793710217638
ACH-000272,-0.2666798151914925
ACH-000274,-0.09542815300538764
ACH-000277,-0.2625744397987926
ACH-000278,-0.1809665558207812
ACH-000279,-0.1058993738958676
ACH-000280,-0.27513607660178496
ACH-000281,-0.29290918605712474
ACH-000288,-0.2508855669480083
ACH-000291,-0.10638271808380513
ACH-000293,-0.1444845416934221
ACH-000294,-0.13140295572411
ACH-000295,-0.4232744203339986
ACH-000296,-0.2445504392286287
ACH-000302,-0.16074966048886274
ACH-000304,-0.10314416030745076
ACH-000307,-0.07556524229510297
ACH-000308,-0.2741247546574
ACH-000310,-0.21300218287690345
ACH-000311,-0.10475845766634004
ACH-000312,-0.1840356680267073
ACH-000315,-0.2514225082361232
ACH-000316,-0.07357368324613878
ACH-000317,-0.1330588469358636
ACH-000318,-0.16125461726284174
ACH-000319,-0.11128729877714667
ACH-000320,-0.10119076412166722
ACH-000322,-0.1957761602814918
ACH-000323,-0.27837153604490955
ACH-000324,-0.12723136811793126
ACH-000329,-0.16248720148247528
ACH-000330,-0.15003747261643025
ACH-000331,-0.16734851197019476
ACH-000332,-0.08667400460554954
ACH-000334,-0.08691783235225349
ACH-000335,-0.14564190615668285
ACH-000336,-0.19549887776981145
ACH-000337,-0.2864892823092905
ACH-000338,0.1682166828916505
ACH-000339,-0.07253860731123535
ACH-000341,-0.34005156364145
ACH-000348,-0.16191627839480954
ACH-000350,-0.20756128449322936
ACH-000352,-0.25662758390189416
ACH-000356,-0.3385255793767523
ACH-000361,0.01625799365764275
ACH-000362,-0.11139376050270262
ACH-000363,-0.16839117358387304
ACH-000364,-0.13336512955294505
ACH-000365,-0.1090378040693001
ACH-000366,-0.21398585526627945
ACH-000368,-0.2098134095894146
ACH-000374,-0.12380448432941595
ACH-000375,-0.12101387781127408
ACH-000376,-0.15980171511260832
ACH-000381,-0.08333414913802968
ACH-000383,-0.20879715030347606
ACH-000387,-0.08545125685820236
ACH-000389,-0.1114152459025318
ACH-000390,-0.3935666966190227
ACH-000393,-0.13262439239520588
ACH-000395,-0.17075914387445568
ACH-000396,0.1685466067555019
ACH-000397,-0.19019413243108824
ACH-000401,-0.2629249924918474
ACH-000402,0.3659517329664669
ACH-000403,-0.17575315409437758
ACH-000404,-0.4294100139596603
ACH-000406,-0.16791899212633266
ACH-000407,-0.1212519291959102
ACH-000408,-0.27073755563812074
ACH-000410,-0.249887229742256
ACH-000411,-0.07911467956541868
ACH-000414,-0.09726428085352763
ACH-000415,-0.21537418611436224
ACH-000416,-0.2066802966197112
ACH-000420,0.02351421251727195
ACH-000421,-0.16643848197546046
ACH-000424,-0.15809524338795186
ACH-000425,-0.15510942907399405
ACH-000426,-0.14618260746338926
ACH-000427,-0.3492417104538522
ACH-000433,-0.1244692942859176
ACH-000435,0.11666031871366653
ACH-000436,-0.20216529627656885
ACH-000444,-0.15363819727504074
ACH-000445,-0.2679542943852548
ACH-000448,-0.07493843108452926
ACH-000450,-0.11513055230269845
ACH-000452,-0.20738513709460024
ACH-000454,-0.5513125716260268
ACH-000458,-0.11766642569224413
ACH-000459,-0.09967411822727217
ACH-000460,-0.14111124326244665
ACH-000461,-0.20003313105187556
ACH-000463,-0.3334244563424422
ACH-000464,-0.2711423510437929
ACH-000466,-0.06703754392691066
ACH-000467,-0.0055699282628919175
ACH-000468,-0.15873815275037198
ACH-000469,-0.1038864971369244
ACH-000470,-0.12595430968808194
ACH-000471,-0.10402893401773897
ACH-000472,-0.12755268414945084
ACH-000473,-0.10414340643456922
ACH-000475,-0.2282596027597657
ACH-000476,-0.29748928403248937
ACH-000477,-0.12781422064443745
ACH-000479,-0.1782144991356904
ACH-000480,-0.040326199405794856
ACH-000481,-0.224486269213441
ACH-000483,-0.1760730727574737
ACH-000484,-0.2641471086520969
ACH-000485,-0.06199780408856754
ACH-000486,-0.11849994677753158
ACH-000487,-0.11393266753957193
ACH-000488,-0.15810890903565306
ACH-000490,-0.21507551137663827
ACH-000491,-0.14696769124645198
ACH-000495,-0.3251315923872468
ACH-000496,-0.03998141481260594
ACH-000499,-0.16213592019221415
ACH-000500,-0.3263507543246583
ACH-000502,-0.1586919318687353
ACH-000503,-0.1022994534056603
ACH-000505,-0.1996169803349296
ACH-000507,0.002957926359292329
ACH-000510,-0.3402615053730593
ACH-000511,-0.14688107134443507
ACH-000512,-0.13342273542406624
ACH-000516,-0.07160117524636644
ACH-000517,-0.1442514258485551
ACH-000518,-0.09458978996503747
ACH-000520,-0.2319637462540885
ACH-000521,-0.3078781878170253
ACH-000522,-0.2612895553551657
ACH-000524,-0.19222917465225026
ACH-000527,-0.19540109506907166
ACH-000528,-0.16648583169652229
ACH-000537,-0.10773660742555942
ACH-000541,0.07872333153000326
ACH-000542,-0.1735275449743197
ACH-000544,-0.17372288128598734
ACH-000545,-0.2366190788395424
ACH-000547,-0.26202181164051297
ACH-000548,-0.3116039220998021
ACH-000549,-0.3112744398552996
ACH-000550,-0.1823648354037302
ACH-000552,-0.1828047911778644
ACH-000556,-0.2705316035557558
ACH-000557,-0.1297162190423496
ACH-000569,-0.1801170622225934
ACH-000570,-0.01947923150588793
ACH-000571,-0.11414073648910428
ACH-000573,-0.14164587169748888
ACH-000576,0.03471913905981314
ACH-000579,-0.1335554748003526
ACH-000580,0.024905982337666662
ACH-000584,-0.2042518159650683
ACH-000585,-0.17502197390032415
ACH-000588,-0.1646605419272579
ACH-000589,-0.13856049439643273
ACH-000591,0.059112445683719005
ACH-000593,-0.17877940632290604
ACH-000600,-0.17896004790313888
ACH-000601,-0.18055277033762648
ACH-000605,-0.11499971461113027
ACH-000606,-0.4233223263657628
ACH-000608,-0.14977950009808932
ACH-000614,-0.1808370942832896
ACH-000616,-0.1520761743597996
ACH-000618,-0.2347711640298541
ACH-000619,-0.16608828847612492
ACH-000620,-0.19643034297824624
ACH-000621,-0.1562700321864558
ACH-000622,-0.13266752081350186
ACH-000623,-0.2057623590721976
ACH-000624,-0.1716096107445752
ACH-000627,-0.1301975221760503
ACH-000630,-0.07469562275602656
ACH-000631,-0.1070921098759687
ACH-000632,-0.058789061536757836
ACH-000633,-0.2453744560858405
ACH-000637,-0.14287676011843112
ACH-000638,-0.0795376844492596
ACH-000646,-0.05818344405702881
ACH-000647,-0.25080275219000514
ACH-000648,-0.10425189383442364
ACH-000649,-0.21226323428414576
ACH-000651,-0.17292063616743691
ACH-000652,-0.2777369524598993
ACH-000653,-0.13262691310333727
ACH-000657,-0.3870776635938818
ACH-000658,-0.25113824405231777
ACH-000661,-0.15521816540946018
ACH-000662,-0.1764409304917626
ACH-000663,-0.15278684587414035
ACH-000665,-0.2359453042135225
ACH-000671,-0.31802493656785985
ACH-000672,-0.17513531249792588
ACH-000673,-0.15211659210308082
ACH-000676,-0.21254285520941388
ACH-000677,-0.14367625606323114
ACH-000681,-0.20585229441372405
ACH-000683,-0.4867928665436998
ACH-000684,-0.2583613531706462
ACH-000688,-0.06438142916892411
ACH-000693,-0.2304127452745097
ACH-000694,-0.1487985716696257
ACH-000695,-0.09271739366368656
ACH-000696,-0.09937581996809663
ACH-000697,-0.2496722289497197
ACH-000699,-0.037004770604154934
ACH-000701,-0.12795755462569405
ACH-000706,-0.2313531254754521
ACH-000711,-0.17179346970564266
ACH-000713,-0.575488047570551
ACH-000714,-0.4700836531575369
ACH-000718,0.04279642687684065
ACH-000720,-0.1801572331757681
ACH-000721,-0.17654244362036228
ACH-000724,-0.09609534017077603
ACH-000725,-0.4549630075222161
ACH-000732,-0.2210504064021215
ACH-000734,-0.2663356607285722
ACH-000735,-0.29099892779794456
ACH-000736,-0.18910649828291134
ACH-000738,-0.02087266250531476
ACH-000746,-0.15367885605135553
ACH-000747,-0.4664772034023935
ACH-000748,-0.14562475606143052
ACH-000753,-0.35325135751600245
ACH-000756,-0.5165708228965946
ACH-000757,-0.3546044708440505
ACH-000758,-0.119218172408035
ACH-000760,-0.5821949098337339
ACH-000762,-0.15103495958339624
ACH-000763,-0.1982641099824418
ACH-000764,-0.2677761774455779
ACH-000765,-0.21364124707026588
ACH-000766,-0.07123253494087496
ACH-000767,-0.4048518169799373
ACH-000768,-0.03645888764948477
ACH-000769,-0.4581620927084088
ACH-000770,-0.11601684010188995
ACH-000771,-0.11186062984173384
ACH-000773,-0.17759347324232722
ACH-000776,-0.25157841090573524
ACH-000777,-0.12541134292159664
ACH-000778,-0.14410489996030226
ACH-000781,-0.1546186896636251
ACH-000782,-0.2740595918387552
ACH-000783,-0.1766196832694046
ACH-000784,-0.3087880731689173
ACH-000785,-0.2640979646388744
ACH-000787,-0.3108625470982653
ACH-000788,-0.0921839641658474
ACH-000791,-0.30495732962467176
ACH-000792,-0.1586338937502033
ACH-000794,-0.09421721622217588
ACH-000796,-0.10118371124755622
ACH-000798,-0.3263565370212763
ACH-000799,-0.003411061642673855
ACH-000800,-0.1855676127283769
ACH-000802,-0.21120353888934185
ACH-000804,-0.21160596087825692
ACH-000805,-0.16375154077784845
ACH-000809,-0.1325524192117678
ACH-000810,-0.0735078219717692
ACH-000811,-0.17481633011789816
ACH-000817,-0.13389543424615313
ACH-000819,-0.2066964373196173
ACH-000820,-0.4253181584898924
ACH-000821,-0.273258327139045
ACH-000822,-0.2637850767507388
ACH-000823,-0.18699872964416728
ACH-000824,-0.2581988865048919
ACH-000827,-0.2946750645237196
ACH-000829,-0.1802713789411382
ACH-000831,0.0088358317116393
ACH-000832,-0.20299819796318502
ACH-000833,-0.3720805527855871
ACH-000834,-0.19575013238149472
ACH-000835,-0.1053502789375068
ACH-000836,-0.21102371900773695
ACH-000837,-0.09558274222861758
ACH-000838,-0.12029020829361348
ACH-000839,-0.254568417560306
ACH-000840,-0.08396652300193395
ACH-000841,-0.13916145485174972
ACH-000843,-0.1181740543246111
ACH-000846,-0.21187638569933406
ACH-000847,-0.1535154383454787
ACH-000848,-0.27700008754430944
ACH-000849,-0.16110715291148586
ACH-000851,-0.2186226356440452
ACH-000855,-0.008524375841281835
ACH-000856,-0.09435043195342943
ACH-000858,-0.20702346144153289
ACH-000859,-0.22464415906961274
ACH-000861,-0.1928310321687268
ACH-000862,-0.22833117087815505
ACH-000865,-0.2593910521666597
ACH-000866,-0.09558435015225407
ACH-000867,-0.22112631152356346
ACH-000869,-0.3522220942566364
ACH-000872,-0.031124667900340713
ACH-000873,-0.033361830837884784
ACH-000876,-0.08943368486932934
ACH-000878,-0.02593955024913424
ACH-000880,-0.02381449013533795
ACH-000881,-0.059836346709438076
ACH-000882,-0.1963815397970073
ACH-000884,-0.2938957550161983
ACH-000885,-0.1526659827817652
ACH-000887,-0.1853631783407288
ACH-000889,-0.28144528236378
ACH-000896,-0.2290921682852929
ACH-000898,-0.13718506000126351
ACH-000900,-0.3314862508047073
ACH-000901,-0.1774001030328653
ACH-000905,-0.2741787234123809
ACH-000906,-0.0338805644233985
ACH-000907,-0.1117552590770716
ACH-000910,-0.21828899262393026
ACH-000911,-0.0840999113946327
ACH-000912,-0.1975289737268916
ACH-000913,-0.2722235127783784
ACH-000915,-0.14772972035984233
ACH-000916,-0.26687747524517125
ACH-000917,-0.05563139446478897
ACH-000920,-0.2090574537120976
ACH-000921,-0.0018698882077613172
ACH-000924,-0.3259395916262966
ACH-000926,-0.12703726054653414
ACH-000928,-0.1140014451152582
ACH-000929,-0.2673261247267039
ACH-000932,-0.10281084877529599
ACH-000935,-0.05703790702087715
ACH-000936,-0.3367903787569475
ACH-000937,-0.20699865326855474
ACH-000938,-0.05298020443040381
ACH-000939,-0.20447094044521533
ACH-000941,-0.12067203652015883
ACH-000943,-0.08792133759494758
ACH-000946,-0.11842561271968324
ACH-000947,-0.1315500336109474
ACH-000948,-0.17660398264033414
ACH-000950,-0.02230229267198141
ACH-000953,-0.19536556704215036
ACH-000954,-0.056493233256245626
ACH-000957,0.026168943115880475
ACH-000958,0.002308928687153247
ACH-000960,-0.10973109754179776
ACH-000963,-0.20065192190656309
ACH-000968,-0.261196979519227
ACH-000969,-0.2016686979185189
ACH-000972,-0.20469183894908374
ACH-000973,-0.16421344344332525
ACH-000974,-0.1476320169759299
ACH-000978,-0.2671302602065505
ACH-000984,-0.3336363412072721
ACH-000986,-0.2110111732854082
ACH-000988,-0.014078814980249415
ACH-000993,-0.1654317438104551
ACH-000994,-0.10879248795891973
ACH-000996,-0.09831429959698387
ACH-001001,-0.19257121026813956
ACH-001020,-0.04733926487245711
ACH-001028,-0.1800049138577361
ACH-001031,-0.3033644260967794
ACH-001038,-0.2030407053909559
ACH-001048,-0.037535308777097126
ACH-001050,-0.1410116603125335
ACH-001053,-0.3071272000404203
ACH-001054,-0.20590437512537446
ACH-001061,-0.0795344717028196
ACH-001067,-0.21936680063226952
ACH-001075,-0.13245664401168789
ACH-001096,-0.22467447794437134
ACH-001111,-0.08257163238736187
ACH-001119,0.05110314286761528
ACH-001128,-0.31871765403902425
ACH-001134,-0.10657147186470103
ACH-001151,-0.19780688418112632
ACH-001163,-0.3973577340137841
ACH-001164,0.04732882744921128
ACH-001183,-0.06520828293510797
ACH-001192,-0.29297919659138044
ACH-001193,-0.07451526797662922
ACH-001196,-0.0967224744404403
ACH-001197,-0.1597900853499159
ACH-001205,-0.2100315795083368
ACH-001211,-0.19414822730216025
ACH-001212,0.013985508021871705
ACH-001228,-0.3093529665466362
ACH-001232,-0.1908793554258451
ACH-001239,-0.17122131988575331
ACH-001270,-0.1904314102607144
ACH-001274,-0.3082825227231645
ACH-001275,-0.2564227852295187
ACH-001277,-0.15058302546763666
ACH-001278,-0.2710286984187372
ACH-001280,-0.2368117246603645
ACH-001283,-0.1858282492623778
ACH-001289,-0.27266687664749456
ACH-001300,-0.12401602443926785
ACH-001301,-0.25129439807969195
ACH-001302,-0.4026555385879169
ACH-001306,-0.17356404139804082
ACH-001318,-0.2964618973463542
ACH-001322,-0.31865367712040515
ACH-001328,-0.16766894827811035
ACH-001332,-0.3159237803285029
ACH-001336,-0.10519991281541344
ACH-001346,-0.2001006978065064
ACH-001353,-0.14189350905445755
ACH-001354,-0.3576064042708673
ACH-001367,-0.4220916165458189
ACH-001368,-0.18464005550720727
ACH-001374,-0.4643137839168273
ACH-001377,-0.17715613087270113
ACH-001380,-0.19925157541001987
ACH-001391,-0.13928436096036656
ACH-001408,-0.1827503893429324
ACH-001430,-0.3649939066158058
ACH-001431,-0.019339571754752115
ACH-001450,-0.06645074746294045
ACH-001496,-0.17812954103061965
ACH-001500,-0.18543226699739654
ACH-001523,-0.05226553589547922
ACH-001532,-0.09014909362142967
ACH-001550,-0.10957738219067563
ACH-001552,-0.10815135362003657
ACH-001554,-0.11267363598069285
ACH-001654,-0.12465748086183015
ACH-001735,-0.0952170950493936
ACH-001736,-0.1362299116107817
ACH-001737,-0.08133567002622903
ACH-001740,-0.06905054194367642
ACH-001745,-0.16015972640961232
ACH-001765,-0.2276560106581796
