,CCT5 (22948)
ACH-000004,-0.7651299625124943
ACH-000005,-1.2856884135445945
ACH-000007,-0.777949457921388
ACH-000009,-0.9370559011810116
ACH-000011,-0.6642592571830948
ACH-000012,-0.9403189752960492
ACH-000013,-0.6901700046290224
ACH-000014,-0.8011330327575514
ACH-000015,-0.9457767057699684
ACH-000017,-0.9395148516293804
ACH-000018,-0.9468217919252252
ACH-000019,-0.7639751041661058
ACH-000021,-0.6892766587724373
ACH-000022,-0.8167398512888778
ACH-000025,-0.8295543182286925
ACH-000028,-0.8130890396240275
ACH-000030,-0.6027051960498481
ACH-000035,-0.5618598216024533
ACH-000036,-0.8149498612233873
ACH-000037,-0.5928015476637456
ACH-000039,-0.9991147001770208
ACH-000040,-1.0934949860965741
ACH-000041,-0.9363517397726052
ACH-000042,-1.002946454739995
ACH-000045,-0.6481251572347075
ACH-000047,-0.8556733187068059
ACH-000052,-0.8040594597739221
ACH-000053,-0.8539087725567247
ACH-000054,-0.8983135557194916
ACH-000055,-0.8464123320608594
ACH-000060,-0.8671221163717453
ACH-000067,-0.9319796380138408
ACH-000070,-0.7872028197966018
ACH-000075,-0.9009790503978236
ACH-000078,-0.8949912374564739
ACH-000082,-0.9076926064005092
ACH-000085,-0.6300202952877336
ACH-000086,-0.9968779517857086
ACH-000087,-0.7278855875040466
ACH-000092,-0.8826294571475061
ACH-000095,-0.8278567497798994
ACH-000097,-0.8017400330503522
ACH-000098,-0.9728494646562044
ACH-000099,-0.6668227198298662
ACH-000108,-0.9066643118986268
ACH-000113,-0.7476420506586762
ACH-000116,-0.7274672464677316
ACH-000118,-0.8546757445713035
ACH-000120,-0.8616762979852568
ACH-000123,-0.7929366236207229
ACH-000127,-0.7120414322809059
ACH-000128,-0.7243916698027756
ACH-000132,-0.8553582059399003
ACH-000133,-0.7982676084483592
ACH-000137,-0.6042610294255215
ACH-000138,-0.7475340682993316
ACH-000142,-0.6487885658756154
ACH-000143,-0.8476903896635462
ACH-000146,-0.8063574936220196
ACH-000148,-0.8489687372266761
ACH-000150,-0.7993264120577162
ACH-000152,-0.8214668614858647
ACH-000153,-0.8208359626481877
ACH-000159,-0.8148694053397117
ACH-000160,-0.7623000006580879
ACH-000163,-0.8145440145681879
ACH-000167,-1.0078041964294042
ACH-000168,-0.8244815028370586
ACH-000169,-0.9087983960895344
ACH-000178,-0.6315649473780108
ACH-000183,-0.9320252142600898
ACH-000188,-0.8069729299453134
ACH-000189,-0.9397220519424672
ACH-000190,-1.17790733860001
ACH-000198,-0.826720301926716
ACH-000203,-0.37834434774571213
ACH-000204,-0.9049168730518538
ACH-000206,-1.0706989890887726
ACH-000207,-0.5456209687741478
ACH-000208,-0.8288355379636991
ACH-000210,-0.8087656819890796
ACH-000211,-1.0709484355275931
ACH-000215,-0.8801363172952995
ACH-000221,-0.8869595092464584
ACH-000222,-0.7584535271230001
ACH-000223,-0.7641005283685759
ACH-000226,-0.752429308818939
ACH-000227,-0.8069953931263139
ACH-000228,-0.7153328540677234
ACH-000231,-0.8184036404731616
ACH-000232,-0.950706270139434
ACH-000233,-0.815164251202869
ACH-000234,-0.8248060184367442
ACH-000235,-0.7565739911465043
ACH-000237,-0.6916427150556625
ACH-000238,-0.7905556650848008
ACH-000242,-0.9404449647784872
ACH-000243,-0.7731661468273124
ACH-000244,-0.8329131282129423
ACH-000246,-0.8004907769841811
ACH-000248,-0.8920169299806354
ACH-000250,-0.9261678082059934
ACH-000251,-0.8717545251567181
ACH-000252,-0.7812424516999962
ACH-000253,-0.7031138805576052
ACH-000255,-0.8551628381782942
ACH-000256,-0.9692529841960216
ACH-000257,-0.7741414256597964
ACH-000258,-1.0839368647430354
ACH-000259,-0.7091084126715428
ACH-000260,-0.7755528606432637
ACH-000261,-0.822468334639768
ACH-000262,-0.8043490667183221
ACH-000263,-1.0213101371767723
ACH-000264,-0.9300738008745704
ACH-000265,-0.8568584257970541
ACH-000266,-0.9211345747142836
ACH-000272,-0.8119207076028537
