,PXDNL (137902)
ACH-000004,0.18350077944320586
ACH-000005,0.4452063736749303
ACH-000007,-0.15422245493656378
ACH-000009,0.2646031371048079
ACH-000011,0.15167967610843092
ACH-000012,0.09506950656781156
ACH-000013,0.11479909839011893
ACH-000014,0.029724361690650663
ACH-000015,0.14225502970540635
ACH-000017,0.10572326245207553
ACH-000018,0.027883837214831283
ACH-000019,0.1602385507522492
ACH-000021,0.11187137608157108
ACH-000022,0.0769794157672537
ACH-000025,0.2539100964567708
ACH-000028,0.18436146155068905
ACH-000030,0.12089534677290426
ACH-000035,-0.030909288627209087
ACH-000036,0.09997938141312572
ACH-000037,0.05713181018342897
ACH-000039,0.016711681824709113
ACH-000040,0.15955861503868246
ACH-000041,0.020986693064245162
ACH-000042,0.12156240759556948
ACH-000045,0.17291416521579112
ACH-000047,0.15531249140935607
ACH-000052,-0.21162008975444435
ACH-000053,0.17929102601686164
ACH-000054,0.1651339399868161
ACH-000055,0.17230767342321304
ACH-000060,-0.05843668710087595
ACH-000067,0.16560475644610462
ACH-000070,0.1717017859279129
ACH-000075,0.2684617698336735
ACH-000078,0.23975807481641184
ACH-000082,0.03911614629390084
ACH-000085,0.13554987682725209
ACH-000086,0.22328028792846305
ACH-000087,0.0901260102919474
ACH-000092,0.00939624605217897
ACH-000095,0.1684806340324139
ACH-000097,0.14978736569618678
ACH-000098,0.1564883701694231
ACH-000099,0.25564566124887883
ACH-000108,0.14228693307786544
ACH-000113,0.02499992783193014
ACH-000116,0.03524717359150011
ACH-000118,0.08592078611566734
ACH-000120,-0.04262463571064679
ACH-000123,0.08920012583824181
ACH-000127,0.1590451355707635
ACH-000128,0.0262070006724518
ACH-000132,0.10127416482339302
ACH-000133,0.12870672166866753
ACH-000137,0.10830385573722506
ACH-000138,0.14564471585908426
ACH-000142,0.3093089359813473
ACH-000143,0.17168932441779672
ACH-000146,0.06640239029187565
ACH-000148,0.18000497570329466
ACH-000150,0.027856052275090862
ACH-000152,0.04142701979406845
ACH-000153,-0.15502293737590592
ACH-000159,0.038597416482538234
ACH-000160,0.07431101799579715
ACH-000163,0.2302817913528287
ACH-000167,0.1490431257035413
ACH-000168,-0.012838217857665512
ACH-000169,0.09795375403822416
ACH-000178,0.1396262707614161
ACH-000183,-0.07975003062285937
ACH-000188,0.0689763746962454
ACH-000189,0.06627630690400821
ACH-000190,0.05114011061585594
ACH-000198,0.15950918866978314
ACH-000203,0.6324171253175415
ACH-000204,-0.13793121060120173
ACH-000206,-0.12980044587065406
ACH-000207,0.11902554142430882
ACH-000208,0.10222978952747606
ACH-000210,-0.0592655528329889
ACH-000211,0.1188350700090226
ACH-000215,0.16004089122326573
ACH-000221,0.035246510137830464
ACH-000222,0.12567951872529146
ACH-000223,0.18587518673708245
ACH-000226,-0.10263831002047756
ACH-000227,0.10383127222744697
ACH-000228,0.12204033690338968
ACH-000231,0.13577274812534093
ACH-000232,0.14826549335780945
ACH-000233,-0.03623104518227434
ACH-000234,0.10037830939956703
ACH-000235,0.08859989571083568
ACH-000237,0.11297239497915898
ACH-000238,0.2258345363331901
ACH-000242,0.2870769044799215
ACH-000243,0.1426399665104871
ACH-000244,0.1855312277960783
ACH-000246,0.2553069240975983
ACH-000248,-0.0964782165392665
ACH-000250,0.13559863372991324
ACH-000251,0.04241065786470773
ACH-000252,0.0577685951378629
ACH-000253,0.2031097748498673
ACH-000255,0.1970226514076363
ACH-000256,0.09042669010345453
ACH-000257,0.16635008919270622
ACH-000258,0.21248106094403327
ACH-000259,0.15977464170984662
ACH-000260,0.08458793481765056
ACH-000261,0.01697680690929806
ACH-000262,-0.036676540674155315
ACH-000263,0.2624151063906348
ACH-000264,-0.03178517382680974
ACH-000265,-0.0033104099431155148
ACH-000266,0.09286154300782724
ACH-000272,0.09050030374398384
ACH-000274,0.21285226766261936
ACH-000277,-0.012337095543414592
ACH-000278,0.15410195378388564
ACH-000279,0.13538725095375848
ACH-000280,0.19911817936795329
ACH-000281,0.07170938261597667
ACH-000288,0.2727435677965237
ACH-000291,-0.09309313283847237
ACH-000293,0.15583895566873232
ACH-000294,0.057542965541412375
ACH-000295,0.14074425025981185
ACH-000296,0.09353675875940223
ACH-000302,0.030324740531314086
ACH-000304,0.059088152576783584
ACH-000307,0.24754224085210996
ACH-000308,0.11304287162978865
ACH-000310,-0.012803951885622744
ACH-000311,0.002821734747301765
ACH-000312,0.24445329805271446
ACH-000315,0.3196235516810643
ACH-000316,0.15435343033145502
ACH-000317,0.1295346468870526
ACH-000318,0.20377264109428675
ACH-000319,0.023818784999398237
ACH-000320,0.2303428856220519
ACH-000322,0.04652423878329903
ACH-000323,-0.019270703592111204
ACH-000324,0.13962082510928636
ACH-000329,0.15663064641237567
ACH-000330,-0.004290411648991216
ACH-000331,0.14383346616258505
ACH-000332,0.18025157248978504
ACH-000334,-0.041863533111279286
ACH-000335,0.29596580320537497
ACH-000336,0.06842824636058775
ACH-000337,0.408020970222255
ACH-000338,0.3253204744858446
ACH-000339,0.11969706214578747
ACH-000341,0.18224504446052095
ACH-000348,0.11191271402543554
ACH-000350,0.18878810026911472
ACH-000352,-0.08294678242684671
ACH-000356,0.048233441012535024
ACH-000361,-0.06447433966346468
ACH-000362,0.0716272636789802
ACH-000363,0.1678735092209426
ACH-000364,0.000707381677872916
ACH-000365,0.1887374946343862
ACH-000366,0.22795289160686924
ACH-000368,0.09687702740310143
ACH-000374,0.3438325314015929
ACH-000375,0.009672654710287134
ACH-000376,0.0631842671782235
ACH-000381,0.21592342584324076
ACH-000383,0.11966640233001427
ACH-000387,0.15629198513924816
ACH-000389,-0.05476028373989277
ACH-000390,0.03492808522024515
ACH-000393,0.20861782831035966
ACH-000395,0.03719188553351605
ACH-000396,0.18686643543879114
ACH-000397,0.2162744311849049
ACH-000401,0.14718147400348378
ACH-000402,-0.13909130647045728
ACH-000403,0.1478787503503129
ACH-000404,0.009705942593723623
ACH-000406,0.14093814652862352
ACH-000407,0.10234140659241812
ACH-000408,0.08112252732447127
ACH-000410,0.07759239480797261
ACH-000411,0.3414741335726063
ACH-000414,0.03681048239186693
ACH-000415,0.2026534857840471
ACH-000416,0.19778869139651228
ACH-000420,0.2515318803677662
ACH-000421,0.06314603954316299
ACH-000424,0.2918181270159955
ACH-000425,0.16354064822416342
ACH-000426,-0.04676847177570753
ACH-000427,0.14510357994261194
ACH-000433,0.16622455685367918
ACH-000435,0.15278867017346295
ACH-000436,0.09857076315880924
ACH-000444,0.06915096024061365
ACH-000445,0.2523263862888214
ACH-000448,0.047645790832150384
ACH-000450,0.3807400029685469
ACH-000452,0.05549281455463096
ACH-000454,0.19537808486066688
ACH-000458,-0.040025662747915115
ACH-000459,0.10954694347458058
ACH-000460,0.04485639456172541
ACH-000461,0.04886476845972888
ACH-000463,0.13523396768230406
ACH-000464,0.2824442450429345
ACH-000466,0.07287739521703948
ACH-000467,0.14432586416091778
ACH-000468,0.2264448579463955
ACH-000469,0.06304468691483803
ACH-000470,0.02812151527520416
ACH-000471,0.1138788442081759
ACH-000472,-0.014698550698744338
ACH-000473,0.048813921250761415
ACH-000475,0.11709857465306765
ACH-000476,0.10034780950285688
ACH-000477,0.05054156542372126
ACH-000479,0.23407454798310898
ACH-000480,0.06328707082822439
ACH-000481,0.054422677399646624
ACH-000483,0.10025090630246952
ACH-000484,-0.14757407103476658
ACH-000485,0.007569326625773119
ACH-000486,0.06861084887404093
ACH-000487,0.12825125740948026
ACH-000488,0.2203034080449411
ACH-000490,0.053628317305782124
ACH-000491,0.024332282078612592
ACH-000495,0.05563610315199383
ACH-000496,0.25912954903628466
ACH-000499,0.13504594954511298
ACH-000500,-0.2964615153387309
ACH-000502,0.17442064536109986
ACH-000503,0.10362480987989812
ACH-000505,-0.061772283856944006
ACH-000507,0.08429306801364184
ACH-000510,0.1255643120896146
ACH-000511,0.015474349669872968
ACH-000512,0.21302458707401484
ACH-000516,0.0634438010109493
ACH-000517,0.08998159933440325
ACH-000518,0.08906754656028963
ACH-000520,0.07946237323665388
ACH-000521,0.17856827114745227
ACH-000522,-0.02634471191043111
ACH-000524,0.06585820274790657
ACH-000527,0.2557380252620788
ACH-000528,0.09095949184970416
ACH-000537,0.06956450307465661
ACH-000541,0.2747064821405876
ACH-000542,-0.060451208520069986
ACH-000544,0.14110031925513386
ACH-000545,0.17858421534470714
ACH-000547,-0.010284488747356038
ACH-000548,0.09807935508944772
ACH-000549,0.18202429960905467
ACH-000550,0.12878021628607267
ACH-000552,0.040811197885577695
ACH-000556,0.12090546044496492
ACH-000557,0.07304819275903822
ACH-000569,0.11955580868422094
ACH-000570,0.12771180427462436
ACH-000571,0.1892281857837744
ACH-000573,0.18711750852021208
ACH-000576,0.08550673311792549
ACH-000579,-0.08345419950487905
ACH-000580,0.052374292587839516
ACH-000584,0.04597644618852036
ACH-000585,0.2180913531516169
ACH-000588,0.08021039031988794
ACH-000589,0.2323445349290213
ACH-000591,0.1888417774138288
ACH-000593,0.2432358761636702
ACH-000600,0.10475058679926127
ACH-000601,0.1252344500803895
ACH-000605,0.13825833445618446
ACH-000606,0.0733080523798813
ACH-000608,0.13317798639848535
ACH-000614,0.08869223086461586
ACH-000616,0.0959108610179654
ACH-000618,0.03591655373670495
ACH-000619,0.22488678297712
ACH-000620,0.16529040092020852
ACH-000621,0.08497348084374991
ACH-000622,-0.10650353033798876
ACH-000623,0.16978252069167002
ACH-000624,0.13216976120454474
ACH-000627,0.12487853380462186
ACH-000630,0.0941330799371912
ACH-000631,0.09796695501470527
ACH-000632,0.1066305880590624
ACH-000633,0.11444419535555687
ACH-000637,0.06021043111836553
