,ESRRA (2101)
ACH-000246,-0.1856658439723006
ACH-000248,-0.16734349712962818
ACH-000250,-0.3446798903984125
ACH-000251,-0.4810378697887532
ACH-000252,-0.4715461043295158
ACH-000253,-0.2412345207872709
ACH-000255,-0.427872929925756
ACH-000256,-0.5774444207747151
ACH-000257,-0.31988459032690125
ACH-000258,-0.19310574481576187
ACH-000259,-0.33366364845834345
ACH-000260,-0.2499997602944129
ACH-000261,-0.4030589393148679
ACH-000262,-0.5765612549503608
ACH-000263,-0.14730507713629976
ACH-000264,-0.3011911092714612
ACH-000265,-0.4231952318024017
ACH-000266,-0.30110389066211984
ACH-000272,-0.11632687240703278
ACH-000274,-0.11979965342054573
ACH-000277,-0.2707133318412603
ACH-000278,-0.20131065347517105
ACH-000279,-0.21653966222836796
ACH-000280,-0.21423390927579145
ACH-000281,-0.29105496335991604
ACH-000288,-0.2298975710819645
ACH-000291,-0.14166694116822567
ACH-000293,-0.2663602104042434
ACH-000294,-0.0410851288542184
ACH-000295,-0.2382298697469445
ACH-000296,-0.15512764207025115
ACH-000302,-0.3036083178089396
ACH-000304,-0.3804243508975914
ACH-000307,-0.3550964966993416
ACH-000308,-0.3249305064129951
ACH-000310,-0.16937836887482566
ACH-000311,-0.19326111897261225
ACH-000312,-0.2439088010963857
ACH-000315,-0.24384756498179455
ACH-000316,-0.2071827592849148
ACH-000317,-0.5739838631481202
ACH-000318,-0.40616694888693705
ACH-000319,-0.2987444114336961
ACH-000320,-0.15419922072075834
ACH-000322,-0.31023966366991546
ACH-000323,-0.19813199692748726
ACH-000324,-0.2637836532039695
ACH-000329,-0.2240234946232907
ACH-000330,-0.2364455874432017
ACH-000331,-0.30974189652906936
ACH-000332,-0.2720451082778003
ACH-000334,-0.3509146539516267
ACH-000335,-0.367878121329756
ACH-000336,-0.2719786567007661
ACH-000337,-0.17512369625987148
ACH-000338,-0.6531940352220065
ACH-000339,-0.1866123536131804
ACH-000341,-0.20570831744899148
ACH-000348,-0.3195136038315484
ACH-000350,-0.12817541850926292
ACH-000352,-0.2678203800728735
ACH-000356,-0.4976519408162936
ACH-000361,-0.3511251061743097
ACH-000362,-0.16405577953481787
ACH-000363,-0.2602698016218406
ACH-000364,-0.3243741865135794
ACH-000365,-0.3217230370872348
ACH-000366,-0.4111869110218072
ACH-000368,-0.3216372299066846
ACH-000374,-0.5098021928763167
ACH-000375,-0.43072991400623095
ACH-000376,-0.2011239731795556
ACH-000381,-0.5227487335298426
ACH-000383,-0.3622212221932268
ACH-000387,-0.3649117014515323
ACH-000389,-0.23077534951424455
ACH-000390,-0.3383360713534317
ACH-000393,-0.41131770043739263
ACH-000395,-0.2176354065213542
ACH-000396,-0.2716940809900211
ACH-000397,-0.2272222245112073
ACH-000401,-0.7114625834355816
ACH-000402,0.2415754189071269
ACH-000403,-0.4627389125476498
ACH-000404,-0.5593264619737968
ACH-000406,-0.2853959592386817
ACH-000407,-0.3743646643920439
ACH-000408,-0.5068178959368954
ACH-000410,-0.16198223228418307
ACH-000411,-0.3265070271967887
ACH-000414,-0.267387300490716
ACH-000415,-0.5186295244019947
ACH-000416,-0.25439501495813244
ACH-000420,-0.30200160218547983
ACH-000421,-0.33233808553227645
ACH-000424,-0.07348447097856659
ACH-000425,-0.3992032311709048
ACH-000426,-0.09920707389289188
ACH-000427,-0.3108659717764288
ACH-000433,-0.5714604589656441
ACH-000435,-0.3536680287310228
ACH-000436,0.04985169363153456
ACH-000444,0.06235281368258658
ACH-000445,-0.33357226215539193
ACH-000448,-0.4210056783885257
ACH-000450,-0.35728662214719503
ACH-000452,-0.3787000767402348
ACH-000454,-0.33239215724158355
ACH-000458,-0.4904700959379008
ACH-000459,-0.02547047630584249
ACH-000460,-0.4846298366573679
ACH-000461,-0.512419219536668
ACH-000463,-0.2930091311635237
ACH-000464,-0.11765562391898204
ACH-000466,-0.3814027589346428
ACH-000467,-0.3204835370680964
ACH-000468,-0.32032394383989354
ACH-000469,-0.28843331882188594
ACH-000470,-0.11545549138047835
ACH-000471,-0.07585550792757739
ACH-000472,-0.22003043252094587
ACH-000473,-0.13486181856196472
ACH-000475,-0.18453952758730272
ACH-000476,-0.19495305600327809
ACH-000477,-0.10039433936727477
ACH-000479,-0.2930163149399109
ACH-000480,-0.17570703240427726
ACH-000481,-0.3818449960894274
ACH-000483,-0.31132765039764543
ACH-000484,-0.6054797717508335
ACH-000485,-0.2491371505803965
ACH-000486,-0.3510632761447272
ACH-000487,-0.4417117766332795
ACH-000488,-0.18139594652072216
ACH-000490,-0.31670116988777397
ACH-000491,-0.2690357029637485
ACH-000495,-0.2490808680555253
ACH-000496,-0.45587133686431697
ACH-000499,-0.2806713194923492
ACH-000500,-0.39662984062504825
ACH-000502,-0.3697340324074134
ACH-000503,-0.332984802277713
ACH-000505,-0.3568051637264973
ACH-000507,-0.33413688070304426
ACH-000510,-0.3388544298844445
ACH-000511,-0.348709596490184
ACH-000512,-0.1853359727008597
ACH-000516,-0.28186775421239263
ACH-000517,-0.4592106193555285
ACH-000518,-0.2312744791868032
ACH-000520,-0.4511451275743158
ACH-000521,-0.14469902606647406
ACH-000522,-0.38160249618739017
ACH-000524,-0.3598501301981796
ACH-000527,-0.4288835299502363
ACH-000528,-0.31065252857452536
ACH-000537,-0.14399219095714175
ACH-000541,-0.07667510471823669
ACH-000542,-0.13031120074361724
ACH-000544,-0.3396514999205055
ACH-000545,-0.3282734888014181
ACH-000547,-0.3375454696825875
ACH-000548,-0.20374016981069248
ACH-000549,-0.4554699400915882
ACH-000550,-0.09368942743635954
ACH-000552,-0.3726278299319571
ACH-000556,-0.36745598032029
ACH-000557,-0.1315810636185778
ACH-000569,-0.5362094507449162
ACH-000570,-0.39711429053393626
ACH-000571,-0.11747418963206735
ACH-000573,-0.3846166316417631
ACH-000576,-0.07456344037671643
ACH-000579,-0.2257216202975164
ACH-000580,-0.4085360726978663
ACH-000584,-0.18316739398717025
ACH-000585,-0.4087590283408062
ACH-000588,-0.3185076017172839
ACH-000589,-0.2492600850580166
ACH-000591,-0.15686816775548276
ACH-000593,-0.4289265339171674
ACH-000600,-0.3854289253238119
ACH-000601,-0.2785015160022096
ACH-000605,0.042724290178926524
ACH-000606,-0.4049534635342169
ACH-000608,-0.21907301228102247
ACH-000614,-0.2694404525703182
ACH-000616,-0.2387164014453516
ACH-000618,-0.3039100408354997
ACH-000619,-0.2753908808611113
ACH-000620,-0.4949673176860964
ACH-000621,-0.3380291493565531
ACH-000622,-0.19199726255660998
ACH-000623,-0.3580908404685099
ACH-000624,-0.3476405104521875
ACH-000627,-0.3024676930850929
ACH-000630,-0.3343796027058465
ACH-000631,0.0454157864325043
ACH-000632,-0.3022166451612374
ACH-000633,-0.2765090402360864
ACH-000637,-0.2907114907188188
ACH-000638,-0.2369388227564369
ACH-000646,-0.14818409472342853
ACH-000647,-0.2714554712353331
ACH-000648,0.004061327154078327
ACH-000649,-0.1611358898410266
ACH-000651,-0.23407394500603595
ACH-000652,-0.10227800083709154
ACH-000653,-0.3472754826863382
ACH-000657,-0.30073544802056146
ACH-000658,-0.17851201052058696
ACH-000661,-0.39943875173644505
ACH-000662,-0.4934023798859163
ACH-000663,-0.26512466145809954
ACH-000665,-0.2993266542129429
ACH-000671,-0.4388923265309789
ACH-000672,-0.3742859142300482
ACH-000673,-0.2707690518735832
ACH-000676,0.1099107538707482
ACH-000677,-0.2898791508729375
ACH-000681,-0.2095008969701748
ACH-000683,-0.30892553302017195
ACH-000684,-0.23743380676306586
ACH-000688,-0.13621620276856236
ACH-000693,-0.3795539568132674
ACH-000694,-0.24335462943999195
ACH-000695,-0.24151265977162886
ACH-000696,-0.23744837353313056
ACH-000697,-0.42390798106849065
ACH-000699,-0.20260488231033388
ACH-000701,-0.2668827112393149
ACH-000706,-0.1646333490510248
ACH-000711,-0.28726767756686616
ACH-000713,-0.2536377164470002
ACH-000714,-0.2255722646762517
ACH-000718,-0.2429492812776452
ACH-000720,-0.27430317393408665
ACH-000721,-0.3738188939846516
ACH-000724,-0.3379183383265155
ACH-000725,-0.4255646215801305
ACH-000732,-0.43167210959687824
ACH-000734,-0.4259477076765012
ACH-000735,-0.34391754199889474
ACH-000736,-0.3239954097772345
ACH-000738,-0.38927373290883865
ACH-000746,-0.049427144157220236
ACH-000747,-0.24157444993786406
ACH-000748,-0.31952001969500976
ACH-000753,-0.2711814355384345
ACH-000756,-0.27304240293360604
ACH-000757,-0.3329124711704941
ACH-000758,-0.4358472737931383
ACH-000760,-0.16779464103373476
ACH-000762,-0.4584976864908127
ACH-000763,-0.2643969671492212
ACH-000764,-0.5727626030758726
ACH-000765,-0.4170160834799804
ACH-000766,-0.4053920949626589
ACH-000767,-0.2574079561011648
ACH-000768,-0.22908648045037325
ACH-000769,-0.2922563659489321
ACH-000770,-0.2932130162436958
ACH-000771,-0.3695316473478624
ACH-000773,-0.3866181015087953
ACH-000776,-0.4689847710276589
ACH-000777,-0.348977419981781
ACH-000778,-0.2817198924874589
ACH-000781,-0.33512775184959714
ACH-000782,-0.2720045306863609
ACH-000783,-0.1702041645340272
ACH-000784,-0.20609259604862928
ACH-000785,-0.07186150921260748
ACH-000787,-0.2307276015466476
ACH-000788,-0.1384290019565561
ACH-000791,-0.329510669806399
ACH-000792,-0.3619983188104625
ACH-000794,-0.3667345963470492
ACH-000796,-0.2668458771716118
ACH-000798,-0.6159013327569973
ACH-000799,-0.28504812791133194
ACH-000800,-0.1904009974600587
ACH-000802,-0.3857407238489665
ACH-000804,-0.3892838934974185
ACH-000805,-0.5341865027170991
ACH-000809,-0.1941259940422376
ACH-000810,-0.709587153018763
ACH-000811,-0.13641532973748002
ACH-000817,-0.29736971684619923
ACH-000819,-0.14310061469688126
ACH-000820,-0.4021747873547885
ACH-000821,-0.09993447142366917
ACH-000822,-0.203320970120916
ACH-000823,-0.2067448875440207
ACH-000824,-0.29619623042984217
ACH-000827,-0.25402501226205343
ACH-000829,-0.031397913839305965
ACH-000831,-0.5747336756208907
ACH-000832,-0.2600016257420873
ACH-000833,-0.3911037309713388
ACH-000834,-0.2280422476367736
ACH-000835,0.053109979227397436
ACH-000836,-0.03563018097572132
ACH-000837,-0.11669476609044455
ACH-000838,-0.3338096394360187
ACH-000839,-0.5454146098166379
ACH-000840,-0.6978107041537823
ACH-000841,-0.1711566344753537
ACH-000843,-0.4904075210137968
ACH-000846,-0.11041355450410596
ACH-000847,0.05786487708448726
ACH-000848,-0.5276561158720532
ACH-000849,-0.1066637444183185
ACH-000851,-0.40592143768387146
ACH-000855,-0.1436810925038591
ACH-000856,-0.2360133432146792
ACH-000858,-0.3799953366548968
ACH-000859,-0.3044010616785982
ACH-000861,-0.18589098232378246
ACH-000862,-0.15323640970136612
ACH-000865,-0.2601640906991891
ACH-000866,-0.23992805850193225
ACH-000867,-0.2694871964989773
ACH-000869,-0.24357850021190136
ACH-000872,-0.3832969877337351
ACH-000873,-0.354062119815627
ACH-000876,-0.4418846975154559
ACH-000878,-0.14350178319963766
ACH-000880,-0.27700024284238434
ACH-000881,0.026836213846032863
ACH-000882,-0.20980872920161284
ACH-000884,-0.34402377871310713
ACH-000885,-0.4612141300524424
ACH-000887,-0.39563679017751613
ACH-000889,-0.26763162272915864
ACH-000896,-0.21108376988376545
ACH-000898,-0.4007863038046309
ACH-000900,-0.3709651086909345
ACH-000901,-0.4535996922008458
ACH-000905,-0.32615093303987275
ACH-000906,-0.2732447181143692
ACH-000907,-0.3173298157369434
ACH-000910,-0.06107736970651707
ACH-000911,-0.29030753107259405
ACH-000912,-0.2504485315834392
ACH-000913,-0.1341626508627661
ACH-000915,-0.02054083614863857
ACH-000916,-0.525231637172301
ACH-000917,-0.2237908107684588
ACH-000920,-0.2796624118415511
ACH-000921,-0.16261463428074774
ACH-000924,-0.33895380507647394
ACH-000926,-0.1981125237786007
ACH-000928,-0.3248672540593581
ACH-000929,-0.34819529024012713
ACH-000932,-0.2639665692165236
ACH-000935,-0.42521967987153214
ACH-000936,-0.3970514876042658
ACH-000937,-0.26168368335865755
ACH-000938,-0.148544139390716
ACH-000939,-0.3943770915986784
ACH-000941,-0.3234041219816354
ACH-000943,-0.2862262870023093
ACH-000946,-0.14649010886723246
ACH-000947,-0.3514149903305769
ACH-000948,-0.3279225282941083
ACH-000950,-0.30695637921947355
ACH-000953,-0.2462746187312081
ACH-000954,-0.1571161496080256
ACH-000957,-0.416670051778442
ACH-000958,-0.3711420559185917
ACH-000960,-0.3235277401069569
ACH-000963,-0.2330812090453352
ACH-000968,-0.17909491829605068
ACH-000969,-0.3757004367916905
ACH-000972,-0.7839736625373774
ACH-000973,-0.17874438192768205
ACH-000974,-0.16939442794004153
ACH-000978,-0.4303026512171219
ACH-000984,-0.2718291822484768
ACH-000986,-0.3039240641420029
ACH-000988,-0.37206164940170894
ACH-000993,-0.2914330951092263
ACH-000994,-0.16619583017930398
ACH-000996,-0.28927393874089863
ACH-001001,-0.20207243862978905
ACH-001020,-0.4823470406451678
ACH-001028,-0.3218239106126094
ACH-001031,-0.2143975048156932
ACH-001038,-0.3491020218863161
ACH-001048,-0.25494965046353824
ACH-001050,-0.16542855849569624
ACH-001053,-0.19741647313582414
ACH-001054,-0.30135253216538804
ACH-001061,-0.11210520979525307
ACH-001067,-0.20947473627931606
ACH-001075,-0.34449736460255626
ACH-001096,-0.3832651046787544
ACH-001111,-0.07554507338512134
ACH-001119,-0.4823049645766604
ACH-001128,-0.4000021226131791
ACH-001134,-0.2769136147117022
ACH-001151,0.00860515625671637
ACH-001163,-0.23824951114050816
ACH-001164,-0.13824726588266292
ACH-001183,-0.2098043079287608
ACH-001192,-0.07253712150620058
ACH-001193,-0.24006084718046425
ACH-001196,-0.1273926325381347
ACH-001197,-0.3289626564663273
ACH-001205,-0.09318889809276604
ACH-001211,-0.24979839230786136
ACH-001212,-0.5812216516956183
ACH-001228,-0.03785553973958447
ACH-001232,-0.2945430752779114
ACH-001239,-0.36789026409094
ACH-001270,-0.07036093928086977
ACH-001274,-0.017565195955330026
ACH-001275,-0.2104684535864201
ACH-001277,-0.4397710310323873
ACH-001278,-0.477137085740839
ACH-001280,-0.35310774901660524
ACH-001283,-0.3398057985269545
ACH-001289,-0.17774371107678058
ACH-001300,-0.26183425068124383
ACH-001301,-0.12940988498460804
ACH-001302,-0.19692879898404453
ACH-001306,-0.4739523171523448
ACH-001318,-0.4031022474153089
ACH-001322,-0.3130238578834948
ACH-001328,-0.4525554018122664
ACH-001332,-0.5640993845407956
ACH-001336,-0.4001603324190604
ACH-001346,-0.3516866191749743
ACH-001353,-0.2780421811462752
ACH-001354,-0.2067377804857469
ACH-001367,-0.1872051398109809
ACH-001368,-0.3307176163764283
ACH-001374,-0.29972307183373403
ACH-001377,-0.09495853437736153
ACH-001380,-0.3793398987997754
ACH-001391,-0.04853635706504205
ACH-001408,-0.441694893035246
ACH-001430,-0.28904999918244023
ACH-001431,-0.4808199235372727
ACH-001450,-0.3614340414555322
ACH-001496,-0.2325301957236197
ACH-001500,-0.10123600729191562
ACH-001523,-0.24007786334162495
ACH-001532,-0.13730355390794316
ACH-001550,-0.22474543490571486
ACH-001552,-0.3060066004379259
ACH-001554,-0.26951324253796755
ACH-001654,-0.2823693834319609
ACH-001735,-0.18826921201992766
ACH-001736,-0.30293954909475124
ACH-001737,-0.3518450375586429
ACH-001740,-0.18225505211912196
ACH-001745,-0.2943307826675243
ACH-001765,-0.31180974558883257
