,ICAM4 (3386)
ACH-000004,-0.16571491844650404
ACH-000005,-0.34640063265794185
ACH-000007,0.12075839501743553
ACH-000009,-0.23593032663068295
ACH-000011,0.03078518044853655
ACH-000012,-0.13745844595677706
ACH-000013,-0.1372445757960363
ACH-000014,-0.2906359816221481
ACH-000015,-0.226326918975618
ACH-000017,-0.3085652713542681
ACH-000018,-0.19455960353491336
ACH-000019,-0.010230032970403915
ACH-000021,-0.1336279258618807
ACH-000022,-0.010622011697764248
ACH-000025,-0.08162932950998489
ACH-000028,-0.05764563817571493
ACH-000030,-0.15296910909834727
ACH-000035,-0.19223529127684053
ACH-000036,-0.12466482053139268
ACH-000037,-0.34171933790761144
ACH-000039,-0.4266326738185196
ACH-000040,0.023314581571426924
ACH-000041,-0.277302460456106
ACH-000042,-0.17488946242048792
ACH-000045,-0.24297389169065706
ACH-000047,-0.016330955645118016
ACH-000052,-0.055309678963584165
ACH-000053,-0.2193391922655813
ACH-000054,-0.12159881825352588
ACH-000055,0.022558780974553768
ACH-000060,-0.17725995650095536
ACH-000067,-0.13255397135565605
ACH-000070,-0.105170249214617
ACH-000075,-0.05703544372716885
ACH-000078,-0.2381454688748258
ACH-000082,-0.14059048353559267
ACH-000085,-0.18838304120645602
ACH-000086,-0.16915105205315467
ACH-000087,-0.2488898309261233
ACH-000092,-0.08509080848219587
ACH-000095,-0.260065435384341
ACH-000097,-0.1595691305110362
ACH-000098,-0.20329737551932853
ACH-000099,-0.097323468358712
ACH-000108,-0.11688294902917998
ACH-000113,-0.05720815172029246
ACH-000116,-0.23296653168539225
ACH-000118,-0.06838711190107041
ACH-000120,-0.11121919627140728
ACH-000123,-0.21105961688164074
ACH-000127,-0.04722848041917814
ACH-000128,-0.12098055947690235
ACH-000132,-0.1704728064833009
ACH-000133,-0.13781685692758194
ACH-000137,-0.2511985617691941
ACH-000138,-0.08571585681081807
ACH-000142,-0.14036798960109306
ACH-000143,-0.008018440218540795
ACH-000146,-0.16324678804548667
ACH-000148,0.0101091618086997
ACH-000150,-0.07787687719734222
ACH-000152,-0.12419249079996525
ACH-000153,-0.054955092401729
ACH-000159,-0.22724370911228606
ACH-000160,-0.07559403573388285
ACH-000163,-0.3628383665561698
ACH-000167,-0.05323289588760799
ACH-000168,-0.19983391488033106
ACH-000169,-0.07349516801156439
ACH-000178,-0.07569416355505948
ACH-000183,-0.028410097279966236
ACH-000188,-0.25297099215945495
ACH-000189,-0.08097736688341553
ACH-000190,0.11653698541602828
ACH-000198,-0.2399000594346027
ACH-000203,-0.2773342472718177
ACH-000204,-0.14465079717405593
ACH-000206,-0.2643609783444731
ACH-000207,-0.047989363690275184
ACH-000208,-0.07506925292016646
ACH-000210,-0.14394448058809076
ACH-000211,0.006255507012619343
ACH-000215,0.008422053768865689
ACH-000221,-0.22073612728455386
ACH-000222,0.04843909400614785
ACH-000223,-0.13374200890390575
ACH-000226,-0.12225935737440395
ACH-000227,-0.12064576585488095
ACH-000228,-0.1467949887056002
ACH-000231,-0.06795409405812393
ACH-000232,-0.2494495096143158
ACH-000233,-0.15171369111310695
ACH-000234,-0.18985421901211852
ACH-000235,-0.09841267524010526
ACH-000237,-0.2343638551623019
ACH-000238,-0.10224670244492967
ACH-000242,-0.03881625405448625
ACH-000243,-0.08212737184692835
ACH-000244,-0.2182437327132542
ACH-000246,-0.24286166655644095
ACH-000248,-0.2126013982276044
ACH-000250,-0.04889805157358218
ACH-000251,-0.03576286409228425
ACH-000252,-0.10296130461766316
ACH-000253,-0.27678190028799604
ACH-000255,-0.049539380840789925
ACH-000256,-0.15766833834251087
ACH-000257,0.09117395321274722
ACH-000258,-0.18546212483371646
ACH-000259,-0.16193579810535338
ACH-000260,-0.17525654337646526
ACH-000261,-0.13423700985170692
ACH-000262,-0.16261355454193416
ACH-000263,0.22917159255916125
ACH-000264,-0.23297606579450755
ACH-000265,-0.08703815926203633
ACH-000266,-0.07994650042457878
ACH-000272,-0.07563627780306212
ACH-000274,-0.16191805449034727
ACH-000277,-0.09508192937434323
ACH-000278,-0.19618824861571016
ACH-000279,-0.12122794499134565
ACH-000280,-0.29368385511311457
ACH-000281,-0.042855723569424686
ACH-000288,-0.0905070802695407
ACH-000291,-0.20106219916651275
ACH-000293,-0.08385038248331644
ACH-000294,-0.4715318616229166
ACH-000295,-0.3291299131429513
ACH-000296,-0.06044724928191971
ACH-000302,-0.3082655231873418
ACH-000304,0.1879830879185404
ACH-000307,-0.20741053169397766
ACH-000308,-0.06404100075396554
ACH-000310,-0.2982267818522553
ACH-000311,-0.012570472002426369
ACH-000312,-0.12820229477833786
ACH-000315,-0.33300379872658303
ACH-000316,-0.05611630833551394
ACH-000317,-0.2849197960540521
ACH-000318,-0.4344193266521109
ACH-000319,-0.2982653214867351
ACH-000320,0.11681610862724638
ACH-000322,-0.03462281356097518
ACH-000323,-0.1253587850375108
ACH-000324,-0.11581270358215537
ACH-000329,-0.14279379261253256
ACH-000330,-0.29030299959977984
ACH-000331,0.02642698396030848
ACH-000332,-0.1997597917741721
ACH-000334,-0.24440018892229015
ACH-000335,-0.17674053367093842
ACH-000336,-0.3361175664195209
ACH-000337,0.0689163676395854
ACH-000338,0.27692618793163976
ACH-000339,-0.09205077247102296
ACH-000341,-0.1088228971495408
ACH-000348,-0.10547443853506433
ACH-000350,-0.16930224626509904
ACH-000352,-0.05072245970718988
ACH-000356,-0.2522803616089958
ACH-000361,-0.21022621070649053
ACH-000362,-0.04706363982355037
ACH-000363,-0.06682752063991973
ACH-000364,0.007699263161224403
ACH-000365,-0.20681432297048685
ACH-000366,-0.11472128697395033
ACH-000368,-0.1715842048004206
ACH-000374,-0.19024737135977404
ACH-000375,-0.04403892701784117
ACH-000376,-0.03195542219837697
ACH-000381,-0.0701095488416392
ACH-000383,-0.11139637859199396
ACH-000387,-0.1996412531930672
ACH-000389,-0.08572528952054093
ACH-000390,-0.12045491748334185
ACH-000393,-0.0952368632237934
ACH-000395,-0.31081722359465663
ACH-000396,-0.15819628868969732
ACH-000397,-0.06628757844652736
ACH-000401,-0.21455959354454807
ACH-000402,-0.7101460021850141
ACH-000403,-0.2612108544460634
ACH-000404,-0.3788670146168463
ACH-000406,-0.19274755635714036
ACH-000407,0.021486754953259204
ACH-000408,-0.1605355877793231
ACH-000410,-0.12092006665609945
ACH-000411,-0.1959902329406393
ACH-000414,-0.03649023095346195
ACH-000415,-0.2901136001937989
ACH-000416,-0.15584641717666034
ACH-000420,-0.16771960547319506
ACH-000421,-0.08931599285694962
ACH-000424,-0.2138752120597466
ACH-000425,-0.12450728675540257
ACH-000426,-0.1866037921548152
ACH-000427,-0.08427334820006391
ACH-000433,0.04978153115755021
ACH-000435,-0.1445086690113663
ACH-000436,-0.23674077026894455
ACH-000444,-0.09126924448504267
ACH-000445,-0.2776995584945991
ACH-000448,-0.15732851008110854
ACH-000450,-0.030978040903221583
ACH-000452,-0.16293472299805625
ACH-000454,-0.20839264484353487
ACH-000458,-0.03272652588491766
ACH-000459,-0.17588192745174352
ACH-000460,-0.2510102066964806
ACH-000461,-0.1893228011492188
