,VKORC1 (79001)
ACH-000004,0.11935121047761073
ACH-000005,0.3760017045121515
ACH-000007,0.07163048137875408
ACH-000009,0.07569531302571789
ACH-000011,0.06762152447065073
ACH-000012,-0.017339605425317803
ACH-000013,-0.04531323262992208
ACH-000014,0.206704073297842
ACH-000015,-0.0404218287664651
ACH-000017,0.07842315698813106
ACH-000018,0.02985020900679363
ACH-000019,-0.10625560801594053
ACH-000021,-0.03621544425193431
ACH-000022,0.0773943240487856
ACH-000025,-0.08229329462219596
ACH-000028,0.041605114843029034
ACH-000030,0.16877850580227494
ACH-000035,0.02133150365088361
ACH-000036,-0.06524677471367034
ACH-000037,-0.07298047749948937
ACH-000039,-0.24688869733362775
ACH-000040,0.0730716614860483
ACH-000041,0.014738778881206003
ACH-000042,0.035224089350036535
ACH-000045,-0.0076911162874679735
ACH-000047,-0.024223972760738188
ACH-000052,0.2308870998127899
ACH-000053,-0.01752904882431134
ACH-000054,-0.0956372332291604
ACH-000055,0.02540761378660599
ACH-000060,-0.034665775879877445
ACH-000067,0.018339290971444547
ACH-000070,-0.13133339966926555
ACH-000075,-0.021069709535277845
ACH-000078,0.008660541505076778
ACH-000082,0.013592332609691714
ACH-000085,0.17003425141493414
ACH-000086,0.17816787459882882
ACH-000087,0.10629912648400867
ACH-000092,0.03628929787428496
ACH-000095,-0.037926175625748494
ACH-000097,-0.10488197455392807
ACH-000098,-0.04024457665145058
ACH-000099,0.0503004105816161
ACH-000108,0.05511101752908179
ACH-000113,-0.061097036243914174
ACH-000116,-0.01722030130965119
ACH-000118,-0.020195401316946675
ACH-000120,-0.02679751081302936
ACH-000123,0.1115283193335037
ACH-000127,-0.10202015991614932
ACH-000128,0.07192253409483157
ACH-000132,-0.1249907408415966
ACH-000133,0.0033203768356829537
ACH-000137,0.1308010532335178
ACH-000138,0.06047294314714158
ACH-000142,-0.09870712010343026
ACH-000143,0.06085592724609251
ACH-000146,0.01513235499545968
ACH-000148,0.12039744165513536
ACH-000150,0.10082484717254928
ACH-000152,-0.0024852431936011037
ACH-000153,0.013021410756159578
ACH-000159,-0.07741756891623118
ACH-000160,0.10968368928674296
ACH-000163,0.06569171522725564
ACH-000167,0.05670424984794758
ACH-000168,-0.02035229839688011
ACH-000169,-0.01071193478987801
ACH-000178,0.025891555521996408
ACH-000183,0.017284187191786572
ACH-000188,0.05146684843065152
ACH-000189,-0.06796164602606501
ACH-000190,0.1990363876021303
ACH-000198,0.06362703140686103
ACH-000203,0.10105037638091734
ACH-000204,0.22079010644478733
ACH-000206,-0.055579863251756914
ACH-000207,0.034192020932847664
ACH-000208,-0.21177859105114927
ACH-000210,-0.20182509932649775
ACH-000211,0.007836780206807788
ACH-000215,-0.019684175734178414
ACH-000221,0.06049168757751035
ACH-000222,-0.09000569691729486
ACH-000223,0.05310613541186703
ACH-000226,-0.19355214097035428
ACH-000227,0.2426720181690337
ACH-000228,0.07448402916371871
ACH-000231,0.0028351475106078014
ACH-000232,-0.10451397102408302
ACH-000233,0.118191706396876
ACH-000234,0.1054449464180089
ACH-000235,0.012762621546327691
ACH-000237,-0.021905467705139316
ACH-000238,0.09045576122327698
ACH-000242,-0.2296310319114011
ACH-000243,-0.05539350581661037
ACH-000244,0.13964624052710228
ACH-000246,-0.0068899453032193044
ACH-000248,-0.0041739663022164405
ACH-000250,0.04598178639017465
ACH-000251,0.017652841831437963
ACH-000252,0.02501490541095128
ACH-000253,0.058380318656276325
ACH-000255,-0.03351624753129983
ACH-000256,0.15946246436474004
ACH-000257,0.1665529945751641
ACH-000258,0.2422799527012033
ACH-000259,-0.00629373868402385
ACH-000260,-0.10077238397081392
ACH-000261,-0.12495608338809172
ACH-000262,-0.1207425282198438
ACH-000263,-0.13944599187549106
ACH-000264,0.0137446130710117
ACH-000265,-0.09460113263468624
ACH-000266,-0.06401673148688121
ACH-000272,-0.019973347366930662
ACH-000274,0.04855779264757769
ACH-000277,-0.07203659050918337
ACH-000278,0.07573510115358313
ACH-000279,-0.03939475422201063
ACH-000280,-0.1698442550353438
ACH-000281,0.14650115169571268
ACH-000288,-0.017874065378044576
ACH-000291,-0.02175823146521685
ACH-000293,0.05396305400379952
ACH-000294,-0.05140535184407245
ACH-000295,0.13913166211304667
ACH-000296,-0.06470460860485755
ACH-000302,0.08616624414829657
ACH-000304,0.4519220361547758
ACH-000307,-0.04591930006777595
ACH-000308,0.052982723052865534
ACH-000310,-0.12748222551461166
ACH-000311,0.0309438895693459
ACH-000312,-0.04395691414765805
ACH-000315,0.003906495258883408
ACH-000316,-0.02430250463431325
ACH-000317,0.060294034616933986
ACH-000318,0.02223010091121403
ACH-000319,0.04519860423563996
ACH-000320,0.09222996561458197
ACH-000322,-0.1300291614143938
ACH-000323,0.0397155480284875
ACH-000324,0.0010869884728166186
ACH-000329,0.014167391588014687
ACH-000330,-0.1621174388849332
ACH-000331,-0.08694446133830337
ACH-000332,-0.0002921156555032979
ACH-000334,-0.31115287956743565
ACH-000335,0.03677288438411351
ACH-000336,0.25017758777141624
ACH-000337,-0.1861273071051999
ACH-000338,-0.17925860683315686
ACH-000339,-0.04369932356346151
ACH-000341,0.008240943685593841
ACH-000348,0.016863718410509616
ACH-000350,-0.012480259976855337
ACH-000352,-0.0017982786950989163
ACH-000356,0.027699342715268263
