,EMC10 (284361)
ACH-000004,-0.04931005967719418
ACH-000005,-0.04861366741881156
ACH-000007,0.08806201174275467
ACH-000009,-0.15716032025185767
ACH-000011,-0.04371506025210315
ACH-000012,-0.02515020104453427
ACH-000013,-0.13492306861460046
ACH-000014,-0.04979487416498614
ACH-000015,-0.13880215974981874
ACH-000017,-0.014281216589571422
ACH-000018,-0.08389979107039157
ACH-000019,-0.15295543813027018
ACH-000021,0.09227332961762434
ACH-000022,-0.16832228707029695
ACH-000025,0.0893866538152351
ACH-000028,-0.1098977152307888
ACH-000030,-0.20236043408499613
ACH-000035,-0.10355557416145654
ACH-000036,0.11056459416721147
ACH-000037,-0.11658471698770015
ACH-000039,0.11787396910086242
ACH-000040,-0.0002964427252524778
ACH-000041,-0.15921450431224585
ACH-000042,-0.039475485174821225
ACH-000045,-0.0695411528965874
ACH-000047,-0.0279036355482469
ACH-000052,0.1866240060079727
ACH-000053,-0.04274552057686086
ACH-000054,0.00902979715124478
ACH-000055,0.04270654103807537
ACH-000060,0.062314921982093624
ACH-000067,-0.1670121434192667
ACH-000070,0.10649591009171112
ACH-000075,-0.019046247005582672
ACH-000078,0.02517786885922919
ACH-000082,-0.013829504136136749
ACH-000085,-0.008019100837064292
ACH-000086,-0.08270386645660183
ACH-000087,-0.015359078417938588
ACH-000092,-0.19448211909350094
ACH-000095,0.04074473963245292
ACH-000097,-0.09168729242787974
ACH-000098,0.023801194607968187
ACH-000099,-0.11221380596904744
ACH-000108,-0.07906083167551894
ACH-000113,-0.14386818225179246
ACH-000116,0.04728877451081193
ACH-000118,-0.03516278302546958
ACH-000120,-0.06735345960148112
ACH-000123,-0.09040394013154336
ACH-000127,-0.08791330068809397
ACH-000128,0.018746235857009
ACH-000132,0.041224114801174966
ACH-000133,0.04954680177351109
ACH-000137,-0.07241086362053432
ACH-000138,-0.0969080549714057
ACH-000142,0.012602031811657607
ACH-000143,-0.015162943484988997
ACH-000146,-0.2416028613615508
ACH-000148,0.015169142044654338
ACH-000150,0.04857056790556157
ACH-000152,-0.07187065990379772
ACH-000153,-0.024536261652788983
ACH-000159,-0.1081909397796498
ACH-000160,-0.06839663905644525
ACH-000163,0.07228051967978105
ACH-000167,0.07096715087924357
ACH-000168,-0.2019310331701316
ACH-000169,-0.046597081144873695
ACH-000178,-0.0534800573195879
ACH-000183,-0.06942804605518642
ACH-000188,-0.022772783076043152
ACH-000189,-0.13720551977875667
ACH-000190,-0.11145481973120654
ACH-000198,-0.11095590450091797
ACH-000203,-0.04897720643613452
ACH-000204,0.19687914863927888
ACH-000206,0.17528052912399464
ACH-000207,-0.1478975873362626
ACH-000208,-0.13595927489913126
ACH-000210,-0.11102178632566713
ACH-000211,-0.11938327791739994
ACH-000215,-0.003706128828060346
ACH-000221,-0.1208659866076871
ACH-000222,0.10218449143257656
ACH-000223,-0.09239281494349988
ACH-000226,-0.027034280762513026
ACH-000227,-0.17085714974197672
ACH-000228,0.18657241882466835
ACH-000231,-0.01956747986940989
ACH-000232,-0.026789837056543548
ACH-000233,-0.05638035815350378
ACH-000234,-0.04286997966590325
ACH-000235,-0.09261832562943248
ACH-000237,0.10564254230890442
ACH-000238,0.08878215510184008
ACH-000242,-0.022383605192709658
ACH-000243,0.1982811400843196
ACH-000244,-0.12071693181865685
ACH-000246,-0.04255385616181839
ACH-000248,-0.007255014027261594
ACH-000250,-0.1896483316196127
ACH-000251,0.034726185025113286
ACH-000252,0.0112355717843847
ACH-000253,-0.028811636160646376
ACH-000255,-0.20245021010814945
ACH-000256,-0.06749465428749761
ACH-000257,-0.06629039951216613
ACH-000258,-0.30305208390659644
ACH-000259,0.04406363051759842
ACH-000260,-0.052526590403763486
ACH-000261,-0.06534864035583947
ACH-000262,-0.30594718720976355
ACH-000263,0.18736554161755584
ACH-000264,-0.02147477308844839
ACH-000265,-0.11885088809006505
ACH-000266,-0.032334027582288906
ACH-000272,-0.18773985704731086
ACH-000274,0.10327217511813618
ACH-000277,-0.004962814818730589
ACH-000278,-0.03524399091441533
ACH-000279,-0.007453640781720592
ACH-000280,0.023117548600596474
ACH-000281,-0.055852735611722236
ACH-000288,0.08512186619891039
ACH-000291,-0.1657211338684745
ACH-000293,-0.07308267928210238
ACH-000294,-0.2813132208601065
ACH-000295,-0.07958364027497168
ACH-000296,-0.09839925693065807
ACH-000302,-0.30137302263311583
ACH-000304,0.28605824644501016
ACH-000307,-0.0814747933521539
ACH-000308,-0.16255972438958188
ACH-000310,-0.18262393189109916
ACH-000311,0.031762060012630516
ACH-000312,-0.021635538882049145
ACH-000315,0.03279396551363513
ACH-000316,0.0829099962248315
ACH-000317,-0.022436053531931132
ACH-000318,-0.17563000711491952
ACH-000319,0.03989773126568464
ACH-000320,0.29934997307255073
ACH-000322,0.1910752516702881
ACH-000323,-0.21453500072071585
ACH-000324,-0.0862281686414206
ACH-000329,-0.1013274590004309
ACH-000330,-0.09433593259032907
ACH-000331,0.08742804567605174
ACH-000332,-0.009034467743220068
ACH-000334,-0.13065747512901268
ACH-000335,-0.00990572692129212
ACH-000336,0.03487493239335284
ACH-000337,0.06361293900850595
ACH-000338,0.05390931672152978
ACH-000339,-0.12382791493868565
ACH-000341,-0.07317455366332856
ACH-000348,0.12294899124689178
ACH-000350,-0.1708928159533415
ACH-000352,0.03439473404351456
ACH-000356,0.06731585818748581
ACH-000361,-0.0514976069038461
ACH-000362,-0.12266105723960175
ACH-000363,-0.08770504309544637
ACH-000364,-0.2318886849161941
ACH-000365,-0.1753561780271642
ACH-000366,-0.06414316654958764
ACH-000368,-0.030822593009499057
ACH-000374,-0.09240623606721196
ACH-000375,-0.16096557899650535
ACH-000376,-0.07522965758246354
ACH-000381,-0.00639396075235409
ACH-000383,-0.06363834169161625
ACH-000387,0.0023976877693979858
ACH-000389,-0.34657107755698585
ACH-000390,-0.09864484063845254
ACH-000393,-0.05126587010197163
ACH-000395,-0.3043573614508854
ACH-000396,0.2330172071405828
ACH-000397,0.058810655430648826
ACH-000401,-0.08572466954992078
ACH-000402,0.040459884511975686
ACH-000403,-0.04018405498609761
ACH-000404,-0.02800213764808335
ACH-000406,0.04647865940912333
ACH-000407,-0.0036146732374214854
ACH-000408,0.032410130355509936
ACH-000410,-0.052929907577331764
ACH-000411,-0.08738712910923556
ACH-000414,-0.039343717985983434
ACH-000415,0.07931568007677246
ACH-000416,-0.009084166623033185
ACH-000420,0.019851874896212256
ACH-000421,-0.0460164933462866
ACH-000424,0.14113353202360004
ACH-000425,-0.004921907675930017
ACH-000426,-0.15601697903272238
ACH-000427,-0.12289472468108555
ACH-000433,0.09462008157103008
ACH-000435,-0.29326031903716976
ACH-000436,-0.09789180468562718
ACH-000444,-0.028220979256230787
ACH-000445,-0.05715259168782695
ACH-000448,0.015901714605326668
ACH-000450,-0.15148350054237678
ACH-000452,0.013333286440130659
ACH-000454,-0.06680771317998875
ACH-000458,0.029686231092514156
ACH-000459,-0.07010057348001755
ACH-000460,-0.017041203339538576
ACH-000461,-0.10662311098969693
ACH-000463,-0.0076147283564490485
ACH-000464,0.02707383428089269
ACH-000466,0.0714023445619249
ACH-000467,-0.035565794224084464
ACH-000468,-0.09908761972721346
ACH-000469,-0.04633982135436692
ACH-000470,0.010414741886847887
ACH-000471,-0.26262753466756084
ACH-000472,-0.046602694896631186
ACH-000473,0.011572551304267212
ACH-000475,-0.03186754759742299
ACH-000476,-0.10825771538585358
ACH-000477,0.0005747853911091702
ACH-000479,0.06721851965996314
ACH-000480,-0.07542278113608962
ACH-000481,0.003111372870081337
ACH-000483,0.09237748107165944
ACH-000484,-0.2717517801162573
ACH-000485,-0.10215756923515616
ACH-000486,-0.10219503103868337
ACH-000487,-0.09546958981460384
ACH-000488,0.035621908104751535
ACH-000490,-0.07452803086862961
ACH-000491,-0.035454142719277375
ACH-000495,-0.1932916616522824
ACH-000496,0.04534649773056668
ACH-000499,-0.07787891085460957
ACH-000500,-0.6039901520221352
ACH-000502,-0.010924019805706415
ACH-000503,-0.3096803665972039
ACH-000505,-0.03635164456962222
ACH-000507,-0.15897025575844573
ACH-000510,-0.18120659302111644
ACH-000511,0.013986401273716895
ACH-000512,0.11099663219960904
ACH-000516,-0.0667502762533041
ACH-000517,0.06691971818096812
ACH-000518,-0.12121509766554373
