,SERHL2 (253190)
ACH-000160,-0.1700561989081984
ACH-000163,-0.0302210366468636
ACH-000167,-0.26502082883103983
ACH-000168,-0.004917000592678551
ACH-000169,-0.07072360094124955
ACH-000178,-0.009436206160507877
ACH-000183,-0.1403771537951331
ACH-000188,-0.18468933826074216
ACH-000189,0.03458750916805977
ACH-000190,-0.14657496416012486
ACH-000198,-0.016238662158076983
ACH-000203,-0.0772869923402381
ACH-000204,-0.08754856034356319
ACH-000206,0.21032928557297534
ACH-000207,-0.1242843815024657
ACH-000208,0.12163226105923645
ACH-000210,-0.09649383877687254
ACH-000211,-0.14064816195934107
ACH-000215,0.014321320416649663
ACH-000221,-0.303012770231571
ACH-000222,-0.14160114607033802
ACH-000223,0.01834426145777329
ACH-000226,0.0010296710348406016
ACH-000227,-0.06809106519050008
ACH-000228,-0.002319143416885773
ACH-000231,-0.18769794354010733
ACH-000232,-0.08610892631862799
ACH-000233,-0.1880310949865771
ACH-000234,-0.0936954748933481
ACH-000235,0.0039098319625284865
ACH-000237,-0.20428495146821515
ACH-000238,-0.03716663564125735
ACH-000242,0.1021972475192887
ACH-000243,-0.08040543361976005
ACH-000244,-0.2140184908711608
ACH-000246,-0.025827832015769398
ACH-000248,-0.16381463323452253
ACH-000250,0.041227491422031394
ACH-000251,0.01751095026931676
ACH-000252,0.05131998505626385
ACH-000253,-0.04566060249744773
ACH-000255,-0.042126600719913185
ACH-000256,-0.15825197108442646
ACH-000257,0.018197081376490485
ACH-000258,-0.0649036468652447
ACH-000259,0.005666892470197599
ACH-000260,-0.20452064529456404
ACH-000261,-0.21662270588970944
ACH-000262,-0.15306185873889022
ACH-000263,0.3041294787556453
ACH-000264,-0.1921835654687328
ACH-000265,0.028618436975563426
ACH-000266,-0.026537466174314756
ACH-000272,-0.16092975122325376
ACH-000274,-0.07250498297037902
ACH-000277,0.03357937570213644
ACH-000278,-0.12559261549112774
ACH-000279,-0.05497548782824075
ACH-000280,-0.17606960155139498
ACH-000281,-0.0720064210031987
ACH-000288,-0.1261141888876278
ACH-000291,-0.1934269209690076
ACH-000293,-0.14676017832675767
ACH-000294,-0.05676387247781935
ACH-000295,-0.12920966272598194
ACH-000296,-0.34693061493204
ACH-000302,-0.2003954725656596
ACH-000304,-0.014488453314136078
ACH-000307,-0.06343626118455792
ACH-000308,-0.053399116347232725
ACH-000310,0.08765657516654855
ACH-000311,-0.14154564178809986
ACH-000312,-0.12065710459206512
ACH-000315,-0.32862436896431824
ACH-000316,-0.284185015237284
ACH-000317,0.025849119871015472
ACH-000318,-0.05929097272525489
ACH-000319,-0.144594073618636
ACH-000320,-0.17093292307074928
ACH-000322,-0.15903700950641553
ACH-000323,-0.2544173795280212
ACH-000324,-0.03420704002858696
ACH-000329,0.03292977094985479
ACH-000330,0.13226809372600515
ACH-000331,0.04474824726561567
ACH-000332,-0.1977545611411345
ACH-000334,-0.01381990495984265
ACH-000335,-0.1109141926021319
ACH-000336,0.07336927163313492
ACH-000337,-0.06663088928391321
ACH-000338,0.35242104692193743
ACH-000339,-0.11719640623804688
ACH-000341,-0.028381626783037794
ACH-000348,-0.03280703397265982
ACH-000350,-0.2131858073237008
ACH-000352,-0.036533626354130704
ACH-000356,-0.08669677537778925
ACH-000361,-0.2686529455786141
ACH-000362,-0.06736674525668866
ACH-000363,-0.06622473882009683
ACH-000364,-0.08711463022100598
ACH-000365,0.12294749883348825
ACH-000366,0.067336524552787
ACH-000368,0.06236431376826946
ACH-000374,0.09769041991863224
ACH-000375,0.08333355256292363
ACH-000376,-0.12459409500449806
ACH-000381,-0.12674173147115506
ACH-000383,-0.03775259298404269
ACH-000387,-0.20602355383392168
ACH-000389,-0.02695631337326863
ACH-000390,-0.08699384852003292
ACH-000393,-0.14739065736392326
ACH-000395,-0.09086955924844643
ACH-000396,-0.16730721246800906
ACH-000397,-0.09257282776699817
ACH-000401,-0.1486111835130797
ACH-000402,0.03741518267497484
ACH-000403,-0.1385518586823452
ACH-000404,-0.41006330633944976
ACH-000406,-0.049560935372545634
ACH-000407,0.008053329673328091
ACH-000408,-0.3092168093004183
ACH-000410,-0.06463341948595774
ACH-000411,-0.12657622028108734
ACH-000414,-0.09215883946445104
ACH-000415,-0.02386236904064631
ACH-000416,-0.07469773232182589
ACH-000420,-0.040265413338108604
ACH-000421,-0.2716300584776654
ACH-000424,0.2275737902509869
ACH-000425,-0.08545982928782235
ACH-000426,-0.4244781416904456
ACH-000427,-0.1759591781032989
ACH-000433,-0.09216423616011388
ACH-000435,-0.6343564989869219
ACH-000436,-0.07755081503450621
ACH-000444,-0.2663877730222458
ACH-000445,-0.11025695550010607
ACH-000448,-0.08358082621974157
ACH-000450,-0.18753669001590612
ACH-000452,-0.02691307831208014
ACH-000454,-0.04091057331787842
ACH-000458,-0.05318594299008466
ACH-000459,-0.04319890363688431
ACH-000460,-0.00908655691377326
ACH-000461,-0.03032252693770347
ACH-000463,-0.2053482149984637
ACH-000464,-0.034342325069025015
ACH-000466,0.07084658145509774
ACH-000467,-0.010870832963637566
ACH-000468,-0.09252682905380924
ACH-000469,-0.06080938395475272
ACH-000470,-0.15320699178714464
ACH-000471,-0.14845468183989932
ACH-000472,-0.0908749362017267
ACH-000473,-0.15101028754729426
ACH-000475,-0.10583714132635616
ACH-000476,-0.05703284027265663
ACH-000477,-0.1610408879639368
ACH-000479,-0.3271928986374174
ACH-000480,-0.1494887265534852
ACH-000481,-0.10838458387860976
ACH-000483,-0.17112066334417356
ACH-000484,-0.008779653802775421
ACH-000485,-0.0373416435556997
ACH-000486,-0.11712985945422935
ACH-000487,0.008075999889483808
ACH-000488,0.008862183685972188
ACH-000490,-0.06293352033330832
ACH-000491,0.028098072316326564
ACH-000495,-0.113966005986953
ACH-000496,-0.06778733469456895
ACH-000499,-0.05009632744618731
ACH-000500,0.16838193610326194
ACH-000502,-0.12583440932678447
ACH-000503,0.13908309200372088
ACH-000505,-0.08141327380604534
ACH-000507,0.09008036047235488
ACH-000510,-0.1383661326317545
ACH-000511,-0.09463645120681817
ACH-000512,0.2469902266184772
ACH-000516,-0.3258813370343923
ACH-000517,-0.05199208771023507
ACH-000518,-0.3115555878514851
ACH-000520,0.10373468537654627
ACH-000521,0.1410802900941706
ACH-000522,0.08292567598483336
ACH-000524,-0.16583065977753098
ACH-000527,-0.14167174434749571
ACH-000528,-0.2222291594822841
ACH-000537,-0.045872421230843737
ACH-000541,-0.08752435885537586
ACH-000542,-0.040271142901927744
ACH-000544,0.060262505053510114
ACH-000545,-0.03251739584670004
ACH-000547,0.04821699433745783
ACH-000548,0.05320686742579645
ACH-000549,-0.020344885140365816
ACH-000550,-0.0821219451921144
ACH-000552,-0.1258892636447858
ACH-000556,-0.1070256626279864
ACH-000557,-0.12440635890934013
ACH-000569,0.02429506104634045
ACH-000570,-0.05261989782218075
ACH-000571,-0.2622441766168709
ACH-000573,-0.25927561332420124
ACH-000576,0.017070773863155846
ACH-000579,0.1047600713658504
ACH-000580,-0.04787320166130307
ACH-000584,0.011187931124887923
ACH-000585,0.13250707118056634
ACH-000588,-0.02884142570847027
ACH-000589,-0.16891547471504553
ACH-000591,-0.20170496576050392
ACH-000593,0.11385486559390964
ACH-000600,-0.04429980840683511
ACH-000601,0.008228878262487607
ACH-000605,-0.13589526479095032
ACH-000606,-0.12320932133918915
ACH-000608,-0.1045477361356975
ACH-000614,-0.23057545826016285
ACH-000616,-0.09955970382665692
ACH-000618,-0.08635788978053817
ACH-000619,-0.0906560314638132
ACH-000620,0.046766536424838134
ACH-000621,-0.15778090999583566
ACH-000622,0.1353017764191612
ACH-000623,-0.1546489435459978
ACH-000624,0.023344498231825564
ACH-000627,-0.051598266750806136
ACH-000630,-0.11377802276607843
ACH-000631,0.05245653270098576
ACH-000632,0.05265541500426397
ACH-000633,-0.04131822802631848
ACH-000637,-0.18799985007871756
ACH-000638,0.06984459011434423
ACH-000646,0.0047573886954839755
ACH-000647,-0.11117131409119888
ACH-000648,0.05971471105387425
ACH-000649,-0.006241434886910934
ACH-000651,0.014565917248942796
ACH-000652,-0.10414362717037942
ACH-000653,-0.16398146205241226
ACH-000657,-0.057498452963351085
ACH-000658,-0.023149007885336602
ACH-000661,0.12159559095436633
ACH-000662,0.034463077178176114
ACH-000663,-0.027860152855266555
ACH-000665,-0.19041805717242027
ACH-000671,-0.13909984673885706
ACH-000672,-0.3073463470312606
ACH-000673,-0.06968362490464419
ACH-000676,-0.010604194516807532
ACH-000677,-0.12045943977360975
ACH-000681,0.01868956135449329
ACH-000683,-0.016325509871145737
ACH-000684,-0.17486610821065982
ACH-000688,-0.052672224863797884
ACH-000693,-0.092214770035475
ACH-000694,-0.10507777318286404
ACH-000695,-0.048265263084575814
ACH-000696,-0.011667631703492498
ACH-000697,0.09155662278424813
ACH-000699,-0.10093158235346386
ACH-000701,0.048747178499075464
ACH-000706,0.04884783686672954
ACH-000711,-0.01643084208314725
ACH-000713,-0.054180268074402085
ACH-000714,-0.09524475296060783
ACH-000718,-0.05047855384056752
ACH-000720,-0.18715922632408166
ACH-000721,-0.05870651240970544
ACH-000724,0.10473257713902194
ACH-000725,-0.28957204903724104
ACH-000732,-0.2318914005520874
ACH-000734,0.1349134880787843
ACH-000735,0.015504977963456528
ACH-000736,-0.12820606921073038
ACH-000738,-0.0035756307820159743
ACH-000746,-0.17293685324450894
ACH-000747,-0.20731185056774445
ACH-000748,-0.1912543566594479
ACH-000753,0.008801705537297947
ACH-000756,-0.2556218607902533
ACH-000757,-0.1962003340712854
ACH-000758,-0.08408982121887917
ACH-000760,0.1288608109421904
ACH-000762,-0.1697575339143196
ACH-000763,0.05257308646478599
ACH-000764,-0.10087758729361043
ACH-000765,0.1222263541330454
ACH-000766,-0.17143467039439542
ACH-000767,0.09205357120696386
ACH-000768,0.047923441485948036
ACH-000769,-0.1980833948317443
ACH-000770,-0.13612542729312904
ACH-000771,-0.07634008087895379
ACH-000773,-0.015023360243999627
ACH-000776,-0.029425979075894237
ACH-000777,-0.11848539761444993
ACH-000778,-0.13303802268028295
ACH-000781,-0.1283151785684856
ACH-000782,-0.07740325457711413
ACH-000783,0.0038366736094358265
ACH-000784,-0.01585129177681497
ACH-000785,0.040066243832861684
ACH-000787,-0.1677808472893147
ACH-000788,-0.19461197622924076
ACH-000791,-0.1992167601226606
ACH-000792,0.04074568673846251
ACH-000794,0.058980531716419676
ACH-000796,0.04007874295153992
ACH-000798,-0.2990922809206204
ACH-000799,-0.07601394768771001
ACH-000800,-0.30273898383895803
ACH-000802,-0.018599795368162142
ACH-000804,0.2685513817071453
ACH-000805,-0.3811979465903774
ACH-000809,-0.0486768182444404
ACH-000810,0.02057065133047498
ACH-000811,-0.07710724569109023
ACH-000817,0.20420147678754935
ACH-000819,-0.2763512643355606
ACH-000820,-0.05898625118634185
ACH-000821,-0.4102546897343575
ACH-000822,0.026298005965821856
ACH-000823,-0.044945003503068785
ACH-000824,0.005912230698416063
ACH-000827,-0.020580266046955068
ACH-000829,-0.020399335880493173
ACH-000831,0.009568065176298256
ACH-000832,-0.10027821703996673
ACH-000833,-0.07928506005108785
ACH-000834,0.06853776955680457
ACH-000835,-0.1305845708780659
ACH-000836,-0.15056548063115052
ACH-000837,-0.07476949163768025
ACH-000838,-0.021777484573348497
ACH-000839,-0.05001896222939646
ACH-000840,0.05493620404550437
ACH-000841,-0.1618571214274023
ACH-000843,-0.21103215241999024
ACH-000846,-0.2628177615101164
ACH-000847,0.06286886547615858
ACH-000848,-0.06989611637499903
ACH-000849,-0.014243700825381985
ACH-000851,-0.1762825285741215
ACH-000855,0.036382580887208464
ACH-000856,-0.09716371144597633
ACH-000858,-0.12897601536772393
ACH-000859,-0.2502758442583999
ACH-000861,-0.023521731271181942
ACH-000862,-0.1071891878633236
ACH-000865,-0.08956545901333654
ACH-000866,-0.008963453185959173
ACH-000867,-0.13757181480215644
ACH-000869,-0.2674852213553828
ACH-000872,-0.06634848383550729
ACH-000873,-0.3444361168259545
ACH-000876,-0.04512553802480163
ACH-000878,-0.31316793508332696
ACH-000880,-0.4510536706695261
ACH-000881,-0.16315695264144475
ACH-000882,-0.0991149114889186
ACH-000884,-0.19755646104523406
ACH-000885,0.0155530908195104
ACH-000887,-0.1029502754009396
ACH-000889,0.05923595799159615
ACH-000896,-0.16677438778278672
ACH-000898,-0.06469093869997553
ACH-000900,-0.1360967545305603
ACH-000901,-0.02613101833069213
ACH-000905,-0.02863689988423172
ACH-000906,-0.09337282446058223
ACH-000907,-0.16716334156734813
ACH-000910,-0.04958809322982219
ACH-000911,-0.16634191252817146
ACH-000912,-0.30198708572760924
ACH-000913,-0.04114887343523665
ACH-000915,0.09865802360882396
ACH-000916,-0.1064473487676372
ACH-000917,-0.1435997856126629
ACH-000920,0.05503225147117278
ACH-000921,-0.35133338357775107
ACH-000924,0.08185972548472882
ACH-000926,-0.015283652897044728
ACH-000928,-0.19024963680035945
ACH-000929,0.013175245258479094
ACH-000932,-0.1344856877540268
ACH-000935,-0.08720045537155792
ACH-000936,0.029027390585956055
ACH-000937,0.05777065734387558
ACH-000938,0.003381178057261859
ACH-000939,-0.3677096482979465
ACH-000941,-0.0735456295853947
ACH-000943,-0.06885889321080517
ACH-000946,-0.0366166118342481
ACH-000947,-0.04280469941274579
ACH-000948,-0.08076691871712274
ACH-000950,-0.13773436228763222
ACH-000953,0.08812560651130301
ACH-000954,0.3749529061191021
ACH-000957,0.07774816768693794
ACH-000958,-0.07890509653078275
ACH-000960,-0.17610377685760986
ACH-000963,-0.041622625493792566
ACH-000968,-0.05284233744272874
ACH-000969,0.006182076684851594
ACH-000972,-0.004986384117454599
ACH-000973,-0.017617229962753198
ACH-000974,-0.010316376596870307
ACH-000978,-0.13992464244465347
ACH-000984,0.12592613396831626
ACH-000986,-0.08255791399094284
ACH-000988,-0.05056472939167829
ACH-000993,-0.2764393558770901
ACH-000994,-0.050992780962276184
ACH-000996,-0.09757642792522347
ACH-001001,-0.09249658829303443
ACH-001020,-0.27032550450699194
ACH-001028,0.11460311432269092
ACH-001031,-0.010811204409823985
ACH-001038,0.10978831738599547
ACH-001048,-0.1954679722266044
ACH-001050,-0.036505025687785984
ACH-001053,-0.2694128562438384
ACH-001054,0.10741468026672682
ACH-001061,0.0735368495246254
ACH-001067,-0.27820979524204986
ACH-001075,-0.23963811092713075
ACH-001096,-0.15569709243204755
ACH-001111,-0.1845797127244842
ACH-001119,-0.042291442979949294
ACH-001128,-0.00801931204979396
ACH-001134,-0.17861613369525126
ACH-001151,-0.08245777045999561
ACH-001163,-0.037122526807281835
ACH-001164,-0.13424555124957974
ACH-001183,-0.06361899743791449
ACH-001192,-0.011681518416993969
ACH-001193,-0.1861181209160528
ACH-001196,-0.21309304006225735
ACH-001197,-0.2294970433605871
ACH-001205,-0.09620569373061884
ACH-001211,0.15529544116287305
ACH-001212,-0.2204625858841215
ACH-001228,-0.050834674061409235
ACH-001232,-0.17741933086055206
ACH-001239,-0.12764563334208148
ACH-001270,-0.2674863667518802
ACH-001274,-0.1582251917278569
ACH-001275,-0.2645991839008393
ACH-001277,-0.1591516867304514
ACH-001278,0.04315974434563317
ACH-001280,-0.1163003611361454
ACH-001283,-0.08054457366660525
ACH-001289,-0.04026215656969924
ACH-001300,-0.24726222243353535
ACH-001301,-0.07151002280165636
ACH-001302,-0.12060472091996367
ACH-001306,0.010501358592747666
ACH-001318,-0.105640743288269
ACH-001322,-0.16050290203649065
ACH-001328,-0.0439801025515214
ACH-001332,0.10485148065700016
ACH-001336,-0.07794629851202375
ACH-001346,-0.28657303758149183
ACH-001353,-0.18004888184808784
ACH-001354,-0.14765203210746738
ACH-001367,-0.09507739953732036
ACH-001368,0.016375246975377938
ACH-001374,0.03457750222269974
ACH-001377,-0.018501326233252614
ACH-001380,-0.04426046385716791
ACH-001391,-0.10581068850432002
ACH-001408,-0.12106436980044205
ACH-001430,0.1781524556645332
ACH-001431,-0.01111416963742643
ACH-001450,-0.07922630373930549
ACH-001496,-0.12273076623975128
ACH-001500,0.019782100582845297
ACH-001523,0.012323122436064609
ACH-001532,-0.1370209609214116
ACH-001550,-0.08520004946979691
ACH-001552,-0.2463265872435422
ACH-001554,-0.06149097698546557
ACH-001654,0.09826220248392006
ACH-001735,-0.09260983629667308
ACH-001736,0.048280600156441686
ACH-001737,-0.20685821710623692
ACH-001740,-0.0933851182650312
ACH-001745,-0.12377312393781666
ACH-001765,-0.11794212535005046
