,KEAP1 (9817)
ACH-000311,0.20288840240267125
ACH-000312,-0.2558233352271736
ACH-000315,-0.06734192545758333
ACH-000316,0.1992674858903824
ACH-000317,0.03102950220480655
ACH-000318,0.13956374062522325
ACH-000319,-0.15481513583871778
ACH-000320,0.13761717086372258
ACH-000322,-0.16884232519054526
ACH-000323,0.5097401937463691
ACH-000324,0.015030751553123759
ACH-000329,0.2142582963692944
ACH-000330,-0.3743735278952761
ACH-000331,0.2256335474750321
ACH-000332,0.21631517217945206
ACH-000334,-0.1878989973718752
ACH-000335,-0.4517928800352075
ACH-000336,-0.13154574960811485
ACH-000337,-0.07590810887640848
ACH-000338,0.20426156000163764
ACH-000339,-0.2610367946082554
ACH-000341,-0.4177187437324488
ACH-000348,0.33573500937380263
ACH-000350,0.3890025490877855
ACH-000352,-0.479349916137504
ACH-000356,-0.13645400920368578
ACH-000361,-0.12745627006578786
ACH-000362,-0.13342223479210533
ACH-000363,-0.2031137101622984
ACH-000364,0.5603809657127414
ACH-000365,0.0729364596798408
ACH-000366,-0.2066855415158944
ACH-000368,1.2484843261579224
ACH-000374,-0.2375617831400213
ACH-000375,-0.1771495971711464
ACH-000376,0.19235290329910776
ACH-000381,0.3712858930170609
ACH-000383,-0.4862996328149404
ACH-000387,-0.7183318559689599
ACH-000389,0.1367048951265452
ACH-000390,-0.07632445762465559
ACH-000393,-0.4366727663229511
ACH-000395,-0.4800593856056816
ACH-000396,-0.5748272280279286
ACH-000397,0.056627202024431535
ACH-000401,-0.3893780824326296
ACH-000402,-0.23385308808853786
ACH-000403,0.2980812609732161
ACH-000404,-0.3309351274414977
ACH-000406,-0.3440322989831365
ACH-000407,0.3718913787773892
ACH-000408,-0.3531130074201068
ACH-000410,-0.030651792162394182
ACH-000411,-0.318026835178126
ACH-000414,0.016518880547323925
ACH-000415,-0.19591595509481588
ACH-000416,-0.37884430778067096
ACH-000420,0.5490392610443202
ACH-000421,0.13754331070237855
ACH-000424,-0.15393248968189466
ACH-000425,-0.6766654635096739
ACH-000426,-0.007723067111441489
ACH-000427,-0.4098740281457048
ACH-000433,0.32784124446868185
ACH-000435,-0.5397774864065177
ACH-000436,0.07617102818569725
ACH-000444,0.11656076006254798
ACH-000445,0.06418691834505905
ACH-000448,-0.5371231360825437
ACH-000450,-0.5128744904665073
ACH-000452,0.6614445447702021
ACH-000454,-0.9653341838755108
ACH-000458,-0.17370553202028427
ACH-000459,-0.3155560187646669
ACH-000460,-0.3258322312277899
ACH-000461,-0.5143158477681958
ACH-000463,-0.026811266401871228
ACH-000464,0.3812623826027085
ACH-000466,-0.14257394851702526
ACH-000467,-0.4647583298667794
ACH-000468,-0.2799734865267998
ACH-000469,0.10266537119870936
ACH-000470,-0.27385697137594905
ACH-000471,0.9559026756979389
ACH-000472,-0.6429399295903454
ACH-000473,0.2190324773650221
ACH-000475,-0.07958223489094267
ACH-000476,-0.7212613149433328
ACH-000477,-0.7405213818716433
ACH-000479,0.3172704103604135
ACH-000480,0.1824413997556058
ACH-000481,-0.16991319734661373
ACH-000483,-0.2672156253287124
ACH-000484,-1.4250233332202014
ACH-000485,-0.009800147790848805
ACH-000486,-0.10322105121614752
ACH-000487,-0.4085751989055095
ACH-000488,0.06542580684301401
ACH-000490,0.056606205732532125
ACH-000491,-0.13517374662751735
ACH-000495,-0.1580642014030337
ACH-000496,-0.2341922824242184
ACH-000499,-0.19480956249161654
ACH-000500,-0.003420713669431961
ACH-000502,-0.2865522873870092
ACH-000503,0.1069526346009926
ACH-000505,-0.11341768630815252
ACH-000507,-0.2832709113427613
ACH-000510,-0.3148624225471682
ACH-000511,0.2514236841764635
ACH-000512,-0.6262245441205435
ACH-000516,-0.13396173999684952
ACH-000517,0.15995101648788687
ACH-000518,-0.08327885440566983
ACH-000520,-0.2959650755930972
ACH-000521,-0.10300268527123667
ACH-000522,0.19771904692018333
ACH-000524,0.05325637677968036
ACH-000527,-0.0733600395424912
ACH-000528,-0.12269118717074992
ACH-000537,0.7060051622392676
ACH-000541,-0.19304379161052565
ACH-000542,0.15142844960447688
ACH-000544,0.21305842799085825
ACH-000545,0.4871665199781395
ACH-000547,-0.2991446212993595
ACH-000548,-0.6768772575963691
ACH-000549,-0.10563892524666874
ACH-000550,0.024255620878418042
ACH-000552,0.08796115170880242
ACH-000556,-1.0176258843359658
ACH-000557,-0.11545772218691848
ACH-000569,-0.4727264872334863
ACH-000570,1.107204402799461
ACH-000571,-0.7747399964463666
ACH-000573,0.06858381526754316
ACH-000576,0.5429956307460537
ACH-000579,-0.6316983683054808
ACH-000580,-0.8259792720420294
ACH-000584,0.17674725857049656
ACH-000585,-0.16929173734745806
ACH-000588,-0.5290465171218032
ACH-000589,0.0368264104094431
ACH-000591,0.3828604424165597
ACH-000593,0.113381460272031
ACH-000600,0.7089472928188835
ACH-000601,-0.10025214462214274
ACH-000605,-0.2740505371042462
ACH-000606,-0.4795319376835432
ACH-000608,-0.10182516020654467
ACH-000614,-0.3621282253941301
ACH-000616,-0.06548248719018655
ACH-000618,-0.5145726931932793
ACH-000619,0.482932483244145
ACH-000620,-0.9828728106715324
ACH-000621,-0.1907487759092953
ACH-000622,-0.6954384591263935
ACH-000623,0.6670859308911643
ACH-000624,-0.8042077055408899
ACH-000627,0.13712553452487855
ACH-000630,0.6438597514279081
ACH-000631,-0.3264390010500244
ACH-000632,-0.3444066620554353
ACH-000633,-0.6960246974386043
ACH-000637,-0.5757568474308216
ACH-000638,0.12689937378493338
ACH-000646,0.3072541895593505
ACH-000647,-0.24399476491667915
ACH-000648,-0.3621427057834348
ACH-000649,0.20337837771541584
ACH-000651,-0.2271984294387164
ACH-000652,0.18756382877514416
ACH-000653,-0.35966108154276544
ACH-000657,-0.03518223227118758
ACH-000658,0.3446255973434132
ACH-000661,-0.8236535635633857
ACH-000662,-0.22428665847893467
ACH-000663,0.06924263231886887
ACH-000665,-0.20839781031056825
ACH-000671,0.7224185067855512
ACH-000672,-0.6178958198291513
ACH-000673,-0.24957941331606115
ACH-000676,-0.7808908357393565
ACH-000677,-0.21517373371482754
ACH-000681,-0.14542283139892914
ACH-000683,-0.18154673538247146
ACH-000684,1.4729935279821784
ACH-000688,0.17050047089031062
ACH-000693,-0.12037707335163335
ACH-000694,0.00559100677385934
ACH-000695,0.22441325653091315
ACH-000696,0.1974579754789883
ACH-000697,-0.12839031964985767
ACH-000699,-0.26456180177766586
ACH-000701,-0.2840599904694665
ACH-000706,-0.05664632872077813
ACH-000711,-0.4266450585596232
ACH-000713,-0.42078632966116464
ACH-000714,-0.20331936181451735
ACH-000718,0.02894094109591858
ACH-000720,-0.0544309876323576
ACH-000721,-0.8752072731820458
ACH-000724,-0.21663960192745696
ACH-000725,0.01006216541371792
ACH-000732,-0.8006077469939433
ACH-000734,-0.1611211288791934
ACH-000735,-0.13927224193858145
ACH-000736,0.0010090032005709703
ACH-000738,0.12196402303380645
ACH-000746,-0.05785739227226885
ACH-000747,0.15108750384774805
ACH-000748,0.11837492915570408
ACH-000753,0.09550359360967668
ACH-000756,-0.21423760601385444
ACH-000757,-0.005695987693936032
ACH-000758,-0.4161283541237607
ACH-000760,-0.5150880438586848
ACH-000762,-0.2869354431566721
ACH-000763,0.06543094645741629
ACH-000764,-0.3943759110483591
ACH-000765,-0.34847600594079464
ACH-000766,-0.08309773603654128
ACH-000767,-0.3153648080168119
ACH-000768,-0.3058899134234718
ACH-000769,-0.0003644519542384561
ACH-000770,0.07303184437769329
ACH-000771,-0.40573658441691857
ACH-000773,-0.6358752815278871
ACH-000776,0.1922909943049089
ACH-000777,0.0067567358247151346
ACH-000778,-0.3828144479047152
ACH-000781,-0.10704649762567356
ACH-000782,-0.2497796406765137
ACH-000783,-0.8000915783979279
ACH-000784,-0.07710519874218806
ACH-000785,-0.2870650418673666
ACH-000787,-0.025711926926129662
ACH-000788,-0.4573991393879969
ACH-000791,-0.29239833859934805
ACH-000792,-0.011567675942168574
ACH-000794,-0.2831641066454379
ACH-000796,-0.7383622607739805
ACH-000798,0.6591589506139591
ACH-000799,-0.12025055217125805
ACH-000800,-0.4593536796454954
ACH-000802,-0.02450380327439337
ACH-000804,-0.11767225220306593
ACH-000805,-0.8175325067142154
ACH-000809,0.07956193376205463
ACH-000810,-0.187587920172811
ACH-000811,0.2591822092274326
ACH-000817,-0.34572789975808793
ACH-000819,0.6075820370881548
ACH-000820,0.2942754910093829
ACH-000821,-0.4506454687029101
ACH-000822,-0.7592709273830173
ACH-000823,-0.1635293241535866
ACH-000824,-0.09500543202807624
ACH-000827,-0.4614169919094745
ACH-000829,-0.30959366893214585
ACH-000831,-0.500531692456414
ACH-000832,-0.13393185004230265
ACH-000833,-0.40958731586221503
ACH-000834,0.5765756126150389
ACH-000835,0.2319603580001872
ACH-000836,0.4626020718878361
ACH-000837,-0.14125231016323878
ACH-000838,-0.04025668538455021
ACH-000839,0.18965957061319766
ACH-000840,-0.2924758430002014
ACH-000841,0.07342252092572503
ACH-000843,-0.496833193170404
ACH-000846,-0.6940869049671106
ACH-000847,0.003096171877217241
ACH-000848,0.3617298875804069
ACH-000849,-0.2015274137968879
ACH-000851,-0.29774080124518737
ACH-000855,-0.3535587887926595
ACH-000856,-0.12450028816128304
ACH-000858,-0.3884060802535117
ACH-000859,-0.37954801037623853
ACH-000861,0.026656992956242475
ACH-000862,0.3558423633987037
ACH-000865,-0.15844191375916114
ACH-000866,-0.10482627647095484
ACH-000867,-0.17744263532680654
ACH-000869,-0.010842338058152191
ACH-000872,-0.3485220812781216
ACH-000873,-0.14645242672927572
ACH-000876,-0.5048335082318086
ACH-000878,-0.4186821998900955
ACH-000880,-0.3633659857969985
ACH-000881,-0.2419400053427992
ACH-000882,-0.0830308785223226
ACH-000884,-0.22467456087298235
ACH-000885,0.07067100534211973
ACH-000887,-0.2596148085481338
ACH-000889,0.0591098008565737
ACH-000896,0.2537882063350883
ACH-000898,-0.3368269702908573
ACH-000900,0.07878544383548282
ACH-000901,0.03428093586220703
ACH-000905,0.3494767626276569
ACH-000906,-0.045254922889003686
ACH-000907,0.39818299528496265
ACH-000910,-0.9468655733170604
ACH-000911,-0.6599544503043705
ACH-000912,0.18300578530603065
ACH-000913,-0.2006072856305917
ACH-000915,-0.4483014085817593
ACH-000916,-0.3908778094218836
ACH-000917,-0.9023452528718388
ACH-000920,-0.11522256352369907
ACH-000921,0.03750113425582813
ACH-000924,-0.15346717811455216
ACH-000926,-0.4165548168752785
ACH-000928,-0.35420420371463424
ACH-000929,-0.17693127974768966
ACH-000932,-0.2214909208785513
ACH-000935,-0.051529490139942624
ACH-000936,0.009891326624819235
ACH-000937,-0.20692082602570824
ACH-000938,-0.2459785700010697
ACH-000939,-0.5748635671458838
ACH-000941,-0.7443956191470159
ACH-000943,-0.3815064463774713
ACH-000946,0.034929151013910927
ACH-000947,-0.4443767477292752
ACH-000948,-0.6118647861923056
ACH-000950,-0.2680738450161112
ACH-000953,-0.7494008986315679
ACH-000954,0.11040858046246826
ACH-000957,-0.7258189933915227
ACH-000958,-0.2338465070329656
ACH-000960,-0.5182485727981718
ACH-000963,-0.6344833468245598
ACH-000968,-0.7432357128073733
ACH-000969,-0.4606834907689488
ACH-000972,-0.24343893572176264
ACH-000973,-0.22189336144116345
ACH-000974,-0.1933697576959616
ACH-000978,-0.6905183519396609
ACH-000984,-0.40820448832688505
ACH-000986,0.005069756510729403
ACH-000988,0.04377854135235973
ACH-000993,-0.31903784041294336
ACH-000994,-0.2460259572277393
ACH-000996,-0.4202468108002725
ACH-001001,-0.3787467547717442
ACH-001020,-0.6791626052484019
ACH-001028,-0.16098947644543554
ACH-001031,-0.27253087278070376
ACH-001038,-0.03973323684744379
ACH-001048,0.09412308969717187
ACH-001050,0.09831888855001387
ACH-001053,-0.5270389499339073
ACH-001054,-0.11467231233028785
ACH-001061,-0.2348274317886324
ACH-001067,0.15111732017026885
ACH-001075,1.177141716836722
ACH-001096,-0.2728097395805016
ACH-001111,-0.27774185042840904
ACH-001119,0.007476978622906006
ACH-001128,0.031697913727653335
ACH-001134,0.01854766444303368
ACH-001151,0.2905827375116071
ACH-001163,-0.09541339775644038
ACH-001164,0.2348364193854695
ACH-001183,0.3146952022241167
ACH-001192,0.0454316801070873
ACH-001193,-0.2565008867166668
ACH-001196,0.018250481599178317
ACH-001197,-0.24678074849549145
ACH-001205,0.1218464683880464
ACH-001211,-0.3352818422947379
ACH-001212,-0.6500145946532045
ACH-001228,-0.10235650933237604
ACH-001232,0.36062497890403983
ACH-001239,-0.4412548397561729
ACH-001270,0.054902834151204255
ACH-001274,0.006435247391749424
ACH-001275,-0.4106746065358473
ACH-001277,-0.18183359138924104
ACH-001278,-0.3937369276551696
ACH-001280,-0.1804609756149911
ACH-001283,0.04561196367988903
ACH-001289,-0.6739561223351799
ACH-001300,-0.07129005087771384
ACH-001301,0.21132958646257327
ACH-001302,0.07085026526597915
ACH-001306,0.010535441822474251
ACH-001318,-0.3719967893670295
ACH-001322,0.4654539611912466
ACH-001328,-0.2961779037799345
ACH-001332,-0.23239054554449454
ACH-001336,-0.7550232419757383
ACH-001346,-0.3073145066370239
ACH-001353,0.006111397984518699
ACH-001354,-0.11725561831181144
ACH-001367,-0.4584305639778266
ACH-001368,-1.0062656446881508
ACH-001374,-0.4483148608182084
ACH-001377,5.2658250840716745e-05
ACH-001380,0.1960668968699884
ACH-001391,-0.5902243166273294
ACH-001408,-0.10849587152141953
ACH-001430,0.14818684612681496
ACH-001431,0.05182466629969338
ACH-001450,-0.5380770170161903
ACH-001496,-1.058518432326957
ACH-001500,-0.009046289248156428
ACH-001523,0.06229081779713552
ACH-001532,-0.3855540665839257
ACH-001550,-0.11205213205444116
ACH-001552,0.28481239243358897
ACH-001554,-0.41874830366550975
ACH-001654,0.3242184984230338
ACH-001735,-0.07525607932659152
ACH-001736,-0.44850474708252747
ACH-001737,0.5662064079861887
ACH-001740,-0.4352353445518915
ACH-001745,-0.20195360341849866
ACH-001765,-0.1572756784394879
