,SEC16A (9919)
ACH-000004,-0.7141217940599551
ACH-000005,-0.7827125518366066
ACH-000007,-0.476707985264027
ACH-000009,-0.5031859717759911
ACH-000011,-0.3205255971680279
ACH-000012,-0.7291507469938914
ACH-000013,-0.5812220548893121
ACH-000014,-0.8179819548486795
ACH-000015,-0.6513376141178931
ACH-000017,-0.5320195183654657
ACH-000018,-0.4225425686617811
ACH-000019,-0.5986463100746219
ACH-000021,-0.74547315889531
ACH-000022,-0.592922027606561
ACH-000025,-0.46140984933216
ACH-000028,-0.4618002966090479
ACH-000030,-0.5084372288914628
ACH-000035,-0.5842785145782733
ACH-000036,-0.5435486291056898
ACH-000037,-0.15557714743662285
ACH-000039,-0.4867628865380975
ACH-000040,-0.4653501273639197
ACH-000041,-0.5886135680160243
ACH-000042,-0.57500505210718
ACH-000045,-0.6072429841662227
ACH-000047,-0.7719577173276903
ACH-000052,-0.6222200803650156
ACH-000053,-0.7322441226552289
ACH-000054,-0.5245052774842052
ACH-000055,-0.6061468763626926
ACH-000060,-0.7321763153753761
ACH-000067,-0.4325553483514393
ACH-000070,-0.5281035075400703
ACH-000075,-0.3255380185148765
ACH-000078,-0.4561984236986879
ACH-000082,-0.8193860139808925
ACH-000085,-0.7988886762236971
ACH-000086,-0.6265943291411654
ACH-000087,-0.6265161926861449
ACH-000092,-0.5482408382480268
ACH-000095,-0.7437973785443796
ACH-000097,-0.6798002841341673
ACH-000098,-0.5426663811851697
ACH-000099,-0.4873918462049498
ACH-000108,-0.7923802196517686
ACH-000113,-0.4266821953976959
ACH-000116,-0.5877279869718974
ACH-000118,-0.5489698415943483
ACH-000120,-0.5842979584715026
ACH-000123,-0.7666584223940054
ACH-000127,-0.5097234978171585
ACH-000128,-0.4480982916193178
ACH-000132,-0.5966463590061255
ACH-000133,-0.5973371831622959
ACH-000137,-0.42176962925381295
ACH-000138,-0.6627508664936317
ACH-000142,-0.5492832851806281
ACH-000143,-0.5841701024379821
ACH-000146,-0.4678261821956333
ACH-000148,-0.6511899143919151
ACH-000150,-0.5399774299481611
ACH-000152,-0.5970395310250922
ACH-000153,-0.6704109098761372
ACH-000159,-0.6639154774931613
ACH-000160,-0.4990764641741343
ACH-000163,-0.6663779235414056
ACH-000167,-0.9198316947653118
ACH-000168,-0.6293543934881957
ACH-000169,-0.4857129747907381
ACH-000178,-0.537522567508087
ACH-000183,-0.8213274090566444
ACH-000188,-0.5023857334087257
ACH-000189,-0.5745981387397019
ACH-000190,-0.8565195705948618
ACH-000198,-0.7194011110932754
ACH-000203,-1.0448340972536856
ACH-000204,-0.500854587648311
ACH-000206,-0.6208518243076735
ACH-000207,-0.6832406691259623
ACH-000208,-0.7091220511378237
ACH-000210,-0.4008684533087526
ACH-000211,-0.3663515603249057
ACH-000215,-0.5781314436123889
ACH-000221,-0.7752636805141241
ACH-000222,-0.5317071441001749
ACH-000223,-0.7099194710714358
ACH-000226,-0.4549356754716945
ACH-000227,-0.7305414824912949
ACH-000228,-0.5933228848538129
ACH-000231,-0.4502381497622912
ACH-000232,-0.4152525601736276
ACH-000233,-0.6951087174987567
ACH-000234,-0.7219182307518779
ACH-000235,-0.617166171409323
ACH-000237,-0.5786403171452436
ACH-000238,-0.6640075840827901
ACH-000242,-0.2881626654466099
ACH-000243,-0.6262078898750095
ACH-000244,-0.9275718537980324
ACH-000246,-0.8000053416899804
ACH-000248,-0.6471008942165041
ACH-000250,-0.5717040937195901
ACH-000251,-0.4715563298284098
ACH-000252,-0.7606149493605404
ACH-000253,-0.5840630658943508
ACH-000255,-0.6658493029915061
ACH-000256,-0.7356731377406238
ACH-000257,-0.5721410502246927
ACH-000258,-0.6204384078961295
ACH-000259,-0.7159795114314548
ACH-000260,-0.5431061265534227
ACH-000261,-0.6555152558897411
ACH-000262,-0.7828089782848953
ACH-000263,-0.4417783286748553
ACH-000264,-0.6098204380554548
ACH-000265,-0.3933001078580941
ACH-000266,-0.7343644532338285
ACH-000272,-0.5201636009248524
ACH-000274,-0.5198643846431309
ACH-000277,-0.5790472835839681
ACH-000278,-0.6830560249903199
ACH-000279,-0.4361690777024469
ACH-000280,-0.6495942956412328
ACH-000281,-0.4361023026045421
ACH-000288,-0.4248956486584451
ACH-000291,-0.7054674863346688
ACH-000293,-0.9395761384300256
ACH-000294,-0.6928994701131622
ACH-000295,-0.2946623826557949
ACH-000296,-0.24141458188047046
ACH-000302,-0.7563538395907828
ACH-000304,-0.4433148278934519
ACH-000307,-0.468077477598769
ACH-000308,-0.8105921115000354
ACH-000310,-0.6942153181414823
ACH-000311,-0.6487886740109622
ACH-000312,-0.6481979356271989
ACH-000315,-0.6658441572512065
ACH-000316,-0.4954754455869268
ACH-000317,-0.7227291447768273
ACH-000318,-0.6595753697074956
ACH-000319,-0.5908437954482884
ACH-000320,-0.3129816233559785
ACH-000322,-0.7000722026098692
ACH-000323,-0.7035850253194611
ACH-000324,-0.617231346635999
ACH-000329,-0.5301043734067802
ACH-000330,-0.49297983262647493
ACH-000331,-0.7455983517502653
ACH-000332,-0.6434457784597523
ACH-000334,-0.4154470889452743
ACH-000335,-0.4651040750637106
ACH-000336,-0.5143589561518285
ACH-000337,-0.315843640698856
ACH-000338,-0.5338913541707717
ACH-000339,-0.5608112159920701
ACH-000341,-0.3152723026186553
ACH-000348,-0.7092109923574915
ACH-000350,-0.6613228972415055
ACH-000352,-0.6333228766571716
ACH-000356,-0.3590987324756252
ACH-000361,-0.7242659631969772
ACH-000362,-0.567105014314728
ACH-000363,-0.5791928987385625
ACH-000364,-0.4586662152370756
ACH-000365,-0.565261075114204
ACH-000366,-0.431848929008331
ACH-000368,-0.4505942611662757
ACH-000374,-0.5526243732987539
ACH-000375,-0.4117898173152811
ACH-000376,-0.5712729988762242
ACH-000381,-0.6192440000518568
ACH-000383,-0.5422833433381427
ACH-000387,-0.846897495256357
ACH-000389,-0.8020386272253295
ACH-000390,-0.4989457611853306
ACH-000393,-0.7930751750836385
ACH-000395,-0.6037098256052738
ACH-000396,-0.5774972455835545
ACH-000397,-0.6781335950199637
ACH-000401,-0.7764586969039113
ACH-000402,-0.3148783688609905
ACH-000403,-0.6432668175473013
ACH-000404,-0.632166805252996
ACH-000406,-0.6468206828894514
ACH-000407,-0.5764479827729786
ACH-000408,-0.4822182454852261
ACH-000410,-0.944399254247763
ACH-000411,-0.5690771137259879
ACH-000414,-0.6433657703572896
ACH-000415,-0.5100147859949941
ACH-000416,-0.7523707409643539
ACH-000420,-0.7620854834389754
ACH-000421,-0.6343939367805622
ACH-000424,-0.18527448909075206
ACH-000425,-0.6913970251108636
ACH-000426,-0.4758655249044583
ACH-000427,-0.5975653940466417
ACH-000433,-0.8329996062504268
ACH-000435,-0.6725748925196657
ACH-000436,-0.7548420749394069
ACH-000444,-0.5311755898434016
ACH-000445,-0.5155778168546672
ACH-000448,-0.5498767703576672
ACH-000450,-0.7075969399025244
ACH-000452,-0.3185075987822897
ACH-000454,-0.5332971783238273
ACH-000458,-0.4764990268363332
ACH-000459,-1.0117572099710648
ACH-000460,-0.6177008217665783
ACH-000461,-0.3389086104713621
ACH-000463,-0.444721718972732
ACH-000464,-0.6268854875802248
ACH-000466,-0.5379555156037035
ACH-000467,-0.6635827820292456
ACH-000468,-0.27864944053004825
ACH-000469,-0.4874253638579054
ACH-000470,-0.7056249426255231
ACH-000471,-0.6724077784618823
ACH-000472,-0.5050971983170655
ACH-000473,-0.5712231761662426
ACH-000475,-0.391319306210991
ACH-000476,-0.6432189498964611
ACH-000477,-0.6941291860807253
ACH-000479,-0.4365183661084039
ACH-000480,-0.5981330058078436
ACH-000481,-0.6485118570239472
ACH-000483,-1.1439105878763622
ACH-000484,-0.7441717251417007
ACH-000485,-0.626618651005302
ACH-000486,-0.3901528444318989
ACH-000487,-0.6186939550108628
ACH-000488,-0.6017836860792856
ACH-000490,-0.43846781365789933
ACH-000491,-0.6922387352520875
ACH-000495,-0.644515409434926
ACH-000496,-0.5027555359295003
ACH-000499,-0.3620506684880299
ACH-000500,-0.7805694777181901
ACH-000502,-0.5638007683960343
ACH-000503,-0.2449872020226863
ACH-000505,-0.5887721335508993
ACH-000507,-0.5279351750954769
ACH-000510,-0.6275111054741079
ACH-000511,-0.6585261179931976
ACH-000512,-0.2580346773588955
ACH-000516,-0.6252563818456062
ACH-000517,-0.6488649503943216
ACH-000518,-0.5575273297351099
ACH-000520,-0.3843592393671032
ACH-000521,-0.8187107536603306
ACH-000522,-0.3901039359018909
ACH-000524,-0.6718763513796933
ACH-000527,-0.885388440832527
ACH-000528,-0.8550484193466759
ACH-000537,-0.5045301588255152
ACH-000541,-0.6803186074017836
ACH-000542,-0.5315973925595742
ACH-000544,-0.516128190860628
ACH-000545,-0.28893718756670683
ACH-000547,-0.5738309215481254
ACH-000548,-0.4542712592742925
ACH-000549,-0.32096138933245866
ACH-000550,-0.0742127671505166
ACH-000552,-0.5460865799708757
ACH-000556,-0.4074191239699589
ACH-000557,-0.538220190289438
ACH-000569,-0.5751426402352177
ACH-000570,-0.6131134282104547
ACH-000571,-0.5950842579037526
ACH-000573,-0.5724851230881742
ACH-000576,-0.4808175587831067
ACH-000579,-0.6645536785766093
ACH-000580,-0.4270533771226324
ACH-000584,-0.8838618185610728
ACH-000585,-0.6354621534283186
ACH-000588,-0.34997833838186626
ACH-000589,-0.3728381081355431
ACH-000591,-0.2517102501319205
ACH-000593,-0.42378085794083603
ACH-000600,-0.1629906208821465
ACH-000601,-0.5805757455772191
ACH-000605,-0.8136852475142212
ACH-000606,-0.5829182331378622
ACH-000608,-0.5364064226441061
ACH-000614,-0.5645605094161269
ACH-000616,-0.3573629096815052
ACH-000618,-0.42599853927721015
ACH-000619,-0.7227987519378554
ACH-000620,-0.5704117836950424
ACH-000621,-0.6908232772586109
ACH-000622,-0.7557662755490487
ACH-000623,-0.5547572081516288
ACH-000624,-0.6725396266984182
ACH-000627,-0.5035382189260939
ACH-000630,-0.36863724894691
ACH-000631,-0.26122605930445586
ACH-000632,-0.5225649035183003
ACH-000633,-0.6089063104929201
ACH-000637,-0.7047635951724618
ACH-000638,-0.6575453150269561
ACH-000646,-0.9953705598558932
ACH-000647,-0.5220579793251666
ACH-000648,-0.6181554573222553
ACH-000649,-0.5298604913737114
ACH-000651,-0.5808038255912591
ACH-000652,-0.6134589749359172
ACH-000653,-0.7158365197669295
ACH-000657,-0.5828428996262668
ACH-000658,-0.4726594460525814
ACH-000661,-0.5819582881000938
ACH-000662,-0.6275748713030257
ACH-000663,-0.8232725489102991
ACH-000665,-0.5686331824771846
ACH-000671,-0.5215962790881966
ACH-000672,-0.5348799455445471
ACH-000673,-0.4276938480719236
ACH-000676,-0.668325639430569
ACH-000677,-0.7767323978606425
ACH-000681,-0.5331056298495116
ACH-000683,-0.7487773467522919
ACH-000684,-0.4072254419794714
ACH-000688,-0.59854358060307
ACH-000693,-0.4788582744348779
ACH-000694,-0.5302089864818235
ACH-000695,-0.5007122642199233
ACH-000696,-0.5660768591559718
ACH-000697,-0.6095942284735444
ACH-000699,-0.7903576768837641
ACH-000701,-0.7051115291173634
ACH-000706,-0.8900648922942699
ACH-000711,-0.5439963598969001
ACH-000713,-0.48480606882684296
ACH-000714,-0.5610794021484066
ACH-000718,-0.6591504822158769
ACH-000720,-0.40702904305641613
ACH-000721,-0.5448795599892742
ACH-000724,-0.3834911624390036
ACH-000725,-0.7800607065912806
ACH-000732,-0.4794873309758601
ACH-000734,-0.3799105329341352
ACH-000735,-0.5655799033547081
ACH-000736,-0.5490718777645661
ACH-000738,-0.6080253252962899
ACH-000746,-0.5539797356578223
ACH-000747,-0.7064720637111485
ACH-000748,-0.8632589305376116
ACH-000753,-0.5330991726653487
ACH-000756,-0.4776276735734498
ACH-000757,-0.6434183440074669
ACH-000758,-0.7186414466267358
ACH-000760,-0.7961313225464945
ACH-000762,-0.4942234258506983
ACH-000763,-0.6238686066186183
ACH-000764,-0.4323144245812723
ACH-000765,-0.5214687481001035
ACH-000766,-0.6189451479515558
ACH-000767,-1.00722352305924
ACH-000768,-0.5226209878192869
ACH-000769,-0.6577984798056288
ACH-000770,-0.5065236063408711
ACH-000771,-0.7316773965095811
ACH-000773,-0.6446505267939552
ACH-000776,-0.5700734199267409
ACH-000777,-0.6064790346371368
ACH-000778,-0.5715094767482645
ACH-000781,-0.5290583924602256
ACH-000782,-0.6176577974272515
ACH-000783,-0.6879168540670628
ACH-000784,-0.5622955252995421
ACH-000785,-0.6383697036443007
ACH-000787,-0.4017394596433977
ACH-000788,-0.5244058039133703
ACH-000791,-0.6669802614576037
ACH-000792,-0.5577585203437899
ACH-000794,-0.41228430052751336
ACH-000796,-0.4829399438693514
ACH-000798,-0.7181215772078604
ACH-000799,-0.7523422962428535
ACH-000800,-0.7481871148030459
ACH-000802,-0.4391657636128128
ACH-000804,-0.629725820315823
ACH-000805,-0.6274664370262821
ACH-000809,-0.4423728928853961
ACH-000810,-0.4717703028767574
ACH-000811,-0.6841990641263784
ACH-000817,-0.2979502094628063
ACH-000819,-0.6707263705984383
ACH-000820,-1.002434995367451
ACH-000821,-0.7806915033275222
ACH-000822,-0.5447991307006372
ACH-000823,-0.5227033235166062
ACH-000824,-0.5283349329157581
ACH-000827,-0.7109332393331583
ACH-000829,-0.5154600841073537
ACH-000831,-0.6682573579543549
ACH-000832,-0.3557014469444019
ACH-000833,-0.6388692716634542
ACH-000834,-0.4998066696535944
ACH-000835,-0.4801561487126756
ACH-000836,-0.6352284732324472
ACH-000837,-0.6846517502896493
ACH-000838,-0.34660539505415355
ACH-000839,-0.5442302620570706
ACH-000840,-0.6233760290627394
ACH-000841,-0.6278073150959776
ACH-000843,-0.5510012628468061
ACH-000846,-0.5472808161284846
ACH-000847,-0.5725420487060903
ACH-000848,-0.6251316905701735
ACH-000849,-0.5811258038513812
ACH-000851,-0.7093648646865693
ACH-000855,-0.40747139092075424
ACH-000856,-0.5209527626121319
ACH-000858,-0.7158261227623351
ACH-000859,-0.19052574665327704
ACH-000861,-0.570781813168716
ACH-000862,-0.4579022384729902
ACH-000865,-0.6374216107934916
ACH-000866,-0.5229733068426781
ACH-000867,-0.6301268634527131
ACH-000869,-0.7099442633451024
ACH-000872,-0.7022033720989888
ACH-000873,-0.6122314249310091
ACH-000876,-0.14665695732006154
ACH-000878,-0.4507913399668302
ACH-000880,-0.6568535472414929
ACH-000881,-0.7263626965800934
ACH-000882,-0.7119094059974347
ACH-000884,-0.5894535195773818
ACH-000885,-0.4671868660955814
ACH-000887,-0.6342595627528858
ACH-000889,-0.4806488175885752
ACH-000896,-0.6319789771217033
ACH-000898,-0.6994312038962629
ACH-000900,-0.6833815496025177
ACH-000901,-0.6206136791545632
ACH-000905,-0.5709708917944505
ACH-000906,-0.4957682592201571
ACH-000907,-0.954786409977074
ACH-000910,-0.448184178603175
ACH-000911,-0.4729749933477806
ACH-000912,-0.5174887800973839
ACH-000913,-0.5827207820966815
ACH-000915,-0.6117605218975739
ACH-000916,-0.4728247738049154
ACH-000917,-0.4524091226044719
ACH-000920,-0.6271164675259663
ACH-000921,-0.6417994323056443
ACH-000924,-0.6911887793149241
ACH-000926,-0.6089327332954897
ACH-000928,-0.6817736870152693
ACH-000929,-0.8179605437194083
ACH-000932,-0.8121000334699271
ACH-000935,-0.4075370391996483
ACH-000936,-0.3695374220172079
ACH-000937,-0.5722457295876431
ACH-000938,-0.6239279374666791
ACH-000939,-0.5695919214739693
ACH-000941,-0.6980294252535169
ACH-000943,-0.4049934066675137
ACH-000946,-0.5072275206085974
ACH-000947,-0.5014781383576058
ACH-000948,-0.7639894145586033
ACH-000950,-0.4950056146411399
ACH-000953,-0.3962778057715834
ACH-000954,-0.4467426037049973
ACH-000957,-0.5869686483478392
ACH-000958,-0.5564443150076809
ACH-000960,-0.6154228822938587
ACH-000963,-0.3176535734621959
ACH-000968,-0.5761400914736957
ACH-000969,-0.6863802380351757
ACH-000972,-0.39144041427920456
ACH-000973,-0.33269963029181443
ACH-000974,-0.6510831250207725
ACH-000978,-0.8081983953665285
ACH-000984,-0.4811198314192816
ACH-000986,-0.5452898193706576
ACH-000988,-0.5970436559253796
ACH-000993,-0.9280382545730748
ACH-000994,-0.8654413176974148
ACH-000996,-0.6155479697894843
ACH-001001,-0.6014673012758718
ACH-001020,-0.7542135083405683
ACH-001028,-0.5261788205487782
ACH-001031,-0.5726555824961057
ACH-001038,-0.5137257043587723
ACH-001048,-0.500403641020184
ACH-001050,-0.36577968710965203
ACH-001053,-0.6335324938288746
ACH-001054,-0.6250470297804009
ACH-001061,-0.6727376128879846
ACH-001067,-0.6301946976796037
ACH-001075,-0.3847949249461772
ACH-001096,-0.5801904062396239
ACH-001111,-0.5854671974834856
ACH-001119,-0.2927880494827789
ACH-001128,-0.5237393029148445
ACH-001134,-0.6530778187512983
ACH-001151,-0.8383050970290123
ACH-001163,-0.7777510086676559
ACH-001164,-0.7344795666005389
ACH-001183,-0.6628557632248346
ACH-001192,-0.6485090274600678
ACH-001193,-0.5309965749517729
ACH-001196,-0.6004134697886163
ACH-001197,-0.5835911314140656
ACH-001205,-0.6055424731012361
ACH-001211,-0.774897935255381
ACH-001212,-0.7004961325394811
ACH-001228,-0.5625872147218997
ACH-001232,-0.6475960769541935
ACH-001239,-0.4854381066568805
ACH-001270,-0.453379792034637
ACH-001274,-0.3112718921145564
ACH-001275,-0.5705465597316469
ACH-001277,-0.7282700521701673
ACH-001278,-0.6489282553489358
ACH-001280,-0.843456382404242
ACH-001283,-0.6742763816310964
ACH-001289,-0.7553053337837459
ACH-001300,-0.6946621402696002
ACH-001301,-0.7832626776905769
ACH-001302,-0.4773651984876411
ACH-001306,-0.4974117712379603
ACH-001318,-0.7309911954353732
ACH-001322,-0.5674194064780174
ACH-001328,-0.5788880494565448
ACH-001332,-0.4670984210510566
ACH-001336,-0.3618594792784822
ACH-001346,-0.5890151608249118
ACH-001353,-0.6766247746692468
ACH-001354,-0.7970504244850458
ACH-001367,-0.5284907906579592
ACH-001368,-0.5453339690663269
ACH-001374,-0.4710371372966553
ACH-001377,-0.5505491816920223
ACH-001380,-0.687823166581607
ACH-001391,-0.5183350779738664
ACH-001408,-0.5956654638913946
ACH-001430,-0.5600460052032106
ACH-001431,-0.4908299235781263
ACH-001450,-0.5404928124249864
ACH-001496,-0.7575744749755657
ACH-001500,-0.4021536997997435
ACH-001523,-0.6313161924035692
ACH-001532,-0.5873338294748915
ACH-001550,-0.4426076638313097
ACH-001552,-0.6889593802172479
ACH-001554,-0.5452863134303914
ACH-001654,-0.538139948987476
ACH-001735,-0.5893258087563775
ACH-001736,-0.6965223954087623
ACH-001737,-0.8425201827558649
ACH-001740,-0.5848869488254651
ACH-001745,-0.5426360065738298
ACH-001765,-0.4832817671619691
