,SMG5 (23381)
ACH-000004,-0.6827325284585739
ACH-000005,-0.7191676265134478
ACH-000007,-0.8143661093656479
ACH-000009,-0.8709961836497819
ACH-000011,-0.8678925000421309
ACH-000012,-0.8485278189373648
ACH-000013,-0.8802852136616601
ACH-000014,-0.9555738836650866
ACH-000015,-1.005099882297286
ACH-000017,-0.8880146694446005
ACH-000018,-0.9178497347752684
ACH-000019,-1.06485721858963
ACH-000021,-0.9642897384429308
ACH-000022,-0.8471843022557928
ACH-000025,-0.8554771456940191
ACH-000028,-0.7812082046612491
ACH-000030,-0.6961957530471017
ACH-000035,-1.0099999817633185
ACH-000036,-0.9373572307758256
ACH-000037,-0.8382278670079609
ACH-000039,-0.7829434560586812
ACH-000040,-0.8290755121656486
ACH-000041,-0.6312967930111625
ACH-000042,-0.7513400980853447
ACH-000045,-0.8794300840803632
ACH-000047,-0.7651821839979451
ACH-000052,-0.9378418741572272
ACH-000053,-1.125087258230378
ACH-000054,-0.7729146976909181
ACH-000055,-0.8635789979509177
ACH-000060,-0.6935994021980717
ACH-000067,-0.7518967467952358
ACH-000070,-0.8113457689496238
ACH-000075,-0.622920390285006
ACH-000078,-0.7011370280922034
ACH-000082,-0.7722779351226178
ACH-000085,-0.9381434218387872
ACH-000086,-0.9667864029393884
ACH-000087,-0.8313574078254373
ACH-000092,-0.9604429717314509
ACH-000095,-0.7547592198863666
ACH-000097,-0.6853592074860603
ACH-000098,-0.9235209458305428
ACH-000099,-0.7604599793145805
ACH-000108,-0.6969553608983738
ACH-000113,-0.8988024394636867
ACH-000116,-0.7612150152643766
ACH-000118,-0.9345738505430332
ACH-000120,-0.6703452013236959
ACH-000123,-0.7890645051340429
ACH-000127,-0.7994685076479207
ACH-000128,-0.7061022935211693
ACH-000132,-0.8114912306258846
ACH-000133,-0.7892646503815459
ACH-000137,-0.9394416232474804
ACH-000138,-0.938492101206773
ACH-000142,-0.7479793568192766
ACH-000143,-1.0212672802001506
ACH-000146,-0.6120690288311035
ACH-000148,-0.8571552918244396
ACH-000150,-0.8868824123516822
ACH-000152,-0.823028815456292
ACH-000153,-0.8679979892003017
ACH-000159,-0.7612485313925492
ACH-000160,-0.9772458502734236
ACH-000163,-0.7275164805533938
ACH-000167,-0.5430228183397728
ACH-000168,-1.1320907667749602
ACH-000169,-0.7627218649233891
ACH-000178,-0.902637645974306
ACH-000183,-1.0296532833021517
ACH-000188,-0.5055610971872596
ACH-000189,-0.7403573000895857
ACH-000190,-0.6723147901995493
ACH-000198,-0.9080655582830154
ACH-000203,-0.9680288023691428
ACH-000204,-0.9117336348415072
ACH-000206,-0.6415337845490048
ACH-000207,-0.7823948853991766
ACH-000208,-0.8623324714511847
ACH-000210,-0.6397463492808133
ACH-000211,-0.793683855311388
ACH-000215,-0.6957123644787797
ACH-000221,-0.930134246955807
ACH-000222,-0.9790660704872588
ACH-000223,-0.975903288088952
ACH-000226,-0.8280376192202928
ACH-000227,-0.6577337394438341
ACH-000228,-1.241883007974154
ACH-000231,-0.6842968943441413
ACH-000232,-0.7781167917819092
ACH-000233,-0.6860052003959545
ACH-000234,-0.8771535874578561
ACH-000235,-0.7896335008679501
ACH-000237,-0.7899523982572448
ACH-000238,-0.6970922285927562
ACH-000242,-0.7247159546881996
ACH-000243,-0.9265309697503946
ACH-000244,-0.9019558429628242
ACH-000246,-0.7990275342916691
ACH-000248,-0.8663202027255883
ACH-000250,-0.7198330089805425
ACH-000251,-0.9206716915564548
ACH-000252,-0.9487797517234496
ACH-000253,-0.9427700827268062
ACH-000255,-0.6647869491510079
ACH-000256,-1.0057798307543775
ACH-000257,-0.6332538788925497
ACH-000258,-0.9814616042762629
ACH-000259,-0.8234628146700304
ACH-000260,-0.8013555775711965
ACH-000261,-0.6996287219161114
ACH-000262,-0.7052068289095468
ACH-000263,-0.5378880789509591
ACH-000264,-0.9079707930935288
ACH-000265,-0.7959492458051127
ACH-000266,-0.9723652357034442
ACH-000272,-0.7754802310395598
ACH-000274,-0.7651005802501825
ACH-000277,-1.0697930766923658
ACH-000278,-0.6895066948049337
ACH-000279,-0.3941841422127663
ACH-000280,-0.8245771390749166
ACH-000281,-0.6587914046957002
ACH-000288,-0.6395650988583144
ACH-000291,-0.8923302347875607
ACH-000293,-0.974782895888432
ACH-000294,-0.8283338135391867
ACH-000295,-0.8761646317012433
ACH-000296,-0.8089152266846207
ACH-000302,-0.7321901955709335
ACH-000304,-0.9079095027125218
ACH-000307,-0.7440716746907398
ACH-000308,-0.9259438204690336
ACH-000310,-0.6910064219954141
ACH-000311,-0.742125982380108
ACH-000312,-0.9731117237782936
ACH-000315,-1.0587346805991562
ACH-000316,-0.5630746171516329
ACH-000317,-0.8014157344730685
ACH-000318,-0.8129276035658958
ACH-000319,-0.8600896476932081
ACH-000320,-0.8551620846475608
ACH-000322,-0.842217410596384
ACH-000323,-0.9803525081655092
ACH-000324,-0.6825671657969763
ACH-000329,-0.6757186136673698
ACH-000330,-0.8081831406575837
ACH-000331,-0.9043442337669648
ACH-000332,-0.8556332513786613
ACH-000334,-0.8198048481978192
ACH-000335,-0.4864336642378686
ACH-000336,-0.8781923116707209
ACH-000337,-0.8810167552050664
ACH-000338,-0.4756923630100992
ACH-000339,-0.6253942027587636
ACH-000341,-0.6272720818812956
ACH-000348,-0.8548551876310035
ACH-000350,-0.6924703315114119
ACH-000352,-0.7384225547111972
ACH-000356,-0.8561603990200595
ACH-000361,-0.6436616850352039
ACH-000362,-0.8790584623781841
ACH-000363,-0.8236381151041791
ACH-000364,-0.8582524413412972
ACH-000365,-0.9514859989921532
ACH-000366,-0.8440971807103634
ACH-000368,-0.654527329024947
ACH-000374,-0.7933844884854845
ACH-000375,-0.9246304804398668
ACH-000376,-0.8465995224911518
ACH-000381,-1.0404789110332104
ACH-000383,-0.7388301960152915
ACH-000387,-0.8590774774581665
ACH-000389,-0.8270223789552736
ACH-000390,-0.7013603262878499
ACH-000393,-0.8124103056729866
ACH-000395,-0.5093659212705932
ACH-000396,-1.252828856473185
ACH-000397,-1.1130666636290287
ACH-000401,-0.6002330364983485
ACH-000402,-1.2180745483141695
ACH-000403,-0.8745503644734021
ACH-000404,-0.729484370426107
ACH-000406,-0.8088972751896706
ACH-000407,-0.6550336340688147
ACH-000408,-0.867533654452619
ACH-000410,-0.8217176943765258
ACH-000411,-0.9085493286666404
ACH-000414,-0.7829628551971608
ACH-000415,-0.8559878653741952
ACH-000416,-0.8464795796992828
ACH-000420,-0.9183692266540702
ACH-000421,-0.8333107230600062
ACH-000424,-0.8583271647774834
ACH-000425,-0.8396783020920027
ACH-000426,-0.6883330630473371
ACH-000427,-0.6965461460742197
ACH-000433,-0.8466955161410581
ACH-000435,-0.8470008877500043
ACH-000436,-0.8158474061937574
ACH-000444,-0.7357422885810466
ACH-000445,-0.6628052411078929
ACH-000448,-0.6126484721894266
ACH-000450,-0.9247434239716368
ACH-000452,-0.8227891605277292
ACH-000454,-0.6362235039164541
ACH-000458,-0.9466487272961862
ACH-000459,-0.8800729296447252
ACH-000460,-0.7154333367567155
ACH-000461,-0.6116912171400218
ACH-000463,-0.7525256541305851
ACH-000464,-0.7523448934429312
ACH-000466,-0.8662034337694406
ACH-000467,-0.9321293721153878
ACH-000468,-0.5861751567387812
ACH-000469,-0.4791611408089131
ACH-000470,-0.8113653028146467
ACH-000471,-0.6323185464770286
ACH-000472,-0.8545486954085828
ACH-000473,-0.8177056579371688
ACH-000475,-0.6398902805897128
ACH-000476,-0.9518177328119222
ACH-000477,-0.7017742744149565
ACH-000479,-0.6757576756556959
ACH-000480,-0.8189494288539351
ACH-000481,-0.8336107428282249
ACH-000483,-1.0880215929926844
ACH-000484,-1.0478223836042642
ACH-000485,-0.96831070747646
ACH-000486,-0.8753076744044169
ACH-000487,-1.016893852962618
ACH-000488,-0.7937301981342149
ACH-000490,-0.9234149780403698
ACH-000491,-0.9136592465212924
ACH-000495,-0.6953991916143442
ACH-000496,-0.6552027845919919
ACH-000499,-0.7677279657003462
ACH-000500,-1.1512382386123927
ACH-000502,-0.7848006439672106
ACH-000503,-0.6124265291066033
ACH-000505,-0.9503718450878978
ACH-000507,-0.8964589594995086
ACH-000510,-0.8291823057436394
ACH-000511,-0.7927748405445657
ACH-000512,-0.7780855037934157
ACH-000516,-0.8352441352355428
ACH-000517,-0.6942430587352726
ACH-000518,-0.9030772925624816
ACH-000520,-0.8330820304795553
ACH-000521,-0.95801687561535
ACH-000522,-0.8835059232258015
ACH-000524,-0.7054008860316512
ACH-000527,-0.9736981545809542
ACH-000528,-0.8292508598498488
ACH-000537,-0.8641929608211856
ACH-000541,-0.588469672585896
ACH-000542,-0.7265906117658215
ACH-000544,-0.6838060465381786
ACH-000545,-0.655079793623945
ACH-000547,-0.7041332262520366
ACH-000548,-0.8048166295972871
ACH-000549,-0.8114540595605054
ACH-000550,-0.6007903714112117
ACH-000552,-0.8656707401657058
ACH-000556,-0.8819558890042709
ACH-000557,-0.6120823833639274
ACH-000569,-0.8869818659684314
ACH-000570,-0.4646990612722846
ACH-000571,-0.8048380400839424
ACH-000573,-0.8225748087063793
ACH-000576,-0.8449667932348668
ACH-000579,-0.8267018832856051
ACH-000580,-0.8500619562015831
ACH-000584,-0.8149842056531827
ACH-000585,-0.8094046265144279
ACH-000588,-1.020235059918868
ACH-000589,-0.814668203809172
ACH-000591,-0.6503525487234809
ACH-000593,-0.8749275515173124
ACH-000600,-0.7513918031047857
ACH-000601,-0.7542640695909886
ACH-000605,-0.9240247085446178
ACH-000606,-0.7993198204417796
ACH-000608,-0.7142435240071534
ACH-000614,-0.6874388229383607
ACH-000616,-0.8385807005967384
ACH-000618,-0.9468093030450636
ACH-000619,-0.7079239023534482
ACH-000620,-0.6890499340286546
ACH-000621,-0.7854147092140644
ACH-000622,-0.8389153917780435
ACH-000623,-0.7423778668528858
ACH-000624,-0.8913660615992258
ACH-000627,-0.5659990001414466
ACH-000630,-0.746213838010554
ACH-000631,-0.6450686718552022
ACH-000632,-0.5775131710203277
ACH-000633,-0.6470854850318459
ACH-000637,-0.8356123192536211
ACH-000638,-0.7638552290543117
ACH-000646,-1.0946783683161965
ACH-000647,-0.7241197474389545
ACH-000648,-0.8023826719072016
ACH-000649,-0.6497744238095949
ACH-000651,-0.8848154874649933
ACH-000652,-0.6567100550434868
ACH-000653,-1.0019453477243028
ACH-000657,-0.8896957312927791
ACH-000658,-0.8333581536069641
ACH-000661,-0.7288887276427362
ACH-000662,-0.8343150810964329
ACH-000663,-1.108909941280925
