,ITGB8 (3696)
ACH-000004,0.07857360773935715
ACH-000005,-0.22294209518245275
ACH-000007,0.13942185798197854
ACH-000009,-0.04288048065112352
ACH-000011,0.09146452906202053
ACH-000012,-0.060371546222221524
ACH-000013,0.12593458634839982
ACH-000014,0.21823634793303487
ACH-000015,-0.10299326904047966
ACH-000017,-0.15013442533887336
ACH-000018,0.15506406093084782
ACH-000019,-0.006030967142440663
ACH-000021,0.035612568983661094
ACH-000022,-0.07731525871714913
ACH-000025,-0.2173081391630462
ACH-000028,0.07813733935354718
ACH-000030,0.0824014087261278
ACH-000035,-0.17104705053942193
ACH-000036,0.08890493341973092
ACH-000037,0.1167577425072098
ACH-000039,0.07841298681184235
ACH-000040,0.07033771080413223
ACH-000041,-0.009952469631449865
ACH-000042,-0.10415904649580016
ACH-000045,0.16096251423709404
ACH-000047,0.04530792718771329
ACH-000052,-0.2293056947276936
ACH-000053,-0.024861456697141782
ACH-000054,0.0186184594066883
ACH-000055,0.05760537124345959
ACH-000060,0.02544815291687659
ACH-000067,0.09665494442605248
ACH-000070,-0.1919705215464685
ACH-000075,0.05206479290481389
ACH-000078,0.06302169125612643
ACH-000082,0.003441618757673546
ACH-000085,-0.09441311402225272
ACH-000086,0.13674172437698667
ACH-000087,0.11694250646360375
ACH-000092,0.07606207011066785
ACH-000095,0.043555815206488206
ACH-000097,-0.03169481590184425
ACH-000098,-0.05472890423696751
ACH-000099,-0.04335649598635365
ACH-000108,-0.0238115174565774
ACH-000113,0.13345251163780344
ACH-000116,-0.012584720321446322
ACH-000118,0.13935508888121986
ACH-000120,-0.13495819985747168
ACH-000123,0.012587315643540344
ACH-000127,0.035117927607106136
ACH-000128,-0.07300534864321241
ACH-000132,0.13397764928497946
ACH-000133,-0.07855032173144501
ACH-000137,-0.030631233823632423
ACH-000138,-0.014936952711999612
ACH-000142,-0.07716575798229748
ACH-000143,-0.011510887863675776
ACH-000146,0.0813075563170928
ACH-000148,0.0399361715384423
ACH-000150,-0.09389843927093357
ACH-000152,-0.012757300556049334
ACH-000153,-0.0578221306919756
ACH-000159,-0.03584316790727178
ACH-000160,-0.04576455173440184
ACH-000163,0.07151460603040742
ACH-000167,-0.4075628993231063
ACH-000168,0.06478591585768763
ACH-000169,0.0354489618076359
ACH-000178,0.009313090935202164
ACH-000183,0.01573755783545519
ACH-000188,0.12544741778663493
ACH-000189,0.026236623624550585
ACH-000190,0.027146597970325467
ACH-000198,0.032663720778963554
ACH-000203,0.24687636901609086
ACH-000204,-0.09363257837100844
ACH-000206,0.18382183612856312
ACH-000207,0.04480300345015527
ACH-000208,-0.15858672463487605
ACH-000210,-0.17808451777549458
ACH-000211,-0.03551757606294357
ACH-000215,-0.017286691711110472
ACH-000221,0.05799612519648189
ACH-000222,-0.04249200726140343
ACH-000223,-0.04307387040260035
ACH-000226,0.03870156798238805
ACH-000227,-0.08677579715677262
ACH-000228,0.25732800969030034
ACH-000231,-0.03652532429033814
ACH-000232,-0.008820960262120061
ACH-000233,0.13068463136561131
ACH-000234,-0.06238404987839369
ACH-000235,-0.0267425266727082
ACH-000237,-0.08970913104066881
ACH-000238,-0.03010641198443177
ACH-000242,0.22632841286668465
ACH-000243,-0.016754956796962817
ACH-000244,-0.2482916772119061
ACH-000246,0.004341804959039668
ACH-000248,0.26733536611455994
ACH-000250,-0.09586842445997032
ACH-000251,0.3546448070751879
ACH-000252,0.1168346782797412
ACH-000253,-0.017286798234160874
ACH-000255,0.030094845695192114
ACH-000256,0.054830568778087584
ACH-000257,0.10990166427648372
ACH-000258,0.031437105740579264
ACH-000259,0.01981064614788631
ACH-000260,-0.010479599524188277
ACH-000261,0.08788535048095426
ACH-000262,-0.1542888066739527
ACH-000263,0.02411867588070923
ACH-000264,0.0675646899546616
ACH-000265,0.039476096403003064
