,SAAL1 (113174)
ACH-000487,-0.15752190597758767
ACH-000488,-0.07886733125135714
ACH-000490,-0.05617583029327767
ACH-000491,-0.21837390389502548
ACH-000495,-0.2589684670799013
ACH-000496,0.011606433892438008
ACH-000499,-0.2495798014478112
ACH-000500,0.08871103311927664
ACH-000502,-0.09059605398989262
ACH-000503,0.05288097118504437
ACH-000505,-0.10593777207867663
ACH-000507,-0.12702078053940746
ACH-000510,-0.14517597651957956
ACH-000511,-0.16895417835421292
ACH-000512,0.07237723121881609
ACH-000516,0.002904140949118844
ACH-000517,-0.1482548569612756
ACH-000518,0.14308464857992903
ACH-000520,-0.12359359253780675
ACH-000521,-0.07350418003531597
ACH-000522,-0.17160082130246698
ACH-000524,-0.09597487718974494
ACH-000527,-0.046794835267912005
ACH-000528,-0.04494027826622144
ACH-000537,-0.20025220160127266
ACH-000541,-0.2670307547627964
ACH-000542,-0.14375422482551692
ACH-000544,-0.1326854474148298
ACH-000545,-0.23384359034556534
ACH-000547,0.08263374446027018
ACH-000548,-0.04864733547993208
ACH-000549,-0.08158065085691919
ACH-000550,-0.17374183590974948
ACH-000552,-0.17589886578433786
ACH-000556,-0.13313684346560212
ACH-000557,-0.0396060401489002
ACH-000569,-0.1175459132053858
ACH-000570,-0.2267478316505721
ACH-000571,-0.16602230886192346
ACH-000573,-0.19987319672475096
ACH-000576,-0.17528767345041768
ACH-000579,0.11157843474659904
ACH-000580,-0.22442967798712254
ACH-000584,-0.14482173183030891
ACH-000585,-0.16068225291902566
ACH-000588,-0.09824716597001246
ACH-000589,-0.1612009401523658
ACH-000591,-0.0027373113508801657
ACH-000593,-0.1606689703538738
ACH-000600,-0.18420681799737065
ACH-000601,-0.1043846533714508
ACH-000605,-0.12953752988906173
ACH-000606,0.08167384471868189
ACH-000608,-0.06920054651261306
ACH-000614,0.025719081744367583
ACH-000616,-0.2076397164318096
ACH-000618,-0.09559755197624306
ACH-000619,-0.2221846366550148
ACH-000620,-0.0037526918218508173
ACH-000621,-0.10604936031620668
ACH-000622,-0.0048736223220725286
ACH-000623,-0.17902099877015135
ACH-000624,-0.15427775309838493
ACH-000627,-0.02135605980274511
ACH-000630,-0.1446372977010508
ACH-000631,-0.20082661729632975
ACH-000632,-0.033388623085949413
ACH-000633,-0.1620357280684659
ACH-000637,-0.03668587741460542
ACH-000638,-0.0867821713546375
ACH-000646,-0.004368540900060243
ACH-000647,-0.08435757057796762
ACH-000648,-0.2049482580547284
ACH-000649,-0.12367566233499093
ACH-000651,-0.11503800532738075
ACH-000652,-0.00842422098597773
ACH-000653,0.03513630626508494
ACH-000657,-0.03693051555936897
ACH-000658,-0.17962453777983836
ACH-000661,0.048428426814648096
ACH-000662,-0.261751709572172
ACH-000663,-0.2588220036725567
ACH-000665,-0.2066391442467523
ACH-000671,-0.2456814845715541
ACH-000672,0.0074367750682436656
ACH-000673,-0.1870711746366835
ACH-000676,-0.1164370884770948
ACH-000677,-0.09610382699242573
ACH-000681,-0.1426288745079516
ACH-000683,-0.07641766070229394
ACH-000684,-0.291272877183471
ACH-000688,-0.2479387107597212
ACH-000693,-0.07313473375217595
ACH-000694,-0.003369259037915169
ACH-000695,-0.12576911969129684
ACH-000696,-0.10980137416368912
ACH-000697,0.026740841550778268
ACH-000699,-0.049342395762650634
ACH-000701,-0.13274733097870955
ACH-000706,-0.05847045681914175
ACH-000711,-0.2491124551223805
ACH-000713,-0.1391303075828497
ACH-000714,-0.01623476771277175
ACH-000718,-0.17614920414205976
ACH-000720,-0.034029862347313776
ACH-000721,0.006359300242958089
ACH-000724,0.004283712905317557
ACH-000725,-0.19179309150382756
ACH-000732,0.014215411187770728
ACH-000734,-0.16817675307855226
ACH-000735,-0.0724504572635355
ACH-000736,-0.06902636538462881
ACH-000738,-0.05060942415273748
ACH-000746,-0.010599214539485664
ACH-000747,-0.17580634867617315
ACH-000748,-0.10053896108937424
ACH-000753,-0.13452116028312328
ACH-000756,-0.20063443725576965
ACH-000757,-0.03458618314943758
ACH-000758,-0.11626709400072632
ACH-000760,-0.21056783557564124
ACH-000762,-0.1610132433626368
ACH-000763,0.14186830434864334
ACH-000764,-0.30761364696786475
ACH-000765,-0.07436313136350811
ACH-000766,0.021855844991471685
ACH-000767,-0.0797218817331156
ACH-000768,-0.1391826758957333
ACH-000769,0.06287420853020481
ACH-000770,-0.08572571849427177
ACH-000771,-0.07583050698930684
ACH-000773,-0.029549756851031374
ACH-000776,0.08295997756066953
ACH-000777,-0.23690069432355895
ACH-000778,-0.11525032337766355
ACH-000781,-0.12259939754272632
ACH-000782,0.10454240221181857
ACH-000783,-0.07465845104890736
ACH-000784,-0.12739162876155544
ACH-000785,-0.16760353423064464
ACH-000787,-0.15255693613923654
ACH-000788,-0.08295265065169148
ACH-000791,-0.17012806062411576
ACH-000792,-0.2143782548669688
ACH-000794,-0.16739244096038647
ACH-000796,0.06278333162498646
ACH-000798,-0.022958670242220727
ACH-000799,-0.23770580845368944
ACH-000800,-0.052339417136272534
ACH-000802,-0.10336800819901217
ACH-000804,-0.07665335367742675
ACH-000805,-0.08451654829495908
ACH-000809,-0.1747596170092473
ACH-000810,0.07261595446932186
ACH-000811,-0.2279719652797446
ACH-000817,-0.17734031862493402
ACH-000819,-0.045706822086911285
ACH-000820,-0.14646231544197094
ACH-000821,-0.15746881486929956
ACH-000822,-0.20209785570711092
ACH-000823,0.01379646181465438
ACH-000824,-0.07144002266693374
ACH-000827,-0.12155962501963105
ACH-000829,-0.020466926178620937
ACH-000831,-0.005857651896625396
ACH-000832,0.03471545173138605
ACH-000833,-0.03745829493457252
ACH-000834,0.059276900300582525
ACH-000835,-0.1848884789667393
ACH-000836,-0.030392736987189025
ACH-000837,-0.0716143401455128
ACH-000838,-0.12983925172113733
ACH-000839,0.020367680963654697
ACH-000840,-0.1724494807381649
ACH-000841,-0.029375640125046107
ACH-000843,-0.2246409697022124
ACH-000846,-0.0283688843643318
ACH-000847,-0.05889915844706488
ACH-000848,-0.11782798897762213
ACH-000849,-0.17801005102761264
ACH-000851,0.0037463103164873954
ACH-000855,0.024237665155974312
ACH-000856,0.03493842451064825
ACH-000858,0.016913946369287888
ACH-000859,-0.0032608227501838877
ACH-000861,-0.028350077654276582
ACH-000862,0.015773912164396574
ACH-000865,-0.051354612650855634
ACH-000866,-0.14893898245203532
ACH-000867,-0.14499433461252634
ACH-000869,0.0055731359147022505
ACH-000872,-0.15740026195593934
ACH-000873,-0.0014082426124412256
ACH-000876,0.07908805929807203
ACH-000878,-0.14477083074981012
ACH-000880,0.0047419320960517
ACH-000881,-0.1683072852280026
ACH-000882,-0.14561842793602567
ACH-000884,-0.059437533287619984
ACH-000885,-0.15648807358769218
ACH-000887,-0.1280939036639842
ACH-000889,-0.0769315047406957
ACH-000896,0.0238841547604514
ACH-000898,0.07231311388815427
ACH-000900,-0.1542272680154581
ACH-000901,-0.09362955801009143
ACH-000905,0.07325696373429393
ACH-000906,-0.12244303152045848
ACH-000907,-0.07694755498145844
ACH-000910,-0.24693244678725676
ACH-000911,0.06887127428244726
ACH-000912,-0.20717778879375606
ACH-000913,-0.10286873722938017
ACH-000915,-0.115605274762144
ACH-000916,0.1007733493609395
ACH-000917,-0.08632729362065174
ACH-000920,0.022454936910491618
ACH-000921,-0.19875234593322524
ACH-000924,-0.011052439135307195
ACH-000926,-0.06768615251749051
ACH-000928,-0.135522212104904
ACH-000929,-0.2966798666105924
ACH-000932,-0.25286127549426113
ACH-000935,-0.06334865950684825
ACH-000936,-0.08446675385901578
ACH-000937,-0.22817166084371265
ACH-000938,0.023580017571801275
ACH-000939,-0.1916309782929938
ACH-000941,-0.1373715132863024
ACH-000943,-0.0677991965928514
ACH-000946,-0.022468019899591227
ACH-000947,-0.1607694838832739
ACH-000948,-0.083849154762961
ACH-000950,-0.1748656609154997
ACH-000953,-0.04121655646948865
ACH-000954,-0.0691144258834144
ACH-000957,-0.022406773493658588
ACH-000958,-0.15637709637785555
ACH-000960,-0.16220166651023182
ACH-000963,0.03417766867462134
ACH-000968,-0.07205318042172001
ACH-000969,-0.03968462909287632
ACH-000972,-0.3391398069428263
ACH-000973,-0.12925593691704107
ACH-000974,-0.1422470089121102
ACH-000978,0.09701045810454048
ACH-000984,-0.09895149545249872
ACH-000986,-0.05703728095338479
ACH-000988,-0.2466964910464752
ACH-000993,-0.20589426235268304
ACH-000994,0.054442458407776666
ACH-000996,-0.12841733754864262
ACH-001001,0.006560289468610914
ACH-001020,0.054750306459437785
ACH-001028,-0.13911360714179574
ACH-001031,-0.07385508898594273
ACH-001038,0.08702381286303189
ACH-001048,-0.1471740136509399
ACH-001050,-0.2071726385754358
ACH-001053,-0.2130274089210011
ACH-001054,-0.13952106992312902
ACH-001061,-0.06319839483583879
ACH-001067,-0.041217872952004304
ACH-001075,-0.14215312833155147
ACH-001096,-0.13247232738083464
ACH-001111,-0.15157546442863334
ACH-001119,0.08115365212081856
ACH-001128,-0.1993895307297357
ACH-001134,-0.2256604021304019
ACH-001151,-0.08347493013834338
ACH-001163,-0.05550638707472983
ACH-001164,-0.10398531721074956
ACH-001183,-0.036231747518511985
ACH-001192,-0.003795021554889744
ACH-001193,0.265643545261265
ACH-001196,-0.30725450553805816
ACH-001197,0.0066358616515766345
ACH-001205,-0.04154666761963632
ACH-001211,-0.18842525770506627
ACH-001212,-0.09186465416510534
ACH-001228,-0.04363746637073844
ACH-001232,-0.08849975578969899
ACH-001239,-0.1249018523281386
ACH-001270,-0.2266442650132029
ACH-001274,-0.18575047013389565
ACH-001275,-0.02834367516416592
ACH-001277,0.0469803851077474
ACH-001278,-0.05975714643607065
ACH-001280,-0.15363510093261493
ACH-001283,-0.18472217785079603
ACH-001289,0.04895251689343783
ACH-001300,-0.032428571418655086
ACH-001301,-0.07670346310814652
ACH-001302,0.19813238277350087
ACH-001306,-0.1861886025985221
ACH-001318,0.003601110694778732
ACH-001322,-0.28983853280125715
ACH-001328,-0.048324460000904464
ACH-001332,-0.18004002066025004
ACH-001336,-0.1837242524466125
ACH-001346,-0.09877140945876606
ACH-001353,-0.16177305348432672
ACH-001354,-0.13716340278527026
ACH-001367,-0.1320717365829946
ACH-001368,-0.0982167230832727
ACH-001374,-0.006598786020663078
ACH-001377,-0.07808485811121221
ACH-001380,-0.11505818167198024
ACH-001391,-0.08825868830515175
ACH-001408,-0.14718549930032726
ACH-001430,-0.09284499561762928
ACH-001431,-0.09969490076869657
ACH-001450,-0.11308761895164525
ACH-001496,-0.0937449831174716
ACH-001500,-0.14407695855905958
ACH-001523,-0.1201694135500608
ACH-001532,-0.12927461617585714
ACH-001550,0.028474401652634818
ACH-001552,0.01157310481973283
ACH-001554,-0.3909997386110292
ACH-001654,-0.06898109349918731
ACH-001735,-0.04215410062883921
ACH-001736,-0.04524394019739991
ACH-001737,-0.4343843106877103
ACH-001740,-0.2319521387828673
ACH-001745,-0.12219960330607887
ACH-001765,-0.09225350847019767
