,CRYBA4 (1413)
ACH-000004,-0.054473892469088785
ACH-000005,-0.1001593570760045
ACH-000007,-0.03326732434661665
ACH-000009,-0.07058112143514977
ACH-000011,-0.035649513438705815
ACH-000012,-0.03316121962784722
ACH-000013,-0.08298849412239091
ACH-000014,-0.024539193013937186
ACH-000015,-0.20673501585566265
ACH-000017,-0.08124959641244023
ACH-000018,-0.09688395359906404
ACH-000019,-0.11820497712050647
ACH-000021,-0.03376835536747221
ACH-000022,-0.005299659540789622
ACH-000025,-0.1393002423665466
ACH-000028,-0.12219361552657175
ACH-000030,-0.02231690440613741
ACH-000035,-0.044464546445436924
ACH-000036,0.070837995490709
ACH-000037,-0.10109718917400176
ACH-000039,0.024085965231966083
ACH-000040,-0.03818586249992724
ACH-000041,-0.09648772531992504
ACH-000042,-0.2530767932873015
ACH-000045,-0.023504683796932716
ACH-000047,-0.1020902367358366
ACH-000052,0.12943054201145884
ACH-000053,-0.0008309247669711813
ACH-000054,-0.1383231665518226
ACH-000055,-0.1905305412339988
ACH-000060,-0.2036524915015103
ACH-000067,-0.11855059595362115
ACH-000070,0.03754687982211979
ACH-000075,-0.032742434682110334
ACH-000078,-0.09292791871972447
ACH-000082,-0.017006577187934618
ACH-000085,0.015615414536943246
ACH-000086,0.11189225600127352
ACH-000087,-0.0772072744755244
ACH-000092,-0.13448327012207795
ACH-000095,-0.09522759995734076
ACH-000097,-0.035093589587796514
ACH-000098,-0.06613128928130721
ACH-000099,-0.052539662854725236
ACH-000108,0.05648874522204422
ACH-000113,0.02473424808595181
ACH-000116,0.021562280354907568
ACH-000118,-0.12094186437304083
ACH-000120,-0.13829688449143596
ACH-000123,-0.18253647745060766
ACH-000127,0.08522982446034721
ACH-000128,-0.13722950971306042
ACH-000132,0.04076226901647122
ACH-000133,-0.13809191873439408
ACH-000137,-0.3377528489978033
ACH-000138,0.12491397625833225
ACH-000142,-0.0238234607874896
ACH-000143,0.14461524593822545
ACH-000146,-0.026871221194767377
ACH-000148,-0.0264040770945998
ACH-000150,0.2058392084057892
ACH-000152,-0.027676723031015475
ACH-000153,-0.07936198725413726
ACH-000159,0.09070650612253138
ACH-000160,-0.25333076778282776
ACH-000163,-0.06163743191774412
ACH-000167,0.05444901665560176
ACH-000168,-0.017327056282946104
ACH-000169,-0.07881479061995157
ACH-000178,-0.010539265132998124
ACH-000183,0.03725634693702248
ACH-000188,-0.11130857807403376
ACH-000189,-0.007027513623319864
ACH-000190,-0.10231008313441103
ACH-000198,-0.18041186608682933
ACH-000203,-0.1204589015158666
ACH-000204,-0.10434092085832757
ACH-000206,-0.11994224868147027
ACH-000207,-0.0768405554638095
ACH-000208,-0.2413726175285496
ACH-000210,-0.24358551319553146
ACH-000211,-0.012967278202008669
ACH-000215,-0.04434636080288376
ACH-000221,-0.2786917271762627
ACH-000222,-0.06740584680597005
ACH-000223,-0.1099928149464414
ACH-000226,-0.16001168379808467
ACH-000227,-0.1280101951866356
ACH-000228,-0.2766249040836389
ACH-000231,-0.2610271741971484
ACH-000232,-0.1203327096908603
ACH-000233,-0.0610735712359157
ACH-000234,0.0680733689866233
ACH-000235,0.02915339976007408
ACH-000237,-0.061839065947207485
ACH-000238,-0.04358442344110339
ACH-000242,0.024274944671415864
ACH-000243,-0.010728253083306064
ACH-000244,-0.11135016391125413
ACH-000246,-0.08754057975326048
ACH-000248,-0.16452835376039304
ACH-000250,-0.054815522648603
ACH-000251,0.08634548486841302
ACH-000252,-0.14896906701265675
ACH-000253,0.039328332392237285
ACH-000255,-0.1915159409327941
ACH-000256,-0.11422182360096267
ACH-000257,0.2989482685532501
ACH-000258,-0.21430903619390326
ACH-000259,0.044927018626010624
ACH-000260,-0.07324799899517233
ACH-000261,-0.03232016528308708
ACH-000262,0.044404143670852346
ACH-000263,-0.0498736511990824
ACH-000264,-0.05351618781475581
ACH-000265,-0.2295759497826368
ACH-000266,0.048437365860297885
ACH-000272,-0.002805980268415489
ACH-000274,-0.1413084254314793
ACH-000277,-0.08017310904602087
ACH-000278,-0.09934734941686796
ACH-000279,-0.1855441581634233
ACH-000280,-0.030241182627764183
ACH-000281,0.03843985043278328
ACH-000288,-0.054297580721660035
ACH-000291,-0.23264286117121685
ACH-000293,-0.05252778847176586
ACH-000294,0.07706974062997599
ACH-000295,0.05193767093451774
ACH-000296,0.08941293512052834
ACH-000302,-0.1552823057078795
ACH-000304,-0.17447674347961387
ACH-000307,-0.026079484687036303
ACH-000308,0.004516517687777422
ACH-000310,0.03172280936616899
ACH-000311,0.03238982727281865
ACH-000312,0.02688970610056995
ACH-000315,-0.24231249809135366
ACH-000316,-0.2247241935859665
ACH-000317,0.07786220281027534
ACH-000318,-0.15637894776671066
ACH-000319,-0.14848513966233598
ACH-000320,-0.13126788746874546
ACH-000322,-0.057602475744584235
ACH-000323,-0.32448286183395103
ACH-000324,-0.13937928931040086
ACH-000329,0.02630029764398736
ACH-000330,-0.09456030202888893
ACH-000331,-0.024341121373752817
ACH-000332,-0.03711319147016928
ACH-000334,0.0037379239832547023
ACH-000335,-0.0960568264289308
ACH-000336,0.06675814632564922
ACH-000337,-0.2549475778899283
ACH-000338,0.052913674931247816
ACH-000339,0.025253917124734453
ACH-000341,0.0060061000235198435
ACH-000348,-0.05177185067484651
ACH-000350,0.11559240502239472
ACH-000352,-0.1679477958872713
ACH-000356,-0.0570200244299001
ACH-000361,-0.3033761605456344
ACH-000362,-0.0790885542222151
ACH-000363,0.039443581487545384
ACH-000364,-0.0038253032728037275
ACH-000365,-0.17284980522821944
ACH-000366,0.06563961569046291
ACH-000368,-0.216797711749548
ACH-000374,0.18233140918124605
ACH-000375,-0.18121859051083491
ACH-000376,-0.11377028548994247
ACH-000381,-0.1288071457700511
ACH-000383,-0.02535553026035867
ACH-000387,0.0041004209895126814
ACH-000389,-0.1836892247030295
ACH-000390,-0.021805019231765317
ACH-000393,-0.13507070721403322
ACH-000395,-0.02535925128879255
ACH-000396,-0.12580019494542008
ACH-000397,-0.15572523397214302
ACH-000401,0.11752336714300568
ACH-000402,0.16676432992276416
ACH-000403,-0.09974057966712106
ACH-000404,-0.16994293460492552
ACH-000406,-0.07615486254382896
ACH-000407,-0.04162143728601932
ACH-000408,-0.14136213582727933
ACH-000410,-0.07204002568601374
ACH-000411,-0.03366726354142497
ACH-000414,0.0013309310518960535
ACH-000415,0.01927272949112454
ACH-000416,-0.003749830746788
ACH-000420,0.013004904560524005
ACH-000421,0.050765473105868715
ACH-000424,-0.2510133502423213
ACH-000425,-0.13871435588569114
ACH-000426,-0.08569319058239676
ACH-000427,-0.06605781781493737
ACH-000433,-0.04467858298441717
ACH-000435,-0.10966892837371013
ACH-000436,0.1386629418632363
ACH-000444,-0.22162030970182356
ACH-000445,-0.12604806009937536
ACH-000448,-0.10314079959596732
ACH-000450,0.06561309206065456
ACH-000452,0.010701151915578905
ACH-000454,-0.2194875622468811
ACH-000458,-0.00968479257958837
ACH-000459,0.015902731286146974
ACH-000460,-0.04117620424915085
ACH-000461,-0.10104996073152446
ACH-000463,-0.0473683276016893
ACH-000464,-0.207884321538124
ACH-000466,-0.1554479001455957
ACH-000467,-0.033199421200306306
ACH-000468,-0.08448887487878891
ACH-000469,0.02445500208361764
ACH-000470,-0.1792634059769564
ACH-000471,-0.036096211438423315
ACH-000472,-0.03100901519149236
ACH-000473,-0.10529165478729263
ACH-000475,-0.05843681602258252
ACH-000476,0.08270425047294609
ACH-000477,-0.01838334037649019
ACH-000479,-0.14857339944571638
ACH-000480,-0.07572557948810556
ACH-000481,-0.05275356301060491
ACH-000483,-0.15526647166340826
ACH-000484,0.049633506254288334
ACH-000485,-0.2009541671920681
ACH-000486,-0.07917343041392212
ACH-000487,0.10051048497139232
ACH-000488,-0.00940232152527187
ACH-000490,-0.0416796338784493
ACH-000491,-0.0028414068483177514
ACH-000495,-0.049631070548356505
ACH-000496,0.037947476564795454
ACH-000499,-0.08470613271119189
ACH-000500,0.5587254494677985
ACH-000502,-0.05144565228068973
ACH-000503,-0.21602266087402025
ACH-000505,-0.11903380724395835
ACH-000507,0.057740932501947326
ACH-000510,-0.10161791164513208
ACH-000511,-0.05150431147402448
ACH-000512,-0.049982725697579104
ACH-000516,-0.07266864735375393
ACH-000517,-0.11963341048198955
ACH-000518,0.05887252940034285
ACH-000520,-0.12013505978991885
ACH-000521,0.11519211510974592
ACH-000522,0.0796626165697571
ACH-000524,-0.101783140098187
ACH-000527,-0.10772133394089853
ACH-000528,-0.11984267667775345
ACH-000537,-0.08209608135474677
