,ZPLD1 (131368)
ACH-000004,0.15880183025923308
ACH-000005,-0.22252591224780702
ACH-000007,0.09530934247073272
ACH-000009,-0.03113846763905528
ACH-000011,0.08469600320611753
ACH-000012,0.09515416792371133
ACH-000013,0.12130366582287773
ACH-000014,-0.1833822635040981
ACH-000015,0.0519735285580331
ACH-000017,-0.08345182338934135
ACH-000018,-0.010161542281530827
ACH-000019,0.029093362955626124
ACH-000021,0.02119427455636964
ACH-000022,0.03724972668221458
ACH-000025,0.07670310816946069
ACH-000028,0.0007049482668984588
ACH-000030,0.025539232946167327
ACH-000035,-0.053676612571822886
ACH-000036,0.021703060733074844
ACH-000037,0.1399717587796245
ACH-000039,0.009886706824324186
ACH-000040,-0.0550960350521329
ACH-000041,-0.048879585934554895
ACH-000042,0.11421092572964307
ACH-000045,0.06603568957245033
ACH-000047,0.14480283270277358
ACH-000052,-0.1082561856115622
ACH-000053,0.07117683535228926
ACH-000054,0.04187129744853554
ACH-000055,-0.012473511851056386
ACH-000060,-0.11213220642743994
ACH-000067,0.10806621471221692
ACH-000070,-0.02631404610328918
ACH-000075,0.18290933112152144
ACH-000078,0.04612429933283426
ACH-000082,0.07679035956168513
ACH-000085,0.11188245779400094
ACH-000086,0.08315297291412822
ACH-000087,-0.09240308891626224
ACH-000092,0.046120411211288695
ACH-000095,0.07510691221665812
ACH-000097,-0.008872940117109375
ACH-000098,0.06566184021797937
ACH-000099,0.045895039749779216
ACH-000108,-0.0313204573178469
ACH-000113,0.03612704453514955
ACH-000116,0.07478713849603359
ACH-000118,-0.060614779102469325
ACH-000120,0.08288118719228457
ACH-000123,0.0575937220909353
ACH-000127,0.0436146186273221
ACH-000128,-0.039455619617193134
ACH-000132,-0.048717910990142
ACH-000133,0.14277103980251432
ACH-000137,0.07326628514283301
ACH-000138,-0.01094822072176613
ACH-000142,0.08854242509719809
ACH-000143,0.01482062500642765
ACH-000146,0.03277091217697176
ACH-000148,0.13714772306777312
ACH-000150,0.0765237752819543
ACH-000152,0.036371647158184174
ACH-000153,0.09273164321597983
ACH-000159,0.041412233454840026
ACH-000160,-0.016951977528111787
ACH-000163,-0.005229287464054738
ACH-000167,-0.11519891369405524
ACH-000168,0.15708148682746273
ACH-000169,0.07853669050343176
ACH-000178,0.05822638211737105
ACH-000183,0.04966832680386954
ACH-000188,0.07285625941398484
ACH-000189,0.03991779420505316
ACH-000190,0.11550580364431075
ACH-000198,0.10125803072784176
ACH-000203,0.06913450032688921
ACH-000204,0.0870004819648633
ACH-000206,0.06178613626119544
ACH-000207,0.036249159022985616
ACH-000208,0.06752681969528916
ACH-000210,0.0855805799873118
ACH-000211,-0.02646429392051293
ACH-000215,0.031139153309197764
ACH-000221,0.015040506461319785
ACH-000222,0.0010364287230111603
ACH-000223,0.045643777435899036
ACH-000226,-0.09742647492283536
ACH-000227,0.045468755989060236
ACH-000228,0.06408069271963257
ACH-000231,0.06568000547286625
ACH-000232,0.024598696355174827
ACH-000233,-0.016236393541821454
ACH-000234,0.12034474908456674
ACH-000235,0.06849743317841216
ACH-000237,0.02762066810575313
ACH-000238,-0.001678721490259796
ACH-000242,-0.01205541053985205
ACH-000243,0.07917107394295947
ACH-000244,-0.17067385206349098
ACH-000246,0.08799109729837347
ACH-000248,0.0021120446953848513
ACH-000250,0.01732356085213127
ACH-000251,-0.1905850046310757
ACH-000252,0.15608710476337948
ACH-000253,0.07390663765774295
ACH-000255,0.1932270365500736
ACH-000256,0.0380810275064658
ACH-000257,-0.08368679052167034
ACH-000258,0.09526004079045408
ACH-000259,0.04925393909494447
ACH-000260,-0.017019374961229218
ACH-000261,-0.03123060430122233
ACH-000262,-0.08165887087545144
ACH-000263,0.179517660132716
ACH-000264,0.048197291359501904
ACH-000265,-0.016186061039968905
ACH-000266,0.0554725698960067
ACH-000272,-0.14315086552905554
ACH-000274,0.08802934453193231
ACH-000277,0.10614991798506038
ACH-000278,0.07160304061941845
ACH-000279,0.04975632378676143
ACH-000280,-0.040397611507711255
ACH-000281,0.05223421538007948
ACH-000288,0.07140348314950064
ACH-000291,0.02366411447157336
ACH-000293,-0.07580816901042108
ACH-000294,0.11691108992783908
ACH-000295,0.1112200797771562
ACH-000296,-0.04918813748825839
ACH-000302,-0.13137594426197066
ACH-000304,0.1880506793698268
ACH-000307,0.07803223357956099
ACH-000308,0.051552781115612865
ACH-000310,-0.030237908152320712
ACH-000311,0.1225852653085635
ACH-000312,0.1817618599775072
ACH-000315,0.171786131765593
ACH-000316,0.07890090097174629
ACH-000317,0.1065089628554877
ACH-000318,-0.07439829831052205
ACH-000319,-0.02017658823348484
ACH-000320,0.012549101983361156
ACH-000322,0.16215222068717905
ACH-000323,-0.058033630224324714
ACH-000324,0.07844806298300892
ACH-000329,-0.00461449893834016
ACH-000330,-0.09955739625922523
ACH-000331,-0.07721354528042716
ACH-000332,0.06576286067007289
ACH-000334,-0.1424632819899294
ACH-000335,-0.016244536284821434
ACH-000336,-0.03195589752866177
ACH-000337,-0.1139165823598172
ACH-000338,-0.1258347977907365
ACH-000339,0.014181378630743018
ACH-000341,-0.13262230300090655
ACH-000348,0.03237545616083687
ACH-000350,-0.0013785888032010506
ACH-000352,-0.051184723895540615
ACH-000356,0.07286794128190817
ACH-000361,-0.020272458913263992
ACH-000362,0.0618770255200323
ACH-000363,0.02064332499976496
ACH-000364,-0.03035614967724346
ACH-000365,0.09130318684269184
ACH-000366,0.11000905576851107
ACH-000368,0.1903145271739648
ACH-000374,0.02791516369360126
