,OR10G7 (390265)
ACH-000004,0.11568451604744193
ACH-000005,0.11843789238040114
ACH-000007,0.2791993449728196
ACH-000009,0.02196986186806096
ACH-000011,0.15959969848566466
ACH-000012,0.06547920430453197
ACH-000013,0.09281329336441836
ACH-000014,0.1442128670696939
ACH-000015,0.23909221587231555
ACH-000017,0.0848452582568033
ACH-000018,0.004334832670165494
ACH-000019,0.013978743512595636
ACH-000021,0.2556870721694107
ACH-000022,0.08451253307733418
ACH-000025,0.09455028990316404
ACH-000028,0.034885093998231365
ACH-000030,0.20718630127763546
ACH-000035,0.1997940596283172
ACH-000036,0.15534247075175686
ACH-000037,0.13331423003725332
ACH-000039,0.2614714158634752
ACH-000040,0.14935719796276342
ACH-000041,0.3870135207957333
ACH-000042,0.17424346015506095
ACH-000045,0.14456084106384862
ACH-000047,0.15939778762493886
ACH-000052,0.2526695224272857
ACH-000053,0.16708498690021156
ACH-000054,0.08252244745568049
ACH-000055,0.002247844473299083
ACH-000060,0.2237818030509108
ACH-000067,0.2133674303836229
ACH-000070,0.18396213276597775
ACH-000075,0.14624171669723668
ACH-000078,0.24197725390506206
ACH-000082,0.2090640397733497
ACH-000085,0.24633046295302094
ACH-000086,0.0697739837524206
ACH-000087,0.20830978230249994
ACH-000092,0.2321791139314347
ACH-000095,0.05167145705825026
ACH-000097,0.10772880147317586
ACH-000098,0.12746172344818427
ACH-000099,0.2059694406469493
ACH-000108,0.2296643826199209
ACH-000113,0.2111469595530442
ACH-000116,0.11830685786393752
ACH-000118,0.11242629370214832
ACH-000120,0.2426568825850135
ACH-000123,0.2171098568648393
ACH-000127,0.12885869595523514
ACH-000128,0.1903210445841622
ACH-000132,0.1689355429810406
ACH-000133,0.21439454761692456
ACH-000137,0.15809977294617206
ACH-000138,0.18816111040919467
ACH-000142,0.06417155225838082
ACH-000143,0.04460630852872334
ACH-000146,0.2122363628667424
ACH-000148,0.19091768835443484
ACH-000150,0.2582659774250479
ACH-000152,0.0741761901271345
ACH-000153,0.19170722365352194
ACH-000159,0.24074147125448805
ACH-000160,0.15025410077836954
ACH-000163,0.2346153494458169
ACH-000167,0.1140800094279173
ACH-000168,0.2773986826642529
ACH-000169,0.08362545599685614
ACH-000178,0.05092701796846188
ACH-000183,0.1408595193403594
ACH-000188,0.086632125631524
ACH-000189,0.13202830746370092
ACH-000190,0.07480298771739954
ACH-000198,0.18244640270600426
ACH-000203,0.20599101704942965
ACH-000204,0.08288044586996783
ACH-000206,0.1598819912321622
ACH-000207,0.136569702861432
ACH-000208,0.09664758796365804
ACH-000210,0.3128421696183264
ACH-000211,0.1765070750555562
ACH-000215,0.1275767208628897
ACH-000221,0.19642944346081795
ACH-000222,0.21398828538158746
ACH-000223,0.06372818345835171
ACH-000226,0.1829105116340525
ACH-000227,0.17320288058083005
ACH-000228,0.06402654765185962
ACH-000231,0.17340126574537376
