,TPP1 (1200)
ACH-000004,0.18030872828694244
ACH-000005,0.29854039295234314
ACH-000007,0.11196270838787313
ACH-000009,0.015666980404093117
ACH-000011,0.06785317099668997
ACH-000012,0.20930262107401665
ACH-000013,0.1877385641074109
ACH-000014,0.08588199285546133
ACH-000015,0.19608765615500934
ACH-000017,0.24270132717336626
ACH-000018,0.04096853557872202
ACH-000019,0.07450811933898621
ACH-000021,0.1325567397915097
ACH-000022,0.059981401323799935
ACH-000025,0.11012257132834168
ACH-000028,0.08266599826002585
ACH-000030,0.16675445256745056
ACH-000035,0.06866346632480218
ACH-000036,0.1667869227968352
ACH-000037,0.12500792939763933
ACH-000039,0.3133909939234824
ACH-000040,0.11635808235124424
ACH-000041,0.16696615355052138
ACH-000042,0.17822129269293208
ACH-000045,0.16595838800642496
ACH-000047,0.1270905586130376
ACH-000052,0.20009957763990294
ACH-000053,0.08343739158921983
ACH-000054,0.1295024712154648
ACH-000055,0.24502038462704426
ACH-000060,0.13292768770215607
ACH-000067,0.15330611633785848
ACH-000070,0.2019924608629859
ACH-000075,0.12355144422543572
ACH-000078,0.1961677865304401
ACH-000082,0.1541108731684062
ACH-000085,0.1374081162750662
ACH-000086,0.1431604923451795
ACH-000087,0.14179205876088655
ACH-000092,0.2345063395832075
ACH-000095,0.1270777203844128
ACH-000097,0.1332605369557762
ACH-000098,0.12105945011139678
ACH-000099,0.058279210433620124
ACH-000108,0.2298976281641475
ACH-000113,-0.00891725660475625
ACH-000116,0.20642147181922332
ACH-000118,0.14553189830880262
ACH-000120,0.03221380238915464
ACH-000123,0.12837257831064428
ACH-000127,0.11002896246677553
ACH-000128,0.07512041879892192
ACH-000132,0.18097371494826933
ACH-000133,0.1228306910969214
ACH-000137,0.20094508908159545
ACH-000138,0.13662832394268676
ACH-000142,0.21383619099419213
ACH-000143,0.1339399346995675
ACH-000146,0.1462375695141355
ACH-000148,0.1551964469359834
ACH-000150,0.2323008781221669
ACH-000152,0.1615522672727191
ACH-000153,0.19254715808440484
ACH-000159,0.09251130014663653
ACH-000160,0.2270208771956653
ACH-000163,0.2201506714429187
ACH-000167,0.02960013175956768
ACH-000168,0.059125545146326675
ACH-000169,0.167314247728964
ACH-000178,0.2274007702910507
ACH-000183,0.20695018686768024
ACH-000188,0.18012686658634505
ACH-000189,0.3066852684924194
ACH-000190,-0.0473417380826679
ACH-000198,0.1434655752526804
ACH-000203,0.05954078527519775
ACH-000204,-0.005641592109218754
ACH-000206,0.284829803493018
ACH-000207,0.09929866364956873
ACH-000208,0.26493621693943703
ACH-000210,0.09216936382039773
ACH-000211,0.18195733675551992
ACH-000215,0.07979238283628587
ACH-000221,0.26564903838715803
ACH-000222,-0.03839825301626093
ACH-000223,0.13591231665649806
ACH-000226,0.2598502937045547
ACH-000227,0.09570502862163263
ACH-000228,0.14662416559258673
ACH-000231,0.17357512476023346
ACH-000232,0.14245726153693222
ACH-000233,0.2460115131062936
ACH-000234,0.05974715368412156
ACH-000235,0.1468441243955853
ACH-000237,0.12549247723071266
ACH-000238,0.07532885602324903
ACH-000242,0.0013713027447896774
ACH-000243,0.12655210666049982
ACH-000244,0.07616365054572928
ACH-000246,0.14566767567308928
ACH-000248,0.14237822705068895
ACH-000250,0.08640500888765541
ACH-000251,0.3132946720154051
ACH-000252,0.2199636086056526
ACH-000253,0.28769320603057297
ACH-000255,0.1860564369114245
ACH-000256,-0.03881250708972271
ACH-000257,0.12419389525809214
ACH-000258,0.219122301089944
ACH-000259,0.21531249948195075
ACH-000260,0.10992243018053544
ACH-000261,-0.04280995763807833
ACH-000262,0.14623074238613426
ACH-000263,0.17177677010648268
ACH-000264,0.20990761180669407
ACH-000265,0.07102965376692016
ACH-000266,0.13718701154195978
ACH-000272,0.0828244775300198
ACH-000274,0.1317696351061163
ACH-000277,0.1788944935653276
ACH-000278,0.0963373584722646
ACH-000279,0.16676145063169406
ACH-000280,0.3043501942507861
ACH-000281,0.167936188512244
ACH-000288,0.16858569521888547
ACH-000291,0.1121551508192162
ACH-000293,0.26525545797972405
ACH-000294,0.1931014022072471
ACH-000295,0.1926456134950588
ACH-000296,0.1529756984620774
ACH-000302,0.17730202066777065
ACH-000304,0.18319455483418928
ACH-000307,0.044330218735872166
ACH-000308,0.12564801509835624
ACH-000310,0.19368437571311548
ACH-000311,0.0836491632392235
ACH-000312,0.10404892203401912
ACH-000315,0.056884812573687264
ACH-000316,0.1971079280878165
ACH-000317,0.21654602162166114
ACH-000318,0.05634478277761242
ACH-000319,0.16426183608797745
ACH-000320,0.26862629772124513
ACH-000322,0.005278120317480761
ACH-000323,0.0872013937731211
ACH-000324,0.10203865442241908
ACH-000329,0.20101089209174092
ACH-000330,0.21106163149375806
ACH-000331,0.25515883059300626
ACH-000332,0.15144517023273255
ACH-000334,0.17152617799425096
ACH-000335,0.26417688481740176
ACH-000336,-0.1212624656377087
ACH-000337,0.09854521493443387
ACH-000338,0.4106257871116999
ACH-000339,0.18655875620436205
ACH-000341,0.10953940952107204
ACH-000348,0.06951690678357868
ACH-000350,0.1859425899002558
ACH-000352,0.170558702710171
ACH-000356,0.20197990561648885
ACH-000361,0.3176356397377981
ACH-000362,0.167525039571977
ACH-000363,0.1385360614402351
ACH-000364,0.06622106590908243
ACH-000365,0.1866582760158944
ACH-000366,0.14830577956489993
ACH-000368,0.1142234135460085
ACH-000374,-0.014639316240847085
ACH-000375,0.07701376713624172
ACH-000376,0.06429231537347868
ACH-000381,0.18197916377601495
ACH-000383,0.0774713569096372
ACH-000387,0.13802728357284488
ACH-000389,0.13641301005528486
ACH-000390,-0.011852685478544905
ACH-000393,0.08742510010571271
ACH-000395,0.1879576579270835
ACH-000396,0.2624969859180166
ACH-000397,0.02513311918241973
ACH-000401,0.10047627702453832
ACH-000402,0.023454531512822015
ACH-000403,0.11452806913848015
ACH-000404,0.3353446268417717
ACH-000406,0.15348280888546614
ACH-000407,0.1122457032213168
ACH-000408,0.19502214664688897
ACH-000410,0.14653210751022666
ACH-000411,0.08810337230309552
ACH-000414,0.11380975304188867
ACH-000415,0.10588250976346156
ACH-000416,0.2149307660783953
ACH-000420,0.18648228795517588
ACH-000421,0.054613842644931854
ACH-000424,0.30795323503253025
ACH-000425,0.17560581437681574
ACH-000426,0.1431093557408808
ACH-000427,0.2252350306896577
ACH-000433,0.19173488132896185
ACH-000435,0.10640799632092006
ACH-000436,0.025065897217424644
ACH-000444,0.24307894493473176
ACH-000445,0.12603751805945546
ACH-000448,0.15868814224639874
ACH-000450,0.054388210938242386
ACH-000452,0.15364632989553606
ACH-000454,0.04088106393469392
ACH-000458,0.19364830133063904
ACH-000459,0.14106600612024306
ACH-000460,0.2217865003977289
ACH-000461,0.20570616476971976
ACH-000463,0.12883121490952748
ACH-000464,0.0859447949723151
ACH-000466,0.05266973576330576
ACH-000467,0.1988817510542568
ACH-000468,0.21285493588674115
ACH-000469,0.08169423426151738
ACH-000470,0.09772805987966272
ACH-000471,0.12430558257672075
ACH-000472,0.11417138106537468
ACH-000473,0.1823549012941841
ACH-000475,0.13124162055917332
ACH-000476,0.18283400777943815
ACH-000477,-0.08880373986356647
ACH-000479,0.13851688225839218
ACH-000480,0.12419705069973608
ACH-000481,0.14113374513227114
ACH-000483,0.2455612723510834
ACH-000484,0.10517294184468452
ACH-000485,0.10353600108004817
ACH-000486,0.09052376119422538
ACH-000487,0.21022975348867112
ACH-000488,0.17817155348116678
ACH-000490,0.05240408740292586
ACH-000491,0.09498474473269956
ACH-000495,-0.05102226439940805
ACH-000496,0.15360614182933174
ACH-000499,0.23722542343825195
ACH-000500,0.030391925280014127
ACH-000502,0.1991534694692027
ACH-000503,0.12192369454611815
ACH-000505,0.1400357407803896
ACH-000507,0.2029914305386624
ACH-000510,0.13329076197593212
ACH-000511,0.157176831280729
ACH-000512,0.18043997660752528
ACH-000516,0.15273792777679204
ACH-000517,0.1133377731709161
ACH-000518,0.21071118283549725
ACH-000520,0.10125162694350187
ACH-000521,0.11475485732218263
ACH-000522,0.13012462922091672
ACH-000524,0.16178739713427226
ACH-000527,0.18228284323396124
ACH-000528,0.15872654607340106
ACH-000537,0.1714335424032849
ACH-000541,0.2971632746016636
ACH-000542,0.1766734567501926
ACH-000544,0.2505069819702011
ACH-000545,0.2061041265523232
ACH-000547,0.2969777774914853
ACH-000548,0.2604361121447964
ACH-000549,0.11189865988419297
ACH-000550,0.050268289821637474
ACH-000552,0.2188721630118814
ACH-000556,0.2472072157079408
ACH-000557,0.20889460482284755
ACH-000569,0.10018990871922874
ACH-000570,0.11533182031249385
ACH-000571,0.13365616247549944
ACH-000573,0.096344035243798
ACH-000576,0.1675766676254636
ACH-000579,0.1622056359562288
ACH-000580,0.04275727740558617
ACH-000584,0.0881119632511937
ACH-000585,0.09545518674481517
ACH-000588,0.09928677451960173
ACH-000589,0.23632890519984875
ACH-000591,0.0966274909557716
ACH-000593,0.1390299852540635
ACH-000600,0.13284896143812613
ACH-000601,0.1135762491696682
ACH-000605,0.10495438178204644
ACH-000606,0.24888054067932586
ACH-000608,0.20718720228547094
ACH-000614,0.05035957212675201
ACH-000616,0.10739881815367124
ACH-000618,0.20287461230718726
ACH-000619,0.1386666669973834
ACH-000620,0.17559418875262467
ACH-000621,0.1727969842844338
ACH-000622,-0.032385163979322
ACH-000623,0.1527665974294828
ACH-000624,0.15838214312752472
ACH-000627,0.0841520209937528
ACH-000630,0.1802655086091217
ACH-000631,0.09987784552646603
ACH-000632,0.0985880059464721
ACH-000633,0.12553735530281468
ACH-000637,0.2718658193089745
ACH-000638,0.1458919493644339
ACH-000646,0.11492131673528284
ACH-000647,0.07257697753794813
ACH-000648,0.04587341989547402
ACH-000649,0.1544026331688137
ACH-000651,0.12052191426065745
ACH-000652,0.14108297066293074
ACH-000653,0.12224490615745665
ACH-000657,0.1901232959089708
ACH-000658,0.07401256752215694
ACH-000661,0.2423521279856766
ACH-000662,-0.1331510800223633
ACH-000663,0.11005874337442913
ACH-000665,0.07103356342129967
ACH-000671,0.0926129360236848
ACH-000672,0.234408397506178
ACH-000673,0.17186031685470046
ACH-000676,0.10003887210007427
ACH-000677,0.1217896418002634
ACH-000681,0.18693323336499607
ACH-000683,0.12765651692536625
ACH-000684,0.04759069153066607
ACH-000688,0.15732456994400768
ACH-000693,0.13102522372044947
ACH-000694,0.24307968463604604
ACH-000695,0.039866280878489965
ACH-000696,0.16275108166898775
ACH-000697,0.24700201898796376
ACH-000699,0.07437102665713426
ACH-000701,0.19563889174928348
ACH-000706,0.17736962861060146
ACH-000711,0.11633232162452255
ACH-000713,-0.021375153086390392
ACH-000714,-0.020624900560685517
ACH-000718,0.14766946297003025
ACH-000720,0.16021238779049207
ACH-000721,0.10829472854331623
ACH-000724,0.14570657526319564
ACH-000725,0.2575087758950221
ACH-000732,0.1680080441982354
ACH-000734,0.07250275728449884
ACH-000735,0.04597926145153231
ACH-000736,0.16323057364998772
ACH-000738,0.19979057026201474
ACH-000746,0.24893253741964255
ACH-000747,0.025680082973705703
ACH-000748,0.03668827699409264
ACH-000753,0.09803753341171237
ACH-000756,0.09058818343216572
ACH-000757,0.1041014172349642
ACH-000758,0.18181995857399413
ACH-000760,0.0717047093944817
ACH-000762,0.18494262353565766
ACH-000763,0.09708153242396818
ACH-000764,0.22515296582759814
ACH-000765,0.09016361291477262
ACH-000766,0.28378947777609953
ACH-000767,0.06480648591933162
ACH-000768,0.1509017921942536
ACH-000769,0.10160215146390113
ACH-000770,0.14097128752688676
ACH-000771,0.0855104426130255
ACH-000773,0.21953603279854594
ACH-000776,0.22261015370789092
ACH-000777,0.05063519250175125
ACH-000778,0.22315121504592395
ACH-000781,0.14183869918189265
ACH-000782,0.1944686408021068
ACH-000783,0.15574937461867172
ACH-000784,0.1838658106604278
ACH-000785,0.04068397470559517
ACH-000787,0.12391644649772884
ACH-000788,0.08230739280905165
ACH-000791,0.12113890506538932
ACH-000792,0.06497280862549105
ACH-000794,0.2310549386097492
ACH-000796,0.15070622975253226
ACH-000798,-0.08139925402063741
ACH-000799,0.27872501391614457
ACH-000800,0.24003063194697286
ACH-000802,0.11460592474671928
ACH-000804,0.234890008588076
ACH-000805,0.13722699938117325
ACH-000809,0.05478039568292563
ACH-000810,0.04081013715780854
ACH-000811,0.10234298457030264
ACH-000817,0.1483090695721221
ACH-000819,0.12126253495868272
ACH-000820,0.2273766152622913
ACH-000821,0.09816359411949373
ACH-000822,0.1220515000500706
ACH-000823,0.10182288088935984
