,CRTC1 (23373)
ACH-000004,-0.06704213945045523
ACH-000005,-0.16549362547653948
ACH-000007,-0.1344383535802668
ACH-000009,-0.059104650042934775
ACH-000011,-0.08335198485108819
ACH-000012,-0.06579600349847196
ACH-000013,-0.16379295256695384
ACH-000014,-0.005606318424532546
ACH-000015,-0.12370744071371947
ACH-000017,-0.24075210472007286
ACH-000018,-0.051273340047290575
ACH-000019,-0.36066672632492736
ACH-000021,-0.15808247911801118
ACH-000022,-0.20994913572367235
ACH-000025,-0.06385391622031174
ACH-000028,-0.3071670992736394
ACH-000030,-0.17767399830513272
ACH-000035,-0.251102660174752
ACH-000036,-0.23392164326690285
ACH-000037,-0.07837515814813052
ACH-000039,-0.0728592558605087
ACH-000040,-0.1861721464095352
ACH-000041,-0.2238173775313196
ACH-000042,-0.12445310613568675
ACH-000045,-0.28671485295988985
ACH-000047,-0.15562445365188848
ACH-000052,-0.2734126722853473
ACH-000053,-0.1374832639458415
ACH-000054,-0.17682698071946873
ACH-000055,-0.13865176662055095
ACH-000060,-0.13846367074856222
ACH-000067,-0.2752882222921213
ACH-000070,-0.13343501966023866
ACH-000075,0.016685072389958783
ACH-000078,-0.26050546442921063
ACH-000082,-0.040496321243739565
ACH-000085,-0.09706819134170402
ACH-000086,-0.2546201898117422
ACH-000087,-0.4349483453593416
ACH-000092,-0.13404314353329766
ACH-000095,-0.18845637673541427
ACH-000097,-0.10248024366258353
ACH-000098,-0.20858909961133545
ACH-000099,-0.12777684252001606
ACH-000108,-0.14314443710729116
ACH-000113,-0.13135082225746214
ACH-000116,-0.2037839879743582
ACH-000118,-0.035391350213338314
ACH-000120,-0.012812967342867562
ACH-000123,-0.16408026644963747
ACH-000127,-0.3073751867029921
ACH-000128,-0.3070592670677203
ACH-000132,-0.2813902928553556
ACH-000133,-0.08135851438409482
ACH-000137,-0.17460675819330368
ACH-000138,-0.09341009088814776
ACH-000142,-0.2886546526774961
ACH-000143,-0.2180490988741038
ACH-000146,-0.13528397810417367
ACH-000148,-0.06623286368678571
ACH-000150,-0.31566106909630104
ACH-000152,-0.0975884595793124
ACH-000153,-0.06487512506854362
ACH-000159,-0.10393225122507198
ACH-000160,0.08624008865928091
ACH-000163,-0.0017282981304362296
ACH-000167,0.6218812765572178
ACH-000168,-0.063748760069674
ACH-000169,-0.2620035173709689
ACH-000178,-0.07356093886871254
ACH-000183,0.015325644275270956
ACH-000188,-0.2815153756944382
ACH-000189,0.15671391244563734
ACH-000190,0.3161482499835938
ACH-000198,-0.10213442040331047
ACH-000203,-0.1339765538259314
ACH-000204,-0.13854917631914812
ACH-000206,-0.2332372844160103
ACH-000207,0.030452611833714564
ACH-000208,-0.338173326877432
ACH-000210,-0.008485914624436224
ACH-000211,-0.2487073034632427
ACH-000215,-0.09713196185057743
ACH-000221,-0.3344729795497872
ACH-000222,0.10479204363757727
ACH-000223,-0.1456359220347648
ACH-000226,0.09900111840564034
ACH-000227,-0.1358745436379648
ACH-000228,-0.23122140542068975
ACH-000231,-0.03204507770473409
ACH-000232,-0.2260549109476754
ACH-000233,-0.20428910961141555
ACH-000234,-0.12935242316031634
ACH-000235,-0.07698922718679896
ACH-000237,-0.14304291042923473
ACH-000238,-0.09115578530336484
ACH-000242,-0.4045579704250877
ACH-000243,-0.13832658320524188
ACH-000244,0.12792821158437964
ACH-000246,-0.11760021756692625
ACH-000248,-0.29622212687430954
ACH-000250,-0.10046162874012607
ACH-000251,-0.3531628479877858
ACH-000252,-0.23557796777167625
ACH-000253,-0.08651793266298481
ACH-000255,-0.1532180921291464
ACH-000256,0.09645846594882597
ACH-000257,-0.06438780144970341
ACH-000258,-0.0582404052359462
ACH-000259,-0.11943175300700885
ACH-000260,-0.14264442363331414
ACH-000261,-0.14613367347383308
ACH-000262,0.031555942101617836
ACH-000263,-0.2948390574668685
ACH-000264,-0.059165322059229586
ACH-000265,-0.10782504749134073
ACH-000266,-0.07794404316089143
ACH-000272,-0.04944976523322299
ACH-000274,-0.11149827157643133
ACH-000277,-0.01997449112402269
ACH-000278,-0.06319166523045051
ACH-000279,-0.11777845315440848
ACH-000280,-0.15074918362311202
ACH-000281,-0.01837876856875305
ACH-000288,-0.05906683574168296
ACH-000291,-0.20000412817777868
ACH-000293,-0.12997557515499014
ACH-000294,-0.16190252698515015
ACH-000295,-0.2915408485864006
ACH-000296,0.04301884107662152
ACH-000302,-0.15603764933858125
ACH-000304,-0.028098744370898696
ACH-000307,-0.017476856021046486
ACH-000308,-0.031297300141989205
ACH-000310,-0.19481018509880169
ACH-000311,-0.015266735227691074
ACH-000312,-0.1942049659698817
ACH-000315,-0.3428293894213373
ACH-000316,-0.0423694146273156
ACH-000317,-0.10101896503520927
ACH-000318,-0.3191988636519081
ACH-000319,-0.09262368061170034
ACH-000320,-0.1154137582271544
ACH-000322,0.03289857613769838
ACH-000323,-0.25381591650420515
ACH-000324,-0.08585313438563114
ACH-000329,-0.03617106682664019
ACH-000330,-0.044763715244438236
ACH-000331,-0.11057068948746182
ACH-000332,-0.14069851571227748
ACH-000334,-0.3608673691474236
ACH-000335,0.14701147225260222
ACH-000336,0.09840595974124128
ACH-000337,0.03927637727471568
ACH-000338,-0.6946048383843023
ACH-000339,-0.2463866620894664
ACH-000341,-0.11581350011392134
ACH-000348,-0.1093669860269038
ACH-000350,-0.011357823619761708
ACH-000352,-0.2796442381583823
ACH-000356,-0.15216071494349262
ACH-000361,0.032949418367348215
ACH-000362,-0.21022349596889647
ACH-000363,-0.11106862777346743
ACH-000364,-0.02869352958270444
ACH-000365,-0.08034918548946587
ACH-000366,-0.23177670641604026
ACH-000368,-0.07057332417119126
ACH-000374,-0.27477826517550696
ACH-000375,0.13307343684633355
ACH-000376,0.03737257225465256
ACH-000381,0.04751892778137443
ACH-000383,-0.1056731397538056
ACH-000387,-0.0678349513541098
ACH-000389,-0.16225466328535054
ACH-000390,-0.21811895617600568
ACH-000393,-0.3068570749206702
ACH-000395,-0.1440137730690294
ACH-000396,-0.07161544215215059
ACH-000397,-0.053514771944869116
ACH-000401,-0.22693634715171904
ACH-000402,-0.185135291019578
ACH-000403,-0.17873178351150146
ACH-000404,-0.2046196495046984
ACH-000406,-0.0987613943790044
ACH-000407,-0.2625811035051815
ACH-000408,-0.19270186213121812
ACH-000410,-0.11774281244303625
ACH-000411,0.011646329344368558
ACH-000414,0.04607834899621708
ACH-000415,-0.20162737698610714
ACH-000416,-0.12433870958291755
ACH-000420,-0.12034449918208165
ACH-000421,-0.06556802872654648
ACH-000424,-0.14372317402827672
ACH-000425,-0.06203761787791497
ACH-000426,-0.15101017509322415
ACH-000427,-0.2048712187701276
ACH-000433,-0.34768991146014805
ACH-000435,-0.4477268978985033
ACH-000436,-0.07251818873528283
ACH-000444,-0.19206591719697771
ACH-000445,-0.2190168583994895
ACH-000448,-0.07849123888298189
ACH-000450,-0.12698184663189946
ACH-000452,-0.10928348352187292
ACH-000454,-0.3870244763096951
ACH-000458,-0.1463718971480948
ACH-000459,0.0366312239456521
ACH-000460,-0.08594121701458904
ACH-000461,-0.18293663527857454
ACH-000463,-0.1654410928074256
ACH-000464,-0.05362783325713033
ACH-000466,-0.2348289188897163
ACH-000467,-0.06739038691856973
ACH-000468,-0.08413480423509374
ACH-000469,-0.1447240989873661
ACH-000470,-0.08994681735130676
ACH-000471,-0.17891381378945326
ACH-000472,-0.15140136022017275
ACH-000473,-0.14436934753777858
ACH-000475,-0.2453040095293352
ACH-000476,-0.1709669479651119
ACH-000477,-0.2109033578220303
ACH-000479,-0.1436606346026932
ACH-000480,-0.08893322196770034
ACH-000481,-0.18027398398110786
ACH-000483,-0.005590786241088226
ACH-000484,-0.03997496497958822
ACH-000485,-0.0148973048716279
ACH-000486,-0.11773858843415673
ACH-000487,-0.09973621304229842
ACH-000488,-0.10641093354744267
ACH-000490,-0.20815698319029807
ACH-000491,-0.11566858923062087
ACH-000495,0.010991983166186313
ACH-000496,-0.13945061195184905
ACH-000499,-0.01826400099908641
ACH-000500,0.22391244346171746
ACH-000502,-0.06360262478384839
ACH-000503,-0.189044110137605
ACH-000505,-0.13336092468738905
ACH-000507,-0.3141508162351969
ACH-000510,-0.09565484196034534
ACH-000511,-0.04953330757992843
ACH-000512,-0.13419744228980354
ACH-000516,-0.08458992748818225
ACH-000517,-0.0972941039164546
ACH-000518,-0.01394167766857414
ACH-000520,-0.1057869560299913
ACH-000521,-0.10061696065799787
ACH-000522,-0.20863017873004866
ACH-000524,-0.11372115029915753
ACH-000527,-0.0940676261044544
ACH-000528,-0.15214374360448776
ACH-000537,-0.2675284840340812
ACH-000541,-0.07414932342473189
ACH-000542,-0.07344014863543788
ACH-000544,-0.03083122695673012
ACH-000545,-0.22613390351201101
ACH-000547,-0.11967996989786807
ACH-000548,-0.16506417632642112
ACH-000549,-0.1232423898296464
ACH-000550,0.008746593904431306
ACH-000552,-0.0883644492041204
ACH-000556,-0.2819717089046428
ACH-000557,-0.05948332606123844
ACH-000569,-0.2494919285071242
ACH-000570,-0.11244375596268323
ACH-000571,-0.10977945327593096
ACH-000573,-0.10885367072437112
ACH-000576,-0.09160832606846467
ACH-000579,-0.035186303213516755
ACH-000580,-0.07817663184294522
ACH-000584,-0.1594435924171027
ACH-000585,-0.10110929307246166
ACH-000588,0.09148225439904828
ACH-000589,-0.06374033814385409
ACH-000591,-0.22049983118909453
ACH-000593,-0.17069372563345112
ACH-000600,-0.16328783820064868
ACH-000601,-0.14270727843954092
ACH-000605,-0.17214229153312308
ACH-000606,-0.2458549771816884
ACH-000608,-0.11168975169614556
ACH-000614,-0.03084339170039657
ACH-000616,-0.10124428659511507
ACH-000618,-0.20696895903532928
ACH-000619,-0.20796904970958435
ACH-000620,-0.1499989902086892
ACH-000621,-0.1516722700787781
ACH-000622,-0.03412737315381952
ACH-000623,-0.05212330511564433
ACH-000624,-0.1782041415935502
ACH-000627,-0.18593576062548603
ACH-000630,-0.1544303357708408
ACH-000631,-0.3019717115446741
ACH-000632,-0.1787500106811359
ACH-000633,-0.1649064768729644
ACH-000637,-0.01625436172909371
ACH-000638,-0.10547122464947856
ACH-000646,-0.14876239506693567
ACH-000647,-0.07049287931493649
ACH-000648,-0.11859487913533058
ACH-000649,-0.05157589360282868
ACH-000651,-0.0867336962611219
ACH-000652,-0.07968725421222744
ACH-000653,-0.11773052034153965
ACH-000657,-0.2194799139235279
ACH-000658,-0.22078954367054046
ACH-000661,-0.08831769229744148
ACH-000662,0.4414966707538819
ACH-000663,-0.16360472502677734
ACH-000665,-0.2911281522232074
ACH-000671,-0.09920434665806116
ACH-000672,-0.2935265789132771
ACH-000673,-0.10046027059043704
ACH-000676,-0.062461475259593675
ACH-000677,-0.20651729311633404
ACH-000681,-0.20818432123243574
ACH-000683,-0.12727445431245354
ACH-000684,-0.01298597674917246
ACH-000688,-0.12724619273836854
ACH-000693,-0.2310609233610704
ACH-000694,-0.13272032250689153
ACH-000695,-0.25873406739440663
ACH-000696,-0.1877778645616764
ACH-000697,-0.4727517969665338
ACH-000699,-0.13485780300021855
ACH-000701,-0.06521228688680289
ACH-000706,-0.14441094781805078
ACH-000711,-0.11056701432864477
ACH-000713,-0.3792125333618466
ACH-000714,-0.12497342929933646
ACH-000718,-0.09434788380697938
ACH-000720,-0.023790209281495302
ACH-000721,-0.3451532490834614
ACH-000724,0.06965822222193159
ACH-000725,-0.4585419496066485
ACH-000732,-0.2183131982461132
ACH-000734,-0.21491478589632435
ACH-000735,0.026226094663042668
ACH-000736,-0.2125444964380491
ACH-000738,-0.1665287546955502
ACH-000746,-0.142264612189811
ACH-000747,-0.2115412116626308
ACH-000748,0.01861308057141879
ACH-000753,-0.19735687565934606
ACH-000756,-0.08942766807352419
ACH-000757,-0.2203151868549491
ACH-000758,0.011266921600979488
ACH-000760,-0.12104823722154966
ACH-000762,-0.23945856057125098
ACH-000763,-0.14983274845461014
ACH-000764,-0.3713187160979129
ACH-000765,-0.10283613615009167
ACH-000766,-0.133755224320265
ACH-000767,-0.045749897938366056
ACH-000768,-0.2886796387379376
ACH-000769,-0.3552560091141753
ACH-000770,-0.09954985708631453
ACH-000771,-0.039462328280648
ACH-000773,-0.14134994899386966
ACH-000776,-0.4647348572971801
ACH-000777,-0.02324471737878201
ACH-000778,-0.15765614311299628
ACH-000781,-0.12599890554999896
ACH-000782,0.0295032926865816
ACH-000783,-0.1831998712030949
ACH-000784,-0.14115273274407658
ACH-000785,-0.09860786386911204
ACH-000787,-0.04523511054554048
ACH-000788,-0.1128355050687531
ACH-000791,-0.045384974480917085
ACH-000792,-0.04068877068445225
ACH-000794,-0.1604548499450861
ACH-000796,-0.11713856471534292
ACH-000798,-0.3431972319302272
ACH-000799,-0.2864537596549703
ACH-000800,-0.11421078439935654
ACH-000802,-0.23885177956067816
ACH-000804,-0.12493407790742644
ACH-000805,-0.01770693799070619
ACH-000809,-0.07405104828664089
ACH-000810,-0.09604283632792353
ACH-000811,-0.15808979962351738
ACH-000817,-0.1015118786845202
ACH-000819,-0.20819829189819014
ACH-000820,0.34039391309780626
ACH-000821,-0.2582585383372827
ACH-000822,-0.19817964600942864
ACH-000823,-0.11819539242555742
ACH-000824,-0.10639302221204272
ACH-000827,-0.09602484476439427
ACH-000829,-0.02701709045450762
ACH-000831,-0.25036441511543145
ACH-000832,-0.3204209531943437
ACH-000833,-0.02607052378800812
ACH-000834,-0.24664343082207404
ACH-000835,-0.0878387712067709
ACH-000836,0.08134013831164945
ACH-000837,-0.09493930110408363
ACH-000838,0.10561114941977703
ACH-000839,0.04460638911471168
ACH-000840,-0.3328730853147873
ACH-000841,-0.12252060149043728
ACH-000843,-0.2723174455103797
ACH-000846,-0.25165568692243223
ACH-000847,0.06680252621822212
ACH-000848,-0.190004428124224
ACH-000849,-0.09342845784678797
ACH-000851,-0.17601157793749006
ACH-000855,-0.2403857366033606
ACH-000856,-0.05383792276103281
ACH-000858,-0.20306508201290013
ACH-000859,-0.3447016993182934
ACH-000861,-0.16303329876026235
ACH-000862,-0.06960768565325258
ACH-000865,-0.13262222870156054
ACH-000866,-0.012762339489700016
ACH-000867,-0.15005098068964892
ACH-000869,-0.22331022347462914
ACH-000872,-0.07937230309924596
ACH-000873,-0.1813934437185462
ACH-000876,-0.2174421744782024
ACH-000878,-0.27165838786822843
ACH-000880,-0.08044022441260401
ACH-000881,-0.06773638570774701
ACH-000882,-0.16420480149015032
ACH-000884,-0.025327618008610355
