,DDX39A (10212)
ACH-000339,-0.2836100656235668
ACH-000341,-0.16300144319419574
ACH-000348,-0.1819191313002328
ACH-000350,-0.3068351146833762
ACH-000352,-0.14545243463199736
ACH-000356,-0.3859412852250929
ACH-000361,-0.09472684506892713
ACH-000362,-0.3040725261168739
ACH-000363,-0.17162844760472104
ACH-000364,-0.4262561834911914
ACH-000365,-0.07805594754458943
ACH-000366,-0.175765331607835
ACH-000368,-0.1971691000294176
ACH-000374,-0.2038780608170843
ACH-000375,-0.2304861338290176
ACH-000376,-0.08744221225482171
ACH-000381,-0.2770686371616541
ACH-000383,-0.2406511717352601
ACH-000387,-0.09621411695243916
ACH-000389,-0.3583547276950545
ACH-000390,-0.14403057065664934
ACH-000393,-0.17845308094459186
ACH-000395,-0.6006851269520801
ACH-000396,-0.2625058099970956
ACH-000397,-0.07934694823195658
ACH-000401,-0.19183075332649147
ACH-000402,-0.22677628735112146
ACH-000403,-0.14681567358182676
ACH-000404,0.040610169848500376
ACH-000406,-0.22424144678052205
ACH-000407,-0.1522493892092013
ACH-000408,-0.24857221730265955
ACH-000410,-0.2885942375187497
ACH-000411,-0.25441722702020303
ACH-000414,-0.11894727923329468
ACH-000415,-0.3819761664219391
ACH-000416,-0.30482135561322626
ACH-000420,-0.27976774332835197
ACH-000421,-0.23786460682855945
ACH-000424,-0.19261821214064634
ACH-000425,-0.2252425044500384
ACH-000426,-0.3245116664890084
ACH-000427,-0.2639501787266377
ACH-000433,-0.3844702831696831
ACH-000435,-0.4817888997340175
ACH-000436,-0.4796573007616358
ACH-000444,-0.22267453564212686
ACH-000445,-0.3987228382297176
ACH-000448,-0.25207689016156204
ACH-000450,-0.2420099535439946
ACH-000452,-0.3244724676135017
ACH-000454,-0.323506259305371
ACH-000458,-0.2091795042666397
ACH-000459,-0.23051029725854236
ACH-000460,-0.21136022499554952
ACH-000461,-0.25126379719580144
ACH-000463,-0.3693441855803463
ACH-000464,-0.23369005474080576
ACH-000466,-0.19774144563262125
ACH-000467,-0.14608077448780127
ACH-000468,-0.2580619721977817
ACH-000469,-0.22402415290786268
ACH-000470,-0.2111133990274267
ACH-000471,-0.2119227200597121
ACH-000472,-0.3420202828511298
ACH-000473,-0.2310223387432563
ACH-000475,-0.19476243634247145
ACH-000476,-0.13526996590867044
ACH-000477,0.028956207502257063
ACH-000479,-0.15588227536659308
ACH-000480,-0.1954660453050503
ACH-000481,-0.277547494964186
ACH-000483,-0.2233776665380404
ACH-000484,-0.3148215499218104
ACH-000485,-0.35165533725252
ACH-000486,-0.1614723712488053
ACH-000487,0.03262684831604976
ACH-000488,-0.2829321016165568
ACH-000490,-0.20552126393771905
ACH-000491,-0.25178361882595685
ACH-000495,-0.21577655647744634
ACH-000496,-0.2332080115031209
ACH-000499,-0.3386568198708395
ACH-000500,0.03574203835851817
ACH-000502,-0.32660731082483585
ACH-000503,-0.44917503678108384
ACH-000505,-0.4566532145761831
ACH-000507,-0.3473835560385528
ACH-000510,-0.31202733965146195
ACH-000511,-0.07166777535187313
ACH-000512,-0.2923940200564919
ACH-000516,-0.06556020355047577
ACH-000517,-0.13055515432663467
ACH-000518,-0.241548448270872
ACH-000520,-0.3926563115708176
ACH-000521,-0.24434847595489315
ACH-000522,-0.3391150474905309
ACH-000524,-0.18335416062557328
ACH-000527,-0.3159124743944483
ACH-000528,-0.17521003034143845
ACH-000537,-0.36707759913660026
ACH-000541,-0.1725107558297907
ACH-000542,-0.2466000432723992
ACH-000544,-0.29364946134168984
ACH-000545,-0.2668305952044014
ACH-000547,-0.1481090992929369
ACH-000548,-0.1943534067952352
ACH-000549,-0.14164937240820044
ACH-000550,-0.1377638727852521
ACH-000552,-0.22128206156038602
ACH-000556,-0.3602376482916293
ACH-000557,-0.21857971609559126
ACH-000569,-0.02915201319759153
ACH-000570,-0.16267374363034884
ACH-000571,-0.26827580066658496
ACH-000573,-0.16058510596879474
ACH-000576,-0.295214401331552
ACH-000579,-0.2001102297819787
ACH-000580,-0.2488309331246298
ACH-000584,-0.31629967867143755
ACH-000585,-0.3821870038078888
ACH-000588,-0.5416791649858311
ACH-000589,-0.2664301485607832
ACH-000591,-0.2687258801754301
ACH-000593,-0.22435798654743594
ACH-000600,-0.08823963631421268
ACH-000601,-0.2892847448733432
ACH-000605,-0.2622483034511542
ACH-000606,-0.10131070889410483
ACH-000608,-0.3104036494266976
ACH-000614,-0.02577433426885967
ACH-000616,-0.27086725495051184
ACH-000618,-0.25852806720363003
ACH-000619,-0.19460044252348566
ACH-000620,-0.2540541925905788
ACH-000621,-0.2936669100408737
ACH-000622,-0.09314875064327126
ACH-000623,-0.0917279011698308
ACH-000624,-0.1153519449553267
ACH-000627,-0.2492044611902514
ACH-000630,-0.19798236360508506
ACH-000631,-0.09953713842840818
ACH-000632,-0.21934127731257885
ACH-000633,-0.4014953132711262
ACH-000637,-0.28187354443302304
ACH-000638,-0.2855615426456297
ACH-000646,-0.1798742834651643
ACH-000647,-0.1784809517575197
ACH-000648,-0.17792802963340906
ACH-000649,-0.12609063363660694
ACH-000651,-0.16115654682920666
ACH-000652,-0.2082668942577328
ACH-000653,-0.4540251494263514
ACH-000657,-0.1578350285062398
ACH-000658,-0.3988260748288582
ACH-000661,-0.2562878797647563
ACH-000662,-0.6316215620809674
ACH-000663,-0.1145331283704706
ACH-000665,-0.5179676195184718
ACH-000671,-0.2136510703845999
ACH-000672,-0.473308441473061
ACH-000673,-0.19118256261472846
ACH-000676,-0.2577541160390913
ACH-000677,-0.23194516069459906
ACH-000681,-0.094466507625044
ACH-000683,-0.3541648181125967
ACH-000684,0.0561388106729438
ACH-000688,-0.23379889947867946
ACH-000693,-0.2480469935809522
ACH-000694,-0.0968995653723223
ACH-000695,-0.09026516525071966
ACH-000696,-0.1291465195038251
ACH-000697,-0.5816906845396018
ACH-000699,-0.3671724553062853
ACH-000701,-0.06391793026779613
ACH-000706,-0.36546388993279216
ACH-000711,-0.14685166357463028
ACH-000713,-0.03556242375400883
ACH-000714,-0.7723415908158021
ACH-000718,-0.21777074385550635
ACH-000720,-0.1684756968392453
ACH-000721,-0.2186090403088417
ACH-000724,-0.22415910353178892
ACH-000725,-0.21693117300820586
ACH-000732,0.019851897671733024
ACH-000734,-0.283209090251036
ACH-000735,-0.1516675282138148
ACH-000736,-0.12498046732412417
ACH-000738,-0.200651597112082
ACH-000746,-0.13514206526852565
ACH-000747,-0.20854211384827245
ACH-000748,-0.2521676117689081
ACH-000753,-0.15891307219084966
ACH-000756,-0.4439402464692023
ACH-000757,-0.29989642959968715
ACH-000758,-0.35544324657839266
ACH-000760,-0.2587440239219048
ACH-000762,-0.19747100350071006
ACH-000763,-0.3843567027471453
ACH-000764,-0.2550396665661395
ACH-000765,-0.1142698152495548
ACH-000766,-0.2781453907193831
ACH-000767,-0.3875330834081647
ACH-000768,-0.3405107579553874
ACH-000769,-0.2362820379821038
ACH-000770,-0.2587365893764633
ACH-000771,-0.1630008187192785
ACH-000773,-0.2419365138569848
ACH-000776,-0.3507757169894655
ACH-000777,-0.21051745241953354
ACH-000778,-0.17635658001649596
ACH-000781,-0.26537701285923315
ACH-000782,-0.14794345802069944
ACH-000783,-0.1580644629535515
ACH-000784,-0.2322319679883997
ACH-000785,-0.3589668103714199
ACH-000787,-0.12359084210023187
ACH-000788,-0.2458549492185352
ACH-000791,-0.26067773235899633
ACH-000792,-0.33409589100799764
ACH-000794,-0.3315081684941963
ACH-000796,-0.11133035913525617
ACH-000798,-0.12605520056418967
ACH-000799,-0.4823363518831622
ACH-000800,-0.2423770630715477
ACH-000802,-0.2827642921910913
ACH-000804,-0.18375224304278692
ACH-000805,-0.30759537104303764
ACH-000809,-0.19044445602710064
ACH-000810,-0.06276606680265039
ACH-000811,-0.2681646086544563
ACH-000817,-0.3714644329693584
ACH-000819,-0.42176381206442654
ACH-000820,-0.5774471512572719
ACH-000821,-0.04270278103438644
ACH-000822,-0.2887606971518287
ACH-000823,-0.37693100031339977
ACH-000824,-0.04584764222741603
ACH-000827,-0.3201416228184329
ACH-000829,-0.4387783109433885
ACH-000831,-0.4363433732653985
ACH-000832,-0.3074232925549329
ACH-000833,-0.11124948430300298
ACH-000834,-0.4747555633765525
ACH-000835,-0.14284786913462613
ACH-000836,-0.2524988157190272
ACH-000837,-0.23711525271469705
ACH-000838,-0.508644949713256
ACH-000839,0.015438963302320443
ACH-000840,-0.10815368463911368
ACH-000841,-0.2752235200078841
ACH-000843,-0.208410355665945
ACH-000846,-0.2513562570009153
ACH-000847,-0.16644292203811847
ACH-000848,-0.3754248747377164
ACH-000849,-0.31351854901155984
ACH-000851,-0.19563533951687195
ACH-000855,-0.20957155879213465
ACH-000856,-0.16388176694143194
ACH-000858,-0.3617797968428823
ACH-000859,-0.3846969214015718
ACH-000861,-0.30167806644069683
ACH-000862,-0.2259121634940416
ACH-000865,-0.14959551173709645
ACH-000866,-0.17850200490629695
ACH-000867,-0.2721777658892104
ACH-000869,-0.15805485757303264
ACH-000872,-0.3070856060125095
ACH-000873,-0.5393513128087092
ACH-000876,-0.2808212265323681
ACH-000878,-0.11557524403127975
ACH-000880,-0.5607513657394284
ACH-000881,-0.23758363436670424
ACH-000882,-0.11907212176816673
ACH-000884,-0.07370960213942097
ACH-000885,-0.2307156842125988
ACH-000887,-0.24490226431280304
ACH-000889,-0.08789405389235844
ACH-000896,-0.23197827342425595
ACH-000898,-0.16673637138367187
ACH-000900,-0.2991859385955412
ACH-000901,-0.19309799628681806
ACH-000905,-0.2577067601954269
ACH-000906,-0.15756039459281418
ACH-000907,-0.20888658444469224
ACH-000910,-0.09235486274798227
ACH-000911,-0.22065802088707748
ACH-000912,-0.6575838190877143
ACH-000913,-0.1089750966612615
ACH-000915,-0.285411581084038
ACH-000916,-0.3263446971872013
ACH-000917,-0.4035988557139956
ACH-000920,-0.0873676965106567
ACH-000921,-0.07607565513347188
ACH-000924,-0.14041133376054096
ACH-000926,-0.2593733837536617
ACH-000928,-0.4254499226352394
ACH-000929,-0.2872096411781652
ACH-000932,-0.19790430922571026
ACH-000935,-0.0670101871728495
ACH-000936,-0.2896077205340918
ACH-000937,-0.6492472145865041
ACH-000938,-0.7066554161776653
ACH-000939,-0.6811220339715813
ACH-000941,-0.4786833473930063
ACH-000943,-0.19983916928646672
ACH-000946,-0.2425062586719179
ACH-000947,-0.23253298253792395
ACH-000948,-0.22483797030378366
ACH-000950,-0.2998563584191735
ACH-000953,-0.39898141077397936
ACH-000954,-0.1616147526382533
ACH-000957,-0.10139354761487178
ACH-000958,-0.10219246849860764
ACH-000960,-0.33822397446574703
ACH-000963,-0.2979006896201436
ACH-000968,-0.12564177844045762
ACH-000969,-0.21828750832188493
ACH-000972,-0.470326851824264
ACH-000973,-0.024400408379514783
ACH-000974,-0.21086263627230667
ACH-000978,-0.3599626811184113
ACH-000984,-0.40526257973383306
ACH-000986,-0.1968781453876068
ACH-000988,-0.18291797114752534
ACH-000993,-0.3497085715671388
ACH-000994,-0.24138127344496185
ACH-000996,-0.15258988454439248
ACH-001001,-0.07084206799469267
ACH-001020,-0.1595414098860002
ACH-001028,-0.2273274166354309
ACH-001031,-0.17819345881592094
ACH-001038,-0.0989541729914448
ACH-001048,-0.1798218330599426
ACH-001050,-0.2424683767835249
ACH-001053,-0.17860243813052018
ACH-001054,-0.20359128733197812
ACH-001061,-0.2145036944613375
ACH-001067,-0.1565207640390084
ACH-001075,-0.11674996516847458
ACH-001096,-0.16748778269383172
ACH-001111,-0.4927545439683491
ACH-001119,-0.388042523833564
ACH-001128,-0.3832844150722937
ACH-001134,-0.4969099069560763
ACH-001151,-0.2352211926088553
ACH-001163,-0.05128768173210285
ACH-001164,-0.3461702714704927
ACH-001183,-0.06162752536250881
ACH-001192,-0.1657207606234449
ACH-001193,-0.13079080663140827
ACH-001196,-0.339466716899242
ACH-001197,-0.2794937643154539
ACH-001205,-0.07278593012842495
ACH-001211,-0.2103894905979335
ACH-001212,-0.4011189343364096
ACH-001228,-0.1909703153124505
ACH-001232,-0.025641571659020836
ACH-001239,-0.17968620441818015
ACH-001270,-0.14655512682955113
ACH-001274,-0.1844133964516888
ACH-001275,-0.06690681791533523
ACH-001277,-0.20438543245056526
ACH-001278,-0.2885462193923648
ACH-001280,-0.25248487698745586
ACH-001283,0.012831772888414014
ACH-001289,-0.3687297664903292
ACH-001300,-0.14271166254029805
ACH-001301,-0.3857758799202512
ACH-001302,-0.2317123923376185
ACH-001306,-0.2514106260978207
ACH-001318,-0.319015494230949
ACH-001322,-0.2375974913167348
ACH-001328,-0.1772960973124318
ACH-001332,-0.24969106735786994
ACH-001336,-0.23144395052121625
ACH-001346,-0.2688591562397715
ACH-001353,-0.3165804317292543
ACH-001354,-0.3295352544316
ACH-001367,-0.17459359869429594
ACH-001368,-0.18936583357073736
ACH-001374,-0.18419135831444625
ACH-001377,-0.1907900882978548
ACH-001380,-0.2139401603890028
ACH-001391,-0.19677282125369674
ACH-001408,-0.06368451241380216
ACH-001430,-0.022014279931566086
ACH-001431,-0.1866083027419068
ACH-001450,-0.7649200836310351
ACH-001496,-0.0674052570765637
ACH-001500,-0.29412075190565656
ACH-001523,-0.3624436448488764
ACH-001532,-0.2042476867050677
ACH-001550,-0.12803407071402154
ACH-001552,-0.2312775640189833
ACH-001554,-0.14721169481530924
ACH-001654,-0.21898013923550705
ACH-001735,-0.3631244822800689
ACH-001736,-0.5187644330629549
ACH-001737,0.01506241244303362
ACH-001740,-0.3188533651861789
ACH-001745,-0.23695377657068475
ACH-001765,-0.18174441104657307
