,TBC1D9B (23061)
ACH-000004,-0.19611145735454868
ACH-000005,0.2939506019579935
ACH-000007,-0.2564515201893613
ACH-000009,0.02448509198938239
ACH-000011,0.12888012930233267
ACH-000012,0.12627823075967326
ACH-000013,0.009527454733939835
ACH-000014,0.016024829463543718
ACH-000015,-0.09032949067221407
ACH-000017,-0.06332713562456045
ACH-000018,-0.10733318167591878
ACH-000019,-0.09578475392374353
ACH-000021,-0.10421183219180397
ACH-000022,-0.0467266845304737
ACH-000025,-0.16361379448232047
ACH-000028,0.03328384036021476
ACH-000030,0.03799747412352317
ACH-000035,-0.014438026851999746
ACH-000036,-0.030264256377208587
ACH-000037,-0.07128163360586802
ACH-000039,-0.11460919523109768
ACH-000040,-0.01524350915982599
ACH-000041,0.013276821730484323
ACH-000042,-0.09321500223740824
ACH-000045,0.08271739628279004
ACH-000047,-0.017322038261198016
ACH-000052,-0.2356332675309777
ACH-000053,-0.05451728882535907
ACH-000054,-0.01839883366048874
ACH-000055,-0.15879117438369372
ACH-000060,-0.10609154753201527
ACH-000067,-0.08968583286736086
ACH-000070,-0.16339211264022627
ACH-000075,-0.1828789213005352
ACH-000078,-0.08993099387643105
ACH-000082,-0.0450274782627044
ACH-000085,0.19952307862763227
ACH-000086,-0.08359543478014912
ACH-000087,0.08266670745449545
ACH-000092,-0.02387692704248071
ACH-000095,-0.09499897824710914
ACH-000097,-0.022619134760547683
ACH-000098,-0.09628228361283404
ACH-000099,0.06486011837661664
ACH-000108,-0.12473902421965385
ACH-000113,-0.007404020895476553
ACH-000116,-0.016891053002692738
ACH-000118,0.16328051698496387
ACH-000120,-0.10139847091977862
ACH-000123,-0.06610312634370888
ACH-000127,0.06767172148766462
ACH-000128,-0.023145337276053446
ACH-000132,0.001041987240221668
ACH-000133,-0.03010449044704945
ACH-000137,0.03667049855632065
ACH-000138,-0.0974289281548458
ACH-000142,-0.21589710293960285
ACH-000143,-0.07216121099336945
ACH-000146,-0.06955714727265518
ACH-000148,-0.010098754865575509
ACH-000150,-0.07971377914920293
ACH-000152,-0.21217011789671872
ACH-000153,-0.025722764608993698
ACH-000159,-0.08065277882710628
ACH-000160,-0.11641098548819095
ACH-000163,-0.04777973668815407
ACH-000167,-0.19349096123215104
ACH-000168,-0.09082281408949247
ACH-000169,-0.02906296060029085
ACH-000178,0.07092537445722358
ACH-000183,-0.00547973112885771
ACH-000188,-0.04504618849223668
ACH-000189,-0.1685767677489474
ACH-000190,-0.15248758350069258
ACH-000198,-0.05711890100421613
ACH-000203,-0.003057852228545728
ACH-000204,-0.019455236805344004
ACH-000206,-0.07980247380466768
ACH-000207,-0.053493738589748534
ACH-000208,0.186491140700495
ACH-000210,0.201320889362418
ACH-000211,-0.035446306283192695
ACH-000215,-0.044769620379386685
ACH-000221,-0.2722019656175293
ACH-000222,-0.22821861691890724
ACH-000223,0.08573835859162353
ACH-000226,-0.10039839451541828
ACH-000227,0.08374435030812201
ACH-000228,-0.11377893702029328
ACH-000231,-0.041573255718960526
ACH-000232,-0.014407845907563631
ACH-000233,0.05463525979772639
ACH-000234,0.03265008269132574
ACH-000235,-0.05771572608662515
ACH-000237,-0.02591354362015613
ACH-000238,0.008902645545211967
ACH-000242,-0.21648143217308544
ACH-000243,-0.007840959611890247
ACH-000244,0.16125062764517475
ACH-000246,0.02252307574783579
ACH-000248,0.05537267571264586
ACH-000250,-0.06082569630332085
ACH-000251,0.07313657365444541
