,PTGES3 (10728)
ACH-000004,-0.1065661336347578
ACH-000005,-0.2421468415153351
ACH-000007,-0.05131089311101289
ACH-000009,-0.193099784642088
ACH-000011,-0.3142351307121338
ACH-000012,-0.1999395438948409
ACH-000013,-0.2454502865391176
ACH-000014,-0.13790513064689264
ACH-000015,-0.05742419739125788
ACH-000017,-0.3506125827845299
ACH-000018,0.06903314030275826
ACH-000019,-0.3090559119737823
ACH-000021,0.021820364732187538
ACH-000022,-0.1760566212881806
ACH-000025,-0.04100038867226664
ACH-000028,-0.3781463514849759
ACH-000030,-0.03976611600599664
ACH-000035,-0.3516919054555589
ACH-000036,-0.4448950059025087
ACH-000037,-0.2793300473000479
ACH-000039,-0.2812148052467712
ACH-000040,-0.13321372977852514
ACH-000041,-0.15943740768481626
ACH-000042,-0.0823909636099286
ACH-000045,-0.3185351675922969
ACH-000047,0.3052428151917767
ACH-000052,-0.16359399166343366
ACH-000053,-0.0636017866172631
ACH-000054,-0.11663122495366796
ACH-000055,-0.3368832321256521
ACH-000060,-0.13262601807205845
ACH-000067,-0.0956573831178853
ACH-000070,0.0509890653697682
ACH-000075,-0.2538805803431469
ACH-000078,-0.14404242278640492
ACH-000082,-0.18993422930264572
ACH-000085,-0.10005947035522812
ACH-000086,-0.08978284942285954
ACH-000087,0.14116937951079736
ACH-000092,-0.19278159617662635
ACH-000095,0.11495934152116592
ACH-000097,-0.06699531354055895
ACH-000098,0.15886321753152546
ACH-000099,-0.1321691984163242
ACH-000108,-0.06711862670031597
ACH-000113,-0.05847261709549857
ACH-000116,-0.0809238433213069
ACH-000118,-0.1708567104624711
ACH-000120,-0.08396405839342551
ACH-000123,-0.11785734571586755
ACH-000127,-0.09149430878911548
ACH-000128,0.06146514789142135
ACH-000132,0.26234860809264404
ACH-000133,-0.2937143977981159
ACH-000137,-0.15907756944592344
ACH-000138,-0.17831796909533046
ACH-000142,-0.13339965360069062
ACH-000143,0.2204229271636605
ACH-000146,-0.13748391165938248
ACH-000148,-0.2259645271844248
ACH-000150,-0.08243303551252634
ACH-000152,-0.12082013627256122
ACH-000153,-0.3268498614580413
ACH-000159,-0.21111223862721165
ACH-000160,0.0054071279364338205
ACH-000163,-0.4567096788445289
ACH-000167,0.15534086025461588
ACH-000168,0.031522601773508095
ACH-000169,-0.08566367378390438
ACH-000178,-0.18087741236293295
ACH-000183,0.0376571050748179
ACH-000188,-0.1731997641470738
ACH-000189,-0.5225331863954671
ACH-000190,-0.23250199557437615
ACH-000198,-0.3807639062251991
ACH-000203,-0.4292953737562973
ACH-000204,-0.1400068978466034
ACH-000206,-0.10008303738117244
ACH-000207,0.08096677130744677
ACH-000208,0.09921886838582293
ACH-000210,-0.40404592179412413
ACH-000211,-0.1340117821133356
ACH-000215,-0.16713605014491031
ACH-000221,-0.015636556025489398
ACH-000222,-0.0681585208410845
ACH-000223,-0.18482399302778416
ACH-000226,-0.1766614980981228
ACH-000227,-0.17263603648960932
ACH-000228,0.0016772507420665685
ACH-000231,-0.19097139101326496
ACH-000232,-0.20060511472797488
ACH-000233,0.0604440482577828
ACH-000234,-0.2363817570753325
ACH-000235,-0.17727916620033055
ACH-000237,-0.16656758590266754
ACH-000238,-0.2397228254528364
ACH-000242,-0.08529522584620447
ACH-000243,-0.20894761202110584
ACH-000244,-0.2956696610212451
ACH-000246,-0.14253470126684026
ACH-000248,-0.23609574573699166
ACH-000250,-0.2531933645581297
ACH-000251,0.16533233811252393
ACH-000252,-0.3300913746201655
ACH-000253,-0.07275462411219337
ACH-000255,-0.020500702348593143
ACH-000256,-0.08239181167074444
ACH-000257,-0.12765305631886206
ACH-000258,-0.1038667929758002
ACH-000259,-0.1356107327257543
ACH-000260,0.11736157157015024
ACH-000261,-0.22977449755048535
ACH-000262,-0.24085804244741654
ACH-000263,-0.07541558065248019
ACH-000264,-0.2761113205148661
ACH-000265,-0.0852638264130938
ACH-000266,-0.15055081277705468
ACH-000272,-0.048619055401452435
ACH-000274,-0.02734448054835176
ACH-000277,-0.049437917590344264
ACH-000278,-0.1092732740973636
ACH-000279,-0.16278134013980522
ACH-000280,-0.3038534272036642
ACH-000281,-0.05096024229057694
ACH-000288,-0.27844698779984073
ACH-000291,0.1512567834870493
ACH-000293,-0.21256120688226848
ACH-000294,-0.05072650959983677
ACH-000295,-0.30509292144676964
ACH-000296,-0.22783980551442
ACH-000302,-0.06382231075707265
ACH-000304,-0.12138818592493793
ACH-000307,-0.1871425984407232
ACH-000308,-0.12040677087050562
ACH-000310,0.06848392738392546
ACH-000311,-0.02398089065233371
ACH-000312,-0.03866992794107424
ACH-000315,-0.012767764641401634
ACH-000316,-0.11348745103012657
ACH-000317,-0.12871416284285953
ACH-000318,-0.20748833265985567
ACH-000319,-0.264119539916556
ACH-000320,-0.09012840934187782
ACH-000322,-0.5233728654062499
ACH-000323,-0.20079394280187146
ACH-000324,-0.2502128868279001
ACH-000329,-0.2644263203985024
ACH-000330,0.007541239847919198
ACH-000331,-0.15249987325491454
ACH-000332,-0.17111896119121062
