,MAST3 (23031)
ACH-000004,-0.3637053239785173
ACH-000005,-0.3763069664335576
ACH-000007,-0.4263710278937109
ACH-000009,-0.15643493818075174
ACH-000011,-0.2340498988176195
ACH-000012,-0.2101778163573204
ACH-000013,-0.3526881663962064
ACH-000014,-0.3622758551796048
ACH-000015,-0.211505078678486
ACH-000017,-0.3660539789960557
ACH-000018,-0.4530911482105402
ACH-000019,-0.4141079485014936
ACH-000021,-0.3707891885610628
ACH-000022,-0.34398521029182305
ACH-000025,-0.2413035259313837
ACH-000028,-0.2045531800335689
ACH-000030,-0.3962827756064197
ACH-000035,-0.4030342096040712
ACH-000036,-0.1600642145747499
ACH-000037,-0.07204673774959554
ACH-000039,-0.2846029580969286
ACH-000040,-0.285537581749513
ACH-000041,-0.2881691616218829
ACH-000042,-0.456428252229654
ACH-000045,-0.2834408198465145
ACH-000047,-0.2652097406944961
ACH-000052,-0.2344951739392973
ACH-000053,-0.27147044026890804
ACH-000054,-0.3043269152854676
ACH-000055,-0.15165007364894784
ACH-000060,-0.06551173924790454
ACH-000067,-0.31127210416475903
ACH-000070,-0.420541057048036
ACH-000075,-0.23739779080847095
ACH-000078,-0.2959362523509297
ACH-000082,-0.2363549631666112
ACH-000085,-0.2902271169911794
ACH-000086,-0.2453589611278227
ACH-000087,-0.2253944302292346
ACH-000092,-0.3850160781508341
ACH-000095,-0.3918161747830545
ACH-000097,-0.3634374027233826
ACH-000098,-0.3711332615937604
ACH-000099,-0.27461381866494844
ACH-000108,-0.3033517806354521
ACH-000113,-0.328446438993348
ACH-000116,-0.37444736233694503
ACH-000118,-0.2154298555471845
ACH-000120,-0.1589956385910102
ACH-000123,-0.2481087246185098
ACH-000127,-0.29204148775922245
ACH-000128,-0.4665092390861537
ACH-000132,-0.21912024855846124
ACH-000133,-0.3132811791566287
ACH-000137,-0.3939651889662241
ACH-000138,-0.39044018608857867
ACH-000142,-0.2502550639093408
ACH-000143,-0.3269599611428935
ACH-000146,-0.21942371409185035
ACH-000148,-0.16875583277839282
ACH-000150,-0.2818494341355969
ACH-000152,-0.20827178508192015
ACH-000153,-0.2065901596641612
ACH-000159,-0.2674580975410006
ACH-000160,-0.19618691202591987
