,IMPA2 (3613)
ACH-000153,-0.4561160101164095
ACH-000159,-0.3301632164982617
ACH-000160,-0.24516729294871104
ACH-000163,-0.038787579804899004
ACH-000167,0.029297480659211762
ACH-000168,-0.31635576286267103
ACH-000169,-0.2540414534561631
ACH-000178,-0.2445016480450965
ACH-000183,-0.01667673198052207
ACH-000188,-0.5471005306386024
ACH-000189,-0.096225332661555
ACH-000190,-0.38131988201145184
ACH-000198,-0.2598458914735816
ACH-000203,-0.2350924292448291
ACH-000204,0.06880604042575136
ACH-000206,-0.3617123641324183
ACH-000207,-0.2639930172475829
ACH-000208,-0.5446739186039319
ACH-000210,-0.05408078767012221
ACH-000211,-0.2770131180013329
ACH-000215,-0.2694939166407755
ACH-000221,-0.1948966176950174
ACH-000222,-0.2830626326857248
ACH-000223,-0.3830744833071156
ACH-000226,-0.18150212772583507
ACH-000227,-0.4925999272522295
ACH-000228,-0.2778238362222589
ACH-000231,-0.21792731962384995
ACH-000232,-0.42187877677363067
ACH-000233,-0.19614116383663885
ACH-000234,-0.3416241328457585
ACH-000235,-0.2154419703073488
ACH-000237,-0.3004121847372002
ACH-000238,-0.2738893823756612
ACH-000242,-0.16300382586641868
ACH-000243,-0.26076636861781305
ACH-000244,-0.025779096083529046
ACH-000246,-0.38441588899224427
ACH-000248,-0.2424373230734288
ACH-000250,-0.3519227096366957
ACH-000251,-0.13716460412144013
ACH-000252,-0.10821485888531716
ACH-000253,-0.10150470542884424
ACH-000255,-0.2335602868439073
ACH-000256,-0.11476606514644992
ACH-000257,-0.040162575596915
ACH-000258,-0.4103450929631299
ACH-000259,-0.16613331961040506
ACH-000260,-0.17123196324316278
ACH-000261,-0.2978006175824923
ACH-000262,-0.08362626075252637
ACH-000263,-0.03326578871452028
ACH-000264,-0.3484921340016316
ACH-000265,-0.23883121251328235
ACH-000266,-0.28943952897255953
ACH-000272,-0.27464171495371986
ACH-000274,-0.2430776731982099
ACH-000277,-0.5024697689410241
ACH-000278,-0.3645382965378742
ACH-000279,-0.2888651201747727
ACH-000280,-0.2658526911477756
ACH-000281,-0.36165914888419337
ACH-000288,-0.1387821122060637
ACH-000291,-0.19771133287653792
ACH-000293,-0.2891683560669012
ACH-000294,-0.0052386246851851975
ACH-000295,-0.3096688543638362
ACH-000296,-0.16187892301565945
ACH-000302,-0.1686826193242262
ACH-000304,-0.18004991456385647
ACH-000307,-0.3033102632353457
ACH-000308,-0.3311169960153821
ACH-000310,-0.3795151381118851
ACH-000311,-0.3221883107069846
ACH-000312,-0.320195481575597
ACH-000315,0.10189110675668184
ACH-000316,-0.2912903925973138
ACH-000317,-0.04322696400138136
ACH-000318,-0.3123823001420892
ACH-000319,-0.003369914545423085
ACH-000320,-0.3728294917782013
ACH-000322,-0.14304078767489622
ACH-000323,-0.013263931788136495
ACH-000324,-0.20394962173090028
ACH-000329,-0.3678550867148133
ACH-000330,-0.2492315818779673
ACH-000331,-0.3437942523525256
ACH-000332,-0.34125895235641146
ACH-000334,-0.2354539478515991
ACH-000335,0.006095822875173712
ACH-000336,-0.4825268138160229
ACH-000337,0.010384454778884838
ACH-000338,0.01941440666283468
ACH-000339,-0.2117292642287929
ACH-000341,-0.23957718531295416
ACH-000348,-0.1859875092960057
ACH-000350,-0.3093979762479085
ACH-000352,-0.15091733025042722
ACH-000356,-0.3676736249161219
ACH-000361,0.013253902565485831
ACH-000362,-0.4364525969128576
ACH-000363,-0.12855382867308324
ACH-000364,-0.2738735720583323
ACH-000365,-0.053688198005063685
ACH-000366,-0.21044638766743046
ACH-000368,-0.2601388416169796
ACH-000374,-0.3008209908927142
ACH-000375,-0.2609629048731912
ACH-000376,-0.2429066160895855
ACH-000381,-0.08938670845806017
ACH-000383,-0.24204428564238506
ACH-000387,-0.1593326059908216
ACH-000389,-0.4364035495505167
ACH-000390,-0.34784886573546003
ACH-000393,-0.255977787422728
ACH-000395,-0.282526790773378
ACH-000396,-0.5526557227575795
ACH-000397,-0.2866307239880788
ACH-000401,-0.19705335329039214
ACH-000402,-0.4425615371757876
ACH-000403,-0.19626974299079128
ACH-000404,-0.2994910519812863
ACH-000406,-0.15909508701536515
ACH-000407,-0.27766212069996904
ACH-000408,-0.4500545736567124
ACH-000410,-0.10980312058799263
ACH-000411,-0.182893517751314
ACH-000414,-0.36269488802837896
ACH-000415,-0.29604735156410217
ACH-000416,-0.14444841306199988
ACH-000420,-0.2883703047349557
ACH-000421,-0.0444224645802652
ACH-000424,-0.3362604592956083
ACH-000425,-0.30760221324082443
ACH-000426,-0.08444092392284329
ACH-000427,-0.3119956545614469
ACH-000433,-0.031934307908352125
ACH-000435,-0.22898029115084775
ACH-000436,-0.12356916299385208
ACH-000444,-0.2266475257749393
ACH-000445,-0.4517150519833693
ACH-000448,-0.2430624461463114
ACH-000450,-0.2246830821927569
ACH-000452,-0.3672749586920195
ACH-000454,-0.06313920008427143
ACH-000458,-0.1591011730773359
ACH-000459,-0.15189501267952005
ACH-000460,-0.03961375499995333
ACH-000461,-0.3197797550468489
ACH-000463,-0.017491775670340583
ACH-000464,-0.21089937074486093
ACH-000466,-0.4883134848690892
ACH-000467,-0.22855296650280135
ACH-000468,-0.30111857422331784
ACH-000469,-0.2487455455199413
ACH-000470,-0.4967569334552732
ACH-000471,-0.12852092935742535
ACH-000472,-0.2970131277898344
ACH-000473,-0.35256007254494603
ACH-000475,-0.26837655795774096
ACH-000476,-0.13492728863604206
ACH-000477,-0.12401444419500315
ACH-000479,-0.02853065328631814
ACH-000480,-0.17229629746208458
ACH-000481,-0.2369386619418795
ACH-000483,-0.04351599025010552
ACH-000484,-0.0930761067310734
ACH-000485,-0.04851432862251465
ACH-000486,-0.19622128673443445
ACH-000487,-0.35045510361803145
ACH-000488,-0.2697017351555718
ACH-000490,-0.4352490489388447
ACH-000491,-0.2253324961809977
ACH-000495,-0.07862939850382973
ACH-000496,-0.16855306750228155
ACH-000499,0.028937186188096268
ACH-000500,-0.12349450116467267
ACH-000502,-0.20305731444595693
ACH-000503,-0.386505017029569
ACH-000505,-0.2653747486970873
ACH-000507,-0.01169901086703486
ACH-000510,-0.21963028154609635
ACH-000511,-0.24738141995815954
ACH-000512,-0.2759402242511924
ACH-000516,-0.4644752304852946
ACH-000517,-0.20680376227242706
ACH-000518,-0.3805416132328331
ACH-000520,-0.10353421558701996
ACH-000521,-0.329074609960036
ACH-000522,-0.14605819976830206
ACH-000524,-0.2969865879934546
ACH-000527,-0.17081128861198136
ACH-000528,-0.17449383537690244
ACH-000537,-0.19637076684023408
ACH-000541,-0.08040192174588122
ACH-000542,-0.2853016945549193
ACH-000544,0.027044869878218882
ACH-000545,-0.1837688298278293
ACH-000547,-0.2194902958250739
ACH-000548,-0.547895309651538
ACH-000549,-0.2631736510588217
ACH-000550,-0.19433796496124664
ACH-000552,-0.05995791034079525
ACH-000556,-0.30161312076608765
ACH-000557,-0.3649587774269918
ACH-000569,-0.4887653121300292
ACH-000570,-0.09915204030562673
ACH-000571,-0.27583918938167834
ACH-000573,-0.29952070931536545
ACH-000576,-0.439410225657414
ACH-000579,-0.1429689438984532
ACH-000580,-0.146540686062447
ACH-000584,-0.2508827692522574
ACH-000585,-0.177889468219183
ACH-000588,-0.1887819234478609
ACH-000589,-0.2274781040159481
ACH-000591,0.0716793220172007
ACH-000593,-0.12781024120313697
ACH-000600,-0.11686322423029008
ACH-000601,-0.18052682024347128
ACH-000605,-0.2298610034790449
ACH-000606,-0.14908342232746674
ACH-000608,-0.2969140941082965
ACH-000614,-0.050759944773636864
ACH-000616,-0.35490347737929195
ACH-000618,-0.2001636751764012
ACH-000619,-0.17754706198505896
ACH-000620,-0.3683744199520312
ACH-000621,-0.3803325913339996
ACH-000622,-0.054232936679695684
ACH-000623,-0.273829106645156
ACH-000624,-0.12704436432682234
ACH-000627,-0.06287592923828944
ACH-000630,-0.004894819201425273
ACH-000631,-0.4013500258454824
ACH-000632,-0.3039227441267248
ACH-000633,-0.3308075576561183
ACH-000637,-0.20276710227062786
ACH-000638,-0.2352053119860036
ACH-000646,-0.25897865783539803
ACH-000647,-0.3697393314307197
ACH-000648,0.04793864875930109
ACH-000649,-0.15160757921064116
ACH-000651,-0.26817930573533644
ACH-000652,-0.2934732914123575
ACH-000653,-0.4005559361625031
ACH-000657,-0.3133204596940617
ACH-000658,-0.6747628939473741
ACH-000661,-0.2628146025683662
ACH-000662,-0.6458036530138422
ACH-000663,-0.34857016359905624
ACH-000665,-0.17291819674274891
ACH-000671,-0.3788841537574908
ACH-000672,-0.08154111299849844
ACH-000673,-0.2455095845446411
ACH-000676,-0.2461637200780942
ACH-000677,-0.17001652447565405
ACH-000681,-0.3370755685693585
ACH-000683,-0.2972539271616181
ACH-000684,-0.16753398013319162
ACH-000688,-0.3413417586744987
ACH-000693,-0.1686812312212545
ACH-000694,-0.3546966732338593
ACH-000695,-0.12609333237336404
ACH-000696,-0.2660276584080645
ACH-000697,-0.20585146138036736
ACH-000699,-0.40590243780151697
ACH-000701,-0.1475181606679272
ACH-000706,-0.2953941933381924
ACH-000711,-0.25190650265704023
ACH-000713,-0.2351284754765593
ACH-000714,-0.4838275131291186
ACH-000718,-0.20906784076508314
ACH-000720,-0.12994761981709746
ACH-000721,-0.2560320667619214
ACH-000724,-0.2654728430939223
ACH-000725,-0.33030024010165143
ACH-000732,0.03455949660071393
ACH-000734,-0.1993119108896344
ACH-000735,-0.22886044958238574
ACH-000736,-0.2335162763618531
ACH-000738,-0.24046158986081345
ACH-000746,-0.29931367487244515
ACH-000747,-0.2316913107153601
ACH-000748,-0.2955763340519154
ACH-000753,-0.15612260211151688
ACH-000756,-0.3054941203637456
ACH-000757,-0.1478351477228102
ACH-000758,-0.1080363019223189
ACH-000760,-0.2694795845614245
ACH-000762,-0.12133104387063998
ACH-000763,-0.3504073542576597
ACH-000764,0.004517453378063518
ACH-000765,-0.3402017044067198
ACH-000766,-0.1942344928978551
ACH-000767,-0.2291378009886195
ACH-000768,-0.3007531527522791
ACH-000769,-0.12901808223781067
ACH-000770,-0.23062611662134774
ACH-000771,-0.15825743791657276
ACH-000773,-0.29103395898779383
ACH-000776,-0.2815664353464436
ACH-000777,-0.4115743320040678
ACH-000778,-0.1550158656031676
ACH-000781,-0.1156259573508704
ACH-000782,-0.307029265509868
ACH-000783,-0.2466774245559341
ACH-000784,-0.11779071413432116
ACH-000785,-0.11602125393949456
ACH-000787,-0.08387614842593925
ACH-000788,-0.2686653915111851
ACH-000791,-0.2040719710456613
ACH-000792,-0.341315035323004
ACH-000794,-0.28889091225615354
ACH-000796,-0.2244320569732916
ACH-000798,-0.3094577753762093
ACH-000799,-0.2142038825604068
ACH-000800,0.14659916202109535
ACH-000802,-0.3860844032602213
ACH-000804,-0.08853559648715156
ACH-000805,-0.274854839701966
ACH-000809,-0.16092447987585748
ACH-000810,-0.12012021447720465
ACH-000811,-0.3718058775283753
ACH-000817,-0.15584323154231386
ACH-000819,-0.3531647515920149
ACH-000820,-0.022319222985260168
ACH-000821,-0.02001206379670528
ACH-000822,-0.3356600424755317
ACH-000823,-0.2195461868384172
ACH-000824,-0.2774827021041011
ACH-000827,-0.3415453448410426
ACH-000829,-0.21574587647755966
ACH-000831,-0.13123503360839595
ACH-000832,-0.20288547848952407
ACH-000833,-0.3093144108384593
ACH-000834,-0.1938694722534619
ACH-000835,-0.4000021316408776
ACH-000836,-0.2289219415366776
ACH-000837,-0.02051554352437161
ACH-000838,-0.2474332010631369
ACH-000839,-0.2488584679727756
ACH-000840,-0.16345597487050892
ACH-000841,-0.2583743879312068
ACH-000843,-0.2974495645791298
ACH-000846,-0.16537981370869148
ACH-000847,-0.2436763690483556
ACH-000848,-0.2996940166252996
ACH-000849,-0.23968168043777274
ACH-000851,-0.2382714913277509
ACH-000855,0.054027593491585854
ACH-000856,-0.1695856337224628
ACH-000858,-0.1035284579685869
ACH-000859,-0.1810259476086047
ACH-000861,-0.2091126523184812
ACH-000862,-0.045980707455620086
ACH-000865,-0.2583171828209888
ACH-000866,-0.137434200889219
ACH-000867,-0.13837795503955416
ACH-000869,-0.21057684774069368
ACH-000872,-0.2316685276972919
ACH-000873,-0.4890404703594953
ACH-000876,-0.3539123421970097
ACH-000878,-0.24191525213275455
ACH-000880,-0.3725366245142402
ACH-000881,-0.2683247127890411
ACH-000882,-0.14029481411726613
ACH-000884,-0.2518090650127749
ACH-000885,-0.33103986291662685
ACH-000887,-0.3292478803313172
ACH-000889,-0.18889767626225476
ACH-000896,-0.3504860873858253
ACH-000898,-0.21026484132360693
ACH-000900,-0.1808045721229001
ACH-000901,-0.21027652040483685
ACH-000905,-0.09207782782722664
ACH-000906,-0.20156232510860325
ACH-000907,-0.21349056068527728
ACH-000910,-0.3493485570261388
ACH-000911,-0.14502543603106086
ACH-000912,-0.08073784377922016
ACH-000913,-0.19293015495925145
ACH-000915,-0.18296640910678266
ACH-000916,-0.12619855272578712
ACH-000917,-0.12765897875137638
ACH-000920,-0.3763947624692477
ACH-000921,-0.14628615885698426
ACH-000924,-0.2045857374399093
ACH-000926,-0.1926851139707576
ACH-000928,-0.3759080493860373
ACH-000929,-0.14803333628164408
ACH-000932,-0.20546444883332807
ACH-000935,-0.14227558882773922
ACH-000936,-0.1111740871220048
ACH-000937,-0.11546526760128413
ACH-000938,-0.2349351931085607
ACH-000939,0.048226909284775465
ACH-000941,-0.23523190372178426
ACH-000943,-0.21730503808965815
ACH-000946,-0.3410452426334274
ACH-000947,-0.21647033442465385
ACH-000948,-0.3250341227140506
ACH-000950,-0.34128967300154844
ACH-000953,-0.18559702060921165
ACH-000954,-0.12401370436819067
ACH-000957,-0.104601293038633
ACH-000958,-0.09832546726551146
ACH-000960,-0.2293392013402078
ACH-000963,-0.05972883560291635
ACH-000968,-0.08196156830494114
ACH-000969,-0.3103690878480871
ACH-000972,-0.27940787287387503
ACH-000973,-0.205133849734358
ACH-000974,-0.3690466679359029
ACH-000978,0.09665623381333996
ACH-000984,-0.3552211077099245
ACH-000986,-0.22230283316409133
ACH-000988,-0.23401315981060625
ACH-000993,-0.11547834251718772
ACH-000994,-0.35563122235791605
ACH-000996,-0.36650748923388016
ACH-001001,-0.13048167183133216
ACH-001020,-0.3843574376525435
ACH-001028,-0.18153164927675505
ACH-001031,-0.22363506163376012
ACH-001038,-0.16950986851848615
ACH-001048,-0.15325327270685865
ACH-001050,-0.1103407670446073
ACH-001053,-0.2114775985118981
ACH-001054,-0.34928613065599273
ACH-001061,-0.07917339943895314
ACH-001067,-0.2489322891652892
ACH-001075,-0.0992814404241142
ACH-001096,-0.20124560772269132
ACH-001111,-0.3973284879151589
ACH-001119,-0.3925636924548179
ACH-001128,-0.2106203247562673
ACH-001134,-0.07138230714622283
ACH-001151,-0.3189707105112025
ACH-001163,-0.2401700455396492
ACH-001164,-0.43649666843944296
ACH-001183,-0.20229736097169634
ACH-001192,-0.28311258894753605
ACH-001193,-0.5704846823117206
ACH-001196,-0.23048529075141602
ACH-001197,-0.1002769691779647
ACH-001205,-0.5738509526992814
ACH-001211,0.016381586387079736
ACH-001212,-0.3023731416764724
ACH-001228,-0.3226432496716105
ACH-001232,-0.1376612501552524
ACH-001239,-0.33263102213716306
ACH-001270,0.04865547912871098
ACH-001274,-0.3521924068388698
ACH-001275,-0.06839840253708811
ACH-001277,-0.09323964709032538
ACH-001278,-0.2646230921401725
ACH-001280,-0.4414266985864576
ACH-001283,-0.2991713726536455
ACH-001289,-0.15111338367182078
ACH-001300,-0.18087869217108307
ACH-001301,-0.1512606456323285
ACH-001302,-0.4084024046431647
ACH-001306,-0.14727555308412146
ACH-001318,-0.23186273930425294
ACH-001322,-0.30297225581918114
ACH-001328,-0.2511062137655032
ACH-001332,-0.1615684819710308
ACH-001336,-0.2271594234964058
ACH-001346,-0.33206325264477865
ACH-001353,-0.2953790776235337
ACH-001354,-0.2919565393538839
ACH-001367,-0.2922737976479584
ACH-001368,-0.21014572119943475
ACH-001374,-0.1801819413169757
ACH-001377,-0.33539354523966824
ACH-001380,-0.2492075130009468
ACH-001391,-0.33366580770534193
ACH-001408,-0.29545827085363274
ACH-001430,-0.2760427218580904
ACH-001431,-0.5520201085521544
ACH-001450,-0.11911543325169135
ACH-001496,-0.06339342930861379
ACH-001500,0.02527645856093496
ACH-001523,-0.1623331748893245
ACH-001532,-0.4374375457397479
ACH-001550,-0.2594734513115161
ACH-001552,-0.11422947066974767
ACH-001554,-0.2655298953225907
ACH-001654,-0.2830311283346635
ACH-001735,-0.3443410508496759
ACH-001736,-0.2919599881455401
ACH-001737,-0.4969441929043168
ACH-001740,-0.2311179186507045
ACH-001745,-0.2490780784580645
ACH-001765,-0.21213170679779075
