,STAG1 (10274)
ACH-000004,0.027779147598601096
ACH-000005,-0.019302539969494367
ACH-000007,0.23751601141851664
ACH-000009,-0.07952069450147821
ACH-000011,0.01845790087755853
ACH-000012,0.02198367468385333
ACH-000013,0.0531679221669921
ACH-000014,-0.16794298599841062
ACH-000015,-0.32556248493506074
ACH-000017,0.012004523461904714
ACH-000018,-0.15278681676250888
ACH-000019,-0.1052447444724018
ACH-000021,-0.16864761514892404
ACH-000022,-0.3052743049478522
ACH-000025,-0.23730942343880715
ACH-000028,-0.24108611743910824
ACH-000030,0.035994102429788566
ACH-000035,-0.0622627224774721
ACH-000036,-0.07789737668498847
ACH-000037,-0.10526339944709358
ACH-000039,-0.2253091899359676
ACH-000040,-0.16402742353323152
ACH-000041,-0.7262302205426527
ACH-000042,-0.2846041397954107
ACH-000045,0.009322312180518221
ACH-000047,0.07452247200358865
ACH-000052,-0.3782535428539342
ACH-000053,-0.13444933991290622
ACH-000054,-0.056752083460915835
ACH-000055,-0.2600153672758735
ACH-000060,-0.08409670148597823
ACH-000067,-0.1451510163567216
ACH-000070,0.15083168903258595
ACH-000075,-0.16424212990330336
ACH-000078,0.06792905251843688
ACH-000082,-0.19718253828153348
ACH-000085,-0.13979245688273784
ACH-000086,-0.07559092170021828
ACH-000087,-0.5730999434725832
ACH-000092,-0.1928799243696422
ACH-000095,-0.17259946959429742
ACH-000097,0.02843759157807845
ACH-000098,-0.1151787129685286
ACH-000099,-0.07721916673325076
ACH-000108,-0.09626888835363367
ACH-000113,0.02269757189268909
ACH-000116,-0.040445208402436164
ACH-000118,-0.04932410599224032
ACH-000120,-0.2823771678567518
ACH-000123,-0.3351042888830073
ACH-000127,-0.17502359399663062
ACH-000128,-0.3944821605318092
ACH-000132,0.007891834685388722
ACH-000133,-0.11790083031845346
ACH-000137,0.07028509241461495
ACH-000138,-0.13922377359543614
ACH-000142,-0.01790585792623836
ACH-000143,-0.5494923729813641
ACH-000146,-0.13368964799285407
ACH-000148,-0.3329473338098376
ACH-000150,0.004666293508094776
ACH-000152,-0.09652969995914032
ACH-000153,-0.030366180378508675
ACH-000159,-0.012094361327854158
ACH-000160,-0.22398791960285672
ACH-000163,-0.18338342928904394
ACH-000167,-0.2652834678515156
ACH-000168,-0.048488005050492514
ACH-000169,-0.16473978404516992
ACH-000178,-0.2166715769127776
ACH-000183,-0.36800644799275456
ACH-000188,0.08042275795558834
ACH-000189,0.19969842075490327
ACH-000190,-0.19707093235852335
ACH-000198,-0.14101045830978512
ACH-000203,0.20831348564826746
ACH-000204,-0.1182019787292633
ACH-000206,-0.14873547200359435
ACH-000207,-0.2094954269303323
ACH-000208,-0.04806710241179176
ACH-000210,-0.07251456236999329
ACH-000211,-0.13225626438376706
ACH-000215,-0.058870429802968575
ACH-000221,-0.09035423219971778
ACH-000222,-0.19395380078886967
ACH-000223,-0.11517088617350073
ACH-000226,-0.6983606161460676
ACH-000227,-0.13061672719060866
ACH-000228,-0.14868724155326346
ACH-000231,-0.1490626333155937
ACH-000232,-0.2065428406647998
ACH-000233,-0.6386277144829077
ACH-000234,-0.01775464132227379
ACH-000235,-0.1656754868180363
ACH-000237,-0.06898814016751334
ACH-000238,0.052768967734468285
ACH-000242,0.15597220502476986
ACH-000243,-0.1064403396135417
ACH-000244,-0.05452241533379175
ACH-000246,0.11266715514944185
ACH-000248,-0.119556815492517
ACH-000250,0.024278847034634867
ACH-000251,-0.3958433823497843
ACH-000252,-0.12446434300855475
ACH-000253,-0.17098242622429002
ACH-000255,-0.04199228379243715
ACH-000256,-0.023258010407120226
ACH-000257,-0.10146916688623256
ACH-000258,0.145152717527572
ACH-000259,-0.029547871618593007
ACH-000260,-0.3265670372456533
ACH-000261,-0.14512812190797586
ACH-000262,-0.15490736672584232
ACH-000263,-0.07093379018255233
ACH-000264,-0.11998421545837253
ACH-000265,-0.126548001258387
ACH-000266,-0.18980086388779696
ACH-000272,-0.11768722207345172
ACH-000274,-0.2025445790989359
ACH-000277,-0.03682609702055725
ACH-000278,-0.25265471895312924
ACH-000279,-0.5835928320089152
ACH-000280,-0.1996692883482604
ACH-000281,-0.3289743937059332
ACH-000288,-0.04963271827337794
ACH-000291,-0.4117924883319447
ACH-000293,-0.20086499401900426
ACH-000294,0.003965030727939693
ACH-000295,-0.2143514046338248
ACH-000296,-0.1846998708718964
ACH-000302,-0.11163284525594823
ACH-000304,-0.22046021136707408
ACH-000307,-0.054472598656521966
ACH-000308,-0.16985635550474526
ACH-000310,0.10521417668212968
ACH-000311,-0.059110351073036166
ACH-000312,-0.14742965384394996
ACH-000315,-0.2427513860621594
ACH-000316,-0.0537924096288442
ACH-000317,-0.29039058915072496
ACH-000318,-0.26812293900265577
ACH-000319,-0.0006027314760662076
ACH-000320,-0.20973399468850334
ACH-000322,0.04220817517937898
ACH-000323,-0.7206720945791251
ACH-000324,0.1617853764870053
ACH-000329,-0.11975335979988246
ACH-000330,-0.21211941154496936
ACH-000331,-0.14362443386915566
ACH-000332,-0.01661601095495094
ACH-000334,-0.03789512247731552
ACH-000335,0.0065228063003591385
ACH-000336,0.2981890982841297
ACH-000337,0.01445456706190891
ACH-000338,-0.4737413654098532
ACH-000339,-0.15876417564752762
ACH-000341,0.05966700534276865
ACH-000348,-0.04519520103562343
ACH-000350,-0.20665053191738408
ACH-000352,-0.2277616577450019
ACH-000356,-0.0790628658893064
ACH-000361,-0.08594442284510115
ACH-000362,0.11312461719638185
