,SIRT7 (51547)
ACH-000004,-0.212329854781718
ACH-000005,0.1579493230424577
ACH-000007,0.04498941131147025
ACH-000009,-0.12205483484512393
ACH-000011,-0.1861743613747457
ACH-000012,-0.09237739951495112
ACH-000013,-0.1644899598210817
ACH-000014,-0.3648861435175865
ACH-000015,-0.1838652515337401
ACH-000017,-0.040824494472366704
ACH-000018,-0.15942122272796028
ACH-000019,-0.0773158450175866
ACH-000021,-0.2039817448938124
ACH-000022,0.021177912910043232
ACH-000025,-0.023753151030897184
ACH-000028,-0.16098728632196824
ACH-000030,-0.014756541347694885
ACH-000035,-0.06047341781931701
ACH-000036,-0.1973631145123424
ACH-000037,-0.3432337346309681
ACH-000039,0.14501271694229614
ACH-000040,-0.0925462059525129
ACH-000041,-0.2830598938326571
ACH-000042,-0.1523188738327261
ACH-000045,-0.3193862738457557
ACH-000047,-0.15779457752706968
ACH-000052,-0.35469183575674884
ACH-000053,-0.08702014400533138
ACH-000054,-0.23729444512287745
ACH-000055,-0.2714167698843753
ACH-000060,-0.19013294721759105
ACH-000067,-0.18062966803138208
ACH-000070,-0.1891992643470516
ACH-000075,-0.17354007309678518
ACH-000078,-0.10006402764840998
ACH-000082,-0.04489254902319955
ACH-000085,0.08885892620093372
ACH-000086,0.095477652431365
ACH-000087,-0.07662696771972835
ACH-000092,-0.0906551399051532
ACH-000095,-0.1473033309753526
ACH-000097,-0.07977204262908545
ACH-000098,-0.035068024803427085
ACH-000099,-0.01694405134239686
ACH-000108,-0.1030895378263792
ACH-000113,-0.27275587249554584
ACH-000116,-0.14441640949422158
ACH-000118,-0.15662596617536806
ACH-000120,-0.16360223958865874
ACH-000123,-0.23729289068448656
ACH-000127,-0.23348787273591326
ACH-000128,-0.0609627033151342
ACH-000132,-0.2619272744476454
ACH-000133,-0.08755549479760695
ACH-000137,-0.1053895528584342
ACH-000138,-0.14632350836543098
ACH-000142,-0.2541199467231063
ACH-000143,-0.24391486611846924
ACH-000146,-0.22335348656876816
ACH-000148,-0.1506304371211167
ACH-000150,-0.1417219490555164
ACH-000152,0.019282785360985297
ACH-000153,0.14146966716890824
ACH-000159,-0.20299314769654092
ACH-000160,0.2825258892854911
ACH-000163,-0.05790082312758544
ACH-000167,0.4675371211074593
ACH-000168,-0.2013632063631996
ACH-000169,-0.07799145835328332
ACH-000178,-0.1571668390481233
ACH-000183,-0.2703260156503319
ACH-000188,-0.19454766529613512
ACH-000189,-0.4723888192271287
ACH-000190,0.17788041944081856
ACH-000198,-0.055711964331004935
ACH-000203,0.040556339823548816
ACH-000204,0.1929669584454108
ACH-000206,0.2535724805150086
ACH-000207,0.05463616384431503
ACH-000208,-0.10987312366723602
ACH-000210,-0.5695699107841729
ACH-000211,-0.2544828595384512
ACH-000215,-0.18805460688355227
ACH-000221,-0.13570840289056296
ACH-000222,-0.20579472006265612
ACH-000223,-0.2624369301719444
ACH-000226,-0.08102872179765586
ACH-000227,-0.09187236984876727
ACH-000228,-0.13083084448234225
ACH-000231,-0.27604429003863296
ACH-000232,-0.19043200296174315
ACH-000233,0.07770223052426457
ACH-000234,-0.13798287822231894
ACH-000235,-0.2712401833307813
ACH-000237,-0.07255944966603607
ACH-000238,0.09620710750075342
ACH-000242,-0.32499176920637857
ACH-000243,-0.07801151552614698
ACH-000244,-0.21114177606630702
ACH-000246,-0.007281249042327167
ACH-000248,-0.14356750928553874
ACH-000250,-0.17726309627197587
ACH-000251,-0.25839239375629325
ACH-000252,-0.22155697178186112
ACH-000253,-0.16766329260349647
ACH-000255,-0.2289114501900938
ACH-000256,-0.12641369224990548
ACH-000257,-0.3488302116451168
ACH-000258,-0.04333871070228354
ACH-000259,-0.2813792445717729
ACH-000260,-0.15551304636073587
ACH-000261,-0.2158445958668125
ACH-000262,-0.15503461854950784
ACH-000263,-0.5197325565698718
