,ERCC2 (2068)
ACH-000004,-0.7508408893466547
ACH-000005,-0.6570585403377558
ACH-000007,-0.8710227351570726
ACH-000009,-1.023439313759808
ACH-000011,-0.7411502895207795
ACH-000012,-0.6740744174146474
ACH-000013,-1.004642620076476
ACH-000014,-0.5673713809638637
ACH-000015,-0.8873735816775944
ACH-000017,-0.6781388028580589
ACH-000018,-0.9421792921292518
ACH-000019,-0.7165295626031151
ACH-000021,-0.8751675090124328
ACH-000022,-0.9387823568204848
ACH-000025,-0.7159271192090988
ACH-000028,-0.7166239633688294
ACH-000030,-0.8351264360145823
ACH-000035,-0.9030723207315318
ACH-000036,-0.6469449952785064
ACH-000037,-0.9326325989584928
ACH-000039,-0.6523235828146287
ACH-000040,-0.7394920412274302
ACH-000041,-0.8840705569507199
ACH-000042,-0.8796240256173384
ACH-000045,-0.6518901233436022
ACH-000047,-0.7485587402805648
ACH-000052,-0.7662712085225084
ACH-000053,-0.6812597131193614
ACH-000054,-0.7852879422907729
ACH-000055,-1.0297271512912276
ACH-000060,-0.9051314274250968
ACH-000067,-0.8543951676233793
ACH-000070,-0.8697628288762579
ACH-000075,-0.5726146422895985
ACH-000078,-0.908340885334004
ACH-000082,-0.6612026538217133
ACH-000085,-0.7209518861336645
ACH-000086,-1.0935577626222055
ACH-000087,-0.9727604697074604
ACH-000092,-0.8315144975450897
ACH-000095,-0.6184398151212811
ACH-000097,-0.7445091799891602
ACH-000098,-0.9943040337583442
ACH-000099,-0.7286595050042339
ACH-000108,-0.9988070771510374
ACH-000113,-0.829839293017875
ACH-000116,-0.8777734309184403
ACH-000118,-0.8608512176026891
ACH-000120,-0.8865140874759281
ACH-000123,-0.8021142542303237
ACH-000127,-0.5859574046177155
ACH-000128,-0.8251465497652544
ACH-000132,-0.9698470352774522
ACH-000133,-0.8092948671905641
ACH-000137,-0.9334346883818948
ACH-000138,-0.7976721694785855
ACH-000142,-1.000726101886344
ACH-000143,-0.8699093443028814
ACH-000146,-0.6944245693524203
ACH-000148,-0.7811322415722018
ACH-000150,-0.7826174116789862
ACH-000152,-0.6637525039587161
ACH-000153,-0.621043897023354
ACH-000159,-0.7376931918318673
ACH-000160,-0.7023751522620651
ACH-000163,-0.7899292131048802
ACH-000167,-0.1306885838421956
ACH-000168,-0.7030431836777843
ACH-000169,-0.8017090693511449
ACH-000178,-0.8013449324617166
ACH-000183,-0.7834855726377377
ACH-000188,-0.9855085171767118
ACH-000189,-0.6201209830367257
ACH-000190,-0.4504669682651405
ACH-000198,-0.5916897010697612
ACH-000203,-0.8726246166707458
ACH-000204,-0.7978947666289379
ACH-000206,-0.8674057131477716
ACH-000207,-0.8694150551710745
ACH-000208,-0.9955648127208724
ACH-000210,-0.7939464560077912
ACH-000211,-0.7019058121287558
ACH-000215,-0.8794857601938829
ACH-000221,-0.9139202395494266
ACH-000222,-0.6219877953727889
ACH-000223,-0.8947663695835537
ACH-000226,-0.9542495861670234
ACH-000227,-0.6452187569721812
ACH-000228,-0.8710638255423041
ACH-000231,-0.6227823822829884
ACH-000232,-0.6603020108214424
ACH-000233,-0.8393130683895813
ACH-000234,-0.5321014484341121
ACH-000235,-0.8714238022881677
ACH-000237,-1.0343291921570579
ACH-000238,-0.7537815081065345
ACH-000242,-1.0767433692181454
ACH-000243,-0.7626615243763943
ACH-000244,-0.4845373310591997
ACH-000246,-0.9597548747232147
ACH-000248,-0.9024177651483796
ACH-000250,-0.684745731789229
ACH-000251,-0.6818649372609301
ACH-000252,-0.9569246449198352
ACH-000253,-0.5962890333621204
ACH-000255,-0.8748661690721398
ACH-000256,-0.7709634662482301
ACH-000257,-0.8462734410397074
ACH-000258,-0.7689930349063945
ACH-000259,-0.7799739977416306
ACH-000260,-0.8408127799299722
ACH-000261,-0.7399656151719395
ACH-000262,-1.2027088429906383
ACH-000263,-0.8276818886716499
ACH-000264,-0.4969206521010978
ACH-000265,-0.6615733942282627
ACH-000266,-0.9033400065989756
ACH-000272,-0.6890963341932518
ACH-000274,-0.5674010543274693
ACH-000277,-0.5279349636835157
ACH-000278,-1.069049422248684
ACH-000279,-1.064593450108705
ACH-000280,-0.8603229862011863
ACH-000281,-0.9037716176472492
ACH-000288,-0.6882529768327323
ACH-000291,-0.6956600013439249
ACH-000293,-1.0013158331143823
ACH-000294,-1.0050762564439115
ACH-000295,-0.4988221868594877
ACH-000296,-0.7353254094885985
ACH-000302,-0.6353297371928517
ACH-000304,-0.6190438132781356
ACH-000307,-0.7174266134866479
ACH-000308,-0.9434923829954072
ACH-000310,-0.6878538883972123
ACH-000311,-0.7141370829310721
ACH-000312,-0.9431324840435492
ACH-000315,-0.6637912024685999
ACH-000316,-0.7577009360662329
ACH-000317,-0.6801588639610542
ACH-000318,-0.8733777545175108
ACH-000319,-0.8495597567148175
ACH-000320,-0.4949899213175254
ACH-000322,-0.39876410493952624
ACH-000323,-0.8934654853496701
ACH-000324,-0.8552156820920386
ACH-000329,-0.6928313725035677
ACH-000330,-1.0649863787699734
ACH-000331,-0.890264553331841
ACH-000332,-0.9163882885813671
ACH-000334,-0.6754848189418405
ACH-000335,-0.5108573587667914
ACH-000336,-0.5320949651539038
ACH-000337,-1.2390472702325468
ACH-000338,-0.8994251765210871
ACH-000339,-0.9465563549453616
ACH-000341,-0.7319163233677248
ACH-000348,-0.5618393484127528
ACH-000350,-0.6398618916741514
ACH-000352,-0.7232785089584173
ACH-000356,-0.9695763216142748
ACH-000361,-0.6592815228074022
ACH-000362,-0.5359364620343278
ACH-000363,-0.6041709343659827
ACH-000364,-0.8996731031941844
ACH-000365,-0.7674879325420708
ACH-000366,-1.051795362363949
ACH-000368,-0.7163309647648484
ACH-000374,-0.7985057861876558
ACH-000375,-0.6887819257469959
ACH-000376,-0.8160943551241819
ACH-000381,-0.8939285678940606
ACH-000383,-0.7267948629878335
ACH-000387,-0.6428045416848185
ACH-000389,-1.255044934876302
ACH-000390,-0.8817656323192543
ACH-000393,-0.8037959363475491
ACH-000395,-0.7416586561224862
ACH-000396,-1.041348682803311
ACH-000397,-0.6486873837583708
ACH-000401,-0.8703103120335721
ACH-000402,-1.392951529735749
ACH-000403,-0.5946609169402829
ACH-000404,-1.1512139808993411
ACH-000406,-0.7768260166281812
ACH-000407,-0.9124639844504888
ACH-000408,-0.864227711653249
ACH-000410,-1.0022377719372146
ACH-000411,-0.6886181158993552
ACH-000414,-0.6393632151819564
ACH-000415,-0.9664399586689226
ACH-000416,-0.7539090126429351
ACH-000420,-0.43027749195024456
ACH-000421,-0.853163426460443
ACH-000424,-0.8551345093677207
ACH-000425,-0.7112246461370225
ACH-000426,-0.7377441737214624
ACH-000427,-0.8134173398819453
ACH-000433,-0.8420395262601877
ACH-000435,-1.3239134737577984
ACH-000436,-0.785815607915284
ACH-000444,-0.841589474763093
ACH-000445,-0.8313751284181321
ACH-000448,-0.7728513054726617
ACH-000450,-0.9869384730949704
ACH-000452,-0.7572495306110222
ACH-000454,-0.7975643720399591
ACH-000458,-0.8307392371677534
ACH-000459,-0.6418377203797258
ACH-000460,-0.7121926358561671
ACH-000461,-0.8027734946172801
ACH-000463,-0.7511633805050046
ACH-000464,-0.8539370356119159
ACH-000466,-0.9264926537373924
ACH-000467,-0.7249362643287841
ACH-000468,-0.7486480978973356
ACH-000469,-0.586057868592075
ACH-000470,-0.7679036104301292
ACH-000471,-0.543827189578433
ACH-000472,-0.8531660774770317
ACH-000473,-0.9019237378057332
ACH-000475,-0.7162368242582325
ACH-000476,-0.6344285566782114
ACH-000477,-0.6388559671825672
ACH-000479,-0.5052818318886699
ACH-000480,-0.7448375918654143
ACH-000481,-0.7603999847485801
ACH-000483,-0.6010424612312985
ACH-000484,-0.6943447906348206
ACH-000485,-0.6794459042413707
ACH-000486,-0.7673204180765241
ACH-000487,-0.6645840724914881
ACH-000488,-0.8760850592534586
ACH-000490,-0.8537642223886956
ACH-000491,-0.5470244117684153
ACH-000495,-0.7415992749297187
ACH-000496,-0.785095168741492
ACH-000499,-1.0873483777171262
ACH-000500,-1.1229050965548386
ACH-000502,-0.694313539745245
ACH-000503,-0.6958585418523863
ACH-000505,-0.8679397888803472
ACH-000507,-0.790146177450757
ACH-000510,-0.7986372921889743
ACH-000511,-0.8103181239004741
ACH-000512,-0.6486836020908956
ACH-000516,-0.7724434537041169
ACH-000517,-0.538456283387768
ACH-000518,-0.6770742368969511
ACH-000520,-0.6506880379254498
ACH-000521,-0.9089475091506494
ACH-000522,-0.6361931449870811
ACH-000524,-0.6545646450767066
ACH-000527,-0.6367822732874464
ACH-000528,-0.7698123849663904
ACH-000537,-0.4943762574730426
ACH-000541,-0.6988324559564107
ACH-000542,-0.7529611771848284
ACH-000544,-0.941462341028695
ACH-000545,-0.9076679125611438
ACH-000547,-0.7156976518084626
ACH-000548,-0.8422248260617858
ACH-000549,-0.9431725512175296
ACH-000550,-0.6597397217881693
ACH-000552,-0.7474073768661263
ACH-000556,-0.6674341553898273
ACH-000557,-0.5029671193033107
ACH-000569,-0.8032330141717754
ACH-000570,-0.9030761450418168
ACH-000571,-0.5959445020406591
ACH-000573,-0.7872424383053241
ACH-000576,-0.9165325369339968
ACH-000579,-0.5982544286199288
ACH-000580,-0.7705916790843839
ACH-000584,-0.8899724598685543
ACH-000585,-0.9055689261181282
ACH-000588,-0.7981526849063204
ACH-000589,-0.7559561028693219
ACH-000591,-0.6564653233083645
ACH-000593,-0.9717709069253632
ACH-000600,-0.74407360427507
ACH-000601,-0.7708952832795313
ACH-000605,-0.7229765727154089
ACH-000606,-0.9482820094609808
ACH-000608,-0.8322394378570331
ACH-000614,-0.5177294211990203
