,HES6 (55502)
ACH-000004,0.038591874912302766
ACH-000005,-0.2032872034761095
ACH-000007,-0.10142818194559652
ACH-000009,-0.046001711818903904
ACH-000011,-0.41942057168000063
ACH-000012,-0.2016210313657058
ACH-000013,-0.2376552740572236
ACH-000014,-0.29307274740556244
ACH-000015,-0.11101368360558286
ACH-000017,-0.1844056144071954
ACH-000018,-0.1987747598650357
ACH-000019,-0.11226989803298072
ACH-000021,-0.11842565051264355
ACH-000022,-0.10733291918394908
ACH-000025,-0.1525226068244628
ACH-000028,-0.1157315734982606
ACH-000030,-0.14087607465305946
ACH-000035,-0.08798420493346182
ACH-000036,-0.26094648934491826
ACH-000037,-0.3447418144289305
ACH-000039,-0.2891132950047852
ACH-000040,-0.2538372718142259
ACH-000041,-0.16585877165926913
ACH-000042,-0.25781036264376256
ACH-000045,0.004016512922997228
ACH-000047,-0.17709275564995572
ACH-000052,-0.4099988998194376
ACH-000053,-0.16392400039195676
ACH-000054,-0.2621849494849418
ACH-000055,-0.16102634743935426
ACH-000060,-0.2731196865228123
ACH-000067,-0.3032858803812343
ACH-000070,-0.19933086806140807
ACH-000075,-0.3616167804510477
ACH-000078,-0.31683667301579577
ACH-000082,-0.3535505434204567
ACH-000085,-0.12478815154318725
ACH-000086,-0.10587963514441867
ACH-000087,-0.33159596285702564
ACH-000092,-0.3825453292268469
ACH-000095,-0.3101293361106289
ACH-000097,-0.1786941579305689
ACH-000098,-0.06900060893555637
ACH-000099,-0.15828789105131116
ACH-000108,-0.18100730420875544
ACH-000113,-0.10227515897187052
ACH-000116,-0.185795336848458
ACH-000118,-0.0886079733401054
ACH-000120,-0.2515334056978612
ACH-000123,-0.2267804384240901
ACH-000127,-0.3015426543635601
ACH-000128,-0.4007777227861522
ACH-000132,-0.08296293308675927
ACH-000133,-0.3754951106548871
ACH-000137,-0.17935621522590847
ACH-000138,-0.13189460516431548
ACH-000142,-0.16334526493882867
ACH-000143,-0.2674734451504286
ACH-000146,-0.09353946700712047
ACH-000148,-0.2418461371138991
ACH-000150,-0.4780243818303378
ACH-000152,-0.3066121938328493
ACH-000153,-0.12177960855336005
ACH-000159,-0.2679903406143837
ACH-000160,-0.0424082280650944
ACH-000163,-0.2416025229050383
ACH-000167,-0.35275304119667106
ACH-000168,-0.12285140359266125
ACH-000169,-0.1903880708703012
ACH-000178,-0.16479455597206774
ACH-000183,-0.2357521214777305
ACH-000188,-0.3782324468027544
ACH-000189,-0.2409841924572128
ACH-000190,-0.167754479798815
ACH-000198,-0.2160876395287864
ACH-000203,-0.16303502892983132
ACH-000204,-0.3020848643094954
ACH-000206,-0.2320068473400937
ACH-000207,-0.09593710769806556
ACH-000208,-0.5928387809471454
ACH-000210,-0.07831611955395504
ACH-000211,-0.2706438404987787
ACH-000215,-0.2463548029567707
ACH-000221,0.07576438147543631
ACH-000222,-0.29118400134079164
ACH-000223,-0.3027428075487432
ACH-000226,-0.22104839788214234
ACH-000227,-0.34649652457439883
ACH-000228,-0.24828581166808816
ACH-000231,-0.2932893895353257
ACH-000232,-0.2604328743173726
ACH-000233,-0.21934126395872197
ACH-000234,-0.3050009813155758
ACH-000235,-0.3267982349398295
ACH-000237,-0.2415831502094573
ACH-000238,-0.30326057043355503
ACH-000242,-0.36306311889397225
ACH-000243,-0.2425315633521388
ACH-000244,-0.2296657176204014
ACH-000246,-0.1283845818579116
ACH-000248,-0.2353445578743062
ACH-000250,-0.2078776559036241
ACH-000251,-0.1831933387894434
ACH-000252,-0.06176506728077585
ACH-000253,-0.5433148015463928
ACH-000255,-0.2977882842519341
ACH-000256,-0.25020941364661553
ACH-000257,-0.2876582521756996
ACH-000258,-0.3433974080602579
ACH-000259,-0.23730938040289806
ACH-000260,-0.18600575574884898
ACH-000261,-0.19812006419600453
ACH-000262,-0.17325431959815166
ACH-000263,-0.1915159280996629
ACH-000264,-0.2921789771822123
ACH-000265,-0.10444192076961842
ACH-000266,-0.24042841998442466
ACH-000272,-0.17962084003832265
ACH-000274,-0.14918062399471718
ACH-000277,-0.4483840675635538
ACH-000278,-0.11744907210705445
ACH-000279,-0.18647897425770213
ACH-000280,-0.22372683881495506
ACH-000281,-0.22417836106717834
ACH-000288,-0.2777099228849259
ACH-000291,-0.2317788600552072
ACH-000293,-0.2723632224789723
ACH-000294,-0.14300477945889625
ACH-000295,0.0262868554289292
ACH-000296,-0.3683463683312307
ACH-000302,-0.14717820130307516
ACH-000304,-0.12162749197976523
ACH-000307,-0.12401132956708635
ACH-000308,-0.126312240274481
ACH-000310,-0.30692596467555433
ACH-000311,-0.18682381845714927
ACH-000312,-0.17809469863488536
ACH-000315,-0.2489296385126277
ACH-000316,-0.17121440056134818
ACH-000317,-0.2069776031331209
ACH-000318,-0.1045406146030502
ACH-000319,-0.2228520945894977
ACH-000320,-0.1766151383220247
ACH-000322,-0.29023532606736285
ACH-000323,-0.2935123069237412
ACH-000324,-0.18569733900225968
ACH-000329,-0.30974168984126843
ACH-000330,-0.2649187164906518
ACH-000331,-0.3176220258808799
ACH-000332,-0.2331567696112433
ACH-000334,-0.1522868825755703
ACH-000335,-0.17736835491973948
ACH-000336,-0.2278594593297481
ACH-000337,-0.12996987632504242
ACH-000338,-0.6530647687069874
ACH-000339,-0.14186115348930906
ACH-000341,0.16623890566240293
ACH-000348,-0.17012808173594296
ACH-000350,-0.20637656275600627
ACH-000352,-0.19092731316601166
ACH-000356,-0.1482335045561067
ACH-000361,-0.493702345384343
ACH-000362,-0.08782586709713319
ACH-000363,-0.1797607106316126
ACH-000364,-0.11634196217212928
ACH-000365,-0.15686621189610686
ACH-000366,-0.08775782994923574
ACH-000368,-0.05969788096232174
ACH-000374,-0.11454409730193653
ACH-000375,-0.3405459255419088
ACH-000376,-0.28337973968101016
ACH-000381,-0.29747273748725794
ACH-000383,-0.16024047229434962
ACH-000387,-0.08937025563597414
ACH-000389,-0.3684254527221866
ACH-000390,-0.21108852534117392
ACH-000393,-0.13058897287609433
ACH-000395,-0.1605486921570116
ACH-000396,-0.2711619188849095
ACH-000397,-0.24645874218850644
ACH-000401,-0.047254574255068835
ACH-000402,0.14399109432715967
ACH-000403,-0.3332733192983444
ACH-000404,-0.17799509251664175
ACH-000406,-0.062295516099690924
ACH-000407,-0.19604332492687526
ACH-000408,-0.3127655549632668
ACH-000410,-0.3631810217588796
ACH-000411,-0.2467481963366817
ACH-000414,-0.3953287618991496
ACH-000415,-0.1976278583032971
ACH-000416,-0.21003197081900446
ACH-000420,0.023241665907640627
ACH-000421,-0.09492071487373603
ACH-000424,-0.0906274319918342
ACH-000425,-0.3407511923936101
ACH-000426,-0.07397841816585947
ACH-000427,-0.3685781496921314
ACH-000433,-0.3629804870617909
ACH-000435,-0.5367938577081639
