,RDH8 (50700)
ACH-000004,-0.4017231327618319
ACH-000005,-0.4851238969611255
ACH-000007,-0.001213056497113374
ACH-000009,-0.15793748841953534
ACH-000011,-0.037345141454938065
ACH-000012,-0.27186341938948466
ACH-000013,-0.11658722708978465
ACH-000014,-0.27071426938572896
ACH-000015,-0.15521916286954607
ACH-000017,-0.2773969519037022
ACH-000018,-0.1941652231102369
ACH-000019,-0.10167549383992576
ACH-000021,-0.17971376694986682
ACH-000022,-0.2639451423259043
ACH-000025,-0.20493071916990924
ACH-000028,-0.0796730302716218
ACH-000030,-0.36455638609527696
ACH-000035,-0.2928902991070334
ACH-000036,-0.08046162944074736
ACH-000037,-0.16901272944956428
ACH-000039,-0.2589371850846868
ACH-000040,-0.031071895946727688
ACH-000041,-0.2847587036553586
ACH-000042,-0.12921347614122594
ACH-000045,-0.09660517925692512
ACH-000047,-0.19164947477770705
ACH-000052,-0.21083411051850964
ACH-000053,-0.15171016182091068
ACH-000054,-0.1766727661122975
ACH-000055,0.04883553065069272
ACH-000060,-0.030596623592820036
ACH-000067,-0.15409585702142525
ACH-000070,0.03850678809643754
ACH-000075,-0.3397058112193281
ACH-000078,-0.2621985760820593
ACH-000082,-0.0866999477170658
ACH-000085,-0.2257810462714687
ACH-000086,-0.10460340904690794
ACH-000087,-0.06857234404043548
ACH-000092,-0.13945317174029553
ACH-000095,-0.23620252295503416
ACH-000097,-0.13101299854164267
ACH-000098,-0.2508854081041508
ACH-000099,-0.21774642001573571
ACH-000108,-0.17600998541964816
ACH-000113,-0.16220471392776234
ACH-000116,-0.1381675610337518
ACH-000118,-0.147771648093293
ACH-000120,-0.06585254253704287
ACH-000123,0.017773023077585687
ACH-000127,-0.2639678897658088
ACH-000128,-0.1962442611824164
ACH-000132,-0.0633907046961815
ACH-000133,-0.1558808166301251
ACH-000137,-0.16815590414151446
ACH-000138,-0.13560959415535856
ACH-000142,-0.2775505228228466
ACH-000143,0.004745668364645338
ACH-000146,-0.14862872954638998
ACH-000148,-0.1642831010964748
ACH-000150,-0.050986916414122896
ACH-000152,-0.1861427916067365
ACH-000153,-0.251919639949164
ACH-000159,-0.09753202007000507
ACH-000160,-0.11353860377410525
ACH-000163,-0.15332668539728786
ACH-000167,-0.2473181191708587
ACH-000168,-0.04284848950301258
ACH-000169,-0.10803832739137216
ACH-000178,-0.09073023536743398
ACH-000183,-0.28294980062538017
ACH-000188,-0.24259996458626404
ACH-000189,0.06852965632392688
ACH-000190,-0.303310844782636
ACH-000198,-0.21897097339032706
ACH-000203,0.08430889136210944
ACH-000204,-0.18027836558125365
ACH-000206,-0.12490679509866745
ACH-000207,-0.04499072560005385
ACH-000208,-0.1535721212821375
ACH-000210,-0.1539852746671101
ACH-000211,-0.10099037890505844
ACH-000215,-0.09880767805091584
ACH-000221,-0.20744491712411667
ACH-000222,-0.16650133572522496
ACH-000223,-0.1593104326045658
ACH-000226,-0.2500866033629677
ACH-000227,-0.33430235256542684
ACH-000228,-0.14212018009519597
ACH-000231,-0.1717329160863543
ACH-000232,-0.16944533708948886
ACH-000233,-0.1861899818120831
ACH-000234,-0.10099427645581642
ACH-000235,-0.2144920106325816
ACH-000237,-0.13641186461643665
ACH-000238,-0.2705906065768327
ACH-000242,-0.21243981227845904
ACH-000243,-0.12978790066046975
ACH-000244,0.08828472936828402
ACH-000246,-0.14119841327474295
ACH-000248,-0.17291005734212211
ACH-000250,-0.158973478291108
ACH-000251,-0.4569768264334183
ACH-000252,-0.15293177869991836
ACH-000253,-0.21723683954463827
