,FOXD3 (27022)
ACH-000004,-0.3270743459474171
ACH-000005,-0.030758352522227507
ACH-000007,-0.050616258260836926
ACH-000009,-0.27133499084431784
ACH-000011,-0.30443938412968524
ACH-000012,-0.17182686385247642
ACH-000013,-0.22181480408883367
ACH-000014,-0.22616017203059655
ACH-000015,-0.14360926699046386
ACH-000017,-0.3089522506295368
ACH-000018,-0.2748702265561438
ACH-000019,-0.2001201565880813
ACH-000021,-0.3018174944265252
ACH-000022,-0.3482949593289964
ACH-000025,-0.2754329959423092
ACH-000028,-0.07134303556735308
ACH-000030,-0.224784138985657
ACH-000035,-0.362694858941476
ACH-000036,-0.23468894158743014
ACH-000037,-0.1445502849838932
ACH-000039,-0.3517473029335339
ACH-000040,-0.3511616242330374
ACH-000041,-0.2639645585902832
ACH-000042,-0.18564090416955284
ACH-000045,-0.28549094254123275
ACH-000047,-0.12040726399600472
ACH-000052,-0.5121005565403979
ACH-000053,-0.1892420437167275
ACH-000054,-0.22206246532391205
ACH-000055,-0.2866727574980124
ACH-000060,-0.5303127335680438
ACH-000067,-0.3319597691092253
ACH-000070,-0.15685993609198387
ACH-000075,-0.24754561269139594
ACH-000078,-0.3692587200781952
ACH-000082,-0.2698459614509824
ACH-000085,-0.4942614392776645
ACH-000086,-0.2641533029039507
ACH-000087,-0.1365617347060072
ACH-000092,-0.2656574584291871
ACH-000095,-0.26909347772372466
ACH-000097,-0.24044672024241856
ACH-000098,-0.19313471548320424
ACH-000099,-0.2949983710395964
ACH-000108,-0.18643354940449228
ACH-000113,-0.182770573267896
ACH-000116,-0.2105119169959173
ACH-000118,-0.3084310914868816
ACH-000120,-0.18691375347914368
ACH-000123,-0.2945280740761517
ACH-000127,-0.20206527004803576
ACH-000128,-0.20461390366667048
ACH-000132,-0.3309574861287566
ACH-000133,-0.2385587348573985
ACH-000137,-0.20301497802454105
ACH-000138,-0.2597509179998769
ACH-000142,-0.08798829026157756
ACH-000143,-0.18134860411439666
ACH-000146,-0.21938549871590754
ACH-000148,-0.22029259546255206
ACH-000150,-0.17987476616846051
ACH-000152,-0.09397126387981013
ACH-000153,-0.25485596856383946
ACH-000159,-0.18371310822389195
ACH-000160,-0.30109211033531125
ACH-000163,-0.4176022100457572
ACH-000167,-0.31501421648170264
ACH-000168,-0.2490027314606744
ACH-000169,-0.1725961456375569
ACH-000178,-0.3170265712111194
ACH-000183,-0.19755853447678692
ACH-000188,-0.3713501672150488
ACH-000189,-0.12056666458384804
ACH-000190,-0.06584081329963305
ACH-000198,-0.25127552041503304
ACH-000203,-0.20738619965825145
ACH-000204,-0.008821412933379251
ACH-000206,-0.06523093757726182
ACH-000207,-0.26889598263176284
ACH-000208,-0.24706821280998376
ACH-000210,-0.228316799348875
ACH-000211,-0.15359074036614034
ACH-000215,-0.21807125531154106
ACH-000221,-0.3213512576187679
ACH-000222,-0.13726703490947426
ACH-000223,-0.26705912183389635
ACH-000226,-0.2690173294978321
ACH-000227,-0.1479684641895039
ACH-000228,-0.0928575050289124
ACH-000231,-0.14166810633537125
ACH-000232,-0.22377910064137665
ACH-000233,-0.04633960459627343
ACH-000234,-0.22089025190783804
ACH-000235,-0.22413262874672896
ACH-000237,-0.1865907458200571
ACH-000238,-0.3414707286162203
ACH-000242,-0.04881555246442152
ACH-000243,-0.14595849846262296
ACH-000244,-0.3745515692559713
ACH-000246,-0.15985684352579746
ACH-000248,-0.3759629409917913
ACH-000250,-0.2562153623313087
ACH-000251,-0.2558731313658215
ACH-000252,-0.32152892096958674
ACH-000253,-0.16262673225783494
ACH-000255,-0.351099336435944
ACH-000256,-0.2098752532075064
ACH-000257,-0.3196430601938271
ACH-000258,-0.09843495760327653
ACH-000259,-0.25515098650077045
ACH-000260,-0.2557865963446761
ACH-000261,-0.23662166836258086
ACH-000262,-0.1676918345790171
ACH-000263,-0.007971686081989351
ACH-000264,-0.2903576378863123
ACH-000265,-0.25696074996931884
ACH-000266,-0.11361336259771455
ACH-000272,-0.23772529290892616
ACH-000274,-0.2263925071341568
ACH-000277,-0.11666211918559405
ACH-000278,-0.18625816542532536
ACH-000279,-0.22865928385033515
ACH-000280,-0.4233189218352011
ACH-000281,-0.13364087772017572
ACH-000288,-0.22275834333755992
ACH-000291,-0.36970505742765175
ACH-000293,-0.13296140052512306
ACH-000294,-0.3612972044004323
ACH-000295,0.16719246444564198
ACH-000296,-0.2600127097842727
ACH-000302,-0.19591445447045935
ACH-000304,-0.3692863473843931
ACH-000307,-0.2290344517308163
ACH-000308,-0.0469147969261376
ACH-000310,-0.29580638496768275
ACH-000311,-0.3823256568021919
ACH-000312,-0.2544320985604881
ACH-000315,-0.24575597586638476
ACH-000316,-0.2622668081350524
ACH-000317,-0.12715433500681952
ACH-000318,-0.27136455734637865
ACH-000319,-0.1577839514744553
ACH-000320,0.02125470851509997
ACH-000322,-0.07287591147234798
ACH-000323,-0.15791668647728574
ACH-000324,-0.19623730482387397
ACH-000329,-0.06468195628156102
ACH-000330,-0.032420882397899115
ACH-000331,-0.3366281702603814
ACH-000332,-0.15101216167189266
ACH-000334,-0.20486137318337344
ACH-000335,-0.17866665013477906
ACH-000336,-0.15677890200793168
ACH-000337,-0.04732817301465882
ACH-000338,-0.2566080871445749
ACH-000339,-0.28622382827339626
ACH-000341,-0.4256518710344213
ACH-000348,-0.17464583770270145
ACH-000350,-0.2962460522697085
ACH-000352,-0.2608147424870313
ACH-000356,-0.23630958433568974
ACH-000361,-0.271609002814516
ACH-000362,-0.20590192095703835
ACH-000363,-0.11390689641897217
ACH-000364,-0.173904868042691
ACH-000365,-0.10547240427393796
ACH-000366,-0.17662947132844226
ACH-000368,-0.2142436435935585
ACH-000374,-0.31421248941301466
ACH-000375,-0.12021398500421325
ACH-000376,-0.22999731575512986
ACH-000381,-0.317246877393812
ACH-000383,-0.24955190273693534
ACH-000387,-0.08927777195451136
ACH-000389,-0.14729430550988995
ACH-000390,-0.2694581577784164
ACH-000393,-0.2460933866392441
ACH-000395,-0.2318727880978
ACH-000396,-0.1747157266206996
ACH-000397,-0.1489861644868764
ACH-000401,-0.4507801634329554
ACH-000402,-0.09780268256669147
ACH-000403,-0.1045191902063979
ACH-000404,-0.3622842299747077
ACH-000406,-0.14304291667423538
ACH-000407,-0.2053289793123686
ACH-000408,-0.11400570947243226
ACH-000410,-0.33735801540491545
ACH-000411,-0.24530364260621554
ACH-000414,-0.1999932386933722
ACH-000415,-0.2671632588771464
ACH-000416,-0.18360551150084325
ACH-000420,-0.2609909889103292
ACH-000421,-0.2589417981148831
ACH-000424,-0.09983247472486734
ACH-000425,-0.21772340072705956
ACH-000426,-0.18352225796961566
ACH-000427,-0.13092746419141266
ACH-000433,-0.419902551769367
ACH-000435,0.03432871569767893
ACH-000436,-0.09664467278565997
ACH-000444,-0.2518542374105388
ACH-000445,-0.2803272381403984
ACH-000448,-0.2406501002478252
ACH-000450,-0.5070848651724186
ACH-000452,-0.16292088471414826
ACH-000454,-0.2563388598589125
ACH-000458,-0.1884573625017907
ACH-000459,-0.35850926580482945
ACH-000460,-0.18448389642369706
ACH-000461,-0.2735227133920805
ACH-000463,-0.2770843654315229
ACH-000464,-0.3770819008672566
ACH-000466,-0.4127460581863955
ACH-000467,-0.13620295018183656
ACH-000468,-0.2235752102290219
ACH-000469,-0.2825430045285353
ACH-000470,-0.22106036075189575
ACH-000471,-0.2409339245556209
ACH-000472,-0.2175505605995711
ACH-000473,-0.23913770783775698
ACH-000475,-0.3447406882666265
ACH-000476,-0.21675661645222224
ACH-000477,-0.10467482678358936
ACH-000479,-0.14896415535416527
ACH-000480,-0.4225235408977972
ACH-000481,-0.2920121681124442
ACH-000483,-0.11035248134330763
ACH-000484,-0.1503529109588827
ACH-000485,-0.11727898406227448
ACH-000486,-0.3181219235194281
ACH-000487,-0.2732735143039103
ACH-000488,-0.0983495863028847
ACH-000490,-0.10223655770405103
ACH-000491,-0.26675181010501153
ACH-000495,-0.16960498045649516
ACH-000496,-0.3324464332136443
ACH-000499,-0.3775357588782153
ACH-000500,0.1060185467369789
ACH-000502,-0.1544566294334147
ACH-000503,-0.10487574185484776
ACH-000505,-0.13443786696846285
ACH-000507,-0.15767205868147144
ACH-000510,-0.3029511953445491
ACH-000511,-0.22957465217897505
ACH-000512,-0.265200923001556
ACH-000516,-0.12577225212840296
ACH-000517,-0.18576789026308624
ACH-000518,-0.25520879871701635
ACH-000520,-0.2466479246383659
ACH-000521,-0.20999583328811566
ACH-000522,-0.2108919684960163
ACH-000524,-0.3007150268898822
ACH-000527,-0.15712910958678725
ACH-000528,-0.3276571918139556
ACH-000537,-0.013734773599628046
ACH-000541,-0.10079244470919667
ACH-000542,-0.17167915888651586
ACH-000544,-0.3098158084391831
ACH-000545,-0.20246403793514628
ACH-000547,-0.16477416214080562
ACH-000548,-0.16357683767358708
ACH-000549,0.015268357575966406
ACH-000550,-0.17586485974824725
ACH-000552,-0.2093156017829125
ACH-000556,-0.24550030373121265
ACH-000557,-0.23523123359618964
ACH-000569,-0.19638323182322656
ACH-000570,-0.21097531940273867
ACH-000571,-0.3169906796106787
ACH-000573,-0.2968600435229237
ACH-000576,-0.0565707278306529
ACH-000579,-0.25059089082674835
ACH-000580,-0.4379170598058756
ACH-000584,-0.22414599624401266
