,CUL2 (8453)
ACH-000004,-0.6333065651292143
ACH-000005,-0.4797310088269613
ACH-000007,-0.6376553225894482
ACH-000009,-0.42905838861300255
ACH-000011,-0.7672424903128484
ACH-000012,-0.72927571933706
ACH-000013,-0.4071823887502891
ACH-000014,-0.9781367610437334
ACH-000015,-0.7650022302398386
ACH-000017,-0.6272782985430684
ACH-000018,-0.7266616388877336
ACH-000019,-0.4847021894671499
ACH-000021,-0.8397313388715442
ACH-000022,-0.1787464274967867
ACH-000025,-0.8523507432011651
ACH-000028,-0.7230949028663638
ACH-000030,-0.8908825226143176
ACH-000035,-0.4685320649441011
ACH-000036,-0.8494987861891956
ACH-000037,-1.1102946636514266
ACH-000039,-0.8595033423642725
ACH-000040,-0.8248915352417031
ACH-000041,-0.6804213697707905
ACH-000042,-0.8360681889186032
ACH-000045,-0.6872329213387964
ACH-000047,-0.6965053058768957
ACH-000052,-0.7701441481467125
ACH-000053,-0.7776867134756845
ACH-000054,-0.4302900664856251
ACH-000055,-0.9926623565044336
ACH-000060,-0.9745236722419937
ACH-000067,-0.5515626894354889
ACH-000070,-0.6413642485431976
ACH-000075,-0.5942786687891389
ACH-000078,-0.8695272762733981
ACH-000082,-1.072872197570962
ACH-000085,-0.6446398875780706
ACH-000086,-0.4105068033250101
ACH-000087,-0.9663152270265121
ACH-000092,-0.8361375010523209
ACH-000095,-0.7900061115174636
ACH-000097,-0.8325219315369922
ACH-000098,-0.4345876219961097
ACH-000099,-0.7469892103687006
ACH-000108,-0.5716198033131744
ACH-000113,-0.813845150230544
ACH-000116,-0.9790202402249732
ACH-000118,-0.9461403750962568
ACH-000120,-0.8077687452569902
ACH-000123,-0.7752596159156014
ACH-000127,-0.5962062452544316
ACH-000128,-0.780111719226343
ACH-000132,-0.24916097286581385
ACH-000133,-0.9517751663891796
ACH-000137,-0.7607370801290461
ACH-000138,-0.8914612738292272
ACH-000142,-0.8655735329870798
ACH-000143,-0.7005239757986015
ACH-000146,-0.7343291589267199
ACH-000148,-0.7037689746495417
ACH-000150,-0.6385722726339483
ACH-000152,-0.16213707382448475
ACH-000153,-0.7352654224497708
ACH-000159,-0.6103170897956733
ACH-000160,-1.1284972950144951
ACH-000163,-0.5566329876883845
ACH-000167,-0.7526734864538727
ACH-000168,-0.7547380394108925
ACH-000169,-0.8471600331421578
ACH-000178,-0.7425914281086349
ACH-000183,-0.8041776800636171
ACH-000188,-0.7517249850220502
ACH-000189,-0.5439053793125455
ACH-000190,-0.9757491884333104
ACH-000198,-0.8546881076463854
ACH-000203,-1.1174966783981228
ACH-000204,-1.0214843276118364
ACH-000206,-0.504339808070237
ACH-000207,-0.8292526780158278
ACH-000208,-0.3463115896832252
ACH-000210,-0.319978533851004
ACH-000211,-0.7199430485022382
ACH-000215,-0.9254484059584219
ACH-000221,-0.532316713491653
ACH-000222,-0.6132703906799751
ACH-000223,-0.3946162587630652
ACH-000226,-0.5583360011037998
ACH-000227,-0.7646665282689309
ACH-000228,-0.696424542279115
ACH-000231,-0.7739459354697915
ACH-000232,-0.8674856113319143
ACH-000233,-0.9214319446344452
ACH-000234,-0.9231160014928149
ACH-000235,-0.970281144509928
ACH-000237,-0.8683796347496677
ACH-000238,-0.7848887243307957
ACH-000242,-0.6667097500670114
ACH-000243,-0.5357873223309261
ACH-000244,-1.0070108610136128
ACH-000246,-0.8309763523240536
ACH-000248,-0.8713739635744729
ACH-000250,-0.6031470758342566
ACH-000251,-0.8963874680694927
ACH-000252,-0.5407537217098863
