,RREB1 (6239)
ACH-000257,-0.3639295943927779
ACH-000258,-0.08872812504449186
ACH-000259,-0.18201685265931636
ACH-000260,-0.09332250984369778
ACH-000261,-0.227069171494866
ACH-000262,-0.08978783993706789
ACH-000263,-0.6131334201238031
ACH-000264,-0.08874459768359935
ACH-000265,-0.10887001040777328
ACH-000266,-0.17962344627530935
ACH-000272,-0.34670913420897786
ACH-000274,-0.31009654545280685
ACH-000277,-0.12937230510801515
ACH-000278,-0.4764909828993035
ACH-000279,-0.10314916152524864
ACH-000280,-0.6030191858103006
ACH-000281,-0.16394041763976824
ACH-000288,-0.18663237913804684
ACH-000291,-0.3583607248508785
ACH-000293,-0.12366652108570708
ACH-000294,0.3265708631349338
ACH-000295,-0.0937540900656937
ACH-000296,-0.33261030968585337
ACH-000302,-0.26302210499149264
ACH-000304,-0.2779798401630674
ACH-000307,-0.29932724908309155
ACH-000308,-0.29555426144714003
ACH-000310,-0.2394708591603626
ACH-000311,-0.3866229084687269
ACH-000312,-0.18954658733602275
ACH-000315,-0.20489932123675
ACH-000316,-0.11308082041316635
ACH-000317,-0.2924105103550864
ACH-000318,-0.2916545840046555
ACH-000319,-0.26349445507020824
ACH-000320,-0.2703789208366411
ACH-000322,-0.2928516278926109
ACH-000323,-0.20079138354746195
ACH-000324,-0.3015390411744773
ACH-000329,-0.16991463204329274
ACH-000330,-0.08887566037411103
ACH-000331,-0.2397798220690697
ACH-000332,-0.03237245071608644
ACH-000334,-0.06968296923372094
ACH-000335,-0.14367544348931993
ACH-000336,-0.1585301716224305
ACH-000337,-0.6111555158860815
ACH-000338,-0.433699313565896
ACH-000339,-0.3954132874097459
ACH-000341,-0.00791039809771442
ACH-000348,-0.0738580160429503
ACH-000350,-0.13234943409406574
ACH-000352,-0.4587416363671963
ACH-000356,-0.3496755134261474
ACH-000361,0.013266829794900828
ACH-000362,-0.5618488906545637
ACH-000363,-0.1043175637281687
ACH-000364,-0.14812232653009874
ACH-000365,-0.10219740512918783
ACH-000366,-0.2037398646162842
ACH-000368,-0.4050916580950862
ACH-000374,-0.38852077446302224
ACH-000375,-0.3113533803039809
ACH-000376,-0.23089127274863924
ACH-000381,-0.5218867474980037
ACH-000383,-0.2311701203228443
ACH-000387,-0.4901709549197391
ACH-000389,-0.024244005739900182
ACH-000390,-0.2649819819393262
ACH-000393,-0.07414230080056411
ACH-000395,-0.18322840775071847
ACH-000396,-0.5379543373100739
ACH-000397,-0.3796968673385765
ACH-000401,-0.1086979325677807
ACH-000402,-0.17798171843180233
ACH-000403,-0.2987785293936981
ACH-000404,-0.3894636820426222
ACH-000406,-0.02785296366203863
ACH-000407,-0.20367555196345768
ACH-000408,-0.2398108531564303
ACH-000410,-0.3203140823871524
ACH-000411,-0.1402753987795152
ACH-000414,-0.4753976224855253
ACH-000415,-0.2850953469181182
ACH-000416,-0.3533051322977183
ACH-000420,0.04937407714300479
ACH-000421,-0.166158017822099
ACH-000424,-0.20858670319078587
ACH-000425,-0.1220489787559221
ACH-000426,0.010432074053425541
ACH-000427,-0.2439375315337715
ACH-000433,0.035053584860349964
ACH-000435,0.004352495880318822
ACH-000436,0.0017101332865092306
ACH-000444,-0.1476529167204775
ACH-000445,-0.34455133813279515
ACH-000448,-0.5450479210168164
ACH-000450,0.12468532115860018
ACH-000452,-0.1879973789964861
ACH-000454,-0.27332526987014644
ACH-000458,-0.2225698721319155
ACH-000459,-0.07863019885578353
ACH-000460,-0.48485632031059794
ACH-000461,-0.3998693224212492
ACH-000463,-0.2428330814849064
ACH-000464,-0.1192477966759147
ACH-000466,-0.32307268756984675
ACH-000467,-0.6018032182411803
ACH-000468,-0.23634723010096745
ACH-000469,-0.1893957641530513
ACH-000470,-0.326109871283616
ACH-000471,-0.0952465954638699
ACH-000472,-0.2298827406583232
ACH-000473,-0.3207932751107224
ACH-000475,-0.32186030814726946
ACH-000476,0.0007891192261387229
ACH-000477,-0.11105688088531074
ACH-000479,-0.019468025940489447
ACH-000480,-0.59449340251286
ACH-000481,-0.2287063490930089
ACH-000483,-0.14376833216073406
ACH-000484,-0.1954073725013306
ACH-000485,-0.2597271662094807
ACH-000486,-0.3781476069486401
ACH-000487,-0.5103536305254426
ACH-000488,-0.2646435939998695
ACH-000490,-0.34212129664399865
ACH-000491,-0.5691047374718047
ACH-000495,-0.2635416533584275
ACH-000496,-0.22335911633038594
ACH-000499,0.11301054532400533
ACH-000500,-0.6007633907157641
ACH-000502,-0.14021501219055685
ACH-000503,-0.4905630632877604
ACH-000505,-0.15686739399838773
ACH-000507,-0.3243974376343288
ACH-000510,-0.1507288686367076
ACH-000511,-0.35497682360920063
ACH-000512,0.021375736522681862
ACH-000516,-0.35260023594517764
ACH-000517,-0.2876648153316273
ACH-000518,-0.3860634870717327
ACH-000520,-0.2383201932597493
ACH-000521,-0.2988836345339178
ACH-000522,-0.2827196237905797
ACH-000524,-0.4394255351099509
ACH-000527,-0.4762819692280319
ACH-000528,-0.2530223126429804
ACH-000537,-0.05176751949856948
ACH-000541,-0.20811628878282065
ACH-000542,-0.2919361505052506
ACH-000544,-0.16483150488779186
ACH-000545,-0.3607361841849943
ACH-000547,-0.5061667780454421
ACH-000548,-0.6115704861133681
ACH-000549,-0.3442740954126907
ACH-000550,-0.1424828396962904
ACH-000552,-0.4693066226720428
ACH-000556,-0.1506523895004432
ACH-000557,-0.17942116415342266
ACH-000569,-0.17563385398675127
ACH-000570,-0.007037351253422669
ACH-000571,-0.018035967990078654
ACH-000573,-0.2593868859852482
ACH-000576,-0.15423073063713252
ACH-000579,-0.4712377294247984
ACH-000580,-0.21777919267803075
ACH-000584,-0.2223480898817681
ACH-000585,-0.4165611648023405
ACH-000588,-0.06516555874658908
ACH-000589,-0.5696662266775439
ACH-000591,-0.27726561080390466
ACH-000593,-0.025040641805057003
ACH-000600,-0.14055669686152478
ACH-000601,-0.2582250162329229
ACH-000605,-0.4409226097344164
ACH-000606,-0.29520488810686696
ACH-000608,-0.3522264227789189
ACH-000614,-0.4588324874102612
ACH-000616,-0.2591765700565129
ACH-000618,-0.2959710488063622
ACH-000619,-0.3030519932130847
ACH-000620,-0.28020334363029964
ACH-000621,-0.2885351342862306
ACH-000622,-0.4972861294123922
ACH-000623,-0.2391748152143917
ACH-000624,-0.2982920348486296
ACH-000627,-0.2716447678537171
ACH-000630,-0.17498577374201196
ACH-000631,-0.9234119008481192
ACH-000632,-0.15428332071023151
ACH-000633,-0.3607543711921585
ACH-000637,-0.20805147247555586
ACH-000638,0.08069452399772613
ACH-000646,-0.5624198362968945
ACH-000647,-0.2779183223289911
ACH-000648,-0.0503431692805421
ACH-000649,-0.1992777095413324
ACH-000651,-0.15175401297272675
ACH-000652,-0.030655671280350256
ACH-000653,-0.2818591821108757
ACH-000657,-0.3379653643545541
ACH-000658,-0.1878443378331805
ACH-000661,-0.3783889283017709
ACH-000662,-0.3624075482962663
ACH-000663,-0.3931747454550997
ACH-000665,-0.2625816146218043
ACH-000671,-0.5000722549998705
ACH-000672,-0.3039305193365054
ACH-000673,-0.22916505043340984
ACH-000676,-0.2871504278415055
ACH-000677,-0.1432217004150664
ACH-000681,-0.08165548552411986
ACH-000683,-0.3654926580109001
ACH-000684,-0.18025586683513486
ACH-000688,-0.17478713442654606
ACH-000693,-0.2869024750898367
ACH-000694,-0.17787857874956206
ACH-000695,-0.35023465113864266
ACH-000696,-0.2710462296407324
ACH-000697,-0.1722855388539637
ACH-000699,-0.1587645529822071
ACH-000701,-0.4589779464732438
ACH-000706,-0.3500426925632174
ACH-000711,-0.3226424657341301
ACH-000713,-0.3802063402212029
ACH-000714,0.02781053635603266
ACH-000718,-0.2972605457251201
ACH-000720,-0.10187235497470436
ACH-000721,-0.24524674764830956
ACH-000724,-0.544116465631702
ACH-000725,-0.4309666188148566
ACH-000732,-0.3742861924143097
ACH-000734,-0.5629157367788763
ACH-000735,-0.20147189949486927
ACH-000736,-0.41207003317985696
ACH-000738,-0.2045985031568166
ACH-000746,-0.06914221008870684
ACH-000747,-0.1913077052879299
ACH-000748,-0.20199627174908644
ACH-000753,-0.279758677029296
ACH-000756,-0.22990424583401015
ACH-000757,-0.22507975768552152
ACH-000758,-0.20377185138656867
ACH-000760,-0.21495241999243286
ACH-000762,-0.14127894573055133
ACH-000763,-0.0945047565367217
ACH-000764,-0.6602299144818865
ACH-000765,-0.17574679466568513
ACH-000766,0.09754824287188248
ACH-000767,-0.34106132858997124
ACH-000768,-0.17215656757756626
ACH-000769,-0.2362642305897977
ACH-000770,-0.4780483104857183
ACH-000771,-0.15814268850446803
ACH-000773,-0.4383757182974432
ACH-000776,-0.3762574941577969
ACH-000777,-0.4725421353398232
ACH-000778,-0.15113071143188966
ACH-000781,-0.09912181345533183
ACH-000782,-0.15310857075157294
ACH-000783,-0.2356972825339703
ACH-000784,-0.2368668294776524
ACH-000785,-0.41957102601343343
ACH-000787,-0.2115683765342136
ACH-000788,-0.21700475574888556
ACH-000791,-0.362291102219682
ACH-000792,-0.2826943711944348
ACH-000794,-0.27537497346032475
ACH-000796,-0.1430699827156102
ACH-000798,-0.3375352036324361
ACH-000799,-0.2523196063017329
ACH-000800,-0.2541281605156539
ACH-000802,-0.2597635015828845
ACH-000804,-0.21973842142333555
ACH-000805,-0.5518503221670102
ACH-000809,-0.3044856784457945
ACH-000810,-0.4354941160934308
ACH-000811,-0.16029068712940026
ACH-000817,-0.3134983699249669
ACH-000819,-0.2339492300821153
ACH-000820,0.25324394980322185
ACH-000821,-0.4748831574679552
ACH-000822,-0.2339917199175505
ACH-000823,-0.2819145935807093
ACH-000824,-0.17908547349903375
ACH-000827,-0.24487527098176265
ACH-000829,-0.3675169048344922
ACH-000831,-0.20357046154638994
ACH-000832,-0.2855755452105549
ACH-000833,-0.4264776756148426
ACH-000834,-0.3701694221517346
ACH-000835,0.02103466734594513
ACH-000836,-0.2890029748621532
ACH-000837,-0.17192417344261154
ACH-000838,-0.3099376604867839
ACH-000839,-0.18576527207310445
ACH-000840,-0.4620955118533443
ACH-000841,-0.4041908370530515
ACH-000843,-0.4669949811343835
ACH-000846,-0.15942353616070665
ACH-000847,-0.3092832216042925
ACH-000848,-0.2275230352988325
ACH-000849,-0.451291841280612
ACH-000851,-0.2172194625998893
ACH-000855,-0.3982780213575622
ACH-000856,-0.13760664694058725
ACH-000858,-0.4574079222543312
ACH-000859,-0.10258055872641338
ACH-000861,-0.3456722627732849
ACH-000862,-0.4525010843326348
ACH-000865,-0.27543186141793924
ACH-000866,-0.3020141827878323
ACH-000867,-0.2993228297904824
ACH-000869,-0.09801529590286842
ACH-000872,-0.011071692402719557
ACH-000873,-0.4940383216662283
ACH-000876,-0.5805918243971467
ACH-000878,-0.29771859703904324
ACH-000880,-0.3067944322603858
ACH-000881,-0.04973217367893625
ACH-000882,-0.21791734768622686
ACH-000884,-0.2360528856610689
ACH-000885,-0.4899638129244155
ACH-000887,-0.3042350892047661
ACH-000889,-0.21323593819161185
ACH-000896,-0.2554503523630192
ACH-000898,-0.21769298857449992
ACH-000900,-0.229540549105702
ACH-000901,-0.16530540503285704
ACH-000905,-0.30422258555462706
ACH-000906,-0.2787430891277937
ACH-000907,-0.21848876152959498
ACH-000910,-0.7886575258516897
ACH-000911,-0.27982276802228423
ACH-000912,-0.4366822937134082
ACH-000913,-0.3553307555373513
ACH-000915,-0.26169590096559603
ACH-000916,0.18359506150457555
ACH-000917,-0.4198693505873087
ACH-000920,0.15947792533553204
ACH-000921,-0.22586103476573624
ACH-000924,-0.27178515815690824
ACH-000926,-0.18536356689872988
ACH-000928,-0.8287507811073442
ACH-000929,-0.230359474055894
ACH-000932,-0.3021560732330935
ACH-000935,-0.277301562154183
ACH-000936,-0.5352260520202942
ACH-000937,-0.17349468969553528
ACH-000938,-0.335467094964406
ACH-000939,-0.0972829876483157
ACH-000941,-0.12592997232801967
ACH-000943,-0.29641931027155216
ACH-000946,-0.20811973772680367
ACH-000947,-0.20205189678794044
ACH-000948,-0.19427542250751764
ACH-000950,-0.5596859142085511
ACH-000953,-0.12684229909100786
ACH-000954,-0.5167206507480215
ACH-000957,-0.2744733765673853
ACH-000958,-0.21904127030577675
ACH-000960,-0.2724330460896345
ACH-000963,-0.32116650069164865
ACH-000968,-0.35064081229599536
ACH-000969,-0.4484820483857333
ACH-000972,-0.5866321232400921
ACH-000973,-0.260316917583552
ACH-000974,-0.3898635520818328
ACH-000978,-0.15086739868971244
ACH-000984,-0.29745404850337553
ACH-000986,-0.42004555858711584
ACH-000988,-0.038452954817869485
ACH-000993,-0.3903072056091411
ACH-000994,-0.518727863259956
ACH-000996,-0.4985463693075029
ACH-001001,-0.17736530416656046
ACH-001020,-0.3079955771694521
ACH-001028,-0.2219775884683665
ACH-001031,-0.21126555719890733
ACH-001038,-0.2949629591168996
ACH-001048,-0.04811134442208537
ACH-001050,-0.3175859123323737
ACH-001053,-0.458458143128231
ACH-001054,-0.2396157149087753
ACH-001061,-0.39183894733578695
ACH-001067,-0.18020155959219195
ACH-001075,-0.1581948185753969
ACH-001096,-0.003792847122667247
ACH-001111,0.13737872037787996
ACH-001119,-0.22074243476182295
ACH-001128,-0.2517808273665311
ACH-001134,-0.12532313353406765
ACH-001151,-0.3714057195789973
ACH-001163,-0.15322642807382672
ACH-001164,-0.04452680298034598
ACH-001183,-0.6254788263251256
ACH-001192,-0.28921222213571485
ACH-001193,-0.5273256136882584
ACH-001196,-0.4304993660938373
ACH-001197,-0.41790569765983343
ACH-001205,-0.3255046457634597
ACH-001211,-0.21454912026126025
ACH-001212,-0.4621213706711407
ACH-001228,-0.2283039833991569
ACH-001232,-0.4497685984429062
ACH-001239,-0.2204392829506836
ACH-001270,-0.2584347994295379
ACH-001274,0.03187281230798166
ACH-001275,-0.06256186388219563
ACH-001277,-0.34588422034850114
ACH-001278,-0.11670514370923113
ACH-001280,-0.13650123886553958
ACH-001283,-0.17229300221913235
ACH-001289,-0.013637465416967372
ACH-001300,-0.12156196156190555
ACH-001301,-0.23400083988540502
ACH-001302,0.059607401989384176
ACH-001306,-0.17432382909042546
ACH-001318,-0.19019602406075728
ACH-001322,-0.2315941675804454
ACH-001328,-0.19619541798944246
ACH-001332,-0.2874821570235378
ACH-001336,-0.19432916214580434
ACH-001346,-0.1491459597668467
ACH-001353,-0.3433128795571943
ACH-001354,-0.17494073743965133
ACH-001367,-0.2565760601655631
ACH-001368,-0.2720079074548624
ACH-001374,-0.6950695028792305
ACH-001377,-0.29295210430086444
ACH-001380,-0.3093951214535885
ACH-001391,-0.2624927431268972
ACH-001408,-0.32880429927027915
ACH-001430,-0.1655245075411705
ACH-001431,-0.4067762034288776
ACH-001450,-0.23662882738916066
ACH-001496,-0.44589986437472345
ACH-001500,-0.12150103657220185
ACH-001523,-0.5967774281639031
ACH-001532,-0.20763009208983788
ACH-001550,-0.2491799564236721
ACH-001552,-0.10996200534755443
ACH-001554,-0.3575960576547071
ACH-001654,-0.24586472442664306
ACH-001735,-0.17005321284035813
ACH-001736,-0.3960519999655161
ACH-001737,0.24653788023629736
ACH-001740,-0.2127887460059518
ACH-001745,-0.22454138848577826
ACH-001765,-0.2830092408756603
