,CFI (3426)
ACH-000004,-0.06372201951168976
ACH-000005,-0.02600105188453892
ACH-000007,0.10399780182663558
ACH-000009,0.10647946295810784
ACH-000011,0.07791140185162658
ACH-000012,0.10310384254230856
ACH-000013,0.0778217798403044
ACH-000014,0.15226250270863326
ACH-000015,3.3575771457092716e-05
ACH-000017,0.0558613306230012
ACH-000018,0.011597157771636836
ACH-000019,0.11921860685545645
ACH-000021,0.022832356254321808
ACH-000022,0.08254399418708784
ACH-000025,0.04310143353028575
ACH-000028,0.06319539194526552
ACH-000030,0.09472215514742632
ACH-000035,0.10334135591467726
ACH-000036,-0.01948173776290291
ACH-000037,0.07518798098487027
ACH-000039,-0.04194254687070558
ACH-000040,-0.04863077056448848
ACH-000041,-0.12665406743601684
ACH-000042,0.005489228088366398
ACH-000045,0.1210615089637806
ACH-000047,0.007874536459449924
ACH-000052,0.07787440123039407
ACH-000053,0.07349567360432144
ACH-000054,0.06761851104403732
ACH-000055,0.044378973261220166
ACH-000060,-0.06252542675969472
ACH-000067,-0.022529662080846717
ACH-000070,-0.031182823412825182
ACH-000075,0.18212604849521447
ACH-000078,0.02674251296345165
ACH-000082,0.09112468042401976
ACH-000085,0.04670257556384231
ACH-000086,0.16426613866092638
ACH-000087,0.121638951839772
ACH-000092,-0.035329120130896584
ACH-000095,0.02196954068353977
ACH-000097,-0.042723074942577606
ACH-000098,-0.07284454917089435
ACH-000099,0.025105333610562514
ACH-000108,0.15616162338207587
ACH-000113,0.18927482509940416
ACH-000116,-0.007313397296058034
ACH-000118,0.0979578405439676
ACH-000120,0.1312568716147924
ACH-000123,-0.07938557795479619
ACH-000127,0.04555923686337957
ACH-000128,0.016517049358858466
ACH-000132,0.07995043704095578
ACH-000133,0.08428004413172845
ACH-000137,0.18099699192078825
ACH-000138,0.13687426788522405
ACH-000142,0.08800501353926396
ACH-000143,-0.02292485750892197
ACH-000146,0.06857011471977639
ACH-000148,0.020204309693286317
ACH-000150,0.05565140568391863
ACH-000152,0.0544540594475756
ACH-000153,-0.21543484033732646
ACH-000159,0.023179399950071376
ACH-000160,0.15211844492056353
ACH-000163,0.034895807982824024
ACH-000167,0.07473057781056981
ACH-000168,0.021074288509269158
ACH-000169,-0.017290543220301203
ACH-000178,0.05768615823764585
ACH-000183,0.14190402430049726
ACH-000188,0.1584211433194566
ACH-000189,-0.11006048260778456
ACH-000190,0.040398111956725886
ACH-000198,-0.028566855140056493
ACH-000203,0.285927473805962
ACH-000204,0.014868676625362016
ACH-000206,0.0386699198639134
ACH-000207,0.2008676689150013
ACH-000208,-0.18877378370800774
ACH-000210,0.2286677699990567
ACH-000211,-0.0006937976330949912
ACH-000215,0.010607825526981623
ACH-000221,0.028097924431770862
ACH-000222,0.08032456269420864
ACH-000223,0.010128245485982448
ACH-000226,0.13033541620705866
ACH-000227,-0.0077631786808045455
ACH-000228,0.09331763178314118
ACH-000231,0.07434896687055248
ACH-000232,-0.006675201280764597
ACH-000233,0.14878671344831715
ACH-000234,0.05383691860836433
ACH-000235,0.10649808223162303
ACH-000237,0.04077862799938404
ACH-000238,0.13711652352770293
ACH-000242,-0.2138220190347896
ACH-000243,0.03839011381476514
ACH-000244,-0.0014277274360664192
ACH-000246,0.06428144858353531
ACH-000248,0.07511020036723907
ACH-000250,0.06181211066102491
ACH-000251,-0.16122317289108049
ACH-000252,-0.10285891736177163
ACH-000253,0.054509923025914085
ACH-000255,0.0434287582462124
ACH-000256,0.07319780712077283
ACH-000257,-0.08979587128228203
ACH-000258,0.011137129629752229
ACH-000259,-0.00563599064754257
ACH-000260,0.053848525160791874
ACH-000261,0.07230377417996403
ACH-000262,0.06731003570410933
ACH-000263,-0.07113903551076592
ACH-000264,0.034990548535101015
ACH-000265,0.0055976898180726655
ACH-000266,0.051950422339901714
ACH-000272,0.006464272644618322
ACH-000274,0.08491535065738022
ACH-000277,0.11381123239234953
ACH-000278,0.05043088194899407
ACH-000279,0.009377673084700463
ACH-000280,-0.029009159411856483
ACH-000281,0.01695842697254149
ACH-000288,0.046408423362032165
ACH-000291,0.08064923261709436
ACH-000293,0.07127136862942897
ACH-000294,-0.06226259053046776
ACH-000295,-0.05001185607928404
ACH-000296,-0.049956272031364365
ACH-000302,-0.041393690951001566
ACH-000304,0.1012912913274796
ACH-000307,-0.03898764492511282
ACH-000308,-0.045531206464698576
ACH-000310,0.1081389782931176
ACH-000311,0.025138366262992144
ACH-000312,0.11604452063720573
ACH-000315,-0.14080486434806433
ACH-000316,0.12922251311776814
ACH-000317,-0.0008938021989159953
ACH-000318,-0.034286468699666305
ACH-000319,-0.005504866440558257
ACH-000320,0.04927210707472412
ACH-000322,0.06659062249989132
ACH-000323,0.06517340773136132
ACH-000324,0.06602193042989694
ACH-000329,0.0863926403153811
ACH-000330,0.08022791877219071
ACH-000331,0.0938640101540728
ACH-000332,0.032974659083791234
ACH-000334,-0.004708099636758736
ACH-000335,-0.06494836956257456
ACH-000336,0.020471965311016242
ACH-000337,0.00982094654008745
ACH-000338,0.16573435239578296
ACH-000339,0.04550588159007128
ACH-000341,0.15010713906307316
ACH-000348,0.029523532769744388
ACH-000350,-0.02864769692534905
ACH-000352,0.04197855453764613
ACH-000356,0.16858654168435735
ACH-000361,-0.16016581864764748
ACH-000362,0.0820818060502363
ACH-000363,0.022967019983620697
ACH-000364,0.0691987867267989
ACH-000365,-0.002025715304611726
ACH-000366,0.02620181185052664
ACH-000368,-0.037152081559523736
ACH-000374,0.0141731831306828
ACH-000375,0.06581376090113357
ACH-000376,0.0406643107884372
ACH-000381,0.13272518506033046
ACH-000383,0.04780363679109703
ACH-000387,-0.06818630292593658
ACH-000389,0.06539233363004437
ACH-000390,-0.0014141769746645054
ACH-000393,0.02360584547367158
ACH-000395,0.08771446545013058
ACH-000396,0.14544628852760022
ACH-000397,0.06545758640071471
ACH-000401,-0.01317354204052602
ACH-000402,-0.02516768879543155
ACH-000403,0.011515466488690873
ACH-000404,-0.16870013151727128
ACH-000406,0.0502815911227054
ACH-000407,0.10058964752346818
ACH-000408,0.09037518028818807
ACH-000410,0.0131078996931342
ACH-000411,0.12141444833974348
ACH-000414,0.11230129238943508
ACH-000415,0.13411650530592034
ACH-000416,-0.03294020638720753
ACH-000420,0.10381950526615
ACH-000421,0.034006491263759694
ACH-000424,0.10151120433543133
ACH-000425,-0.010358152730773564
ACH-000426,0.013259424308426205
ACH-000427,0.07727664112583732
ACH-000433,0.08187683490895681
ACH-000435,-0.0295906136134976
ACH-000436,0.04388673057419405
ACH-000444,0.033446689545306434
ACH-000445,0.10890441989735064
ACH-000448,0.07038647653506339
ACH-000450,-0.05011952044187516
ACH-000452,-0.01600053053463786
ACH-000454,0.14870137556607818
ACH-000458,0.04763393915343071
ACH-000459,-0.057057590865005385
ACH-000460,0.12831743614767904
ACH-000461,-0.08011156695327137
ACH-000463,0.013032523490727269
ACH-000464,0.03987386890195229
ACH-000466,0.14592534503828716
ACH-000467,0.06087186090020954
ACH-000468,-0.0537508241533251
ACH-000469,0.038617597008240565
ACH-000470,0.1377011526235824
ACH-000471,0.06256692161273038
ACH-000472,0.07278628119465858
ACH-000473,0.09135288975849648
ACH-000475,-0.028189781867853068
ACH-000476,-0.026940481739861136
ACH-000477,0.15097905646074858
ACH-000479,-0.13054610295706665
ACH-000480,-0.04311382532984802
ACH-000481,-0.017200482011994686
ACH-000483,0.1791883950334395
ACH-000484,0.06666812151094377
ACH-000485,-0.01991741885373174
ACH-000486,0.021326450699797682
ACH-000487,-0.060606659206092775
ACH-000488,0.07740980277161699
ACH-000490,0.01791445414484076
ACH-000491,0.003328217453781576
ACH-000495,0.21792664096495515
ACH-000496,0.05656266283188058
ACH-000499,-0.13434403514091048
ACH-000500,-0.04266703533601639
ACH-000502,0.11872050650172986
ACH-000503,0.10524819124009653
ACH-000505,0.06296988059806666
ACH-000507,0.020917818528488258
ACH-000510,-0.10822519004889417
ACH-000511,-0.04180964268215486
ACH-000512,0.1123831287038737
ACH-000516,0.004946116783164761
ACH-000517,0.04064601949794177
ACH-000518,0.05536876924844878
ACH-000520,0.028774891578521342
ACH-000521,0.18058466645564572
ACH-000522,-0.02160020865311257
ACH-000524,0.0030038316584880664
ACH-000527,-0.011986526682943038
ACH-000528,0.052633627143712385
ACH-000537,0.1816761293635304
ACH-000541,0.14375470039709265
ACH-000542,-0.045415587205736484
ACH-000544,0.01976129989228257
ACH-000545,0.09131497618760516
ACH-000547,-0.3562160799145772
ACH-000548,0.015709532620039164
ACH-000549,0.09186854617812876
ACH-000550,0.08413525411989492
ACH-000552,-0.04149449669497976
ACH-000556,0.0772259650962411
ACH-000557,0.053161933686598564
ACH-000569,0.09615477870819103
ACH-000570,0.009155578843213507
ACH-000571,0.004116239056596622
ACH-000573,0.005222531699239453
ACH-000576,-0.005684488675464543
ACH-000579,0.0936709079775346
ACH-000580,0.0538920656271081
ACH-000584,-0.019607524264298525
ACH-000585,0.06794382226924528
ACH-000588,0.1394212885649498
ACH-000589,0.03805845564145355
ACH-000591,-0.09505502320725147
ACH-000593,0.09104923986115718
ACH-000600,0.06745398035096126
ACH-000601,-0.013473584785296536
ACH-000605,0.0715508656862105
ACH-000606,0.13454487776393015
ACH-000608,0.044296391714004776
ACH-000614,0.1302050040171824
ACH-000616,0.02768856885740529
ACH-000618,-0.055809809932446525
ACH-000619,0.12174933332222593
ACH-000620,0.008027583535283439
ACH-000621,0.06638542019310116
ACH-000622,0.09794551796617808
ACH-000623,-0.009197126417706066
ACH-000624,0.05014097073790275
ACH-000627,0.036332232773669364
ACH-000630,0.06408735495109481
ACH-000631,-0.13341062181317132
ACH-000632,0.1794138328348806
ACH-000633,0.07885739146399241
ACH-000637,0.10176928242061237
ACH-000638,-0.08489364323094467
ACH-000646,-0.03749370441851629
ACH-000647,-0.0012785523038641488
ACH-000648,0.02029192561220064
ACH-000649,0.021627630972852956
ACH-000651,0.03142637443885723
ACH-000652,-0.06984681914629877
ACH-000653,-0.03127613164284481
ACH-000657,0.024608960993977042
ACH-000658,0.10973120038719512
ACH-000661,0.013178041697954598
ACH-000662,0.19259154158223235
ACH-000663,0.0032211708464300326
ACH-000665,0.06826139226543262
ACH-000671,0.04693528245457968
ACH-000672,0.0592566931415735
ACH-000673,-0.03816185241192546
ACH-000676,0.018119671735766237
ACH-000677,0.05000166695687933
ACH-000681,0.12054405505080093
ACH-000683,0.044084664932720535
ACH-000684,0.07668748057354452
ACH-000688,0.02445121129364765
ACH-000693,0.06939835630490146
ACH-000694,0.0766376105603319
ACH-000695,0.13434948218820314
ACH-000696,0.04124987826724167
ACH-000697,-0.006225630887110989
ACH-000699,0.022510998232949983
ACH-000701,-0.10030429110472702
ACH-000706,0.11968166245293793
ACH-000711,-0.041807902458592214
ACH-000713,0.1948614541469034
ACH-000714,0.06617603267855535
ACH-000718,0.1295087443476855
ACH-000720,-0.008075363487304242
ACH-000721,0.11613055707626818
ACH-000724,0.04204780976800242
ACH-000725,0.10920250390199968
ACH-000732,-0.0013402926994729243
ACH-000734,0.08323685070372319
ACH-000735,0.04273157406147365
ACH-000736,0.08603473874118807
ACH-000738,-0.002913587957742541
ACH-000746,-0.02629160262366307
ACH-000747,-0.003942862445645561
ACH-000748,0.06072505269252613
ACH-000753,0.07807819404318593
ACH-000756,-0.027797366152564226
ACH-000757,-0.03506583282247088
ACH-000758,0.10863263958323062
ACH-000760,0.08039460776564876
ACH-000762,0.203456531505396
ACH-000763,0.031495162933793716
ACH-000764,0.04079175802359227
ACH-000765,-0.002698169903303577
ACH-000766,-0.009658322090843592
ACH-000767,-0.062245726958067175
ACH-000768,0.14277536122458429
ACH-000769,2.856439738610241e-05
ACH-000770,0.0562663923815547
ACH-000771,0.016635312980665284
ACH-000773,0.015425433014212085
ACH-000776,-0.10256547402251584
ACH-000777,0.029556444935351086
ACH-000778,0.15839683232243446
ACH-000781,0.05446901479262218
ACH-000782,0.11751507434669856
ACH-000783,0.10101200026060324
ACH-000784,0.03777505244746639
ACH-000785,0.0127293082898936
ACH-000787,0.0005317743113842231
ACH-000788,0.05491440099700522
ACH-000791,-0.0010158545179427935
ACH-000792,0.024629954931770854
ACH-000794,0.0321808653675554
ACH-000796,-0.025127390639133714
ACH-000798,0.1395703434401683
ACH-000799,0.024059913196614
ACH-000800,-0.002813220515758602
ACH-000802,0.032292299604934106
ACH-000804,0.016083225236871206
ACH-000805,0.13526134519827795
ACH-000809,0.0361689470049654
ACH-000810,0.3543291100075417
ACH-000811,-0.0005502063663891403
ACH-000817,-0.01382282730146077
ACH-000819,0.048649568645869785
ACH-000820,-0.030594110660190764
ACH-000821,-0.08495978057624773
ACH-000822,0.08832578707234641
ACH-000823,0.02558436209949945
ACH-000824,-0.06887787147752703
ACH-000827,0.0340267211598228
ACH-000829,-0.09380130117736127
ACH-000831,0.10411691691410728
ACH-000832,0.04399816758604616
ACH-000833,0.00014051130931673654
ACH-000834,0.10251467689645363
ACH-000835,0.03973067424862052
ACH-000836,0.05342285192625945
ACH-000837,0.10837797904933308
ACH-000838,-0.060328630602048613
ACH-000839,0.11575375107844035
ACH-000840,0.08945733651514493
ACH-000841,0.1164742654103156
ACH-000843,0.0763432769064323
ACH-000846,0.10636891867542188
ACH-000847,0.1533412630325514
ACH-000848,-0.07531646711356671
ACH-000849,0.05032613218475755
ACH-000851,-0.06702499233356765
ACH-000855,-0.1398935758364307
ACH-000856,-0.05220528385651818
ACH-000858,0.09031846876705037
ACH-000859,-0.024598680917274417
ACH-000861,0.09258552225661704
ACH-000862,0.126404453726774
ACH-000865,0.0921845867764324
ACH-000866,0.10764103752840838
ACH-000867,0.048803494687554544
ACH-000869,0.10676304701155644
ACH-000872,-0.016845057386046306
ACH-000873,0.15751706670278884
ACH-000876,0.03655550735963947
ACH-000878,-0.009575986775332888
ACH-000880,0.06304503254795082
ACH-000881,0.03094218149359728
ACH-000882,-0.09449878142341052
ACH-000884,0.12319307458234265
ACH-000885,-0.004472016110907309
ACH-000887,-0.06018552088095525
ACH-000889,0.09953734879287836
ACH-000896,-0.02087850753722402
ACH-000898,0.05373593727547494
ACH-000900,0.06252682986081265
ACH-000901,0.020286458336309668
ACH-000905,-0.03128000235396431
ACH-000906,-0.1534630976254817
ACH-000907,0.14005069809242793
ACH-000910,0.064065349419447
ACH-000911,0.12351460633130205
ACH-000912,0.13767017432123682
ACH-000913,0.07691076673056503
