,FUT6 (2528)
ACH-000004,0.02030949741735292
ACH-000005,-0.10560616429835644
ACH-000007,-0.16820057568531765
ACH-000009,-0.12642766379297848
ACH-000011,-0.030893454924936906
ACH-000012,-0.17182549823452972
ACH-000013,-0.13069686235550526
ACH-000014,0.012665087706078779
ACH-000015,-0.09124064172546313
ACH-000017,-0.005452186616747936
ACH-000018,0.0006878356427988365
ACH-000019,-0.056189771844141784
ACH-000021,-0.16505191761915594
ACH-000022,-0.0215088465646495
ACH-000025,-0.05371510447728639
ACH-000028,-0.2415570892259961
ACH-000030,-0.16163351693567965
ACH-000035,-0.003954082904237999
ACH-000036,-0.1698932153664579
ACH-000037,0.004807762952348477
ACH-000039,-0.2404977250605849
ACH-000040,-0.1549148063867175
ACH-000041,-0.22468181845900487
ACH-000042,-0.0187210891076088
ACH-000045,-0.22619859331520026
ACH-000047,-0.12968071549076535
ACH-000052,-0.4694981620718405
ACH-000053,-0.2007382476911344
ACH-000054,-0.16440229046627308
ACH-000055,-0.2892951569285875
ACH-000060,-0.10405012001595022
ACH-000067,-0.08289172797839464
ACH-000070,-0.0527010055285462
ACH-000075,0.15754594165574184
ACH-000078,-0.1940961024642176
ACH-000082,-0.12308587181142355
ACH-000085,-0.00861584449707942
ACH-000086,-0.13497242077571964
ACH-000087,-0.2200974306525025
ACH-000092,-0.0438445116802301
ACH-000095,-0.2980227266755959
ACH-000097,-0.03840320290927445
ACH-000098,-0.10001891641518754
ACH-000099,-0.12841976487312987
ACH-000108,-0.12473095590793627
ACH-000113,-0.121317178997166
ACH-000116,-0.06849088312771152
ACH-000118,-0.0482581527714083
ACH-000120,-0.1974377430877038
ACH-000123,-0.17654072146901292
ACH-000127,-0.18048336510951246
ACH-000128,-0.2813192314056244
ACH-000132,-0.1193409829340125
ACH-000133,-0.02863801230472905
ACH-000137,-0.19859025867689747
ACH-000138,-0.2096763776318229
ACH-000142,-0.06855390724228068
ACH-000143,-0.20599605042928684
ACH-000146,-0.15580363558843158
ACH-000148,0.02023802166560868
ACH-000150,-0.03746365347754309
ACH-000152,-0.09667244784999923
ACH-000153,0.0749959746984098
ACH-000159,-0.09657138667401396
ACH-000160,0.08424541321493198
ACH-000163,0.07135204099517642
ACH-000167,0.050493906197908035
ACH-000168,-0.3161128047128869
ACH-000169,0.08247871070746841
ACH-000178,-0.11976175941453712
ACH-000183,-0.11273710362108105
ACH-000188,-0.16376610019560134
ACH-000189,-0.04444455752012812
ACH-000190,-0.0582156444700429
ACH-000198,-0.1727263078561478
ACH-000203,0.08792833904145526
ACH-000204,-0.15411331106453285
ACH-000206,-0.0069287391148372965
ACH-000207,-0.12225699715938505
ACH-000208,-0.13866341773926827
ACH-000210,0.18659768088275785
ACH-000211,-0.16875045760193827
ACH-000215,-0.0923396353286629
ACH-000221,-0.2448331213964685
ACH-000222,-0.08585818773110859
ACH-000223,-0.1472472657907463
ACH-000226,-0.040618526208108734
ACH-000227,-0.09921670490891496
ACH-000228,-0.05227924599039038
ACH-000231,-0.11471551771691688
ACH-000232,-0.04567866327867219
ACH-000233,-0.1492411810930513
ACH-000234,-0.1554522697468553
ACH-000235,-0.1786500005244408
ACH-000237,-0.007815751575084885
ACH-000238,0.10621832651027747
ACH-000242,-0.0029609832570098005
ACH-000243,-0.23232469812837445
ACH-000244,-0.2707561105779703
ACH-000246,-0.1423758767423444
ACH-000248,-0.2782677485788016
ACH-000250,-0.087719080459498
ACH-000251,-0.37865799497992014
ACH-000252,-0.04256604138898285
ACH-000253,-0.1601541789235349
ACH-000255,-0.0223260401156694
ACH-000256,-0.026834481373320482
ACH-000257,0.042895816968368174
ACH-000258,-0.11046259892021304
ACH-000259,-0.041174168874977865
ACH-000260,-0.15419619364196355
ACH-000261,-0.12982322817449535
ACH-000262,-0.24748413537582675
ACH-000263,-0.060791221024581524
ACH-000264,-0.11075488246272268
ACH-000265,0.013498826690760756
ACH-000266,-0.04196580491202175
ACH-000272,-0.01720781690196161
ACH-000274,-0.14064443163666687
ACH-000277,-0.04384248210523342
ACH-000278,0.018935259718774085
ACH-000279,-0.09173194148107447
ACH-000280,-0.13850018255179372
ACH-000281,-0.1811705388048954
ACH-000288,0.03906681225705436
ACH-000291,-0.13380714829524296
ACH-000293,-0.21074354857101704
ACH-000294,-0.1382336436894599
ACH-000295,0.002741039266634513
ACH-000296,-0.1053462911288532
ACH-000302,-0.2822428329763175
ACH-000304,-0.11959770483906995
ACH-000307,-0.19751654012280773
ACH-000308,-0.06284131873104708
ACH-000310,-0.3674417977046297
ACH-000311,-0.048559614956048235
ACH-000312,-0.16960668978727936
ACH-000315,-0.20110973649967195
ACH-000316,-0.02973202377968007
ACH-000317,0.1413214696237964
ACH-000318,-0.061619472848062996
ACH-000319,-0.18765241208422967
ACH-000320,0.06953532648936504
ACH-000322,0.2382581334472806
ACH-000323,-0.0658438939170454
ACH-000324,-0.06747508106187566
ACH-000329,-0.07887645493276252
ACH-000330,-0.15412680308767535
ACH-000331,-0.06468196497605458
ACH-000332,-0.03920897453622897
ACH-000334,-0.2499348382876315
ACH-000335,-0.18867413505713
ACH-000336,0.16892384355368262
ACH-000337,-0.22377895786230875
ACH-000338,-0.1915500930525158
ACH-000339,-0.22649342988803756
ACH-000341,-0.3313862204280421
ACH-000348,-0.10267661968429748
ACH-000350,-0.06507698195237106
ACH-000352,0.04289471841138305
ACH-000356,0.011799683425773687
ACH-000361,-0.28395960132116543
ACH-000362,-0.2189619259154312
ACH-000363,-0.1636656124415151
ACH-000364,-0.3909448058971605
ACH-000365,-0.1241192868238867
ACH-000366,-0.014090330155772568
ACH-000368,-0.11997511828405892
ACH-000374,0.043672587602945116
ACH-000375,-0.03754439690393828
ACH-000376,-0.11054667506243906
ACH-000381,0.06950297316083327
ACH-000383,-0.10415231995778143
ACH-000387,-0.057541538446685185
ACH-000389,-0.06560023618857247
ACH-000390,-0.07930745581479931
ACH-000393,-0.2022843302114873
ACH-000395,0.11262713197258616
ACH-000396,-0.03270421447092848
ACH-000397,-0.032504716988143605
ACH-000401,-0.1808215197708258
ACH-000402,-0.18457034046406592
ACH-000403,-0.0563790851745638
ACH-000404,0.14614424266629708
ACH-000406,-0.10073900883079252
ACH-000407,-0.11712357832926147
ACH-000408,-0.07652958997543644
ACH-000410,-0.2250278981156925
ACH-000411,0.05433561119844905
ACH-000414,-0.08595808456383272
ACH-000415,-0.018365818742210827
ACH-000416,-0.12571531004715275
ACH-000420,-0.1825462766810796
ACH-000421,-0.03974276067802913
ACH-000424,0.13409270043057506
ACH-000425,-0.05149961423026565
ACH-000426,-0.18820565510993872
ACH-000427,-0.06322172740757656
ACH-000433,-0.21725296269905076
ACH-000435,-0.10206112698201524
ACH-000436,-0.07935765846306579
ACH-000444,-0.07642296377341436
ACH-000445,-0.4885915251467256
ACH-000448,-0.16258238400304628
ACH-000450,-0.21137308748274103
ACH-000452,-0.1651119784407067
ACH-000454,0.0262096100866918
ACH-000458,-0.12093629998380255
ACH-000459,-0.20058088374650104
ACH-000460,-0.120301847139816
ACH-000461,-0.014284932578146716
ACH-000463,-0.17004061398846593
ACH-000464,0.0616767191826749
ACH-000466,-0.11169964404741492
ACH-000467,-0.10682077791282812
ACH-000468,-0.1531103262381258
ACH-000469,-0.1629257842225714
ACH-000470,0.0541706887183151
ACH-000471,-0.11100118743149227
ACH-000472,-0.09319094885984357
ACH-000473,-0.038593172349058916
ACH-000475,-0.07151038630763712
ACH-000476,-0.1027678256894933
ACH-000477,0.08935496432814126
ACH-000479,-0.2763114978718799
ACH-000480,-0.1590955207738992
ACH-000481,-0.06676732444166758
ACH-000483,-0.06010017124025974
ACH-000484,0.024523549520580286
ACH-000485,0.1826407562720937
ACH-000486,-0.0023626630766965377
ACH-000487,-0.10168476100692417
ACH-000488,-0.21433476955737327
ACH-000490,-0.09941915315770096
ACH-000491,-0.14070413574843424
ACH-000495,-0.07932944398380293
ACH-000496,-0.02153451864170847
ACH-000499,-0.006065918554863739
ACH-000500,-0.3793866028209261
ACH-000502,-0.12198269564043995
ACH-000503,0.3832467789349977
ACH-000505,-0.0775628601230962
ACH-000507,0.035843367016459744
ACH-000510,-0.07185432490624298
ACH-000511,-0.07446433604837588
ACH-000512,-0.1485982129467869
ACH-000516,-0.012847349044677912
ACH-000517,-0.19065650796339007
ACH-000518,0.029395068731398005
ACH-000520,-0.022947856854570105
ACH-000521,-0.042478349744994114
ACH-000522,-0.1239721812328531
ACH-000524,-0.22197370135223204
ACH-000527,-0.15945707629403705
ACH-000528,-0.07103921984917938
ACH-000537,0.03286352679032449
ACH-000541,0.09877379535127268
ACH-000542,-0.03751983380557398
ACH-000544,-0.17570912999201346
ACH-000545,-0.16074308190324182
ACH-000547,-0.1933541465971516
ACH-000548,-0.0615676440431014
ACH-000549,-0.07932270040332562
ACH-000550,-0.07342145801618656
ACH-000552,0.10116132549079608
ACH-000556,-0.281388243488692
ACH-000557,-0.11609889401438835
ACH-000569,0.10013256932117652
ACH-000570,0.01367839807556107
ACH-000571,-0.09624913869214748
ACH-000573,-0.004059216296983725
ACH-000576,-0.08695162726924525
ACH-000579,-0.17052221660188313
ACH-000580,-0.03734291919029304
ACH-000584,-0.16132103313074606
ACH-000585,-0.17188545488528786
ACH-000588,-0.1831841495154016
ACH-000589,-0.07436871632203143
ACH-000591,-0.17157394902204154
ACH-000593,-0.08936856213849399
ACH-000600,-0.194142116525088
ACH-000601,-0.16578990549929046
ACH-000605,-0.1081609797786703
ACH-000606,-0.052971252692949215
ACH-000608,-0.07062571297412845
ACH-000614,-0.09722134644808994
ACH-000616,0.08816536279846195
ACH-000618,-0.12850214316180691
ACH-000619,-0.03110171058311658
ACH-000620,-0.0944266279796729
ACH-000621,-0.1281934272921267
ACH-000622,-0.056993152678458635
ACH-000623,-0.17453893017973746
ACH-000624,-0.1470943960328572
ACH-000627,-0.028359184845765818
ACH-000630,-0.01733691485293701
ACH-000631,0.014245169271507171
ACH-000632,-0.1334335877979137
ACH-000633,-0.3760420842653697
ACH-000637,-0.2896941030679481
ACH-000638,-0.062312373880791735
