,MCM3AP (8888)
ACH-000231,-0.8553730891953694
ACH-000232,-0.7174574236018941
ACH-000233,-0.7008707410755978
ACH-000234,-0.7650276924097523
ACH-000235,-0.8675273307518095
ACH-000237,-0.9172307872193748
ACH-000238,-0.8293418743297333
ACH-000242,-0.9482212521894644
ACH-000243,-0.7074733732731602
ACH-000244,-0.6943004305976909
ACH-000246,-0.6283350009775863
ACH-000248,-0.9342587604294064
ACH-000250,-0.8118267215354898
ACH-000251,-0.6663776582289636
ACH-000252,-0.7205535541950315
ACH-000253,-0.8727475163961389
ACH-000255,-0.5964339715553312
ACH-000256,-0.5681059684042477
ACH-000257,-0.6882064748017463
ACH-000258,-0.9869371930661948
ACH-000259,-0.7125491997122193
ACH-000260,-0.8735978554396292
ACH-000261,-0.8436553321317406
ACH-000262,-0.6062379642866877
ACH-000263,-0.8037237885514762
ACH-000264,-0.9709152913416756
ACH-000265,-0.6119285595940253
ACH-000266,-0.9220942322116591
ACH-000272,-0.6300100071167274
ACH-000274,-0.7391552004459088
ACH-000277,-0.7929442424544115
ACH-000278,-0.967459809572808
ACH-000279,-0.6471944689068841
ACH-000280,-0.5881109930899411
ACH-000281,-0.7968298435940677
ACH-000288,-0.4897788484233623
ACH-000291,-0.7939433909744695
ACH-000293,-0.7506524768887333
ACH-000294,-0.8766888289355708
ACH-000295,-0.9483517741901514
ACH-000296,-0.8647307032680598
ACH-000302,-0.881745918209672
ACH-000304,-0.7895825255960429
ACH-000307,-0.8064365566463098
ACH-000308,-0.7808757490649212
ACH-000310,-0.7791333621186877
ACH-000311,-0.6340050507119482
ACH-000312,-0.8851002164984462
ACH-000315,-0.7850727869020517
ACH-000316,-0.5718886969470885
ACH-000317,-0.5327042158076537
ACH-000318,-0.904376705385144
ACH-000319,-0.7450391842363292
ACH-000320,-0.6747692032259853
ACH-000322,-0.9183070678532144
ACH-000323,-0.5016027871243364
ACH-000324,-0.8384606559646728
ACH-000329,-0.7493555404517673
ACH-000330,-0.9391109518954966
ACH-000331,-0.8575962595604913
ACH-000332,-0.6873356353501268
ACH-000334,-0.43210217514488775
ACH-000335,-0.509501375167408
ACH-000336,-0.8100675292411608
ACH-000337,-0.8932733139716714
ACH-000338,-0.7607539661975566
ACH-000339,-0.8463792400018638
ACH-000341,-0.8462354036152842
ACH-000348,-0.8138331209779969
ACH-000350,-0.8945980188222392
ACH-000352,-0.7567328107769367
ACH-000356,-0.8831593090096157
ACH-000361,-0.5416886063981885
ACH-000362,-0.8344686495525735
ACH-000363,-0.6648218024155556
ACH-000364,-0.6905586428355961
ACH-000365,-0.6744562218158122
ACH-000366,-0.8065587140950075
ACH-000368,-0.6532878604786658
ACH-000374,-0.8078651636981796
ACH-000375,-0.8905128938234383
ACH-000376,-0.6767316435994029
ACH-000381,-1.1123314809114413
ACH-000383,-0.827607746683045
ACH-000387,-0.8447793001909416
ACH-000389,-0.5674160944845467
ACH-000390,-0.84645373483796
ACH-000393,-0.7860473022762665
ACH-000395,-0.8022797625565697
ACH-000396,-0.6583348962640103
ACH-000397,-0.8561636680883222
ACH-000401,-0.8954686304020213
ACH-000402,-0.6463208351538229
ACH-000403,-1.006859771726765
ACH-000404,-0.5943212496231397
ACH-000406,-0.9133167594170852
ACH-000407,-0.6802235644495092
ACH-000408,-0.4740420355039984
ACH-000410,-0.6672616516898815
ACH-000411,-0.6080557016584598
ACH-000414,-0.5543634222623992
ACH-000415,-0.9267412577568216
ACH-000416,-0.626708752448443
ACH-000420,-1.010242004964936
ACH-000421,-0.9221535781325402
ACH-000424,-0.6999230331642382
ACH-000425,-0.6166421638475111
ACH-000426,-0.6326752820029607
ACH-000427,-0.8328141586974936
ACH-000433,-0.6539290364462239
ACH-000435,-1.1715352595988255
ACH-000436,-0.7441711448084247
ACH-000444,-0.8865283133126857
ACH-000445,-0.41627628708434905
ACH-000448,-0.6646542518562746
ACH-000450,-0.5696508039841486
ACH-000452,-0.8634570056162634
ACH-000454,-0.5641531141510312
ACH-000458,-0.784050452660271
ACH-000459,-0.9903036803694696
ACH-000460,-0.7035648165015915
ACH-000461,-1.0153280789100003
ACH-000463,-0.8559237865460352
ACH-000464,-0.8964797299959653
ACH-000466,-0.5607994898619146
ACH-000467,-0.7929775975374737
ACH-000468,-0.6859610646917219
ACH-000469,-0.7477816961566195
ACH-000470,-0.8069081835500254
ACH-000471,-0.7971809107210934
ACH-000472,-0.7910595135573586
ACH-000473,-0.7026897178589923
ACH-000475,-0.7559805113835033
ACH-000476,-0.8284453226604678
ACH-000477,-0.3641187041529445
ACH-000479,-0.8832348294171312
ACH-000480,-0.638517301166866
ACH-000481,-0.98369059588495
ACH-000483,-0.8229604581745208
ACH-000484,-1.0763981368719198
ACH-000485,-0.7906624592749606
ACH-000486,-0.6328572539837959
ACH-000487,-0.5437770565692002
ACH-000488,-0.6998099281370326
ACH-000490,-0.8417254169770169
ACH-000491,-1.0267731482804812
ACH-000495,-0.7870354078339029
ACH-000496,-0.8376910427582105
ACH-000499,-0.7436287274803869
ACH-000500,-0.8660144993515363
ACH-000502,-0.8932772199225986
ACH-000503,-0.7441455953259921
ACH-000505,-0.7393962322808871
ACH-000507,-0.9241379466274544
ACH-000510,-0.4535870915061859
ACH-000511,-0.9428917004012922
ACH-000512,-0.8409749467291009
ACH-000516,-0.8525677250481665
ACH-000517,-0.7927063799114207
ACH-000518,-0.7480867153910664
ACH-000520,-0.8562732260004621
ACH-000521,-0.9052135625165129
ACH-000522,-0.9104280901313472
ACH-000524,-0.6337647903228445
ACH-000527,-0.8404694941034374
ACH-000528,-0.8106516432466179
ACH-000537,-0.9914284404634136
ACH-000541,-0.7549930507823481
ACH-000542,-0.6281139255075215
ACH-000544,-0.7725595738420306
ACH-000545,-0.7716634262528017
ACH-000547,-0.6007038467140187
ACH-000548,-0.8618793554518009
ACH-000549,-0.7912314458743938
ACH-000550,-0.7615852467680596
ACH-000552,-0.9023241025487088
ACH-000556,-0.676994425115333
ACH-000557,-0.8734098293444971
ACH-000569,-0.9462684963630068
ACH-000570,-0.7769843247387653
ACH-000571,-0.7681426469770978
ACH-000573,-0.9635193013508612
ACH-000576,-0.6652185973539705
ACH-000579,-0.5531251010796713
ACH-000580,-0.5817527215903234
ACH-000584,-0.7085061943357968
ACH-000585,-0.8134559735004286
ACH-000588,-0.6591328640234634
ACH-000589,-0.9742583108524088
ACH-000591,-0.5468477367717742
ACH-000593,-0.6081528224475121
ACH-000600,-0.583109392574472
ACH-000601,-0.7246084439058992
ACH-000605,-0.8647160087911511
ACH-000606,-0.8999345211533698
ACH-000608,-0.5417183225708742
ACH-000614,-0.4656150229370016
ACH-000616,-0.7866707861530409
ACH-000618,-0.8682963536014341
ACH-000619,-0.8814313455338522
ACH-000620,-0.8747772205154579
ACH-000621,-0.6504313986238166
ACH-000622,-0.8829895814376021
ACH-000623,-0.6295633938670774
ACH-000624,-0.8450371268194166
ACH-000627,-0.5365831222815737
ACH-000630,-0.7797702542560679
ACH-000631,-0.7689299734855264
ACH-000632,-0.9598990521611211
ACH-000633,-0.6053362524507603
ACH-000637,-1.2813825788135256
ACH-000638,-0.6607184925482708
ACH-000646,-0.7262360264139256
ACH-000647,-0.8572172924016079
ACH-000648,-0.8733845798743448
ACH-000649,-0.553112582389404
ACH-000651,-0.7619640293138822
ACH-000652,-0.9851629725822316
ACH-000653,-0.657790851101164
ACH-000657,-0.7116057759902865
ACH-000658,-0.8134285906529298
ACH-000661,-0.6539574593414934
ACH-000662,-0.6574998948780162
ACH-000663,-0.537329940957896
ACH-000665,-0.6958836424392119
ACH-000671,-0.8771118419873174
ACH-000672,-0.7095758193467951
ACH-000673,-0.7148878754774987
ACH-000676,-0.846048297639262
ACH-000677,-0.5984943566337392
ACH-000681,-0.7087991689180781
ACH-000683,-0.7735443266032199
ACH-000684,-0.8402514086692884
ACH-000688,-1.1177570662319716
ACH-000693,-0.8157783472604723
ACH-000694,-0.7397692336032418
ACH-000695,-0.7820790829536305
ACH-000696,-0.7946051347189599
ACH-000697,-0.7188316316531516
ACH-000699,-0.6226689575628619
ACH-000701,-0.66646580164015
ACH-000706,-0.8555216350897009
ACH-000711,-0.727965194412898
ACH-000713,-0.5717034816873093
ACH-000714,-0.6356724219115343
ACH-000718,-0.8380055786761043
ACH-000720,-0.9396780682902716
ACH-000721,-0.6939197814321998
ACH-000724,-0.7969628975251267
ACH-000725,-0.6005239262646982
ACH-000732,-0.8083273778660484
ACH-000734,-0.7591143948270473
ACH-000735,-0.8460092495377374
ACH-000736,-0.7492688626247372
ACH-000738,-0.8392132552800524
ACH-000746,-0.6943532125237853
ACH-000747,-0.7935579640687448
ACH-000748,-0.5967385486913972
ACH-000753,-0.6947319451762112
ACH-000756,-0.591676010612144
ACH-000757,-0.722489870666119
ACH-000758,-0.8247551518405859
ACH-000760,-0.6837905289617455
ACH-000762,-0.8245543406427001
ACH-000763,-0.3901825432034531
ACH-000764,-0.7483762566327372
ACH-000765,-0.5674096863520065
ACH-000766,-0.7692110985352603
ACH-000767,-0.8199049543194931
ACH-000768,-0.7354088341414273
ACH-000769,-0.6714351377357818
ACH-000770,-0.9144554450792116
ACH-000771,-0.6777627858382503
ACH-000773,-0.8195191746442638
ACH-000776,-0.7333976659527497
ACH-000777,-0.5728279997515151
ACH-000778,-0.7221456471710445
ACH-000781,-0.6439551284786837
ACH-000782,-0.6590866617178669
ACH-000783,-1.063180039239685
ACH-000784,-0.6146744866146302
ACH-000785,-1.2058044485821509
ACH-000787,-0.8162171800915465
ACH-000788,-0.7660199507891898
ACH-000791,-0.7501764260127062
ACH-000792,-0.6752851948974168
ACH-000794,-0.7293460537526208
ACH-000796,-0.8647119523923771
ACH-000798,-0.7066830944010928
ACH-000799,-0.7411984055860372
ACH-000800,-0.7366153316603316
ACH-000802,-0.8538423359158233
ACH-000804,-0.6954855156651544
ACH-000805,-0.7687597984159185
ACH-000809,-0.7060082796944827
ACH-000810,-0.6501544602250839
ACH-000811,-0.8134586142944067
ACH-000817,-0.4993757189121837
ACH-000819,-0.7287389763662026
ACH-000820,-0.9509205646933122
ACH-000821,-0.7049847149526423
ACH-000822,-0.9205497762473894
ACH-000823,-0.6572367922227991
ACH-000824,-0.7591123328068302
ACH-000827,-0.8006194335003144
ACH-000829,-0.8508340315856401
ACH-000831,-0.7155427959674291
ACH-000832,-0.6119488588040327
ACH-000833,-0.471670096523229
ACH-000834,-0.812048971404991
ACH-000835,-0.8242953200016099
ACH-000836,-0.9016969779023892
ACH-000837,-0.7248576753391031
ACH-000838,-0.7563124036523411
ACH-000839,-0.9703740664486948
ACH-000840,-0.7790326999323095
ACH-000841,-0.7109325174287227
ACH-000843,-0.7271168920291367
ACH-000846,-0.8518416394802895
ACH-000847,-0.8094638171179777
ACH-000848,-0.6680797394298471
ACH-000849,-0.7123571117432135
ACH-000851,-0.8570024929063457
ACH-000855,-0.7051747726685649
ACH-000856,-0.7717179483919869
ACH-000858,-0.881737347150981
ACH-000859,-0.9280006948208196
ACH-000861,-0.5408110610668241
ACH-000862,-0.7541985689509465
ACH-000865,-0.6201063354223704
ACH-000866,-0.7335384817548198
ACH-000867,-0.7226557369024171
ACH-000869,-0.942868583390994
ACH-000872,-0.5818214732810225
ACH-000873,-0.7930955596192923
ACH-000876,-0.9060904392418472
ACH-000878,-0.6433978122909384
ACH-000880,-0.9901044353990276
ACH-000881,-0.5544608937587089
ACH-000882,-0.7992247074937848
ACH-000884,-0.7106121131300387
ACH-000885,-0.7889491282431691
ACH-000887,-0.8105970227184456
ACH-000889,-0.8668358499018505
ACH-000896,-0.7080003711326769
ACH-000898,-0.6681858142035144
ACH-000900,-0.6637653464648703
ACH-000901,-0.6326111809100101
ACH-000905,-0.7355895967532505
ACH-000906,-0.6350881648104577
ACH-000907,-0.8468562817196603
ACH-000910,-0.7229372495758273
ACH-000911,-0.6635753353262863
ACH-000912,-0.7466539046308326
ACH-000913,-0.8350461519767309
ACH-000915,-0.5644633169275598
ACH-000916,-1.0536016548342977
ACH-000917,-0.9103349452704664
ACH-000920,-0.6039236654173925
ACH-000921,-0.9631307170560076
ACH-000924,-0.7565192856836129
ACH-000926,-0.8517800155133968
ACH-000928,-0.8249503073890981
ACH-000929,-0.9364067786898976
ACH-000932,-0.8855952658405989
ACH-000935,-0.6118005161557358
ACH-000936,-0.7683956382631961
ACH-000937,-0.6636445940237179
ACH-000938,-0.7200045896396631
ACH-000939,-1.1364246179167732
ACH-000941,-0.6688610475193758
ACH-000943,-0.7458523706048708
ACH-000946,-0.7384116144149101
ACH-000947,-0.7392682038476663
ACH-000948,-0.9256467313289276
ACH-000950,-0.6507179918366718
ACH-000953,-0.7587270336054192
ACH-000954,-0.7576169551660162
ACH-000957,-0.5667367071071729
ACH-000958,-0.5979332165383275
ACH-000960,-0.6518306294321202
ACH-000963,-1.048798800696264
ACH-000968,-0.8297270963915296
ACH-000969,-0.9140585646988264
ACH-000972,-0.8124962918802993
ACH-000973,-0.8569628919782989
ACH-000974,-0.6820966428320652
ACH-000978,-0.6292125445402602
ACH-000984,-0.9079688774361888
ACH-000986,-0.7639028623451265
ACH-000988,-0.7508440232867105
ACH-000993,-0.8490542288359604
ACH-000994,-0.7300122999129771
ACH-000996,-0.9125521657824316
ACH-001001,-0.7916826701284417
ACH-001020,-0.9173789850699828
ACH-001028,-0.6152544001515594
ACH-001031,-0.7342507066635564
ACH-001038,-0.7999607766717554
ACH-001048,-0.8262735459601525
ACH-001050,-0.680456908313188
ACH-001053,-0.6460252178939756
ACH-001054,-0.7470736647844795
ACH-001061,-0.6038488007265501
ACH-001067,-0.7815178392145715
ACH-001075,-0.7766542529569681
ACH-001096,-0.9288890376765596
ACH-001111,-0.7406085456753191
ACH-001119,-0.6099275731571938
ACH-001128,-1.0958935532978653
ACH-001134,-1.0205394039039886
ACH-001151,-0.8654069444432643
ACH-001163,-0.6503261920667258
ACH-001164,-0.8973058776496949
ACH-001183,-0.7368959798781041
ACH-001192,-0.8955057091511369
ACH-001193,-0.6143619144609743
ACH-001196,-0.7666830789606497
ACH-001197,-0.8289805720693431
ACH-001205,-0.6082719744456819
ACH-001211,-0.9936997746098776
ACH-001212,-1.0473085972906866
ACH-001228,-0.8764653246574636
ACH-001232,-0.5319372960986707
ACH-001239,-0.5764747893451562
ACH-001270,-0.6723280320521983
ACH-001274,-0.6977033330901652
ACH-001275,-0.8461544983124983
ACH-001277,-0.8280184802869567
ACH-001278,-0.7310781250016579
ACH-001280,-0.6369064216278313
ACH-001283,-0.8075399746886911
ACH-001289,-0.7660822858214692
ACH-001300,-0.7351856600456832
ACH-001301,-0.7460881864552885
ACH-001302,-0.7200940494822753
ACH-001306,-0.6586129652332767
ACH-001318,-0.7752989827105303
ACH-001322,-0.7541443123741608
ACH-001328,-0.7138405589875184
ACH-001332,-0.8258056163780786
ACH-001336,-0.9037871817713262
ACH-001346,-0.7239541296711375
ACH-001353,-0.8487100406947966
ACH-001354,-0.8262416663919703
ACH-001367,-0.5575990244862639
ACH-001368,-0.7397786731864909
ACH-001374,-0.6949160303794171
ACH-001377,-0.7029366688936491
ACH-001380,-0.9135109704915276
ACH-001391,-0.8146951351588969
ACH-001408,-0.6279946877224224
ACH-001430,-0.8212485547029619
ACH-001431,-0.6640588778207098
ACH-001450,-0.5221547092294914
ACH-001496,-0.9628012872830944
ACH-001500,-0.6213684614211059
ACH-001523,-0.7708200028241146
ACH-001532,-0.7498077957856781
ACH-001550,-0.8142171637272413
ACH-001552,-0.4391254833253088
ACH-001554,-0.6573476380840323
ACH-001654,-0.4813335177138087
ACH-001735,-0.8081885244953078
ACH-001736,-0.6842080914908637
ACH-001737,-1.0956541856029234
ACH-001740,-0.7720534638487668
ACH-001745,-0.6024864799077505
ACH-001765,-0.7440622985636185
