,TTC23L (153657)
ACH-000004,0.13724876485959173
ACH-000005,0.24857672409984485
ACH-000007,0.06849420189629736
ACH-000009,0.11803595845002528
ACH-000011,-0.06493841842691718
ACH-000012,0.0449695669827701
ACH-000013,0.20466978621581813
ACH-000014,0.05554391765775935
ACH-000015,0.15638180204472588
ACH-000017,0.0652447531823654
ACH-000018,0.008602267919833375
ACH-000019,0.2976880770678783
ACH-000021,0.2284907364395629
ACH-000022,0.18080482647092908
ACH-000025,0.05118696157714125
ACH-000028,0.0793489219708421
ACH-000030,0.16597650744994438
ACH-000035,0.006384797787043245
ACH-000036,0.040633802651534906
ACH-000037,0.028316480774784436
ACH-000039,-0.11009468385360408
ACH-000040,0.04499104903607023
ACH-000041,0.005393657020190365
ACH-000042,0.09212395545244688
ACH-000045,0.15945763034099736
ACH-000047,0.1343584734101564
ACH-000052,-0.1105616745834682
ACH-000053,0.04295945698132625
ACH-000054,0.08209153506331411
ACH-000055,0.18465086136265196
ACH-000060,0.1119756580209928
ACH-000067,-0.06039647010707073
ACH-000070,0.08742575821313542
ACH-000075,-0.10136306714656823
ACH-000078,0.07768643074165811
ACH-000082,0.09810509389186932
ACH-000085,0.19114936728637866
ACH-000086,0.23346327715250376
ACH-000087,0.1494922286565234
ACH-000092,0.10892217300752846
ACH-000095,-0.00035968151300753667
ACH-000097,-0.009100406361741566
ACH-000098,-0.058070816601496975
ACH-000099,0.11725611688889945
ACH-000108,0.07405259697887713
ACH-000113,0.10710311679232776
ACH-000116,-0.057628212060820486
ACH-000118,0.2026467583277604
ACH-000120,-0.06932192095067753
ACH-000123,0.032303131832195804
ACH-000127,-0.08634115962087911
ACH-000128,0.015657126874516644
ACH-000132,0.1390012470432847
ACH-000133,0.06486144861693381
ACH-000137,0.2469803048459573
ACH-000138,0.11891578485526125
ACH-000142,0.029388024165780905
ACH-000143,0.027104808665653683
ACH-000146,0.06729030698561765
ACH-000148,0.041306956187734015
ACH-000150,0.06625718356616707
ACH-000152,0.08458231177689854
ACH-000153,-0.1707085751329243
ACH-000159,0.0489593206741619
ACH-000160,0.16117111237010118
ACH-000163,0.19792475467525866
ACH-000167,0.11344827630342327
ACH-000168,-0.055162567346524916
ACH-000169,0.14978173246930573
ACH-000178,0.17917544309850414
ACH-000183,0.10546206569342999
ACH-000188,0.11956874952281348
ACH-000189,0.2683878837158646
ACH-000190,-0.020712282885681436
ACH-000198,0.060005724797435885
ACH-000203,0.24022175183558936
ACH-000204,0.13635994163235585
ACH-000206,0.0751915997038176
ACH-000207,-0.01049153770918869
ACH-000208,0.016007952684003082
ACH-000210,0.08271410895689887
ACH-000211,0.03698166848097192
ACH-000215,0.11862868632786755
ACH-000221,0.061740806924914876
ACH-000222,0.19042206170994494
ACH-000223,0.17292379120107862
ACH-000226,0.2297130910869969
ACH-000227,0.09276255253260526
ACH-000228,0.1497985552252411
ACH-000231,0.20705852385573992
ACH-000232,0.03747182625004575
ACH-000233,0.14849989293577676
ACH-000234,0.00450896894941501
ACH-000235,0.11344967760176995
ACH-000237,0.10724634433541104
ACH-000238,0.21897040367224554
ACH-000242,0.11794714218315255
ACH-000243,0.17717805673376744
ACH-000244,0.061852159979548016
ACH-000246,0.02781900785076575
ACH-000248,0.09043846217875254
ACH-000250,0.13106066670200225
ACH-000251,0.2620834290566954
ACH-000252,0.2965455987557156
ACH-000253,0.10414028655271756
ACH-000255,0.13672192331950586
ACH-000256,0.20891351647944986
ACH-000257,-0.19428036637060994
ACH-000258,0.0424195146960328
ACH-000259,0.07264385376481458
ACH-000260,0.01271675346404422
ACH-000261,0.07043617235544801
ACH-000262,-0.019215901074572203
ACH-000263,0.10375516167054903
ACH-000264,0.016319885141543592
ACH-000265,0.2347685253556571
ACH-000266,0.09927170812151068
ACH-000272,0.010112733675324965
ACH-000274,0.07967190204208817
ACH-000277,-0.04394162813253796
ACH-000278,0.2650309247749976
ACH-000279,-0.026213479553344264
ACH-000280,0.11319432753120227
ACH-000281,0.1006193180507296
ACH-000288,0.0361482382160172
ACH-000291,0.04565217399579973
ACH-000293,0.07396196487568517
ACH-000294,0.0056173789407893936
ACH-000295,0.15609360061114444
ACH-000296,0.08346752433879394
ACH-000302,0.06250083398664319
ACH-000304,0.19014627766768447
ACH-000307,0.03917809883287946
ACH-000308,0.14302033711662301
ACH-000310,0.04429738713922676
ACH-000311,0.11382623910973227
ACH-000312,0.11086858287009277
ACH-000315,0.01913157528377804
ACH-000316,0.0731180295874747
ACH-000317,0.12141025198092792
ACH-000318,0.06353200118009225
ACH-000319,-0.1205026706554652
ACH-000320,0.03610636221095795
ACH-000322,0.3278496201183696
ACH-000323,0.27160884865682977
ACH-000324,-0.0937653400862434
ACH-000329,0.12387000614314955
ACH-000330,0.08355732559673873
ACH-000331,0.1651110774206839
ACH-000332,0.07086652993537883
ACH-000334,0.08451573513788872
ACH-000335,0.24355866751778735
ACH-000336,0.012293734199546984
ACH-000337,0.21544150206380744
ACH-000338,-0.11809640418860218
ACH-000339,0.09158296970718108
ACH-000341,0.23112054240514635
ACH-000348,0.15235267141246114
ACH-000350,-0.1268156254856206
ACH-000352,0.23175239560401625
ACH-000356,-0.006299777304111832
ACH-000361,-0.028516410459587693
ACH-000362,0.08967250415344832
ACH-000363,0.2157332538965213
ACH-000364,0.05159147716154519
ACH-000365,0.18180804404945647
ACH-000366,0.13490572673102166
ACH-000368,0.13015181270537107
ACH-000374,0.10240481564555202
ACH-000375,0.1069029595223949
ACH-000376,0.1185545249961704
ACH-000381,0.0819301468301064
ACH-000383,0.1348177240271876
ACH-000387,0.01412264089328288
ACH-000389,-0.01719616938243636
ACH-000390,0.0930748776961327
ACH-000393,0.152650634223485
ACH-000395,-0.012636689935609171
ACH-000396,0.10533150257059287
ACH-000397,0.06417923951031916
ACH-000401,0.2186282335217452
ACH-000402,0.2142267446103254
ACH-000403,0.06767031322659628
ACH-000404,-0.2525579382831963
ACH-000406,0.0907251852146785
ACH-000407,0.10077659324073936
ACH-000408,0.1566383126745545
ACH-000410,0.12919498090601286
ACH-000411,0.07000437836484541
ACH-000414,0.07836740781466739
ACH-000415,0.12149241661856858
ACH-000416,0.11864059118649585
ACH-000420,0.12275357066022305
ACH-000421,0.12091624898691825
ACH-000424,0.17346720717416214
ACH-000425,-0.02877900207561745
ACH-000426,0.2689676853329207
ACH-000427,0.06609547158943681
ACH-000433,-0.02215064652844324
ACH-000435,0.4040457092413167
ACH-000436,0.05409515971586522
ACH-000444,0.024256051059826082
ACH-000445,-0.1136809804567567
ACH-000448,0.03860944401980726
ACH-000450,0.06171683333459541
ACH-000452,0.10718416063406053
ACH-000454,0.19854688587015806
ACH-000458,0.05963294511816865
ACH-000459,0.036098598427134775
ACH-000460,0.10202562841113304
ACH-000461,0.17239877243665416
ACH-000463,0.14207911410510166
ACH-000464,0.1311059298049456
ACH-000466,0.07985078431511655
ACH-000467,0.07709973619331162
ACH-000468,0.16016296594899082
ACH-000469,0.1789321067660022
ACH-000470,0.06424788831825035
ACH-000471,0.04844314257066069
ACH-000472,0.10054401536899507
ACH-000473,0.19203897491731775
ACH-000475,0.08812886592537482
ACH-000476,0.1012707505139309
ACH-000477,0.08978113388755501
ACH-000479,0.19501277349222107
ACH-000480,0.07566987096101659
ACH-000481,0.04975036606693743
ACH-000483,0.026676037005700155
ACH-000484,0.07373231436711529
ACH-000485,0.048532730426145164
ACH-000486,0.06133175415511893
ACH-000487,0.09919803841246533
ACH-000488,0.08625560357108768
ACH-000490,0.23939493611057336
ACH-000491,0.09678538342007828
ACH-000495,0.1044852375633592
ACH-000496,0.18456302179803188
ACH-000499,0.14704016301212985
ACH-000500,-0.17391101227680866
ACH-000502,0.1784618797077278
ACH-000503,0.014630979035022884
ACH-000505,0.1268583223742273
ACH-000507,0.20377577060557994
ACH-000510,0.1666876224851673
ACH-000511,0.19150656887651987
ACH-000512,0.4069579772084011
ACH-000516,-0.014987500406357625
ACH-000517,0.06725714938757088
ACH-000518,-0.06817091522448064
ACH-000520,0.06657905688826135
ACH-000521,0.1414325487495942
ACH-000522,0.10536842348909538
ACH-000524,0.0540612285823484
ACH-000527,0.1612427035251894
ACH-000528,0.1416191946020759
ACH-000537,-0.0669991766135274
ACH-000541,0.2537541299018483
ACH-000542,0.1507311561427544
ACH-000544,0.08597484850877134
ACH-000545,0.14486371749785046
ACH-000547,0.002415705990678753
ACH-000548,0.1479909623442472
ACH-000549,0.07924553388044263
ACH-000550,-0.02607860175628568
ACH-000552,0.10256667968421804
ACH-000556,0.05253721631157431
ACH-000557,0.06034264335348141
ACH-000569,0.1146359248507946
ACH-000570,0.09787597260297304
ACH-000571,0.1275022999931173
ACH-000573,0.05213552515931569
ACH-000576,0.16666176162363033
ACH-000579,-0.011087317468330915
ACH-000580,0.04910256228824463
ACH-000584,0.13871868177297186
ACH-000585,0.11894368989386878
ACH-000588,0.1444950635172778
ACH-000589,-0.07055765897205066
ACH-000591,0.13843749048789472
ACH-000593,0.021837205461505315
ACH-000600,0.16251319896039704
ACH-000601,0.15165099272097587
ACH-000605,0.039548326660359415
ACH-000606,0.1607997335855008
ACH-000608,-0.2056664131249402
ACH-000614,0.1678858067432905
ACH-000616,0.028487579736190562
ACH-000618,0.07590107177347105
ACH-000619,0.14800839804231866
ACH-000620,0.03419529212177893
ACH-000621,0.05867189696978931
ACH-000622,0.22850017661828315
ACH-000623,0.07198928422175375
ACH-000624,0.09427061071288624
ACH-000627,0.02323832935088089
ACH-000630,0.12027341569687687
ACH-000631,0.10631510364639947
ACH-000632,0.08257412929143901
ACH-000633,0.03680044038377012
ACH-000637,0.0956517429760235
ACH-000638,0.1667892524036621
ACH-000646,0.1846401869526124
ACH-000647,0.11523855704361807
ACH-000648,0.10154458676418822
ACH-000649,0.14270937742081322
ACH-000651,0.0840618340569986
ACH-000652,0.1194647629579393
ACH-000653,0.07722397104355393
ACH-000657,0.008673391990180605
ACH-000658,0.03335218923533749
ACH-000661,-0.019821070354994245
ACH-000662,-0.10084373541629517
ACH-000663,0.056809741857222776
ACH-000665,0.029445343701317205
ACH-000671,0.09369382639979447
ACH-000672,0.23759032855404955
ACH-000673,0.06943029432302686
ACH-000676,0.21528586255281207
ACH-000677,0.07375945839498106
ACH-000681,0.18079810741410896
ACH-000683,0.20923128361147744
ACH-000684,0.16232815762512726
ACH-000688,0.07950093568390361
ACH-000693,0.101060903525275
ACH-000694,0.2211115432864124
ACH-000695,0.1160841382223604
ACH-000696,0.12915006065814585
ACH-000697,0.0588054913742542
ACH-000699,0.20969439477708796
ACH-000701,0.10249967924107768
ACH-000706,0.14854136045012584
ACH-000711,0.017608327738851657
ACH-000713,0.12537585769657095
ACH-000714,0.07534634161345799
ACH-000718,0.16141450624026787
ACH-000720,0.12501203490835416
ACH-000721,0.18198616053557767
ACH-000724,0.13912861923285436
ACH-000725,0.07255619239871675
ACH-000732,0.025483350520964232
ACH-000734,0.06692476333343454
ACH-000735,0.07836531366663009
ACH-000736,0.14086831111094525
ACH-000738,0.1517410066813012
ACH-000746,0.17680151454491186
ACH-000747,0.2149094014739564
ACH-000748,0.03181240012784699
ACH-000753,0.16996193556790054
ACH-000756,0.06010671822378836
ACH-000757,0.16770163315556227
ACH-000758,0.1063661869550263
ACH-000760,0.09799085823960194
ACH-000762,0.11538805319244046
ACH-000763,0.09868247585438733
ACH-000764,0.06561306082116085
ACH-000765,0.17287929575590127
ACH-000766,0.1859380887802456
ACH-000767,-0.012309097184461463
ACH-000768,0.15406947658797362
ACH-000769,0.014920196361666775
ACH-000770,0.1663616795102039
ACH-000771,0.19016833810952302
ACH-000773,0.21836762796108836
ACH-000776,0.07777483829659916
ACH-000777,0.028543372533948362
ACH-000778,0.10878926167283164
ACH-000781,0.15410417885995736
ACH-000782,0.12797430558618578
ACH-000783,0.21179116443355006
ACH-000784,0.030830212640790663
ACH-000785,0.07696924299450991
ACH-000787,0.13819661289985669
ACH-000788,0.06998169757970019
ACH-000791,0.11697592275054328
ACH-000792,0.07463470246833148
ACH-000794,0.1559613713551527
ACH-000796,0.0799741450988808
ACH-000798,0.15035012743377274
ACH-000799,0.19586729164407465
ACH-000800,-0.0118049548077302
ACH-000802,-0.0010198546908363206
ACH-000804,0.23340421841452186
ACH-000805,0.23845329321667616
ACH-000809,0.05252198713110514
ACH-000810,-0.020820621168438525
ACH-000811,0.1105463606488061
ACH-000817,0.178506537097249
ACH-000819,0.15886243471319514
ACH-000820,-0.20225404859865564
