,SPDYC (387778)
ACH-000215,-0.2073899750239358
ACH-000221,-0.3298284827585775
ACH-000222,-0.10801303567928924
ACH-000223,-0.20855544026061767
ACH-000226,-0.25605831239312443
ACH-000227,-0.28580515804692364
ACH-000228,-0.20590867049193973
ACH-000231,-0.13282190050619033
ACH-000232,-0.25839559368998505
ACH-000233,-0.20522733352390712
ACH-000234,-0.16554603193323222
ACH-000235,-0.2010777659704255
ACH-000237,-0.2255759357200401
ACH-000238,-0.17960164924971336
ACH-000242,0.01834135072061289
ACH-000243,-0.13213151250608293
ACH-000244,0.11799551628271375
ACH-000246,-0.21488890522377396
ACH-000248,-0.03335668284808314
ACH-000250,-0.2815153129568253
ACH-000251,-0.33564561671552234
ACH-000252,-0.5802030936915373
ACH-000253,-0.34299864983744865
ACH-000255,-0.28504144424538624
ACH-000256,-0.2867903657862829
ACH-000257,-0.12296119731827145
ACH-000258,-0.05893346622232602
ACH-000259,-0.16050988877061542
ACH-000260,-0.21410425242621786
ACH-000261,-0.24797706323181376
ACH-000262,-0.14568187988315867
ACH-000263,-0.11829613278602633
ACH-000264,-0.19631414544496809
ACH-000265,-0.15482507840536666
ACH-000266,-0.19324057641759307
ACH-000272,-0.13202094015921048
ACH-000274,-0.15848692946296591
ACH-000277,-0.2607130211739198
ACH-000278,-0.2227336599554356
ACH-000279,-0.2179819007701045
ACH-000280,-0.2364896159647311
ACH-000281,-0.2699329153455669
ACH-000288,-0.2036414051409716
ACH-000291,-0.022986048697120245
ACH-000293,-0.233004795234727
ACH-000294,-0.17740660512952505
ACH-000295,-0.2599749881551069
ACH-000296,-0.12542569868774825
ACH-000302,-0.2631217064501489
ACH-000304,-0.07142705970074227
ACH-000307,-0.1311931924791843
ACH-000308,-0.3235522789319744
ACH-000310,-0.2682686219737033
ACH-000311,-0.1818133867770148
ACH-000312,-0.1479611290553604
ACH-000315,-0.5063313067831152
ACH-000316,-0.2293515612139163
ACH-000317,-0.19818054095756324
ACH-000318,-0.3385557034174981
ACH-000319,-0.1977428681638112
ACH-000320,-0.192574863853715
ACH-000322,-0.2359482755373023
ACH-000323,-0.2659854241084189
ACH-000324,-0.3170156331503778
ACH-000329,-0.07565082136565221
ACH-000330,-0.2791501035986665
ACH-000331,-0.07888337556993953
ACH-000332,-0.2295923593190785
ACH-000334,-0.3134197734292829
ACH-000335,-0.35241639685956605
ACH-000336,-0.5573279243260707
ACH-000337,-0.33186918459676845
ACH-000338,-0.2841324165354877
ACH-000339,-0.1778073152911127
ACH-000341,-0.2854892959598507
ACH-000348,-0.04355034977264733
ACH-000350,-0.21319256776973453
ACH-000352,-0.16449207792421272
ACH-000356,-0.24518833791318564
ACH-000361,-0.377372342585586
ACH-000362,-0.18287342727300265
ACH-000363,-0.17155753318178854
ACH-000364,-0.29449957208942895
ACH-000365,-0.16858698764359856
ACH-000366,-0.4683718040073669
ACH-000368,-0.3243090806568641
ACH-000374,-0.24137620962494216
ACH-000375,-0.1755365125022853
ACH-000376,-0.15356587633979374
ACH-000381,-0.2307651888317079
ACH-000383,-0.1987670221714493
ACH-000387,-0.24836030620688004
ACH-000389,-0.011104884493762004
ACH-000390,-0.2453745429247305
ACH-000393,-0.242067714943448
ACH-000395,-0.3957356847937793
ACH-000396,-0.3466508252591277
ACH-000397,-0.2857201591025569
ACH-000401,-0.05193404078753065
ACH-000402,-0.15372530673539178
ACH-000403,-0.2029183526886832
ACH-000404,-0.15956955739327788
ACH-000406,-0.2229437352710535
ACH-000407,-0.2991815077080349
ACH-000408,-0.3052357271833808
ACH-000410,-0.23752610174681715
ACH-000411,-0.059522209326571984
ACH-000414,-0.11589614544170886
ACH-000415,-0.4790548960974803
ACH-000416,-0.1500295115459165
ACH-000420,-0.2436511033329905
ACH-000421,-0.2066817271292261
ACH-000424,-0.17354701338884554
ACH-000425,-0.1676432512237357
ACH-000426,-0.21803350033206015
ACH-000427,-0.2324462451823842
ACH-000433,-0.20461905901208788
ACH-000435,-0.04184027109017392
ACH-000436,-0.09028255371354074
ACH-000444,-0.33657823430887274
ACH-000445,-0.2510104936596091
ACH-000448,-0.2075548540941315
ACH-000450,-0.05245500711414317
ACH-000452,-0.27136513813136937
ACH-000454,-0.040821958682998816
ACH-000458,-0.4277401457398353
ACH-000459,-0.04557038389087149
ACH-000460,-0.17550401213071687
ACH-000461,-0.4423209231752856
ACH-000463,-0.20635966948517867
ACH-000464,-0.179130759203548
ACH-000466,-0.26612974968851205
ACH-000467,-0.0013275140595479654
ACH-000468,-0.29181056683462514
ACH-000469,-0.2992822942384072
ACH-000470,-0.19516801187222405
ACH-000471,-0.094625597035982
ACH-000472,-0.2130330790972632
ACH-000473,-0.057356578785335274
ACH-000475,-0.20767400280007187
ACH-000476,-0.3449728634232116
ACH-000477,-0.300243984426042
ACH-000479,-0.10139308332158466
ACH-000480,-0.19552149592195067
ACH-000481,-0.3590264782156721
ACH-000483,-0.13851269962316526
ACH-000484,-0.242906663182531
ACH-000485,-0.22461779834189133
ACH-000486,-0.2237765692595284
ACH-000487,-0.16997144064171332
ACH-000488,-0.13986970891301853
ACH-000490,-0.17488783666943525
ACH-000491,-0.17014460598743208
ACH-000495,-0.499859470461668
ACH-000496,-0.18449576603436085
ACH-000499,-0.2672985123465225
ACH-000500,-0.14093083018607774
ACH-000502,-0.10989404446850333
ACH-000503,-0.4172637056603623
ACH-000505,-0.18264187711117186
ACH-000507,-0.11854962790028782
ACH-000510,-0.26743903011895576
ACH-000511,-0.2573278976309471
ACH-000512,-0.2594839315868896
ACH-000516,-0.08264822131349625
ACH-000517,-0.12728648178399873
ACH-000518,-0.16388151266975345
ACH-000520,-0.226406194080724
ACH-000521,-0.1688505443502633
ACH-000522,-0.1618233015964632
ACH-000524,-0.2552314185320693
ACH-000527,-0.11545977182612292
ACH-000528,-0.21027428867908454
ACH-000537,-0.2784783351595121
ACH-000541,-0.4086857291221826
ACH-000542,-0.2339962637090568
ACH-000544,-0.2838496269871993
ACH-000545,-0.3950603383284229
ACH-000547,-0.16612807665897222
ACH-000548,-0.3278202793747439
ACH-000549,-0.29507180016210005
ACH-000550,-0.17427044607666706
ACH-000552,-0.19892008861953886
ACH-000556,-0.17377358018976274
ACH-000557,-0.1636454840971576
ACH-000569,0.026858929089388844
ACH-000570,-0.2787023442391913
ACH-000571,-0.16426315375038256
ACH-000573,-0.19267804811884
ACH-000576,-0.24022788603469705
ACH-000579,-0.018130284398410083
ACH-000580,-0.2634918247226976
ACH-000584,-0.18461084380106585
ACH-000585,-0.2875633516676244
ACH-000588,-0.2356452540279876
ACH-000589,-0.269516270320827
ACH-000591,-0.2324114977797729
ACH-000593,-0.15140759110764446
ACH-000600,-0.2876462559279214
ACH-000601,-0.18564010389467936
ACH-000605,-0.24889371666339544
ACH-000606,-0.3982636894691576
ACH-000608,-0.32059497915281004
ACH-000614,-0.2088736848801694
ACH-000616,-0.14151833574245773
ACH-000618,-0.3072377737977693
ACH-000619,-0.41002035387469216
ACH-000620,-0.15824131181426773
ACH-000621,-0.2884117454902991
ACH-000622,-0.25164511992063315
ACH-000623,-0.31535860901432694
ACH-000624,-0.3459230848520206
ACH-000627,-0.2115694721334456
ACH-000630,-0.3181488722585392
ACH-000631,-0.3091983868194195
ACH-000632,-0.19899453735364134
ACH-000633,-0.2808051779459001
ACH-000637,-0.14005634239617212
ACH-000638,-0.0593089350895369
ACH-000646,-0.008052500606069872
ACH-000647,-0.15368231705043697
ACH-000648,-0.2021147840078427
ACH-000649,-0.19329678318811186
ACH-000651,-0.2373206005112728
ACH-000652,-0.14859805803956708
ACH-000653,-0.2174382498195552
ACH-000657,-0.21198894419264225
ACH-000658,-0.1669917961100576
ACH-000661,-0.3045653593893913
ACH-000662,-0.2446392882264765
ACH-000663,-0.17259279430909638
ACH-000665,-0.4450534289782944
ACH-000671,-0.2573091192238976
ACH-000672,-0.2599451143461869
ACH-000673,-0.24101497838183886
ACH-000676,-0.1794362915035123
ACH-000677,-0.12685990932102498
ACH-000681,-0.0991725514378154
ACH-000683,-0.1814261910468344
ACH-000684,-0.00566352154927793
ACH-000688,-0.1955924882732294
ACH-000693,-0.3072168693357959
ACH-000694,-0.2945018577744884
ACH-000695,-0.028089395722142887
ACH-000696,-0.1994398915250785
ACH-000697,-0.012898475677794684
ACH-000699,-0.1910809843367908
ACH-000701,-0.13772636654379908
ACH-000706,-0.1953700533587089
ACH-000711,-0.1799430078183996
ACH-000713,-0.2352792499303309
ACH-000714,-0.18489132973277955
ACH-000718,-0.2338729936128154
ACH-000720,-0.3940468520380167
ACH-000721,-0.16846475192857374
ACH-000724,-0.2436165569230032
ACH-000725,-0.21520058830232103
ACH-000732,-0.4454145645290191
ACH-000734,-0.2509309269462908
ACH-000735,-0.26664694677428313
ACH-000736,-0.17775278480153378
ACH-000738,-0.2813128645450797
ACH-000746,-0.1725635602762025
ACH-000747,-0.17330496492122954
ACH-000748,-0.3046234288426889
ACH-000753,-0.2753257522661933
ACH-000756,-0.2677620821659449
ACH-000757,-0.3647848155130763
ACH-000758,-0.29483998393239946
ACH-000760,-0.06493919273645915
ACH-000762,-0.5674011114621724
ACH-000763,-0.174798636879225
ACH-000764,-0.3253420719353608
ACH-000765,-0.5012269826563394
ACH-000766,-0.19777981377728612
ACH-000767,-0.2163824387921972
ACH-000768,-0.19675744177745008
ACH-000769,-0.21726820802294175
ACH-000770,-0.21662246725480766
ACH-000771,-0.2406889741235788
ACH-000773,-0.10844794264896046
ACH-000776,-0.24847617655043164
ACH-000777,-0.11328560780223534
ACH-000778,-0.5229180470478489
ACH-000781,-0.21000304170649697
ACH-000782,-0.19682729467210708
ACH-000783,-0.1641846914811146
ACH-000784,-0.14926857498017426
ACH-000785,0.07538360764358337
ACH-000787,-0.1805170303053725
ACH-000788,-0.17922481614259378
ACH-000791,-0.20417728763524973
ACH-000792,-0.2879429412974675
ACH-000794,-0.4237234593581653
ACH-000796,-0.2036958265107765
ACH-000798,-0.2359051060950787
ACH-000799,-0.3049765927303161
ACH-000800,-0.2214889030344476
ACH-000802,-0.3468642358650884
ACH-000804,-0.18488969824649654
ACH-000805,-0.2740704835773522
ACH-000809,-0.1535500310074474
ACH-000810,-0.0562867052950172
ACH-000811,-0.1615465627199613
ACH-000817,-0.35004966312749
ACH-000819,-0.2812820406527308
ACH-000820,-0.2125070283709703
ACH-000821,0.0021390108235204274
ACH-000822,-0.2172134527487785
ACH-000823,-0.1451800792648127
ACH-000824,-0.238358980875196
ACH-000827,-0.1963576145529567
ACH-000829,-0.22178956127016447
ACH-000831,-0.26478077902198804
ACH-000832,-0.44934132538166105
ACH-000833,-0.1549227760284838
ACH-000834,-0.3925271101590603
ACH-000835,-0.058686659568839186
ACH-000836,-0.1962226759856117
ACH-000837,-0.07664541167249309
ACH-000838,-0.4252550303378188
ACH-000839,-0.4202479497315088
ACH-000840,-0.2436430208425081
ACH-000841,-0.14093343929604596
ACH-000843,-0.2542466698318582
ACH-000846,0.07286267930101398
ACH-000847,-0.3892487004391125
ACH-000848,-0.115014191423415
ACH-000849,0.00618606475335693
ACH-000851,-0.1532331263556099
ACH-000855,-0.1616051097551443
ACH-000856,-0.2573135508669973
ACH-000858,-0.13205432164593747
ACH-000859,-0.3172605040689261
ACH-000861,-0.1485218535529702
ACH-000862,-0.16754636009372748
ACH-000865,-0.15121011262292375
ACH-000866,-0.2866596168456064
ACH-000867,-0.19573821032020464
ACH-000869,-0.18226079295461176
ACH-000872,-0.26173547545697146
ACH-000873,-0.0918399866669324
ACH-000876,-0.23478019671847936
ACH-000878,-0.10485233611881416
ACH-000880,-0.312389213408621
ACH-000881,-0.10559724651019546
ACH-000882,-0.15558626151907046
ACH-000884,-0.1087503108811396
ACH-000885,-0.08226041451613993
ACH-000887,-0.2420337041801647
ACH-000889,-0.12864322653624638
ACH-000896,-0.11920018693024195
ACH-000898,-0.18253679145852172
ACH-000900,-0.16395074283975486
ACH-000901,-0.5153007113659702
ACH-000905,-0.3356944161631087
ACH-000906,-0.2947500047454004
ACH-000907,-0.04134115630700667
ACH-000910,-0.19534446056171512
ACH-000911,-0.2491561349241675
ACH-000912,-0.19671236844930207
ACH-000913,-0.1323468415210166
ACH-000915,-0.008844321313581937
ACH-000916,0.04643780445690472
ACH-000917,-0.4044062906081867
ACH-000920,-0.505294751676628
ACH-000921,-0.031298697889012614
ACH-000924,-0.13132532121341578
ACH-000926,-0.05523515157164372
ACH-000928,-0.08365241137559158
ACH-000929,-0.28227631515943563
ACH-000932,-0.3108591241831814
ACH-000935,-0.32746634911322026
ACH-000936,-0.28301612975269425
ACH-000937,-0.14258011884017313
ACH-000938,-0.2063568753055632
ACH-000939,-0.13771047358524227
ACH-000941,-0.2786762342664389
ACH-000943,-0.22452111783025291
ACH-000946,-0.25790698119550737
ACH-000947,-0.14020760997978726
ACH-000948,-0.2363593851125753
ACH-000950,-0.22198963092152169
ACH-000953,-0.2103054339445475
ACH-000954,-0.5647272144933952
ACH-000957,-0.4386187742694473
ACH-000958,-0.2623129051266888
ACH-000960,-0.16204234265420825
ACH-000963,-0.3083292423061386
ACH-000968,-0.20885975617189614
ACH-000969,-0.4238165017482519
ACH-000972,-0.20237052165989847
ACH-000973,-0.203220977403089
ACH-000974,-0.3307280209915179
ACH-000978,-0.08229004435935992
ACH-000984,-0.13149570456133106
ACH-000986,-0.2186217267227062
ACH-000988,-0.20913524626561866
ACH-000993,-0.1884687463747188
ACH-000994,-0.07785960151012351
ACH-000996,-0.216580317558011
ACH-001001,-0.13842041562416435
ACH-001020,-0.2791454810851966
ACH-001028,-0.271989108001373
ACH-001031,-0.08707350489422068
ACH-001038,-0.2322795569955475
ACH-001048,-0.2753087954983616
ACH-001050,-0.2461561338878976
ACH-001053,-0.11417330525965452
ACH-001054,-0.2455337391515292
ACH-001061,-0.14112734358009335
ACH-001067,-0.3054062553569544
ACH-001075,-0.08588952518206543
ACH-001096,-0.13527358787245922
ACH-001111,-0.3199754099634193
ACH-001119,-0.44017665504169495
ACH-001128,-0.17193040053873065
ACH-001134,-0.17343281977704356
ACH-001151,-0.2859778920448109
ACH-001163,-0.25250444348954576
ACH-001164,-0.2677238988935637
ACH-001183,-0.24664684751043475
ACH-001192,-0.16856947176155904
ACH-001193,-0.10469426322894816
ACH-001196,-0.218302216110912
ACH-001197,-0.20904944648659807
ACH-001205,-0.07943078435917718
ACH-001211,-0.18537049687970286
ACH-001212,0.16990061545141869
ACH-001228,-0.2467055468470073
ACH-001232,-0.285391429209347
ACH-001239,-0.13924445943999764
ACH-001270,-0.1562752998238652
ACH-001274,-0.2043826328678608
ACH-001275,-0.2734653662798976
ACH-001277,-0.12116122271343666
ACH-001278,-0.130655981801371
ACH-001280,-0.23005840408495865
ACH-001283,-0.2695049255717355
ACH-001289,-0.1363402836425288
ACH-001300,-0.3314301887093392
ACH-001301,-0.14271435077293193
ACH-001302,-0.3951816352095141
ACH-001306,-0.3511854665359255
ACH-001318,-0.25653701652593697
ACH-001322,-0.2403424003731343
ACH-001328,-0.3287678098337753
ACH-001332,-0.36180264829730746
ACH-001336,-0.3718273452871733
ACH-001346,-0.3657945869974282
ACH-001353,-0.183463250938685
ACH-001354,-0.3176093386642889
ACH-001367,-0.3198917279352518
ACH-001368,-0.2309910414468368
ACH-001374,0.06762181906008002
ACH-001377,-0.15099503955522262
ACH-001380,-0.18565972825552066
ACH-001391,-0.29460718316702994
ACH-001408,-0.2324378278286623
ACH-001430,-0.19221719224419934
ACH-001431,-0.2331581997295193
ACH-001450,-0.2323997237642147
ACH-001496,-0.060395608730793485
ACH-001500,-0.3577705199831349
ACH-001523,-0.22176088533770685
ACH-001532,-0.18889078300539733
ACH-001550,-0.23923507045447304
ACH-001552,-0.5447393837228321
ACH-001554,-0.3098509517907477
ACH-001654,-0.21586475261714586
ACH-001735,-0.2973608219623118
ACH-001736,-0.2351014800852862
ACH-001737,-0.34841137844951425
ACH-001740,-0.24348895086408345
ACH-001745,-0.2220628157673987
ACH-001765,-0.18958334814780345
