,CDK5RAP2 (55755)
ACH-000004,-0.3072082559619135
ACH-000005,-0.5203993892749963
ACH-000007,-0.12506123322580062
ACH-000009,-0.32247212460345026
ACH-000011,-0.1790142847773141
ACH-000012,-0.2596794765065383
ACH-000013,-0.4049998909066159
ACH-000014,-0.026902952542780845
ACH-000015,-0.4396660368922879
ACH-000017,-0.07845351077242511
ACH-000018,-0.010519486109188136
ACH-000019,-0.33532809164226196
ACH-000021,-0.3037483913018925
ACH-000022,-0.3442351196364169
ACH-000025,-0.16261858473027804
ACH-000028,-0.3809641212137301
ACH-000030,-0.09385482045769997
ACH-000035,-0.009770130204366557
ACH-000036,-0.2010748900984008
ACH-000037,-0.3645864000760123
ACH-000039,-0.2147870527101189
ACH-000040,-0.2895570959265373
ACH-000041,-0.3972649205224899
ACH-000042,-0.2756373615728522
ACH-000045,-0.2194247792916342
ACH-000047,-0.07327835875785818
ACH-000052,-0.13804065167485846
ACH-000053,-0.5252020839938292
ACH-000054,-0.17781315765960232
ACH-000055,-0.4116972586042844
ACH-000060,-0.36292501891618295
ACH-000067,-0.2478164478163017
ACH-000070,-0.20704391720016255
ACH-000075,-0.20974781311561608
ACH-000078,-0.4540435586277917
ACH-000082,-0.1794251545439126
ACH-000085,-0.17600778462620964
ACH-000086,-0.2840475493822499
ACH-000087,-0.7482869436259257
ACH-000092,-0.2830689749777865
ACH-000095,-0.09531641362200637
ACH-000097,-0.2753650106608492
ACH-000098,-0.18160873577459166
ACH-000099,-0.10446476713700556
ACH-000108,-0.2509845448168408
ACH-000113,-0.1708758005123699
ACH-000116,-0.1383513065212864
ACH-000118,-0.26490750968887
ACH-000120,-0.33569157771046204
ACH-000123,-0.4751738081343424
ACH-000127,-0.21464492021488493
ACH-000128,-0.3768563390217785
ACH-000132,-0.1702685006582684
ACH-000133,-0.3420820511004237
ACH-000137,-0.2879578046596851
ACH-000138,-0.37835242081556497
ACH-000142,-0.1443096929090167
ACH-000143,-0.404760711607114
ACH-000146,-0.27928627339918033
ACH-000148,-0.3075240628432445
ACH-000150,-0.266718351281348
ACH-000152,-0.33746992910188195
ACH-000153,0.034667940191169616
ACH-000159,-0.1521080569599186
ACH-000160,-0.24367516721839336
ACH-000163,-0.3179597169255948
ACH-000167,0.10741300718303892
ACH-000168,-0.2491218212734522
ACH-000169,-0.37665366138343176
ACH-000178,-0.32649114816961033
ACH-000183,-0.3319251238942877
ACH-000188,-0.2613017478343808
ACH-000189,-0.14663135738592412
ACH-000190,-0.1976629724116992
ACH-000198,-0.07571639847213425
ACH-000203,0.0403021771470244
ACH-000204,-0.34720571164332786
ACH-000206,-0.19228845040266634
ACH-000207,-0.20941532904130908
ACH-000208,-0.19266163936671055
ACH-000210,-0.1306700489373862
ACH-000211,-0.3373284804957833
ACH-000215,-0.2535287786003651
ACH-000221,-0.3883008856277261
ACH-000222,-0.2513790569178843
ACH-000223,-0.12225205201989868
ACH-000226,-0.2072448246591337
ACH-000227,-0.2956401521359594
ACH-000228,-0.3325590176093777
ACH-000231,-0.22416699220770928
ACH-000232,-0.1853429578437028
ACH-000233,-0.21522107547024247
ACH-000234,-0.06662676153159608
ACH-000235,-0.19637649146037303
ACH-000237,-0.451613666128937
ACH-000238,-0.3867504274855889
ACH-000242,-0.3485605214244371
ACH-000243,-0.13088258164955052
ACH-000244,-0.43034847220155575
ACH-000246,-0.2814014205600825
ACH-000248,-0.08631340103291933
ACH-000250,-0.3059585996064477
ACH-000251,-0.2431897767050212
ACH-000252,-0.3986479608083621
ACH-000253,-0.2525391881909705
ACH-000255,-0.3486850686796714
ACH-000256,-0.18754054664012892
ACH-000257,-0.3948040825333082
ACH-000258,-0.3695682444042028
ACH-000259,-0.18820276672939093
ACH-000260,-0.4010562385657136
ACH-000261,-0.2513045828560689
ACH-000262,-0.17382186038665154
ACH-000263,-0.4828241187264116
ACH-000264,-0.4309176602770192
ACH-000265,-0.26350998296289385
ACH-000266,-0.19488119619008767
ACH-000272,-0.20944667519096807
ACH-000274,-0.3339872579848245
ACH-000277,-0.15674945671086107
ACH-000278,-0.2435000696877097
ACH-000279,-0.2482986280964882
ACH-000280,-0.2854359122540985
ACH-000281,-0.15824548413195227
ACH-000288,-0.2655700848877069
ACH-000291,-0.2304923821828662
ACH-000293,-0.2891013021087436
ACH-000294,-0.5974058390367558
ACH-000295,-0.4540059365950291
ACH-000296,-0.0051836335401087286
ACH-000302,-0.37847717016557575
ACH-000304,-0.03047414696317708
ACH-000307,-0.32515721708273315
ACH-000308,-0.2509916631359411
ACH-000310,-0.07513673124910256
ACH-000311,-0.15311551803587406
ACH-000312,-0.37891362478644
ACH-000315,-0.08025684184034755
ACH-000316,-0.30243418811331724
ACH-000317,-0.061353891505068175
ACH-000318,-0.4107477456483763
ACH-000319,-0.06709252205221107
ACH-000320,-0.3036049577909211
ACH-000322,-0.4044305641452563
ACH-000323,-0.164790491520987
ACH-000324,-0.04219974869897854
ACH-000329,-0.2628049615217248
ACH-000330,-0.052748643472119
ACH-000331,-0.1628372946685621
ACH-000332,-0.15897114776086774
ACH-000334,-0.2558498951514849
ACH-000335,-0.39069207825877744
ACH-000336,-0.460914323134938
ACH-000337,-0.14979203119647586
ACH-000338,0.5722121197820371
ACH-000339,-0.1061654631097108
ACH-000341,-0.4542248086013184
ACH-000348,-0.16936813426308242
ACH-000350,-0.5081498797040452
ACH-000352,-0.3060586376032889
ACH-000356,-0.35895011361961393
ACH-000361,-0.1506738932801049
ACH-000362,-0.09345278812833296
ACH-000363,-0.3138695251460827
ACH-000364,-0.37560470429415227
ACH-000365,-0.22157211309016567
ACH-000366,-0.3729701136937406
ACH-000368,-0.3466475785607425
ACH-000374,-0.42913844162099946
ACH-000375,-0.2593809231587734
ACH-000376,-0.14473239417313286
ACH-000381,-0.19713325757983866
ACH-000383,-0.22100892880858256
ACH-000387,-0.31946536360465605
ACH-000389,-0.2241282351267171
ACH-000390,-0.1866918935997236
ACH-000393,-0.3064447800592144
ACH-000395,-0.3342336439653261
ACH-000396,-0.23208153309154356
ACH-000397,-0.28769099709242096
ACH-000401,-0.39813727037426894
ACH-000402,-0.20213897357094135
ACH-000403,-0.17054834578624886
ACH-000404,-0.0073434029528700595
ACH-000406,-0.17625908769254586
ACH-000407,-0.4681851972858727
ACH-000408,-0.17376433802228794
ACH-000410,-0.17652641259026722
ACH-000411,-0.20767681049392867
ACH-000414,-0.15666221261843594
ACH-000415,-0.17495971282678588
ACH-000416,-0.2427408756950076
ACH-000420,-0.4189520111958793
ACH-000421,-0.3630525283052492
ACH-000424,-0.20976735024925253
ACH-000425,-0.15337951583435147
ACH-000426,-0.2251035033786853
ACH-000427,-0.28463108095704315
ACH-000433,-0.3102602938697942
ACH-000435,-0.319423037635588
ACH-000436,-0.3860121543846859
ACH-000444,-0.29562135111843313
ACH-000445,-0.33574120621934694
ACH-000448,-0.2427791920350329
ACH-000450,-0.1876886478393789
ACH-000452,-0.10308912985896188
ACH-000454,-0.1380917885383718
ACH-000458,-0.2077451040999317
ACH-000459,-0.27857467505044203
ACH-000460,-0.20759651512244925
ACH-000461,-0.2368389002815313
ACH-000463,-0.18326628826778185
ACH-000464,-0.2765887138830473
ACH-000466,-0.2466353274991093
ACH-000467,-0.22636596504263734
ACH-000468,-0.19021237795247287
ACH-000469,-0.2764065917480758
ACH-000470,-0.28299660218377004
ACH-000471,-0.19932631673441528
ACH-000472,-0.2190282449549313
ACH-000473,-0.3570857150445838
ACH-000475,-0.25562808105905904
ACH-000476,-0.15595716777997518
ACH-000477,-0.3107001877442321
ACH-000479,-0.208249348954032
ACH-000480,-0.1429218770932473
ACH-000481,-0.16888131881450713
ACH-000483,-0.21975350009887276
ACH-000484,-0.12285686043634575
ACH-000485,-0.2646120958016096
ACH-000486,-0.1596371697251809
ACH-000487,-0.10374765665815652
ACH-000488,-0.3773276926459244
ACH-000490,-0.3115158112210345
ACH-000491,-0.35971145988261793
ACH-000495,-0.2703431142691054
