,TSPEAR (54084)
ACH-000004,0.15472389620082674
ACH-000005,0.04328012637843663
ACH-000007,-0.16679701631339394
ACH-000009,0.03205773991801038
ACH-000011,-0.03685406553272122
ACH-000012,-0.03413015926466007
ACH-000013,-0.019193935660157795
ACH-000014,0.1912950319402694
ACH-000015,0.07817558085151545
ACH-000017,-0.046037125467133434
ACH-000018,-0.02760710515986695
ACH-000019,0.033689106545230385
ACH-000021,0.14036925203632647
ACH-000022,0.049155074743836256
ACH-000025,0.04100725562406625
ACH-000028,0.06475003598261991
ACH-000030,0.03251659546201937
ACH-000035,0.05613636520519141
ACH-000036,0.0023399888901388193
ACH-000037,-0.048508614538218316
ACH-000039,0.1340828689922506
ACH-000040,0.0016908202217632488
ACH-000041,0.08777279314463081
ACH-000042,0.007815866430587261
ACH-000045,0.02200654234073335
ACH-000047,0.17083249539662249
ACH-000052,0.19388175632980367
ACH-000053,0.03374470277663805
ACH-000054,0.011584720048695516
ACH-000055,0.218748357210203
ACH-000060,-0.1337611602215674
ACH-000067,0.08332710424916999
ACH-000070,0.1655747178611155
ACH-000075,-0.02224699188914801
ACH-000078,0.032708984174871725
ACH-000082,0.19707598510106086
ACH-000085,-0.02702932808862249
ACH-000086,0.12830359018941265
ACH-000087,-0.09436762598083948
ACH-000092,0.08733683963010612
ACH-000095,0.06661279096101523
ACH-000097,-0.054797972726427134
ACH-000098,0.05064251778007069
ACH-000099,0.17377711549330513
ACH-000108,0.009759452720255812
ACH-000113,-0.1276824863557081
ACH-000116,-0.07092384697393159
ACH-000118,0.14689606866373833
ACH-000120,0.10353270939692696
ACH-000123,-0.2279365536387205
ACH-000127,0.002371924463804985
ACH-000128,-0.02108342767591176
ACH-000132,-0.002903774215080598
ACH-000133,0.11283207881297007
ACH-000137,-0.004583618374315453
ACH-000138,0.10736583858984317
ACH-000142,0.017927649645473838
ACH-000143,-0.09575904515135387
ACH-000146,-0.02972084919220683
ACH-000148,-0.11801087669278405
ACH-000150,-0.03247161433063738
ACH-000152,-0.0973928179429555
ACH-000153,0.02098837154693773
ACH-000159,0.09554797618423587
ACH-000160,0.1363172687569936
ACH-000163,-0.2374059631517501
ACH-000167,0.02751897669643108
ACH-000168,-0.1564951012374309
ACH-000169,0.23183474864619324
ACH-000178,0.07525477850666444
ACH-000183,0.0078013363028063285
ACH-000188,-0.021777046152010017
ACH-000189,0.06997406920903712
ACH-000190,0.17850960337981436
ACH-000198,0.02217277331298766
ACH-000203,0.21192644998376
ACH-000204,0.1013442640791136
ACH-000206,-0.0013697809209732182
ACH-000207,-0.03303109978625682
ACH-000208,-0.2260204028592583
ACH-000210,0.3667310666737839
ACH-000211,0.06386132891474101
ACH-000215,0.0633891051634079
ACH-000221,0.090821074916303
ACH-000222,0.025918914518087928
ACH-000223,-0.040025688407537285
ACH-000226,0.036839067610698537
ACH-000227,-0.31928858430196033
ACH-000228,0.06269794087447307
ACH-000231,0.01870177194502052
ACH-000232,0.13569059566026306
ACH-000233,-0.07028411472161036
ACH-000234,0.03464899115144299
ACH-000235,0.04826110768444894
ACH-000237,-0.012579186115996623
ACH-000238,-0.07227250514928793
ACH-000242,-0.01216173280730961
