,GNPAT (8443)
ACH-000004,0.03671476688456138
ACH-000005,0.24414019980268176
ACH-000007,-0.09924254718702397
ACH-000009,-0.18634072158295206
ACH-000011,0.11409736718222825
ACH-000012,-0.10401461845268303
ACH-000013,-0.012313949310530571
ACH-000014,0.009450783417222315
ACH-000015,-0.05620742470844671
ACH-000017,-0.0840999938159695
ACH-000018,-0.012324101565891851
ACH-000019,-0.12948541488665954
ACH-000021,-0.014075069754775987
ACH-000022,-0.1391389015446473
ACH-000025,-0.09629780624012406
ACH-000028,0.06902363147836346
ACH-000030,-0.06452820761093027
ACH-000035,0.07584449968210104
ACH-000036,-0.025776530246030226
ACH-000037,-0.27003289622821425
ACH-000039,-0.035925037732619264
ACH-000040,-0.05323827887421526
ACH-000041,-0.03796595931432877
ACH-000042,0.021421158544815702
ACH-000045,0.11446495228332405
ACH-000047,-0.00900087642978738
ACH-000052,-0.2096713179769124
ACH-000053,-0.13397775611122606
ACH-000054,-0.0009630899813779283
ACH-000055,-0.08848353480452101
ACH-000060,0.050782452370669695
ACH-000067,-0.10166955416103994
ACH-000070,-0.20635078793200012
ACH-000075,0.11890388278108388
ACH-000078,-0.15746018869291895
ACH-000082,0.014615166568061815
ACH-000085,-0.1367768594736461
ACH-000086,-0.1290202229910333
ACH-000087,-0.07713524532466387
ACH-000092,0.008445298920796523
ACH-000095,-0.08431302354382321
ACH-000097,0.002569888173183298
ACH-000098,-0.07386941941520274
ACH-000099,-0.15738699941744194
ACH-000108,-0.07080892126100853
ACH-000113,-0.23779551156342
ACH-000116,-0.017427483447418422
ACH-000118,0.08946078553776876
ACH-000120,-0.08681753657037597
ACH-000123,-0.11211202229789108
ACH-000127,-0.03945479085584645
ACH-000128,0.08149173055575656
ACH-000132,0.010792467065326205
ACH-000133,-0.15302576108340074
ACH-000137,-0.07801198466666116
ACH-000138,-0.015871861090915554
ACH-000142,-0.11737562342670375
ACH-000143,-0.127219314497891
ACH-000146,0.01877976555067709
ACH-000148,0.009525030455397937
ACH-000150,-0.0958901464050211
ACH-000152,-0.12002624375560987
ACH-000153,-0.10744141732206099
ACH-000159,-0.03386867952642969
ACH-000160,-0.14083727466131726
ACH-000163,0.11951238087124748
ACH-000167,-0.1069555137377442
ACH-000168,-0.2053756334540384
ACH-000169,-0.05001723847155885
ACH-000178,-0.040997878875274375
ACH-000183,-0.1762859844479647
ACH-000188,0.01084319732108349
ACH-000189,0.09488741047284743
ACH-000190,-0.12137727287473725
ACH-000198,-0.22527782207461866
ACH-000203,-0.4940777717757426
ACH-000204,-0.19431738887531616
ACH-000206,-0.09375032173322584
ACH-000207,-0.021757745166534573
ACH-000208,0.28690231850919284
ACH-000210,-0.20139371277170776
ACH-000211,-0.08654856198068406
ACH-000215,-0.11348523924701975
ACH-000221,-0.06529170014999165
ACH-000222,-0.041616851854092335
ACH-000223,-0.1608655896924015
ACH-000226,-0.005115547267409
ACH-000227,-0.16770310769695648
ACH-000228,-0.05180697862962278
ACH-000231,-0.02996916844234218
ACH-000232,-0.06627627530426505
ACH-000233,-0.23431060444498505
ACH-000234,0.011116215004261323
ACH-000235,-0.02099228084873456
ACH-000237,0.03774501158018913
ACH-000238,-0.17442778723840052
ACH-000242,0.122566772356079
ACH-000243,-0.011393314301852664
ACH-000244,0.008490788351042734
ACH-000246,-0.08999076703448436
ACH-000248,-0.16590088636980999
ACH-000250,0.026353039283909512
ACH-000251,-0.0868501423472802
ACH-000252,-0.04086431642073475
ACH-000253,0.008970494063058122
ACH-000255,-0.10908016628233484
ACH-000256,-0.08158581542643918
ACH-000257,-0.03137922035035171
ACH-000258,-0.025386618609212628
ACH-000259,-0.10011569623391664
ACH-000260,0.0588133635822568
ACH-000261,0.00844803127522316
ACH-000262,-0.05207249113054562
ACH-000263,-0.06004603099242356
ACH-000264,0.01469987402346154
ACH-000265,0.10593738600325027
ACH-000266,-0.022668573003753575
ACH-000272,-0.10196418783246347
ACH-000274,-0.16877057144893112
ACH-000277,-0.12956210088839987
ACH-000278,-0.0930905572725103
ACH-000279,-0.11720153512049428
ACH-000280,-0.021876913226765018
ACH-000281,-0.1067764065221786
ACH-000288,-0.11933591917708815
ACH-000291,0.03292953725272281
ACH-000293,-0.04169781050161738
ACH-000294,-0.1968369112635516
ACH-000295,-0.10551962203741112
ACH-000296,-0.012556766781842478
ACH-000302,-0.0028794682418645428
ACH-000304,-0.15366617997326873
ACH-000307,-0.06372540280619005
ACH-000308,-0.05309558830577323
ACH-000310,-0.08551395204935666
ACH-000311,-0.1985180100289365
ACH-000312,-0.012327988140826529
ACH-000315,-0.182230427244226
ACH-000316,-0.06253139145732299
ACH-000317,-0.02266744202763701
ACH-000318,-0.049339425447021384
ACH-000319,-0.02810259341666029
ACH-000320,-0.0277460658331419
ACH-000322,-0.023789923273065484
ACH-000323,-0.0015795845075490815
ACH-000324,-0.11033274734484187
ACH-000329,-0.11463420174980822
ACH-000330,-0.14684682948164116
ACH-000331,-0.05091237818825251
ACH-000332,0.04378316532896299
ACH-000334,-0.11541985239215652
ACH-000335,-0.03644254368367481
ACH-000336,-0.03631917856931093
ACH-000337,-0.22158558933562855
ACH-000338,-0.2705012580814763
ACH-000339,-0.019211883389849298
ACH-000341,0.09286699034464016
ACH-000348,0.0034768665418952733
ACH-000350,-0.10380618580311224
ACH-000352,-0.04496353520667646
ACH-000356,0.0635103861845337
ACH-000361,-0.06843325763503659
ACH-000362,0.2255503841203388
ACH-000363,-0.13080462475197432
ACH-000364,0.10979115055511504
ACH-000365,-0.1704518419152089
ACH-000366,-0.0894133663058327
ACH-000368,-0.0884879103764236
ACH-000374,-0.03054158444807572
ACH-000375,-0.001615844654931692
ACH-000376,-0.0566219567324994
ACH-000381,-0.025198698953071436
ACH-000383,-0.037614005595452964
ACH-000387,-0.03726583017478214
ACH-000389,0.13069740611538885
ACH-000390,-0.08068834852644408
ACH-000393,-0.1258313378288393
ACH-000395,-0.0916345161796823
ACH-000396,-0.1677283194659526
ACH-000397,-0.06501784006364865
ACH-000401,0.06352408878249577
ACH-000402,-0.5101726030961728
ACH-000403,-0.07488186130051877
ACH-000404,-0.11681257047343345
ACH-000406,-0.09164056158380957
ACH-000407,-0.13076101581251898
ACH-000408,0.00020139812165646765
ACH-000410,0.005429623026273935
ACH-000411,-0.23361647537092325
ACH-000414,0.029109015781090913
ACH-000415,-0.04609697400033808
ACH-000416,-0.049375537805469
ACH-000420,-0.15586427656234664
ACH-000421,0.028332305649637537
ACH-000424,0.05591022300430307
ACH-000425,0.031907864637924166
ACH-000426,-0.09065568647677928
ACH-000427,-0.09352130342499816
ACH-000433,-0.2279581644344676
ACH-000435,0.1863015171790917
ACH-000436,-0.06677202212063828
ACH-000444,-0.1740860825145496
ACH-000445,-0.07448458513808014
ACH-000448,-0.04050594256719152
ACH-000450,-0.15073262765569448
ACH-000452,-0.06980093749522223
ACH-000454,-0.1589642396656811
ACH-000458,-0.20311405935715807
ACH-000459,-0.0014160056397287655
ACH-000460,-0.05560182811723993
ACH-000461,-0.0328095341752556
ACH-000463,-0.13917518554029062
ACH-000464,0.011792416158439956
ACH-000466,-0.06934404585942294
ACH-000467,-0.04341257733362523
ACH-000468,-0.140949484934758
ACH-000469,-0.017101224945926242
ACH-000470,-0.0945248332044207
ACH-000471,-0.051597538632447495
ACH-000472,-0.0766365343072099
ACH-000473,-0.08043747481633008
