,USMG5 (84833)
ACH-000265,-0.19865024857330224
ACH-000266,-0.204743568367385
ACH-000272,-0.2108936438739829
ACH-000274,-0.3145933251904822
ACH-000277,-0.16530005164043232
ACH-000278,-0.3826398458733727
ACH-000279,-0.3343501535484853
ACH-000280,-0.1827695185908923
ACH-000281,-0.21795832390856215
ACH-000288,-0.31353884062884496
ACH-000291,-0.284473856804414
ACH-000293,-0.4318447032126627
ACH-000294,-0.1710142679277205
ACH-000295,-0.21987197356275995
ACH-000296,-0.11829263781223455
ACH-000302,-0.2950874222446111
ACH-000304,-0.1896198904210749
ACH-000307,-0.14096448869982595
ACH-000308,-0.2142180783705928
ACH-000310,-0.23266247023249675
ACH-000311,-0.17069435769235705
ACH-000312,-0.311637916187376
ACH-000315,-0.21067955909053174
ACH-000316,-0.01119900044861198
ACH-000317,-0.24399078212480865
ACH-000318,-0.09568612035697728
ACH-000319,-0.3942791976788037
ACH-000320,-0.21650206681106807
ACH-000322,-0.21348983218462592
ACH-000323,-0.2792441580937344
ACH-000324,-0.31701441042583484
ACH-000329,-0.31626369295477
ACH-000330,-0.1047517061709045
ACH-000331,-0.3424320599737448
ACH-000332,-0.22840812685134315
ACH-000334,-0.18806892543928505
ACH-000335,-0.08946962458746624
ACH-000336,-0.021496005668960587
ACH-000337,-0.3010877344186555
ACH-000338,0.16723223356191597
ACH-000339,-0.17271711796270098
ACH-000341,-0.39490424430383575
ACH-000348,-0.2183686521113009
ACH-000350,-0.1365622407670496
ACH-000352,-0.21452463458547316
ACH-000356,-0.24055058531470805
ACH-000361,-0.2479066569711161
ACH-000362,-0.11234032840114523
ACH-000363,-0.12791973493507475
ACH-000364,-0.20021855451057105
ACH-000365,-0.12667506010476098
ACH-000366,-0.2552143611140969
ACH-000368,-0.18616554188299406
ACH-000374,-0.4281330995600477
ACH-000375,-0.2984923958950378
ACH-000376,-0.26269021948553
ACH-000381,-0.11224264402060724
ACH-000383,-0.1947994154035343
ACH-000387,-0.1864230791682883
ACH-000389,-0.2874745515418308
ACH-000390,-0.17121968250631694
ACH-000393,-0.23925208225383535
ACH-000395,-0.19141937735229445
ACH-000396,-0.6587225030846486
ACH-000397,-0.22893708721656136
ACH-000401,0.1230179825722039
ACH-000402,-0.18438132710693106
ACH-000403,-0.2742687870306737
ACH-000404,0.07034405630306996
ACH-000406,-0.2826330498778332
ACH-000407,-0.09627367729804144
ACH-000408,-0.16159978905822694
ACH-000410,-0.4272870842607536
ACH-000411,-0.3489167187375297
ACH-000414,-0.1920946537822459
ACH-000415,-0.2631074675605841
ACH-000416,-0.2582549947138993
ACH-000420,-0.2348241744652366
ACH-000421,-0.2545620814014532
ACH-000424,-0.14275613521425135
ACH-000425,-0.419083258069948
ACH-000426,-0.3706851393973459
ACH-000427,-0.5916072936512948
ACH-000433,-0.09185505289017806
ACH-000435,-0.2449075373629042
ACH-000436,-0.1662876452560808
ACH-000444,-0.28502856509802754
ACH-000445,-0.3065523394288105
ACH-000448,-0.2942583396075266
ACH-000450,-0.17693319497361298
ACH-000452,-0.25420558223941664
ACH-000454,-0.06472967920056749
ACH-000458,-0.26287241612349616
ACH-000459,-0.1442732747638485
ACH-000460,-0.2746443269749475
ACH-000461,-0.1458659732954399
ACH-000463,-0.34162841446435804
ACH-000464,0.015203271931078228
ACH-000466,-0.3236751130086881
ACH-000467,-0.21739974849561908
ACH-000468,-0.2449352499644093
ACH-000469,-0.3204641956389616
ACH-000470,-0.2558244723008717
ACH-000471,-0.22618724548357985
ACH-000472,-0.2657224410935834
ACH-000473,-0.17857484713483418
ACH-000475,-0.25008939353434595
ACH-000476,-0.3435935925797575
ACH-000477,-0.14942295451827184
ACH-000479,-0.3460744408488991
ACH-000480,-0.231144214391831
ACH-000481,-0.1993217449735656
ACH-000483,-0.41151312227764303
ACH-000484,-0.2619066997361809
ACH-000485,-0.12059225532059314
ACH-000486,-0.2572893134218531
ACH-000487,-0.15071941261220842
ACH-000488,-0.25910948858706634
ACH-000490,-0.2322451662035238
ACH-000491,-0.13684207192535985
ACH-000495,-0.23844513823330085
ACH-000496,-0.10915705193095056
ACH-000499,-0.3186569755407119
ACH-000500,-0.4588575848326823
ACH-000502,-0.17753420628585345
ACH-000503,-0.08245381993404327
ACH-000505,-0.2420238423040487
ACH-000507,-0.3002119275274789
ACH-000510,-0.22720806267457516
ACH-000511,-0.2736340746638937
ACH-000512,-0.024428078803582203
ACH-000516,-0.1708808702221043
ACH-000517,-0.25036684221002536
ACH-000518,-0.3765144716172894
ACH-000520,-0.3817930938021039
ACH-000521,-0.11621393000270873
ACH-000522,-0.19756002922064567
ACH-000524,-0.18216794194422808
ACH-000527,-0.2662636819461822
ACH-000528,-0.2343764827671295
ACH-000537,-0.24038877931118754
ACH-000541,-0.1283783201227497
ACH-000542,-0.2839940364464676
ACH-000544,-0.14791806471911906
ACH-000545,-0.3694379355351314
ACH-000547,-0.18061185566114615
ACH-000548,-0.12807796750738326
ACH-000549,-0.15556045852015934
ACH-000550,-0.20563601771802165
ACH-000552,-0.20233463642044505
ACH-000556,-0.3281664815847025
ACH-000557,-0.21945916340892915
ACH-000569,-0.2538641734240588
ACH-000570,-0.1995481713842747
ACH-000571,-0.22023120624625853
ACH-000573,-0.3790876639531788
ACH-000576,-0.3989081451410501
ACH-000579,-0.3031925056458528
ACH-000580,-0.14508507206634794
ACH-000584,-0.16591369092453992
ACH-000585,-0.20306009994714347
ACH-000588,-0.22435992637973504
ACH-000589,-0.16686088646852132
ACH-000591,-0.25182843427385565
ACH-000593,-0.13156827411492214
ACH-000600,-0.139398922854642
ACH-000601,-0.2714953333880028
ACH-000605,-0.3570283079508189
ACH-000606,-0.08023907264682635
ACH-000608,-0.2316061084244751
ACH-000614,-0.08467936490166851
ACH-000616,-0.316272490465355
ACH-000618,-0.28730476701624685
ACH-000619,-0.2601060212361297
ACH-000620,-0.2094625051264416
ACH-000621,-0.27150791162963755
ACH-000622,-0.26818781559702976
ACH-000623,-0.19674816289698965
ACH-000624,-0.2868053434746436
ACH-000627,-0.16677850953462664
ACH-000630,-0.2679993540479281
ACH-000631,-0.2254998947118206
ACH-000632,-0.19792702427548495
ACH-000633,-0.20389662954947527
ACH-000637,-0.365138042273519
ACH-000638,-0.1993561692558427
ACH-000646,-0.04103281595172388
ACH-000647,-0.3386509297993872
ACH-000648,-0.23524567404649266
ACH-000649,-0.2762335751593545
ACH-000651,-0.3075758248412931
ACH-000652,-0.04770561475788705
ACH-000653,-0.20641069053189687
ACH-000657,-0.33387411573238224
ACH-000658,-0.2408372996800301
ACH-000661,-0.14146166733005802
ACH-000662,0.024887155835078133
ACH-000663,-0.15972014463433445
ACH-000665,-0.4075567405836425
ACH-000671,-0.18103809341254773
ACH-000672,0.18183218417862432
ACH-000673,-0.31899932881489745
ACH-000676,-0.18692507637388464
ACH-000677,-0.21897161769512252
ACH-000681,-0.12205601744705527
ACH-000683,-0.2553026731745346
ACH-000684,-0.21498429180532272
ACH-000688,-0.2464851293615516
ACH-000693,-0.18942322896184205
ACH-000694,-0.31793741257855
ACH-000695,-0.17369019020675674
ACH-000696,-0.2779975799018093
ACH-000697,-0.20920602374044844
ACH-000699,-0.22450452571951174
ACH-000701,-0.34865371816036617
ACH-000706,-0.19846969420031332
ACH-000711,-0.2400536814808499
ACH-000713,-0.2088820473668408
ACH-000714,-0.18197797253263426
ACH-000718,-0.2226007251654107
ACH-000720,-0.19587764447801967
ACH-000721,-0.23378132075924304
ACH-000724,-0.23288870216892085
ACH-000725,-0.4005065958534855
ACH-000732,-0.124677074139662
ACH-000734,-0.09128995902809706
ACH-000735,-0.17492660008969468
ACH-000736,-0.23799374388256225
ACH-000738,-0.32089973708190045
ACH-000746,-0.2047185444194492
ACH-000747,-0.2403892289508773
ACH-000748,-0.4093781258674747
ACH-000753,-0.18533360317253075
ACH-000756,-0.31104046025856835
ACH-000757,-0.1888936176837322
ACH-000758,-0.2511515675792593
ACH-000760,-0.16375095836234588
ACH-000762,-0.2183874278074967
ACH-000763,-0.3097873492277791
ACH-000764,-0.1916148683554197
ACH-000765,-0.18704165828096864
ACH-000766,-0.19135165742768814
ACH-000767,-0.2484561510873291
ACH-000768,-0.20146737471402548
ACH-000769,-0.2850897346509944
ACH-000770,-0.18966922088356286
ACH-000771,-0.20653747304431647
ACH-000773,-0.18222882943522253
ACH-000776,-0.16379201115905986
ACH-000777,-0.21634182958764875
ACH-000778,-0.2952122569517382
ACH-000781,-0.19522482684709094
ACH-000782,-0.2403450443217759
ACH-000783,-0.2544255158744377
ACH-000784,-0.2565754366619505
ACH-000785,-0.264064561874267
ACH-000787,-0.13256650424545866
ACH-000788,-0.204754020727944
ACH-000791,-0.21114926873186027
ACH-000792,-0.10527408367220843
ACH-000794,-0.1837404655375847
ACH-000796,-0.20969314042566228
ACH-000798,-0.2043824600157738
ACH-000799,-0.39468604977921856
ACH-000800,-0.02689426183940967
ACH-000802,-0.16223861595673747
ACH-000804,-0.20059739567159707
ACH-000805,-0.2287435402610468
ACH-000809,-0.17911087906805973
ACH-000810,-0.2856152729053196
ACH-000811,-0.2104452081033109
ACH-000817,-0.2749601702716666
ACH-000819,-0.3613587783057478
ACH-000820,-0.3545839885506456
ACH-000821,-0.23869084500899224
ACH-000822,-0.2260442010107319
ACH-000823,-0.20408965067140972
ACH-000824,-0.21133174290933104
ACH-000827,-0.25832396680117176
ACH-000829,-0.14091601171042342
ACH-000831,-0.3687799712183783
ACH-000832,-0.2581166414953558
ACH-000833,-0.3475570009367357
ACH-000834,-0.13405849893487598
ACH-000835,-0.32169569339645515
ACH-000836,-0.30013441727073964
ACH-000837,-0.21553123510033095
ACH-000838,-0.261171503112149
ACH-000839,-0.25710350537294696
ACH-000840,-0.10263700960256313
ACH-000841,-0.14963585750978026
ACH-000843,-0.2992059045533027
ACH-000846,-0.24897950116817935
ACH-000847,-0.2588494144308531
ACH-000848,-0.2225863963660033
ACH-000849,-0.20602889623294465
ACH-000851,-0.1862130909355688
ACH-000855,-0.15849861108054775
ACH-000856,-0.007762657305210227
ACH-000858,-0.2953649160011828
ACH-000859,-0.25884375303155505
ACH-000861,-0.300113067665
ACH-000862,-0.33848154968040434
ACH-000865,-0.2115490074198612
ACH-000866,-0.17792500705138206
ACH-000867,-0.259571350829251
ACH-000869,-0.2440850162941301
ACH-000872,-0.30529419832194743
ACH-000873,-0.13856334571003906
ACH-000876,-0.322730745789088
ACH-000878,-0.21774325055853536
ACH-000880,-0.12660302939874984
ACH-000881,-0.2848581617007419
ACH-000882,-0.24322713423622755
ACH-000884,-0.2835756525001602
ACH-000885,-0.275204634585518
ACH-000887,-0.24310895835187016
ACH-000889,-0.29944613276003096
ACH-000896,-0.22509842642259772
ACH-000898,-0.18842297115155512
ACH-000900,-0.16396669642689832
ACH-000901,-0.2271260254257333
ACH-000905,-0.1998091952449088
ACH-000906,-0.17777200890329112
ACH-000907,-0.2682542231818993
ACH-000910,-0.17300133049168498
ACH-000911,-0.2519372659844655
ACH-000912,-0.2328378244331318
ACH-000913,-0.2578819850892902
ACH-000915,-0.1633750858235186
ACH-000916,-0.16410638274994152
ACH-000917,-0.17615032368015746
ACH-000920,-0.19768738997051574
ACH-000921,-0.268508084746912
ACH-000924,-0.26854251967893544
ACH-000926,-0.130236833968159
ACH-000928,-0.10674963176292324
ACH-000929,-0.2112894365815576
ACH-000932,-0.06422072631322305
ACH-000935,-0.16272032439864134
ACH-000936,-0.26065929160182
ACH-000937,-0.1982940459981013
ACH-000938,-0.2391422278643751
ACH-000939,-0.3061572579941036
ACH-000941,-0.24397536532434425
ACH-000943,-0.30123378391320765
ACH-000946,-0.3749484288610728
ACH-000947,-0.2716791732639853
ACH-000948,-0.2372953896900783
ACH-000950,-0.1985481115095704
ACH-000953,-0.24872267999161898
ACH-000954,-0.09199046836532784
ACH-000957,-0.2324599088802006
ACH-000958,-0.3228122783011423
ACH-000960,-0.37391296658696055
ACH-000963,-0.2539768985501628
ACH-000968,-0.09118081113578654
ACH-000969,-0.17989486554981002
ACH-000972,-0.6385205811587664
ACH-000973,-0.2555659153238033
ACH-000974,-0.3351188758570459
ACH-000978,-0.4288288679399185
ACH-000984,-0.2838015851730093
ACH-000986,-0.14514573901128594
ACH-000988,-0.2356045632056623
ACH-000993,-0.24998273848658906
ACH-000994,-0.3321683225186701
ACH-000996,-0.25414051918109426
ACH-001001,-0.21932253695988865
ACH-001020,-0.23007353647593476
ACH-001028,-0.30006072313627546
ACH-001031,-0.1914313539583636
ACH-001038,-0.16393701438379346
ACH-001048,-0.2219627438071929
ACH-001050,-0.25823696087720605
ACH-001053,-0.1477196476200636
ACH-001054,-0.2304305929280386
ACH-001061,-0.17924571764954045
ACH-001067,-0.2650813218075078
ACH-001075,-0.3478316750041364
ACH-001096,-0.3274724971854785
ACH-001111,-0.3642422553817044
ACH-001119,-0.13310141050241212
ACH-001128,-0.05588079980279999
ACH-001134,0.008467301836737919
ACH-001151,-0.23827479356843626
ACH-001163,-0.2445433417743787
ACH-001164,-0.2093117888157115
ACH-001183,-0.21860565365077916
ACH-001192,-0.232512679255984
ACH-001193,-0.3657957889667395
ACH-001196,-0.2853685267566892
ACH-001197,-0.2176425841364654
ACH-001205,-0.3291189534715168
ACH-001211,-0.11989665045731455
ACH-001212,-0.15595449913699158
ACH-001228,-0.2768018914577197
ACH-001232,-0.1826645523517453
ACH-001239,-0.2509597044138829
ACH-001270,-0.4172065053724001
ACH-001274,-0.2783403006867801
ACH-001275,-0.19900028090864694
ACH-001277,-0.1680468970405461
ACH-001278,-0.12156889700756456
ACH-001280,-0.3982687775810345
ACH-001283,-0.29860177046940484
ACH-001289,-0.13390425476527953
ACH-001300,-0.3681100300263694
ACH-001301,-0.2587585412778439
ACH-001302,-0.20533360423139296
ACH-001306,-0.2683157350087396
ACH-001318,-0.2791298776633521
ACH-001322,-0.3569066201561137
ACH-001328,-0.23916832759638665
ACH-001332,-0.17322824274815582
ACH-001336,-0.2146646358215068
ACH-001346,-0.2295899565885116
ACH-001353,-0.2313968645331204
ACH-001354,-0.3448572201295331
ACH-001367,-0.2329720204603993
ACH-001368,-0.255540306912154
ACH-001374,-0.3185759088430293
ACH-001377,-0.3790018508240114
ACH-001380,-0.3252625966620129
ACH-001391,-0.15531562390178072
ACH-001408,-0.2452002769118472
ACH-001430,-0.3788133107509379
ACH-001431,-0.4608611832040934
ACH-001450,-0.20109382885743604
ACH-001496,-0.22094068567118014
ACH-001500,-0.32292468212870223
ACH-001523,-0.1910007376091711
ACH-001532,-0.3976150320468022
ACH-001550,-0.30258858178499864
ACH-001552,-0.27372316178878625
ACH-001554,-0.30550662817828217
ACH-001654,-0.19135025105512968
ACH-001735,-0.2616353368381863
ACH-001736,-0.22498855746806656
ACH-001737,0.00574048634395547
ACH-001740,-0.1924380132876112
ACH-001745,-0.14966179381154598
ACH-001765,-0.25980528687751225
