,RHOU (58480)
ACH-000250,-0.0697755705108753
ACH-000251,0.03960604489223006
ACH-000252,-0.21150728641719446
ACH-000253,-0.00033244943739954347
ACH-000255,-0.007972102474143278
ACH-000256,-0.12690676490424868
ACH-000257,-0.03726009032409084
ACH-000258,-0.10475738494734113
ACH-000259,0.027973862801466028
ACH-000260,-0.1160062540578498
ACH-000261,-0.04892261849966895
ACH-000262,0.020001152419846468
ACH-000263,-0.07267225859417517
ACH-000264,-0.09634364630334484
ACH-000265,0.017872532188105913
ACH-000266,-0.04083016515412117
ACH-000272,-0.11634842335875795
ACH-000274,-0.08596837114009485
ACH-000277,-0.10035359192068903
ACH-000278,0.02519414187943797
ACH-000279,0.05842936497654099
ACH-000280,0.02589719351003323
ACH-000281,-0.22252147203757106
ACH-000288,-0.007025882097713714
ACH-000291,0.11126400542040092
ACH-000293,-0.09615250538121084
ACH-000294,0.09561845120273496
ACH-000295,0.02107101354766327
ACH-000296,-0.022526373126850976
ACH-000302,-0.0064722779989219645
ACH-000304,0.11317373977975248
ACH-000307,0.018094277675972773
ACH-000308,0.04957054113704322
ACH-000310,-0.3143169784561912
ACH-000311,-0.17576488893796807
ACH-000312,-0.1477845525424957
ACH-000315,0.21016325916333506
ACH-000316,-0.2823402768910962
ACH-000317,-0.16136527512967025
ACH-000318,-0.21143640819345325
ACH-000319,0.15255234174187798
ACH-000320,0.12301839536308742
ACH-000322,0.05592522765783387
ACH-000323,0.052932093717770815
ACH-000324,-0.0635994716817111
ACH-000329,-0.04850634188403218
ACH-000330,0.0020067443841926672
ACH-000331,-0.03379513673858798
ACH-000332,-0.07158412974603014
ACH-000334,0.053997490420068316
ACH-000335,-0.06523551430772688
ACH-000336,-0.1613657983443465
ACH-000337,-0.11214304349210123
ACH-000338,0.27428286211255665
ACH-000339,-0.09941957192464183
ACH-000341,-0.01617229110036366
ACH-000348,0.0962265045663062
ACH-000350,0.1242504260102986
ACH-000352,0.015204720791349413
ACH-000356,0.13552219105740027
ACH-000361,0.020068184055519314
ACH-000362,-0.08525180334867408
ACH-000363,-0.07307583742436602
ACH-000364,0.1016030916983495
ACH-000365,0.1554539895380615
ACH-000366,-0.0020501666326798013
ACH-000368,0.0041616887022173496
ACH-000374,0.028145378271662847
ACH-000375,-0.07502928403543513
ACH-000376,0.06804401965512002
ACH-000381,-0.04313758212278908
ACH-000383,0.043579878689673786
ACH-000387,-0.061396755290408014
ACH-000389,0.04081759956648129
ACH-000390,-0.05483115482004987
ACH-000393,-0.06897802220424701
ACH-000395,0.008122733941285137
ACH-000396,0.09411436402439267
ACH-000397,0.006934883134781997
ACH-000401,-0.25138786497890264
ACH-000402,-0.18251745780993814
ACH-000403,-0.0925746573231386
ACH-000404,0.5211088651564741
ACH-000406,-0.035438890503038264
ACH-000407,0.03790188726551639
ACH-000408,-0.11760161214840224
ACH-000410,0.0125763375418487
ACH-000411,-0.003235671938187292
ACH-000414,0.036608941017467235
ACH-000415,0.0616624514990793
ACH-000416,-0.03579844001223098
ACH-000420,-0.011787199515667576
ACH-000421,0.010297912006362629
ACH-000424,-0.13548302542358084
ACH-000425,-0.017299231994561282
ACH-000426,0.2457278284286101
ACH-000427,-0.08671673699480263
ACH-000433,0.20460924109301012
ACH-000435,0.071365568250796
ACH-000436,0.007964791757569244
ACH-000444,-0.1147171659987304
ACH-000445,-0.11319554327689058
ACH-000448,-0.08880756676267279
ACH-000450,-0.168983410133675
ACH-000452,-0.06301317871410307
ACH-000454,-0.13859451958315486
ACH-000458,-0.07898513492032455
ACH-000459,-0.13756804327039687
ACH-000460,-0.024248759976828998
ACH-000461,0.09470921963591676
ACH-000463,-0.23815550961442145
ACH-000464,0.02720447166599979
ACH-000466,0.058163313429292575
ACH-000467,-0.01667871000046427
ACH-000468,-0.014828086952163668
ACH-000469,-0.06278770521626496
ACH-000470,-0.06614446092740582
ACH-000471,0.024989754842049
ACH-000472,0.1115308370218292
ACH-000473,-0.15963394238445586
ACH-000475,-0.021899435219157496
ACH-000476,-0.25575940399953223
ACH-000477,0.09475229010380404
ACH-000479,-0.1854814312710794
ACH-000480,0.05663031574680511
ACH-000481,-0.008804517782931509
ACH-000483,0.058334686573657424
ACH-000484,-0.04102586097801544
ACH-000485,-0.07772383911134621
ACH-000486,0.13414131947967675
ACH-000487,-0.02131686255169036
ACH-000488,0.04034838682520624
ACH-000490,-0.03688612793776624
ACH-000491,0.01658086342254411
ACH-000495,-0.029416346552436707
ACH-000496,0.047183337012147816
ACH-000499,0.1233997439842116
ACH-000500,0.34412079856519323
ACH-000502,0.035873984102562824
ACH-000503,-0.2310019237081531
ACH-000505,-0.05202499810331164
ACH-000507,-0.19079910917221904
ACH-000510,-0.11034351262389233
ACH-000511,-0.02330655168847345
ACH-000512,0.14979600157861808
ACH-000516,-0.0263225220604808
ACH-000517,-0.10788438088975147
ACH-000518,0.006063971019880329
ACH-000520,0.030441462740687326
ACH-000521,-0.02276902604809509
ACH-000522,-0.08334238311391375
ACH-000524,-0.13801415196481104
ACH-000527,0.13825364109672056
ACH-000528,-0.1273405081032482
ACH-000537,-0.008983485469174438
ACH-000541,0.08856819164972053
ACH-000542,-0.012162700305938336
ACH-000544,0.12188972933365605
ACH-000545,-0.032787127682892755
ACH-000547,-0.22856556266147776
ACH-000548,-0.10307938251079547
ACH-000549,-0.06741365643282975
ACH-000550,-0.0024792741730169034
ACH-000552,-0.00909075036399133
ACH-000556,-0.049528149699025165
ACH-000557,-0.0581546557528265
ACH-000569,-0.05222696688677948
ACH-000570,0.09952894582861073
ACH-000571,-0.13663719157390186
ACH-000573,-0.088414820560811
ACH-000576,-0.12052291622545502
ACH-000579,0.18472729490545564
ACH-000580,0.12677794026592712
ACH-000584,-0.014653478920986097
ACH-000585,0.041424557135422715
ACH-000588,-0.04179910814343936
ACH-000589,0.008115264888157796
ACH-000591,0.06417827208867882
ACH-000593,0.10958665814331037
ACH-000600,-0.0037701691420566775
ACH-000601,-0.00582666075792783
ACH-000605,-0.03070523645990945
ACH-000606,-0.0025472964002974216
ACH-000608,-0.05387164341243118
ACH-000614,-0.03503640286726128
ACH-000616,-0.048070330289151586
ACH-000618,0.010086188651115954
ACH-000619,0.06281150398884393
ACH-000620,-0.009836338355414576
ACH-000621,-0.07012025511224902
ACH-000622,0.1307275634674287
ACH-000623,0.03580369081042762
ACH-000624,-0.0328540773631251
ACH-000627,0.11896855982465306
ACH-000630,0.10139777434387527
ACH-000631,0.2255653495711381
ACH-000632,-0.08057562870102088
ACH-000633,0.09762120906735536
ACH-000637,-0.18598559645023352
ACH-000638,0.1089053554501963
ACH-000646,0.0639935457624525
ACH-000647,-0.0064790219662966865
ACH-000648,-0.022719043421531752
ACH-000649,0.07677209301586366
ACH-000651,-0.09623709875601584
ACH-000652,-0.0877828439585684
ACH-000653,-0.11690045595687315
ACH-000657,0.04809328628077494
ACH-000658,-0.03049115644747968
ACH-000661,0.1369207809635225
ACH-000662,0.3980737743565011
ACH-000663,0.040732102193379235
ACH-000665,-0.08226105928228905
ACH-000671,-0.20133899402937133
ACH-000672,0.1035906797002738
ACH-000673,-0.042264335102766
ACH-000676,0.005633960624532642
ACH-000677,0.0028973921949410945
ACH-000681,-0.01749849310603429
ACH-000683,-0.12306227528317362
ACH-000684,-0.1110272984551162
ACH-000688,0.05930502707269455
ACH-000693,-0.06357450960441215
ACH-000694,0.15603667305902072
ACH-000695,-0.3548528564307928
ACH-000696,0.09777923245874227
ACH-000697,0.2093696173911558
ACH-000699,-0.01013462289034657
ACH-000701,0.02250565914699657
ACH-000706,-0.04565926637144213
ACH-000711,0.009530380453669279
ACH-000713,0.006362215033670286
ACH-000714,-0.08092429624389291
ACH-000718,0.09167061366143413
ACH-000720,0.050202505193575386
ACH-000721,-0.015664851904544072
ACH-000724,-0.1532958566290174
ACH-000725,0.17593565467529973
ACH-000732,-0.11470628134114184
ACH-000734,0.03551579099938329
ACH-000735,-0.08578005807854272
ACH-000736,0.08947024583266447
ACH-000738,0.01505649026027422
ACH-000746,0.024310107779540863
ACH-000747,0.0674991949308691
ACH-000748,0.030469509221614025
ACH-000753,0.11080520857906102
ACH-000756,-0.03070523999613375
ACH-000757,0.05260542709834741
ACH-000758,0.10783492314851592
ACH-000760,-0.04224887642669651
ACH-000762,-0.01368411319919425
ACH-000763,-0.3787539463108641
ACH-000764,0.13257158430450722
ACH-000765,-0.05192837082630141
ACH-000766,-0.07098268964720485
ACH-000767,0.01850418999769859
ACH-000768,-0.042624260295121515
ACH-000769,-0.06808179379925161
ACH-000770,-0.06246957623872103
ACH-000771,-0.07738756660107883
ACH-000773,-0.0459554679106695
ACH-000776,-0.036582953472110435
ACH-000777,-0.0107034350672576
ACH-000778,0.18057276729748825
ACH-000781,0.03134715718001494
ACH-000782,-0.033026117057191814
ACH-000783,-0.10273230667625054
ACH-000784,-0.012729292939819134
ACH-000785,0.027589195521748586
ACH-000787,0.0033242409685755227
ACH-000788,0.05204294329447424
ACH-000791,-0.09000642410957868
ACH-000792,0.029436820608830818
ACH-000794,0.06163401764293625
ACH-000796,-0.00821936782982675
ACH-000798,0.13137291210929988
ACH-000799,-0.07016790027346906
ACH-000800,0.06542516291237988
ACH-000802,-0.011184457633633807
ACH-000804,-0.12913140879543866
ACH-000805,0.062393546461562636
ACH-000809,0.004425924844696384
ACH-000810,-0.11503777350664986
ACH-000811,0.01605044213948087
ACH-000817,-0.15538309771990344
ACH-000819,-0.08002030065411116
ACH-000820,-0.2282386277152552
ACH-000821,-0.025551420426268272
ACH-000822,0.0029433521798200623
ACH-000823,0.13805377228358373
ACH-000824,-0.027500277363327868
ACH-000827,-0.11210066685514176
ACH-000829,0.05512142121151251
ACH-000831,0.04684949807713706
ACH-000832,0.014047418045982751
ACH-000833,-0.08924982292466489
ACH-000834,-0.03852953253610837
ACH-000835,-0.013040743199193029
ACH-000836,0.06650099920678063
ACH-000837,-0.07957117403453824
ACH-000838,0.25243086580164736
ACH-000839,0.08282156561479888
ACH-000840,-0.01372340552713642
ACH-000841,0.06796539124226124
ACH-000843,0.030060372556034918
ACH-000846,-0.11168770563767758
ACH-000847,0.03901093229322336
ACH-000848,0.0524464847185589
ACH-000849,0.0235259940520168
ACH-000851,-0.11731782186615855
ACH-000855,-0.0009100980165288148
ACH-000856,0.02508238584075241
ACH-000858,-0.10003559222054624
ACH-000859,-0.06425448638255071
ACH-000861,-0.1656071209241149
ACH-000862,-0.11515529697385055
ACH-000865,-0.0770718494814432
ACH-000866,-0.05040885514437448
ACH-000867,-0.10689694060561256
ACH-000869,-0.014546304050225875
ACH-000872,0.042135669994033995
ACH-000873,0.14953958706777026
ACH-000876,-0.05264747115308285
ACH-000878,0.014135863606304384
ACH-000880,0.06314536459094089
ACH-000881,0.06335474164534886
ACH-000882,-0.005939162666361743
ACH-000884,0.06475873072979169
ACH-000885,-0.11441878058075924
ACH-000887,0.00016950423390078335
ACH-000889,0.17556228333915458
ACH-000896,-0.025649370251257388
ACH-000898,0.1507548736973008
ACH-000900,-0.010147289358820895
ACH-000901,0.07474682296211999
ACH-000905,0.028631714762257933
ACH-000906,-0.04717027638251138
ACH-000907,0.054949695459449464
ACH-000910,0.014417052250872153
ACH-000911,0.06500598472924451
ACH-000912,0.002712824251018864
ACH-000913,-0.05798886163502873
ACH-000915,0.12895539956597207
ACH-000916,0.09837719977959736
ACH-000917,0.0823037676299754
ACH-000920,-0.2355443564949504
ACH-000921,-0.12740365260294673
ACH-000924,-0.010143244772114814
ACH-000926,0.044343436163202035
ACH-000928,-0.03955697999248597
ACH-000929,-0.09910215930637616
ACH-000932,-0.08079638042374877
ACH-000935,0.039283668248738884
ACH-000936,-0.001860964039842666
ACH-000937,-0.08567567191885428
ACH-000938,-0.10999460249702292
ACH-000939,-0.007162848744971088
ACH-000941,0.04482847912458953
ACH-000943,0.04723157752231594
ACH-000946,-0.03193803907441877
ACH-000947,0.013254842673273159
ACH-000948,0.09692567893230687
ACH-000950,0.08796306745355043
ACH-000953,-0.09981060085269393
ACH-000954,0.09251476445472197
ACH-000957,-0.0192458432313226
ACH-000958,0.1499160006447944
ACH-000960,0.006840421108401303
ACH-000963,0.0295333970390674
ACH-000968,-0.08069608342207044
ACH-000969,-0.058456610495774684
ACH-000972,-0.029902139114592125
ACH-000973,0.017999905398085967
ACH-000974,0.08870441472209796
ACH-000978,-0.13851967920048425
ACH-000984,0.1590210069026012
ACH-000986,-0.07314021849057126
ACH-000988,-0.07856203490902752
ACH-000993,-0.20789777461091352
ACH-000994,-0.04755852131676802
ACH-000996,0.04052514778996919
ACH-001001,0.029379290580178977
ACH-001020,-0.04958061395397432
ACH-001028,0.0601521753905335
ACH-001031,0.08049845611281127
ACH-001038,0.02568819759014112
ACH-001048,-0.07450326550875792
ACH-001050,-0.016129154409684567
ACH-001053,-0.09129296216268104
ACH-001054,-0.009083882097441095
ACH-001061,-0.0010299533591789606
ACH-001067,-0.05481772444829909
ACH-001075,0.147488256885994
ACH-001096,-0.1477158142017409
ACH-001111,-0.08530314288213765
ACH-001119,0.18111032376226066
ACH-001128,-0.4171814680671944
ACH-001134,0.05770378446702047
ACH-001151,0.09220902072315014
ACH-001163,-0.032309506769793536
ACH-001164,0.1708700668775833
ACH-001183,-0.1811051337867496
ACH-001192,0.0805043965851151
ACH-001193,-0.14692693219958086
ACH-001196,0.08054622133857846
ACH-001197,-0.10421310986137217
ACH-001205,0.06629493371999301
ACH-001211,-0.05088774929459968
ACH-001212,-0.2065756135998902
ACH-001228,-0.1008192739422477
ACH-001232,0.04431537114066012
ACH-001239,-0.12067192556191828
ACH-001270,0.1230959463538384
ACH-001274,-0.004345167558168126
ACH-001275,-0.0999289941064592
ACH-001277,-0.2541621217210412
ACH-001278,-0.15417344038477054
ACH-001280,-0.15760479620936954
ACH-001283,-0.09449168386661692
ACH-001289,0.03314983364150169
ACH-001300,-0.0990717853180914
ACH-001301,-0.11886158812433238
ACH-001302,0.12293671490818565
ACH-001306,-0.0093755050806579
ACH-001318,0.008606512205083782
ACH-001322,0.07713609785036615
ACH-001328,-0.06479266682716338
ACH-001332,0.1312973390729308
ACH-001336,0.026786617365117383
ACH-001346,-0.04489354539429941
ACH-001353,-0.09209011977820272
ACH-001354,-0.20653517358602394
ACH-001367,0.1294241167496103
ACH-001368,-0.025232134838580302
ACH-001374,0.10479100706279856
ACH-001377,-0.14359376130655535
ACH-001380,-0.12216537849178034
ACH-001391,0.09881460828711416
ACH-001408,-0.18160269924007186
ACH-001430,-0.03544135729434655
ACH-001431,-0.03217581950523536
ACH-001450,-0.2349809731201308
ACH-001496,-0.012203889474952441
ACH-001500,0.06868120404143722
ACH-001523,-0.09794743922542347
ACH-001532,-0.08551372287734521
ACH-001550,0.14650553529229207
ACH-001552,-0.17150383913786127
ACH-001554,-0.092987463708402
ACH-001654,-0.2359610581118321
ACH-001735,0.07722948486019067
ACH-001736,0.00929968907705282
ACH-001737,-0.055533353593937435
ACH-001740,-0.23556479495067256
ACH-001745,-0.28229191725964586
ACH-001765,-0.07087956845992288
