,KAZN (23254)
ACH-000004,0.020786724005519192
ACH-000005,-0.14707161056712836
ACH-000007,0.13031555751597654
ACH-000009,-0.03388062325775512
ACH-000011,0.17524561034799707
ACH-000012,0.14528305910205302
ACH-000013,0.12725320781667535
ACH-000014,-0.06291898031299578
ACH-000015,0.15504081930844404
ACH-000017,-0.1964913408145097
ACH-000018,-0.1038538452528646
ACH-000019,-0.03912773352760759
ACH-000021,0.07016605844555583
ACH-000022,0.1256084568607158
ACH-000025,0.07184962292881207
ACH-000028,0.1597110949583712
ACH-000030,0.056098400213275966
ACH-000035,0.025540995173035968
ACH-000036,0.16501739770035456
ACH-000037,-0.0016062206944623789
ACH-000039,0.3119463436197814
ACH-000040,-0.019426407150738463
ACH-000041,-0.05358402068697155
ACH-000042,0.0885739012579629
ACH-000045,0.15852562387000474
ACH-000047,-0.2320518147759757
ACH-000052,-0.014147471806601756
ACH-000053,0.005767943122185616
ACH-000054,0.0172548480242334
ACH-000055,-0.1306877158242588
ACH-000060,-0.13293005003286953
ACH-000067,0.023564202524790263
ACH-000070,0.07249802997790117
ACH-000075,-0.016300852506980608
ACH-000078,0.2937443261496809
ACH-000082,0.08396651816434011
ACH-000085,-0.3435554392152391
ACH-000086,0.02277379483495328
ACH-000087,0.188380610019688
ACH-000092,0.08034929518240476
ACH-000095,0.013666380401959515
ACH-000097,0.09705320045428134
ACH-000098,0.11773388287259992
ACH-000099,-0.06861933569296122
ACH-000108,-0.1805274729870274
ACH-000113,0.22013431748852225
ACH-000116,-0.02370648275585633
ACH-000118,0.17776710751883562
ACH-000120,0.031072935370479938
ACH-000123,0.14527899740100128
ACH-000127,0.09034865887916768
ACH-000128,-0.06737730284549719
ACH-000132,0.1488567674884549
ACH-000133,0.10614140202674556
ACH-000137,0.15352558815595052
ACH-000138,-0.08748238432626408
ACH-000142,0.09379865594838878
ACH-000143,-0.044922456304597486
ACH-000146,-0.007993868584264902
ACH-000148,0.17667160412215674
ACH-000150,-0.2302699305588156
ACH-000152,0.05459083212214988
ACH-000153,0.15788622464554514
ACH-000159,-0.03170243655957723
ACH-000160,0.054531279477252025
ACH-000163,0.044113678014482925
ACH-000167,-0.519065521538676
ACH-000168,0.017953532741830126
ACH-000169,0.09385523500857648
ACH-000178,0.06682684697659215
ACH-000183,0.04988854399460907
ACH-000188,-0.004536961819581278
