,SH3GL1 (6455)
ACH-000401,-0.5361668553226644
ACH-000402,-0.7080213207221504
ACH-000403,-0.2291764817726888
ACH-000404,-0.4023386763919173
ACH-000406,-0.3117337990844604
ACH-000407,-0.0449041540521265
ACH-000408,-0.16368070218784836
ACH-000410,-0.07892642677820688
ACH-000411,-0.33100579947998865
ACH-000414,-0.15475427024840666
ACH-000415,-0.2568134869143329
ACH-000416,-0.19864959610915853
ACH-000420,-0.3923460316322671
ACH-000421,-0.22900105178689514
ACH-000424,-0.3187913499438876
ACH-000425,-0.31207908940363754
ACH-000426,-0.6994438188861523
ACH-000427,-0.18835372942219356
ACH-000433,-0.4270615990925997
ACH-000435,-0.23752459682031205
ACH-000436,-0.4191059969280636
ACH-000444,-0.3027180299113939
ACH-000445,-0.341120849892468
ACH-000448,-0.2157015380834492
ACH-000450,-0.3000810098288195
ACH-000452,-0.2299974325636195
ACH-000454,-0.09267815092605247
ACH-000458,-0.14250398274922427
ACH-000459,-0.13419333427694147
ACH-000460,-0.11020486782800354
ACH-000461,-0.1140983698162861
ACH-000463,-0.16922728094915482
ACH-000464,0.18494587962971806
ACH-000466,-0.0967719115141311
ACH-000467,-0.17129926447132235
ACH-000468,-0.2504019899341676
ACH-000469,-0.27816192191059314
ACH-000470,-0.16285523995641227
ACH-000471,-0.2545126949023828
ACH-000472,-0.3217810896198266
ACH-000473,-0.2090584241644892
ACH-000475,-0.20841115738881427
ACH-000476,-0.17520838267928793
ACH-000477,-0.4817850057507877
ACH-000479,-0.10811390148307884
ACH-000480,-0.09648420420283264
ACH-000481,-0.12630301025009008
ACH-000483,-0.2521011174117073
ACH-000484,-0.06962828360808675
ACH-000485,-0.2318377691921698
ACH-000486,-0.07352239472976152
ACH-000487,-0.2701804861485873
ACH-000488,-0.08692730388014397
ACH-000490,-0.16104964806641955
ACH-000491,-0.5796359942599706
ACH-000495,-0.07996070845283418
ACH-000496,-0.13204870217128434
ACH-000499,-0.3349405905961089
ACH-000500,-0.035536158883404764
ACH-000502,-0.2498524089204254
ACH-000503,0.09322075617664764
ACH-000505,-0.16935382909388252
ACH-000507,-0.10063212327289454
ACH-000510,-0.19502237681788848
ACH-000511,-0.2538245899108497
ACH-000512,-0.5238832383513797
ACH-000516,-0.19411774357119946
ACH-000517,-0.3307998457822863
ACH-000518,-0.10547853646706724
ACH-000520,-0.14110527423640487
ACH-000521,-0.21547310895357166
ACH-000522,-0.10633290203628512
ACH-000524,-0.1997536712557407
ACH-000527,-0.22533418141481135
ACH-000528,-0.20325611818310504
ACH-000537,-0.1287221121511123
ACH-000541,0.2363092555642512
ACH-000542,-0.0994728627863716
ACH-000544,-0.34970478044537784
ACH-000545,-0.06564774189184923
ACH-000547,-0.0794894727643859
ACH-000548,-0.10989608315789544
ACH-000549,-0.1574778388301418
ACH-000550,-0.13642067301805266
ACH-000552,-0.09760311794470927
ACH-000556,-0.24161436791614024
ACH-000557,-0.521114243571888
ACH-000569,-0.1404819317007259
ACH-000570,-0.1806809722401348
ACH-000571,-0.2277853724185211
ACH-000573,-0.2889570333777878
ACH-000576,-0.3987903700285785
ACH-000579,-0.3227030572861829
ACH-000580,-0.24844747679658735
ACH-000584,-0.3600624445516055
ACH-000585,-0.08472169724997848
ACH-000588,-0.048766802512483116
ACH-000589,-0.1343426565679461
ACH-000591,-0.1699192501248727
ACH-000593,-0.08219440337558505
ACH-000600,-0.05297711928240525
ACH-000601,-0.2620404220285423
ACH-000605,-0.1333308133797151
ACH-000606,-0.1962744286280364
ACH-000608,-0.2321576373054987
ACH-000614,-0.3038570829374381
ACH-000616,-0.1941518820514031
ACH-000618,-0.1798297972287495
ACH-000619,-0.03481123456578896
ACH-000620,-0.1271735667271719
ACH-000621,-0.2722869900648156
ACH-000622,-0.208861084574478
ACH-000623,-0.2930840169506512
ACH-000624,-0.14432042525813876
ACH-000627,-0.3206170986304834
ACH-000630,-0.2795138774549866
ACH-000631,-0.17791594987446022
ACH-000632,-0.1161651674134457
ACH-000633,-0.3851816022049406
ACH-000637,-0.3428265643696025
ACH-000638,-0.25324441388531843
ACH-000646,-0.11646834295776808
ACH-000647,-0.11554440878776236
ACH-000648,-0.16896591059900115
ACH-000649,-0.1626614794617227
ACH-000651,-0.1628090701674652
ACH-000652,-0.10204235556916884
ACH-000653,-0.3208812745840722
ACH-000657,-0.09170763769148246
ACH-000658,-0.4186895991488526
ACH-000661,-0.29353060401293485
ACH-000662,-0.02610533046607961
ACH-000663,-0.1927449036791486
ACH-000665,-0.2158091467145012
ACH-000671,-0.1275354306933373
ACH-000672,-0.21825723362205512
ACH-000673,-0.2035474782687169
ACH-000676,-0.24481760482564466
ACH-000677,-0.16887208743087884
ACH-000681,-0.10900627457602516
ACH-000683,-0.4291300006463384
ACH-000684,-0.2024713034021132
ACH-000688,-0.3799957222377384
ACH-000693,-0.1373783744423916
ACH-000694,-0.06228512394858169
ACH-000695,-0.20144981536394285
ACH-000696,-0.10623938615308408
ACH-000697,-0.1771768328835777
ACH-000699,-0.2432875329008893
ACH-000701,-0.036612188288876295
ACH-000706,-0.23357761735425595
ACH-000711,-0.21741897819171946
ACH-000713,-0.17959487707755167
ACH-000714,-0.2113135428376416
ACH-000718,-0.08446190921005567
ACH-000720,-0.2454388135151189
ACH-000721,-0.1016072471674326
ACH-000724,-0.21161375762323306
ACH-000725,-0.15731937981852273
ACH-000732,-0.3576728465571938
ACH-000734,-0.26539923725557235
ACH-000735,-0.14453837904203246
ACH-000736,-0.19178008725394308
ACH-000738,-0.21230253726779652
ACH-000746,-0.3648669033979789
ACH-000747,-0.11310557482739883
ACH-000748,-0.14181861469006074
ACH-000753,-0.1770541458358834
ACH-000756,-0.0912125164909008
ACH-000757,-0.21971768783008028
ACH-000758,-0.16977987986245735
ACH-000760,-0.11583403046318265
ACH-000762,-0.1585771346458896
ACH-000763,-0.13302639329156596
ACH-000764,-0.2267275867086315
ACH-000765,-0.3086408422370045
ACH-000766,-0.2439890886458609
ACH-000767,-0.24167366150550945
ACH-000768,-0.1745920369079741
ACH-000769,-0.21883305165787031
ACH-000770,-0.2208047706619865
ACH-000771,0.04103716492809297
ACH-000773,-0.9128256386786884
ACH-000776,-0.17226421162493946
ACH-000777,-0.22583823344816736
ACH-000778,-0.16322423858474458
ACH-000781,-0.1842348343299845
ACH-000782,-0.19662889392985344
ACH-000783,-0.32473583738374256
ACH-000784,-0.2713654953159351
ACH-000785,-0.3051882822320541
ACH-000787,-0.13162240563172087
ACH-000788,-0.3513673978679084
ACH-000791,-0.12976946439947734
ACH-000792,-0.3630383517630931
ACH-000794,-0.21331548311611997
ACH-000796,-0.34112936457371695
ACH-000798,-0.22777122204757
ACH-000799,-0.15242883541126528
ACH-000800,-0.3565539191403187
ACH-000802,-0.06408194039471107
ACH-000804,-0.2080304766603761
ACH-000805,-0.2325315528788497
ACH-000809,-0.078685576985556
ACH-000810,-0.6149808247354094
ACH-000811,-0.3146784326769146
ACH-000817,-0.31327187953544594
ACH-000819,-0.2869846828419899
ACH-000820,-0.3905014812965061
ACH-000821,-0.9229706267130844
ACH-000822,-0.3210538203160219
ACH-000823,-0.35847996225118683
ACH-000824,-0.0453399012619117
ACH-000827,-0.256633979464833
ACH-000829,-0.6163627620465789
ACH-000831,-0.0954603989004812
ACH-000832,0.018182992110434924
ACH-000833,0.06444012735404121
ACH-000834,-0.13653406608932372
ACH-000835,-0.0772222727066289
ACH-000836,0.0270736899506437
ACH-000837,-0.18469962683698665
ACH-000838,-1.214375563869614
ACH-000839,-0.005174563313239703
ACH-000840,-0.16567323077938434
ACH-000841,-0.5810529068017046
ACH-000843,-0.28402524481197283
ACH-000846,-0.15138525135101427
ACH-000847,-0.02119822671025433
ACH-000848,-0.12260177929285478
ACH-000849,-0.1890182824736904
ACH-000851,-0.18068010135672624
ACH-000855,-0.15713430380687926
ACH-000856,-0.21135720107878128
ACH-000858,-0.17574861089179414
ACH-000859,-0.1866425979158996
ACH-000861,-0.27311445194801925
ACH-000862,-0.3032567221812915
ACH-000865,-0.1783508258160272
ACH-000866,-0.1590800239725556
ACH-000867,-0.26605513423983856
ACH-000869,-0.2547099105344807
ACH-000872,-0.1569767689666229
ACH-000873,-0.1506418433291538
ACH-000876,-0.2885495004070345
ACH-000878,-0.18062890110018126
ACH-000880,-0.14947658765603172
ACH-000881,-0.21345858077273827
ACH-000882,-0.1431681437864699
ACH-000884,-0.28951625825067423
ACH-000885,-0.10588303801362732
ACH-000887,-0.2492491114969992
ACH-000889,-0.2382954157398235
ACH-000896,-0.3220588928281419
ACH-000898,-0.1654297569700184
ACH-000900,-0.3188204998293031
ACH-000901,-0.3432710969452367
ACH-000905,-0.14162304945312382
ACH-000906,-0.17661431021343088
ACH-000907,-0.09855130853574416
ACH-000910,-0.2455252686901404
ACH-000911,0.007033334699046665
ACH-000912,-0.20576685350509125
ACH-000913,-0.24518162973410046
ACH-000915,-0.25109940988689
ACH-000916,0.16410131241564171
ACH-000917,-0.3770966737200548
ACH-000920,-0.043107736242911705
ACH-000921,-0.11654911475514597
ACH-000924,-0.2395931483737119
ACH-000926,-0.3279149981384891
ACH-000928,-0.3629112040770326
ACH-000929,-0.12247242745057813
ACH-000932,-0.1666333334481068
ACH-000935,-0.10068488128790257
ACH-000936,-0.1749412125021959
ACH-000937,-0.28029617119876005
ACH-000938,-0.4328795133436927
ACH-000939,-0.4734860215819727
ACH-000941,-0.4551520381789482
ACH-000943,-0.10971444465492408
ACH-000946,-0.1911118570800904
ACH-000947,-0.17647167982847295
ACH-000948,-0.09230961865232062
ACH-000950,-0.1805547864644753
ACH-000953,-0.20292792975663376
ACH-000954,-0.00982312597880991
ACH-000957,-0.1960868424537316
ACH-000958,-0.0763526295862318
ACH-000960,-0.12490707626054932
ACH-000963,-0.10737745972490514
ACH-000968,-0.25321680493306564
ACH-000969,-0.2867207292032559
ACH-000972,-0.3681349075241193
ACH-000973,-0.2391100100503675
ACH-000974,-0.08706711339102187
ACH-000978,-0.2791531915388454
ACH-000984,-0.16718472457628958
ACH-000986,-0.09269934643481753
ACH-000988,-0.21993671208480595
ACH-000993,-0.5629269593254475
ACH-000994,-0.17883827366089902
ACH-000996,-0.14470856475640706
ACH-001001,-0.047368426671002606
ACH-001020,0.02039981319425969
ACH-001028,-0.2319932031096471
ACH-001031,-0.22361686057939367
ACH-001038,-0.179881507140642
ACH-001048,-0.07645527143216971
ACH-001050,-0.18953921144123329
ACH-001053,-0.2289080016212279
ACH-001054,-0.276336310465911
ACH-001061,-0.15261910394625544
ACH-001067,-0.11709462761788578
ACH-001075,-0.23153918479811786
ACH-001096,-0.2267092350871773
ACH-001111,-0.4383249526932881
ACH-001119,-0.2708602192874115
ACH-001128,0.15589924054772353
ACH-001134,-0.5114254759083083
ACH-001151,-0.1898323974559926
ACH-001163,-0.16628954430422593
ACH-001164,-0.24284594668429516
ACH-001183,-0.2418510191430221
ACH-001192,-0.051127396605392575
ACH-001193,-0.5060308569364118
ACH-001196,-0.26465470017938353
ACH-001197,-0.5592695641375662
ACH-001205,-0.26573954601140004
ACH-001211,-0.23204239180544026
ACH-001212,-0.257090752940394
ACH-001228,-0.2114266688425627
ACH-001232,-0.1417395299683566
ACH-001239,-0.3307137488913044
ACH-001270,-0.17315576121533796
ACH-001274,-0.1847854838759524
ACH-001275,-0.13697291053184074
ACH-001277,-0.15341239951999713
ACH-001278,-0.2262153618183892
ACH-001280,-0.2552234233773554
ACH-001283,-0.11906543234592358
ACH-001289,-0.254386620833966
ACH-001300,-0.1975937147604116
ACH-001301,-0.130994284446492
ACH-001302,-0.40520069276253107
ACH-001306,-0.1725431909101759
ACH-001318,-0.2955199846876386
ACH-001322,-0.3456262578951943
ACH-001328,-0.11589867183916128
ACH-001332,-0.2534552872352739
ACH-001336,-0.11751288030306238
ACH-001346,-0.19579008037309056
ACH-001353,-0.15140140199043622
ACH-001354,-0.3029522231766577
ACH-001367,-0.2649306620672928
ACH-001368,-0.2305587930470108
ACH-001374,-0.3459532355150347
ACH-001377,-0.06077687801147965
ACH-001380,-0.19421968560818856
ACH-001391,-0.33779235588420325
ACH-001408,-0.18769986056122792
ACH-001430,0.09851884933059436
ACH-001431,0.04140587412822653
ACH-001450,-1.0305723690849058
ACH-001496,-0.24618028333232736
ACH-001500,-0.27364300252151
ACH-001523,-0.18707046559225946
ACH-001532,-0.1176533258294099
ACH-001550,-0.16254619942009893
ACH-001552,-0.2739769961418834
ACH-001554,-0.2359844524912497
ACH-001654,-0.1870332442455356
ACH-001735,-0.26189757958611304
ACH-001736,-0.1737925424683589
ACH-001737,-0.12816122177459718
ACH-001740,-0.3862180896929064
ACH-001745,-0.2880046059319675
ACH-001765,-0.2875885305485497
