,TAC3 (6866)
ACH-000004,-0.12934608534709427
ACH-000005,0.27718679664368817
ACH-000007,-0.028707867784702763
ACH-000009,-0.08736410389537014
ACH-000011,-0.2354526856590001
ACH-000012,-0.00962937461081217
ACH-000013,0.002907815858579107
ACH-000014,0.02023176215564136
ACH-000015,-0.003449846817218629
ACH-000017,-0.10046438320148077
ACH-000018,0.03896624318794362
ACH-000019,0.13686479537098026
ACH-000021,0.09061361708401217
ACH-000022,-0.15894326133276904
ACH-000025,-0.1296931827023476
ACH-000028,0.05588135897646532
ACH-000030,-0.08606646098568876
ACH-000035,0.017016169964596033
ACH-000036,-0.14281075670184076
ACH-000037,-0.11630000008687015
ACH-000039,-0.024262855760957026
ACH-000040,-0.1137123343974913
ACH-000041,-0.04245200349632247
ACH-000042,-0.01966116113409843
ACH-000045,0.2417258376158915
ACH-000047,-0.2057953393238258
ACH-000052,0.031043014998685288
ACH-000053,-0.03965685546542164
ACH-000054,0.0016835087334536182
ACH-000055,-0.08970101283235175
ACH-000060,0.01225245711738951
ACH-000067,-0.15867041704096446
ACH-000070,-0.15818216212529146
ACH-000075,-0.10664817235032406
ACH-000078,0.04738275430891176
ACH-000082,-0.06906080759013916
ACH-000085,-0.05575050447755731
ACH-000086,-0.046689726597810136
ACH-000087,0.07647198422740259
ACH-000092,-0.1643950916568595
ACH-000095,0.03546218891944073
ACH-000097,-0.09090363347914696
ACH-000098,0.019571064890898864
ACH-000099,0.04261133151689371
ACH-000108,0.07941979146735725
ACH-000113,-0.0554151735565829
ACH-000116,0.01846888786943447
ACH-000118,-0.2751400429058457
ACH-000120,0.023765663302837137
ACH-000123,-0.20666461617526646
ACH-000127,-0.08633399184468643
ACH-000128,-0.06329366085769468
ACH-000132,0.080028667289261
ACH-000133,-0.07502376095463739
ACH-000137,-0.2662583221300408
ACH-000138,-0.0021431681440194305
ACH-000142,-0.1984929611020762
ACH-000143,-0.11221750071330854
ACH-000146,-0.12176513927761345
ACH-000148,-0.19126053070534585
ACH-000150,-0.03613431051220743
ACH-000152,-0.1187078755349279
ACH-000153,-0.2919868629910913
ACH-000159,-0.050147113723560746
ACH-000160,-0.12757148305037427
ACH-000163,-0.17570316195793872
ACH-000167,-0.11832286830319028
ACH-000168,0.1020462357808722
ACH-000169,0.01857174932042444
ACH-000178,-0.07892762600555904
ACH-000183,-0.02346323434809855
ACH-000188,-0.21607131468230026
ACH-000189,-0.392045387594836
ACH-000190,-0.07521809713535846
ACH-000198,-0.12570041845135166
ACH-000203,0.0741896293970494
ACH-000204,-0.08925729842350863
ACH-000206,-0.07472949185796744
ACH-000207,-0.04550141864244405
ACH-000208,-0.06176346115148746
ACH-000210,0.12539915754245504
ACH-000211,0.02802025388780249
ACH-000215,-0.12274947628994802
ACH-000221,-0.0184790716671078
ACH-000222,-0.14810060062707553
ACH-000223,-0.01356761681724899
ACH-000226,-0.18059539575871672
ACH-000227,0.01266192241726885
ACH-000228,-0.0775778498968835
ACH-000231,-0.25722113743370245
ACH-000232,-0.08304947184359104
ACH-000233,0.011314478947993476
ACH-000234,-0.039706357270585364
ACH-000235,-0.0977145043415155
ACH-000237,-0.002306529801611097
ACH-000238,0.03616813558337971
ACH-000242,-0.0978573026253288
ACH-000243,-0.08184322847148848
ACH-000244,-0.10353981273464108
ACH-000246,-0.055289422631582034
ACH-000248,-0.3870778308485163
ACH-000250,0.021236304554650868
ACH-000251,-0.27497605080463644
ACH-000252,0.2517583451719262
ACH-000253,-0.0017383103888879495
ACH-000255,-0.1326161612976502
ACH-000256,-0.11457784979264787
ACH-000257,0.033075850215926315
ACH-000258,-0.19948168901647695
ACH-000259,-0.04507794651244508
ACH-000260,0.012271552470041
ACH-000261,-0.07942306304271632
ACH-000262,0.19734789608557285
ACH-000263,0.029821423696677438
ACH-000264,0.0005662451571599571
ACH-000265,-0.03746413719287524
ACH-000266,-0.05451148090856963
ACH-000272,0.07104283805350453
ACH-000274,-0.15718695925614806
ACH-000277,-0.1500095083953926
ACH-000278,-0.055401008290079164
ACH-000279,-0.004120756881729649
ACH-000280,-0.12872866417962914
ACH-000281,0.00640178598533205
ACH-000288,-0.050100718547079016
ACH-000291,0.08022125031084695
ACH-000293,0.028740773614568862
ACH-000294,0.06702485393319745
ACH-000295,0.20186349692825886
ACH-000296,-0.058968031841624614
ACH-000302,0.010389151517486605
ACH-000304,-0.0834311835108546
ACH-000307,-0.057032217839760924
ACH-000308,-0.08659136970166775
ACH-000310,0.0978460025443408
ACH-000311,-0.06847279892098701
ACH-000312,-0.027895035290468398
ACH-000315,-0.06404738769915018
ACH-000316,0.07985144881917895
ACH-000317,-0.056635670121304875
ACH-000318,-0.22625238983923696
ACH-000319,-0.1021063184986443
ACH-000320,-0.09008175408099398
ACH-000322,-0.1665077952231979
ACH-000323,0.09414344214401396
ACH-000324,-0.1492841722562364
ACH-000329,-0.033541054467529016
ACH-000330,0.10200694349447248
ACH-000331,-0.1430161555441464
ACH-000332,-0.025381708302580845
ACH-000334,-0.1019295609631004
ACH-000335,-0.325586738904861
ACH-000336,-0.09879093297362286
ACH-000337,0.004416752451513576
ACH-000338,-0.5241862534140221
ACH-000339,-0.07733966448207914
ACH-000341,-0.05337138503643672
ACH-000348,-0.12235188112225028
ACH-000350,-0.0063410780533805725
ACH-000352,0.022381915255778127
ACH-000356,0.011109882194606523
ACH-000361,-0.08174556325430876
ACH-000362,-0.0704851766403601
ACH-000363,-0.008219501505850402
ACH-000364,-0.09478319264740524
ACH-000365,-0.03736428369144524
ACH-000366,0.023551788426728417
