,FAM98C (147965)
ACH-000004,-0.1513261037540957
ACH-000005,0.1155829467024346
ACH-000007,-0.14821939823236635
ACH-000009,-0.2630420892688822
ACH-000011,-0.3309016880307511
ACH-000012,-0.2434040612224245
ACH-000013,-0.6434506367160711
ACH-000014,-0.0638468918292206
ACH-000015,-0.29745282878888873
ACH-000017,-0.17722097540206025
ACH-000018,-0.0637681047599197
ACH-000019,-0.2183526017054169
ACH-000021,-0.2323891884796063
ACH-000022,-0.3756278399672346
ACH-000025,-0.11120492884942264
ACH-000028,-0.19218040706090248
ACH-000030,-0.33368529883318665
ACH-000035,-0.33028639657375364
ACH-000036,-0.01831902405868232
ACH-000037,-0.3229887546263364
ACH-000039,-0.0662656787452299
ACH-000040,0.011115646226227068
ACH-000041,-0.17495288077430446
ACH-000042,-0.14531148662707538
ACH-000045,-0.14067544606097007
ACH-000047,-0.2676330774638652
ACH-000052,-0.2351351135761312
ACH-000053,-0.16081552878479075
ACH-000054,-0.17339911031306374
ACH-000055,-0.26397329123747665
ACH-000060,-0.19688122941853672
ACH-000067,-0.04216964948234926
ACH-000070,-0.16308821442630295
ACH-000075,0.09945550381175106
ACH-000078,0.013354636631033043
ACH-000082,-0.2161458821121876
ACH-000085,-0.1993442220493584
ACH-000086,-0.17129239394276974
ACH-000087,-0.3378648200734811
ACH-000092,-0.2605495438305536
ACH-000095,-0.1063569321072458
ACH-000097,-0.29566946794527343
ACH-000098,-0.19368879980091872
ACH-000099,-0.22614771925276864
ACH-000108,-0.16547513943710038
ACH-000113,-0.20372839537597848
ACH-000116,-0.1653844030528952
ACH-000118,-0.10352951613061
ACH-000120,-0.13910675589320615
ACH-000123,-0.15880646599697815
ACH-000127,-0.3048276419912753
ACH-000128,-0.13077901262095
ACH-000132,-0.11796876552356615
ACH-000133,-0.2483873001213914
ACH-000137,-0.5596633099819437
ACH-000138,-0.17101515080941304
ACH-000142,-0.2740954059649043
ACH-000143,-0.3445828952475446
ACH-000146,-0.1422821999082418
ACH-000148,-0.0972740849278775
ACH-000150,-0.2342687877929186
ACH-000152,-0.09568972700793768
ACH-000153,-0.3204387570344251
ACH-000159,-0.07880580323669248
ACH-000160,-0.2618976974027128
ACH-000163,-0.21164842627241431
ACH-000167,0.1503096721039093
ACH-000168,-0.03708164600739891
ACH-000169,-0.20791019998220966
ACH-000178,-0.06682725731600128
ACH-000183,-0.04068085556386412
