,EIF3B (8662)
ACH-000004,-1.308890683498438
ACH-000005,-1.1000788045084338
ACH-000007,-0.8062126316711874
ACH-000009,-1.1558122613827655
ACH-000011,-1.2741560597722152
ACH-000012,-0.9171164574542066
ACH-000013,-1.2436456088969874
ACH-000014,-0.9009960706831632
ACH-000015,-1.1316697894495618
ACH-000017,-0.7660658159645023
ACH-000018,-1.065997074410614
ACH-000019,-0.6964976251343963
ACH-000021,-1.0589697390202104
ACH-000022,-1.3184025754397015
ACH-000025,-1.2433540796798144
ACH-000028,-0.9090063645463431
ACH-000030,-0.8966586312716888
ACH-000035,-0.8434881746051058
ACH-000036,-1.0001546206898382
ACH-000037,-1.5107275710367996
ACH-000039,-1.1058230735757602
ACH-000040,-1.0612631710716585
ACH-000041,-0.9506495325198984
ACH-000042,-1.019975678848289
ACH-000045,-1.0627949762416389
ACH-000047,-0.8684915767829977
ACH-000052,-1.0227070904252498
ACH-000053,-1.015872581779382
ACH-000054,-1.0630762385069852
ACH-000055,-1.286762259596886
ACH-000060,-1.1298217225231098
ACH-000067,-1.0633153548625092
ACH-000070,-1.2188197263844254
ACH-000075,-1.107664302030876
ACH-000078,-1.0655018634543698
ACH-000082,-0.9432968272885912
ACH-000085,-1.0913873764236135
ACH-000086,-1.1732297627717458
ACH-000087,-0.9912511501103094
ACH-000092,-0.9290252361225856
ACH-000095,-1.0270508833936545
ACH-000097,-0.7914194244280067
ACH-000098,-1.058337129600929
ACH-000099,-1.2820645121995702
ACH-000108,-1.0267842568352281
ACH-000113,-0.994695379418975
ACH-000116,-1.1457403736420821
ACH-000118,-1.0629333525755849
ACH-000120,-0.8497343659951021
ACH-000123,-1.0203813166138702
ACH-000127,-1.1468777475541356
ACH-000128,-1.3278406795779485
ACH-000132,-0.9725295467580002
ACH-000133,-1.0634233539096307
ACH-000137,-1.0674287745590318
ACH-000138,-1.0803343687401177
ACH-000142,-1.225035463711967
ACH-000143,-1.0504373323482277
ACH-000146,-1.0412207026346911
ACH-000148,-1.0703133697030451
ACH-000150,-1.0005803450209656
ACH-000152,-0.9521600517305648
ACH-000153,-1.7179597154741626
ACH-000159,-1.081222403522018
ACH-000160,-1.249266651313956
ACH-000163,-0.9310064101858864
ACH-000167,-1.810980055367744
ACH-000168,-1.1721696988536852
ACH-000169,-1.1147839897448388
ACH-000178,-1.0527292470428191
ACH-000183,-1.0017230779069664
ACH-000188,-1.1036544911879245
ACH-000189,-1.1265504338980978
ACH-000190,-0.9842855683848254
ACH-000198,-0.960862814254614
ACH-000203,-0.7713453980690026
ACH-000204,-0.9114340283152356
ACH-000206,-1.5163036679564497
ACH-000207,-0.8722618638046163
ACH-000208,-1.1706375516428924
ACH-000210,-1.0322138544886406
ACH-000211,-1.1745346479791352
ACH-000215,-0.8641852872123109
ACH-000221,-0.9394915302817052
ACH-000222,-0.788762440321193
ACH-000223,-1.1898000342663486
ACH-000226,-0.8938008021076908
ACH-000227,-1.0522634883353026
ACH-000228,-0.9535451727163238
ACH-000231,-1.0164660775457974
ACH-000232,-1.0753948761915375
ACH-000233,-0.8920857846121716
ACH-000234,-1.2179906259659208
ACH-000235,-1.0134912944286862
ACH-000237,-1.3081279568830666
ACH-000238,-0.9998140427635784
ACH-000242,-0.8013043512749645
ACH-000243,-0.9809021525309836
ACH-000244,-0.7785639216459929
ACH-000246,-0.9553806448853256
ACH-000248,-0.8064937157234009
ACH-000250,-1.2545087276722209
ACH-000251,-1.0756760684933406
ACH-000252,-1.1840210329972565
ACH-000253,-1.2406026030767443
ACH-000255,-1.0243646077111324
ACH-000256,-1.1305610948611589
ACH-000257,-1.1013477109222432
ACH-000258,-1.6054343702503275
ACH-000259,-1.0144962662693375
ACH-000260,-0.9838485866327265
ACH-000261,-0.8537545473672377
ACH-000262,-1.1542103515458058
ACH-000263,-0.5915970783321468
ACH-000264,-1.0046671759770012
ACH-000265,-1.3344079357000522
ACH-000266,-0.9675542437280386
ACH-000272,-0.9973894872461632
ACH-000274,-0.9331625209555616
ACH-000277,-0.9886624086782948
ACH-000278,-0.9922803408539684
ACH-000279,-1.1078323338785845
ACH-000280,-0.9262278120468052
ACH-000281,-0.9517946653505416
ACH-000288,-0.9487422441048968
ACH-000291,-1.4232698638165888
ACH-000293,-1.004216649329574
ACH-000294,-1.107431602450965
ACH-000295,-1.2522460588565074
ACH-000296,-0.9318166330531816
ACH-000302,-1.0074600989175129
ACH-000304,-0.7888240591336285
ACH-000307,-1.3378367235953776
ACH-000308,-1.2219143106344603
ACH-000310,-1.1131301253014017
ACH-000311,-0.9296250714847216
ACH-000312,-1.136763680440427
ACH-000315,-1.2133515766915368
ACH-000316,-0.7867352682617618
ACH-000317,-1.000336355863735
ACH-000318,-1.0825347344387841
ACH-000319,-1.3664104295566268
ACH-000320,-1.444162954458947
ACH-000322,-0.9369511663554628
ACH-000323,-1.2001156749042596
ACH-000324,-1.1375752955307337
ACH-000329,-1.256915928529818
ACH-000330,-1.169459466980982
ACH-000331,-1.1034959622356342
ACH-000332,-1.0896320003229767
ACH-000334,-0.7155744283763136
ACH-000335,-0.7881840584059129
ACH-000336,-1.1042576476805726
ACH-000337,-1.3559804185937638
ACH-000338,-0.7949279668883081
ACH-000339,-1.1788753092771982
ACH-000341,-1.3919882293269858
ACH-000348,-1.0367933465229258
ACH-000350,-0.9935811932438244
ACH-000352,-0.9796370374560396
ACH-000356,-0.9998805184406776
ACH-000361,-0.8794217922421129
ACH-000362,-0.8541354923373851
ACH-000363,-0.9755034320396008
ACH-000364,-0.9462141865240972
ACH-000365,-0.8629419902730028
ACH-000366,-1.031034956161375
ACH-000368,-0.9773663146813312
ACH-000374,-1.085697297614163
ACH-000375,-1.1969048381078815
ACH-000376,-0.8739340032804405
ACH-000381,-0.7554690132220164
ACH-000383,-1.0369280641940524
ACH-000387,-1.0573847480100305
ACH-000389,-0.9203411616367072
ACH-000390,-0.9561418671761948
ACH-000393,-1.074004182604552
ACH-000395,-1.2020166783062995
ACH-000396,-1.0518642768116122
ACH-000397,-1.2009531584726327
ACH-000401,-0.9674587393275595
ACH-000402,-1.1949449826738936
ACH-000403,-0.9962281984307991
ACH-000404,-1.0273288342632447
ACH-000406,-0.914774775933782
ACH-000407,-0.940747774750214
ACH-000408,-1.0442576743639322
ACH-000410,-0.8646810128016391
ACH-000411,-1.3131012400342257
ACH-000414,-1.0592299529334013
ACH-000415,-1.0714805192523815
ACH-000416,-1.261782899355961
ACH-000420,-0.8489834617739956
ACH-000421,-1.1618009502395816
ACH-000424,-1.0078741427137252
ACH-000425,-0.7694938099137371
ACH-000426,-0.8837643112737651
ACH-000427,-1.1399104266730635
ACH-000433,-1.1155032839237822
ACH-000435,-1.4620735843705586
ACH-000436,-1.0191816976194241
ACH-000444,-0.82012951619305
ACH-000445,-0.7771452241807432
ACH-000448,-0.925476197861399
ACH-000450,-1.050467072023666
ACH-000452,-1.274547407559263
ACH-000454,-1.0377291977103702
ACH-000458,-1.2596740185610058
ACH-000459,-0.8730343717458477
ACH-000460,-1.0839252672599722
ACH-000461,-1.1237615036192936
ACH-000463,-1.1048679153574863
ACH-000464,-1.3175021718247582
ACH-000466,-0.9907493837230821
ACH-000467,-1.1751511027925479
ACH-000468,-0.8626006999864907
ACH-000469,-0.9998886269989464
ACH-000470,-0.9963091859934292
ACH-000471,-1.169439413976228
ACH-000472,-1.1301955769032213
ACH-000473,-1.1706180343193648
ACH-000475,-0.9679195144476036
ACH-000476,-0.8376656841256928
ACH-000477,-0.8631183248504962
ACH-000479,-1.1346902932951803
ACH-000480,-1.1228563577652346
ACH-000481,-0.8738178602338028
ACH-000483,-1.0418303517316323
ACH-000484,-1.1157164540933335
ACH-000485,-0.9763757238271142
ACH-000486,-1.1903426869420042
ACH-000487,-1.2132560769628795
ACH-000488,-1.1480152056045618
ACH-000490,-0.8903750399223144
ACH-000491,-0.9125453568792375
ACH-000495,-0.9347622337435316
ACH-000496,-0.8937167114144552
ACH-000499,-0.981993219021146
ACH-000500,-0.7884381477859589
ACH-000502,-1.0381308243207878
ACH-000503,-0.9975821822771928
ACH-000505,-1.2798668269427096
ACH-000507,-1.0810320613143602
ACH-000510,-1.1176467204979994
ACH-000511,-1.0308305552807269
ACH-000512,-1.0098388355468553
ACH-000516,-1.2287230290743318
ACH-000517,-0.8895476116887253
ACH-000518,-0.9127721759114921
ACH-000520,-0.904722648030053
ACH-000521,-1.1683647703323523
ACH-000522,-1.1257039881884745
ACH-000524,-1.3395795093807386
ACH-000527,-1.1047772677969518
ACH-000528,-0.9123401447319888
ACH-000537,-0.785247241596435
ACH-000541,-0.7132018580631434
ACH-000542,-1.2949922433930257
ACH-000544,-1.024184320646738
ACH-000545,-1.1082462558030155
ACH-000547,-1.2575253215161173
ACH-000548,-0.9881571492575292
ACH-000549,-1.046306756651586
ACH-000550,-1.1117552844169116
ACH-000552,-0.93663971791476
ACH-000556,-1.0564414908268287
ACH-000557,-1.1216811130908269
ACH-000569,-0.7833710429151103
ACH-000570,-1.1794920376455422
ACH-000571,-1.0864430237641454
ACH-000573,-0.9629390313365426
ACH-000576,-1.325548373479585
ACH-000579,-0.9232189918879916
ACH-000580,-1.047734049893332
ACH-000584,-1.1613582572681975
ACH-000585,-1.0942801923850145
ACH-000588,-1.158596081774439
ACH-000589,-1.1423163202940128
ACH-000591,-1.446199156436638
ACH-000593,-1.2276849534210792
ACH-000600,-0.919752500928083
ACH-000601,-1.0675733041663025
ACH-000605,-1.0864839391173002
ACH-000606,-1.0052630255927246
ACH-000608,-0.8328865635667662
ACH-000614,-1.0622798340585775
ACH-000616,-1.0909204013566938
ACH-000618,-0.9517244463387958
ACH-000619,-1.138447371437225
ACH-000620,-1.3221521199283508
ACH-000621,-1.105976031290097
ACH-000622,-1.0531320756891671
ACH-000623,-1.1804162852703408
ACH-000624,-0.6754489478533543
ACH-000627,-1.1210046063125387
ACH-000630,-1.1752375239896928
ACH-000631,-1.395665189799687
ACH-000632,-1.3950062582231135
ACH-000633,-0.9155511540436716
ACH-000637,-1.09443528417629
ACH-000638,-0.9606221083120792
ACH-000646,-0.8249620692430321
ACH-000647,-0.8192587305493308
ACH-000648,-1.0970612390444463
ACH-000649,-1.2711454717873567
ACH-000651,-1.227071954106054
ACH-000652,-1.1818243688537644
ACH-000653,-0.8103955323949477
ACH-000657,-1.088209994046866
ACH-000658,-1.3941255036452642
ACH-000661,-0.9678980507049356
ACH-000662,-0.7648387573825097
ACH-000663,-1.122911843466487
ACH-000665,-0.6554798183370762
ACH-000671,-1.1458021671523098
ACH-000672,-1.2637191931782237
ACH-000673,-1.1582429668137797
ACH-000676,-1.1955628661636764
ACH-000677,-1.1402144732756905
ACH-000681,-1.028797733090145
ACH-000683,-1.1073352602073974
ACH-000684,-1.1181367462004703
ACH-000688,-1.4112187088030983
ACH-000693,-1.0024927656093776
ACH-000694,-1.1213182672321096
ACH-000695,-1.0073084316502328
ACH-000696,-1.0190365961960814
ACH-000697,-1.2773927178985134
ACH-000699,-1.2243618407735046
ACH-000701,-1.0792014840635047
ACH-000706,-1.0069577950401276
ACH-000711,-0.9559496767771988
ACH-000713,-1.2972938716508997
ACH-000714,-1.001196326594728
ACH-000718,-0.9627001798348384
ACH-000720,-1.0764231161000464
ACH-000721,-1.1928761599986453
ACH-000724,-1.265939774609397
ACH-000725,-0.8473478393228209
ACH-000732,-1.3044769630825646
ACH-000734,-0.9148644682869036
ACH-000735,-0.9259804094717454
ACH-000736,-0.9837260328412704
ACH-000738,-0.9778906632482908
ACH-000746,-0.9943424320670776
ACH-000747,-0.9023260729285121
ACH-000748,-1.3183640463678032
ACH-000753,-1.1633053028467548
ACH-000756,-0.9360518033641908
ACH-000757,-1.266878314000767
ACH-000758,-0.9883837492265938
ACH-000760,-1.0777584375601192
ACH-000762,-1.096949434807911
ACH-000763,-0.8684938620855938
ACH-000764,-1.1646813950360564
ACH-000765,-1.1796765501992372
ACH-000766,-0.8964674379731408
ACH-000767,-0.9085168664778176
ACH-000768,-1.1836128030536799
ACH-000769,-1.1715402058766524
ACH-000770,-1.2475490851878956
ACH-000771,-0.9076894016353934
ACH-000773,-1.0231435705742735
ACH-000776,-1.175358618706502
ACH-000777,-1.0603720497975029
ACH-000778,-0.9028289998422724
ACH-000781,-1.188808580430582
ACH-000782,-1.1762845145917151
ACH-000783,-1.0853911221774442
ACH-000784,-1.0531142644252165
ACH-000785,-1.1471876700094823
ACH-000787,-0.9221675733931743
ACH-000788,-0.9966181305907372
ACH-000791,-1.2517046018493585
ACH-000792,-1.164332007540738
ACH-000794,-1.1255112796493307
ACH-000796,-1.2422850642103502
ACH-000798,-0.9808468994874096
ACH-000799,-0.9548935318007076
ACH-000800,-0.9181803790593408
ACH-000802,-0.9268095753240396
ACH-000804,-1.242164341913048
ACH-000805,-1.0196916255076214
ACH-000809,-1.177836993904095
ACH-000810,-1.3102837317547251
ACH-000811,-1.4517566134685242
ACH-000817,-1.0605025443030278
ACH-000819,-1.0922619674165601
ACH-000820,-1.0168333861294032
ACH-000821,-1.2706034953236602
ACH-000822,-1.0308637423815659
ACH-000823,-0.8667918838683956
ACH-000824,-0.9995386781816792
ACH-000827,-0.8348913831418789
ACH-000829,-0.8569207266703811
ACH-000831,-1.1431827998491375
ACH-000832,-0.8547639616735404
ACH-000833,-1.1897631098972796
ACH-000834,-1.05626012430581
ACH-000835,-1.2186318420923816
ACH-000836,-0.9662059157139778
ACH-000837,-0.8469469382174083
ACH-000838,-0.9888578137458204
ACH-000839,-0.9354359981055406
ACH-000840,-0.9156364793541064
ACH-000841,-1.1804076181229628
ACH-000843,-1.4652524697523752
ACH-000846,-1.1343191688240466
ACH-000847,-1.2976279289437944
ACH-000848,-1.178628908826032
ACH-000849,-1.0527356864681612
ACH-000851,-0.8475467313989248
ACH-000855,-1.3605504471427343
ACH-000856,-1.1086454386312616
ACH-000858,-0.8918342128655259
ACH-000859,-1.0478813338923836
ACH-000861,-1.1140485757961147
ACH-000862,-1.2017258840996563
ACH-000865,-0.9712500394444152
ACH-000866,-1.112932173619231
ACH-000867,-0.8701379544827206
ACH-000869,-0.8997471127608972
ACH-000872,-0.905701099720033
ACH-000873,-1.001984933660305
ACH-000876,-0.8718255189446238
ACH-000878,-0.8490589368442165
ACH-000880,-1.328171457102052
ACH-000881,-1.0857444278190154
ACH-000882,-1.4090169248307851
ACH-000884,-1.0333522496821967
ACH-000885,-1.0694186594814492
ACH-000887,-1.0544946886627566
ACH-000889,-0.922568537620694
ACH-000896,-0.7329444793754191
ACH-000898,-0.6368582564712987
ACH-000900,-1.127498792152411
ACH-000901,-1.0800069949385585
ACH-000905,-1.1562128926287476
ACH-000906,-1.140127319887677
ACH-000907,-1.003417746818604
ACH-000910,-1.330547222004424
ACH-000911,-1.1954194176125192
ACH-000912,-0.9507483409752716
ACH-000913,-1.126423196612552
ACH-000915,-0.7605184432180019
ACH-000916,-0.7404673742812735
ACH-000917,-0.8916043309667011
ACH-000920,-0.9936078271302768
ACH-000921,-0.952902472889178
ACH-000924,-1.0525137675589382
ACH-000926,-1.0067599197527917
ACH-000928,-1.232878736426402
ACH-000929,-1.0338732079495625
ACH-000932,-0.9293250371653371
ACH-000935,-0.9498395384933342
ACH-000936,-1.1148670069455766
ACH-000937,-1.1110539889334259
ACH-000938,-0.8904935495376413
ACH-000939,-0.942802534304501
ACH-000941,-1.2430454587398558
ACH-000943,-1.0870119199522466
ACH-000946,-1.0364673455740985
ACH-000947,-0.91810328741201
ACH-000948,-1.1090578102094597
ACH-000950,-1.1221528582451492
ACH-000953,-1.1608829656228772
ACH-000954,-1.0741328796975662
ACH-000957,-1.1690914461581723
ACH-000958,-1.0188742145605345
ACH-000960,-1.0422982686419482
ACH-000963,-0.922535551703979
ACH-000968,-1.2450688875268376
ACH-000969,-1.1810607165018832
ACH-000972,-0.6639848815379629
ACH-000973,-0.9981005085200696
ACH-000974,-1.0837302181930362
ACH-000978,-1.1375454115031658
ACH-000984,-1.1819772387406522
ACH-000986,-0.8575089414702081
ACH-000988,-1.3992112641985937
ACH-000993,-0.7385727902593284
ACH-000994,-0.9518435323357436
ACH-000996,-1.0080557843163471
ACH-001001,-1.1064698060243283
ACH-001020,-1.0381643098604985
ACH-001028,-1.1996487425793
ACH-001031,-1.1647981336864353
ACH-001038,-0.9368362189084376
ACH-001048,-0.9565066290579856
ACH-001050,-0.9127941282104308
ACH-001053,-1.062124746263189
ACH-001054,-0.9359485845305994
ACH-001061,-1.2813587201480423
ACH-001067,-1.0770367040982405
ACH-001075,-1.0818912999054822
ACH-001096,-1.2302718386224318
ACH-001111,-1.0258383391379635
ACH-001119,-0.9808510258354464
ACH-001128,-1.1855907767677452
ACH-001134,-0.8719824592659945
ACH-001151,-1.0537974585628431
ACH-001163,-1.0374353085482892
ACH-001164,-1.0033890393626943
ACH-001183,-1.0751460666137516
ACH-001192,-1.0591764025121642
