,GBF1 (8729)
ACH-000259,-0.7881833937944169
ACH-000260,-0.8617407305644745
ACH-000261,-0.7432829984909067
ACH-000262,-0.6975124474452978
ACH-000263,-0.7222258725947917
ACH-000264,-0.8050585704038377
ACH-000265,-0.7013933876905739
ACH-000266,-0.7743706257462354
ACH-000272,-0.6403168068258243
ACH-000274,-0.6284070392808531
ACH-000277,-0.7200550915832199
ACH-000278,-0.536339258970956
ACH-000279,-0.7453074204314062
ACH-000280,-0.6656798855455981
ACH-000281,-0.5901932644430534
ACH-000288,-0.5667304338502841
ACH-000291,-0.833264338762799
ACH-000293,-0.8898389527071222
ACH-000294,-0.6992862929759798
ACH-000295,-0.9310108766069376
ACH-000296,-0.830767115409314
ACH-000302,-0.8439824757307568
ACH-000304,-0.7047223563747662
ACH-000307,-0.6238388791498682
ACH-000308,-0.802325052016249
ACH-000310,-0.7496796630428321
ACH-000311,-0.5356364252808757
ACH-000312,-0.775649505999565
ACH-000315,-0.995866823559206
ACH-000316,-0.8345908227739025
ACH-000317,-0.8667392941796409
ACH-000318,-0.6480072642958427
ACH-000319,-0.8538583081441953
ACH-000320,-0.6026347935839037
ACH-000322,-0.8157400785366202
ACH-000323,-0.9674837174660378
ACH-000324,-0.8077965576489531
ACH-000329,-0.6913613493439771
ACH-000330,-0.7430802726585635
ACH-000331,-0.8212349163398202
ACH-000332,-0.54593924342891
ACH-000334,-0.9284715952246221
ACH-000335,-0.4335332295841441
ACH-000336,-0.6595135374133422
ACH-000337,-0.5747231564319143
ACH-000338,-0.7056011846689673
ACH-000339,-0.6399751552491727
ACH-000341,-0.8877091534157515
ACH-000348,-0.818001589015094
ACH-000350,-0.6097391853067954
ACH-000352,-0.8462829562863647
ACH-000356,-0.6818364852438217
ACH-000361,-0.7313751377883783
ACH-000362,-0.7304460769026746
ACH-000363,-0.8581422284469602
ACH-000364,-0.7440591030661524
ACH-000365,-0.7291374724504016
ACH-000366,-0.8250285134643488
ACH-000368,-0.921286128049622
ACH-000374,-0.7165497092167871
ACH-000375,-0.8367303861286968
ACH-000376,-0.8186339437244321
ACH-000381,-0.8461005013277013
ACH-000383,-0.4697378906153632
ACH-000387,-0.641217293177381
ACH-000389,-0.7595870739335929
ACH-000390,-0.6049725933509685
ACH-000393,-0.9187412294699108
ACH-000395,-0.547619358253414
ACH-000396,-0.7848507373805629
ACH-000397,-0.9150509099658604
ACH-000401,-0.8190693794050552
ACH-000402,-0.4576604009143794
ACH-000403,-0.7942501083905578
ACH-000404,-0.9599995365845088
ACH-000406,-0.8741916734259927
ACH-000407,-0.7050797339099886
ACH-000408,-0.59766803308365
ACH-000410,-0.8371990097876469
ACH-000411,-0.6289062094719039
ACH-000414,-0.7159833120681389
ACH-000415,-0.7577062806303811
ACH-000416,-0.8841503158372144
ACH-000420,-0.8629995120387227
ACH-000421,-0.8030581647812309
ACH-000424,-0.8506840780084759
ACH-000425,-1.065948119274068
ACH-000426,-0.7003406338081657
ACH-000427,-0.8450362247552056
ACH-000433,-0.578278171922428
ACH-000435,-0.4789333374438137
ACH-000436,-0.6029431318167747
ACH-000444,-0.7076001751547039
ACH-000445,-0.6681412305542656
ACH-000448,-0.6141577884731123
ACH-000450,-0.7113063744721728
ACH-000452,-0.7728009613053269
ACH-000454,-0.5956874306520133
ACH-000458,-0.6892243668928757
ACH-000459,-0.8796293062316072
ACH-000460,-0.7453130887986559
ACH-000461,-0.5511978578618146
ACH-000463,-0.4380262128292762
ACH-000464,-0.8010020844059891
ACH-000466,-0.6369751680890584
ACH-000467,-0.8588451059685935
ACH-000468,-0.6915420455924671
ACH-000469,-0.9696749065565388
ACH-000470,-0.7691392931517432
ACH-000471,-0.6958378603072214
ACH-000472,-0.7190646621136622
ACH-000473,-0.6775307669233593
ACH-000475,-0.6608884750740017
ACH-000476,-0.741743607704875
ACH-000477,-0.4865557562743146
ACH-000479,-0.668540053982834
ACH-000480,-0.7698195571695334
ACH-000481,-0.6245111151294356
ACH-000483,-0.7550131139800084
ACH-000484,-0.7779831221812257
ACH-000485,-0.4743743736736322
ACH-000486,-0.7212515947162903
ACH-000487,-0.7646318532434944
ACH-000488,-0.7235647350455766
ACH-000490,-0.6686301745984163
ACH-000491,-0.8376484634543342
ACH-000495,-0.7563230236868015
ACH-000496,-0.7289817305032398
ACH-000499,-0.7082768344214236
ACH-000500,-0.5039472098617247
ACH-000502,-0.6813089846972197
ACH-000503,-0.4107962737715847
ACH-000505,-0.8038117773909299
ACH-000507,-0.881780708988333
ACH-000510,-0.6652136078435705
ACH-000511,-0.8518172658701693
ACH-000512,-0.7047089046733472
ACH-000516,-0.7972702207863598
ACH-000517,-0.8107153758881108
ACH-000518,-0.6743356876775789
ACH-000520,-0.7298665922914632
ACH-000521,-0.7215441711787618
ACH-000522,-0.4906412412480702
ACH-000524,-0.8822681781619441
ACH-000527,-0.9445855709703253
ACH-000528,-0.9777474418312038
ACH-000537,-1.0481450864085595
ACH-000541,-0.7378923236031496
ACH-000542,-0.5547269853190869
ACH-000544,-0.6251322801151923
ACH-000545,-0.5551889023364843
ACH-000547,-0.7392347232342579
ACH-000548,-0.5875295449747368
ACH-000549,-0.9060908630354796
ACH-000550,-0.6480332856257146
ACH-000552,-0.7664620831776944
ACH-000556,-0.8020750644648421
ACH-000557,-0.682854750893938
ACH-000569,-0.7788851147706719
ACH-000570,-0.6689774038095975
ACH-000571,-0.6944205506018662
ACH-000573,-1.0109112827956364
ACH-000576,-0.7044003861004818
ACH-000579,-1.1584940865742437
ACH-000580,-1.1033172764986636
ACH-000584,-0.7153984054317987
ACH-000585,-0.7757300125097449
ACH-000588,-0.6611016029156205
ACH-000589,-0.5084358260541726
ACH-000591,-0.7598563047602706
ACH-000593,-0.4802349666896706
ACH-000600,-0.5831775408326038
ACH-000601,-0.7386269386256158
ACH-000605,-0.8050217153865741
ACH-000606,-0.7066876205821229
ACH-000608,-0.922882253425616
ACH-000614,-0.6694204794072418
ACH-000616,-0.7138779741029715
ACH-000618,-0.8058063877333026
ACH-000619,-0.5788562795539076
ACH-000620,-0.9463844430797118
ACH-000621,-0.7882646650810801
ACH-000622,-0.7899045329602574
ACH-000623,-0.870321369972835
ACH-000624,-0.7337318558293858
ACH-000627,-0.3963576246015717
ACH-000630,-0.6099366464039067
ACH-000631,-0.5057298278747907
ACH-000632,-0.6223559461722721
ACH-000633,-0.7016516500420293
ACH-000637,-0.7637660269638239
ACH-000638,-0.7383469964352982
ACH-000646,-1.1770240361442326
ACH-000647,-0.8320476696383773
ACH-000648,-0.44976375057507695
ACH-000649,-0.4787914716659722
ACH-000651,-0.9212507085357804
ACH-000652,-0.4667449941475316
ACH-000653,-0.986689282705866
ACH-000657,-0.7773483242521526
ACH-000658,-0.8971565031813379
ACH-000661,-0.8877701174661164
ACH-000662,-0.8861237804535014
ACH-000663,-0.9669923404954652
ACH-000665,-0.8648574999005137
ACH-000671,-0.6780020519263221
ACH-000672,-1.045924366052657
ACH-000673,-0.642990682498532
ACH-000676,-0.903469126092032
ACH-000677,-0.8719131933818914
ACH-000681,-0.6766578941379389
ACH-000683,-0.7561537497654083
ACH-000684,-0.5939839916919377
ACH-000688,-1.1070619781581852
ACH-000693,-0.8278798980146056
ACH-000694,-0.7413557554871031
ACH-000695,-0.7363549436897394
ACH-000696,-0.7851044245077078
ACH-000697,-0.7364468403218211
ACH-000699,-0.8425350228414701
ACH-000701,-1.0333256945965956
ACH-000706,-0.8519620614304706
ACH-000711,-0.7620488189599016
ACH-000713,-0.6903742280395724
ACH-000714,-0.8231789476656245
ACH-000718,-0.7010309565820227
ACH-000720,-0.5750573637538191
ACH-000721,-0.6678235357045573
ACH-000724,-0.7629984070127829
ACH-000725,-0.9379348215582476
ACH-000732,-0.532041546484379
ACH-000734,-0.6448251055431605
ACH-000735,-0.6078674853094455
ACH-000736,-0.910327695200869
ACH-000738,-0.8666864922443168
ACH-000746,-0.8967680037300901
ACH-000747,-0.9699871120380322
ACH-000748,-0.91073016257327
ACH-000753,-0.6490973825611404
ACH-000756,-0.664070578535467
ACH-000757,-0.8696448013836608
ACH-000758,-0.7186331220328166
ACH-000760,-0.9467115334350078
ACH-000762,-0.6002328507163668
ACH-000763,-0.7664450652478662
ACH-000764,-0.800056572705332
ACH-000765,-0.8260169292988695
ACH-000766,-0.7999689581749976
ACH-000767,-1.084394363409079
ACH-000768,-0.7818930985279993
ACH-000769,-0.8991764549610448
ACH-000770,-0.7971507791271212
ACH-000771,-0.6813619912102243
ACH-000773,-0.7184376284356314
ACH-000776,-0.7175064602839449
ACH-000777,-0.7638069889960092
ACH-000778,-0.9272552744621408
ACH-000781,-0.7795757270262297
ACH-000782,-0.7764848313780606
ACH-000783,-0.8690963137201415
ACH-000784,-0.6659675291564701
ACH-000785,-0.8334606240620157
ACH-000787,-0.7422124054604069
ACH-000788,-0.7176206340449494
ACH-000791,-0.7899682830317608
ACH-000792,-0.6502612227689925
ACH-000794,-0.7006799742294133
ACH-000796,-0.6471568332379981
ACH-000798,-0.8690381081103229
ACH-000799,-1.259954289092313
ACH-000800,-0.7840870389002818
ACH-000802,-0.5914503659446326
ACH-000804,-0.5226985889331583
ACH-000805,-0.6994307021533864
ACH-000809,-0.7278176164612022
ACH-000810,-0.6152610833344379
ACH-000811,-0.9211245832855112
ACH-000817,-0.9071612033595732
ACH-000819,-0.7310630026519456
ACH-000820,-0.9372797371498554
ACH-000821,-0.8410994025650866
ACH-000822,-0.9080824513981096
ACH-000823,-0.7286791194477452
ACH-000824,-0.7470960261315244
ACH-000827,-0.8843961911128392
ACH-000829,-0.6504133730194891
ACH-000831,-0.8528324913056505
ACH-000832,-0.7871640919216073
ACH-000833,-0.3556169151080668
ACH-000834,-0.96077338644383
ACH-000835,-0.7847848061758483
ACH-000836,-0.8193450780247683
ACH-000837,-1.0332181999959829
ACH-000838,-0.7644115800116337
ACH-000839,-0.6156765908508056
ACH-000840,-0.6447838655584661
ACH-000841,-0.5512865075461366
ACH-000843,-0.7860401362802989
ACH-000846,-0.6274614660161054
ACH-000847,-0.6282276968769556
ACH-000848,-0.9437407549212926
ACH-000849,-0.7602692677744355
ACH-000851,-0.942724253715307
ACH-000855,-0.7092333632453438
ACH-000856,-0.8367529165422577
ACH-000858,-0.8147578984453828
ACH-000859,-0.6535873837145626
ACH-000861,-0.8508760269654865
ACH-000862,-0.8369186168486683
ACH-000865,-0.7422170779662004
ACH-000866,-0.7619654417004394
ACH-000867,-0.8008978906087806
ACH-000869,-1.0175028156069126
ACH-000872,-0.8368233251334034
ACH-000873,-0.7319066574291458
ACH-000876,-1.1649543209138855
ACH-000878,-0.5531898147880141
ACH-000880,-0.6873309412620504
ACH-000881,-0.8420652003006434
ACH-000882,-0.8784763276689841
ACH-000884,-0.8764428907568071
ACH-000885,-0.8591267708282829
ACH-000887,-0.7895981331575394
ACH-000889,-0.8438035599528233
ACH-000896,-0.7769749671706362
ACH-000898,-0.8298217345918827
ACH-000900,-0.9643080190753208
ACH-000901,-0.6740474481733548
ACH-000905,-0.6894590424697471
ACH-000906,-0.658842012413044
ACH-000907,-0.7612869907650182
ACH-000910,-0.6831723648658714
ACH-000911,-0.8543854369648759
ACH-000912,-0.7340643493974703
ACH-000913,-0.6150631250991931
ACH-000915,-0.664848134318005
ACH-000916,-0.7599312399837675
ACH-000917,-0.49323647842201
ACH-000920,-0.5967326160765234
ACH-000921,-0.8936993298679199
ACH-000924,-0.8077223482800958
ACH-000926,-0.7353829442227321
ACH-000928,-0.7415360846300765
ACH-000929,-0.8562612949608412
ACH-000932,-0.67835632768853
ACH-000935,-0.647352295868508
ACH-000936,-0.7436483303578747
ACH-000937,-0.6164015239616812
ACH-000938,-0.4254587177859092
ACH-000939,-0.9129538225622064
ACH-000941,-0.7881080379130463
ACH-000943,-0.8358369045372036
ACH-000946,-0.9331560438012441
ACH-000947,-0.8186149061259215
ACH-000948,-1.0046835607598752
ACH-000950,-0.7090344137103687
ACH-000953,-0.5195276477805734
ACH-000954,-0.9223270362528814
ACH-000957,-0.6675511388538009
ACH-000958,-0.8454400040862159
ACH-000960,-0.5911332446292319
ACH-000963,-0.5873350354795688
ACH-000968,-0.9452810628147332
ACH-000969,-0.8975504493890802
ACH-000972,-0.67545028080915
ACH-000973,-0.5467842206451081
ACH-000974,-0.8840215478121496
ACH-000978,-0.8335378800263116
ACH-000984,-0.9621477148579112
ACH-000986,-0.6867456275701733
ACH-000988,-0.7785548981601159
ACH-000993,-0.7980967483773168
ACH-000994,-0.8902427420111301
ACH-000996,-0.7395051910643199
ACH-001001,-0.7144936556530205
ACH-001020,-0.8696861211455149
ACH-001028,-0.8406124761283776
ACH-001031,-0.8497780919811405
ACH-001038,-0.7147697826947089
ACH-001048,-0.7402998723470597
ACH-001050,-0.5658042837105596
ACH-001053,-0.7812041805142951
ACH-001054,-0.7710632866575534
ACH-001061,-0.7105694339014447
ACH-001067,-0.9259603617816324
ACH-001075,-0.6570165965075879
ACH-001096,-0.8317646971299909
ACH-001111,-0.6376325109728143
ACH-001119,-0.606056436157117
ACH-001128,-1.1054510839794964
ACH-001134,-0.7230825651701568
ACH-001151,-0.7395871205411212
ACH-001163,-0.8141912259473713
ACH-001164,-0.8204564784827231
ACH-001183,-0.7047918088895124
ACH-001192,-0.7641285762687997
ACH-001193,-0.9334109179498216
ACH-001196,-0.8206927057798152
ACH-001197,-0.9366928057135206
ACH-001205,-0.5218542801921626
ACH-001211,-0.9139499766178024
ACH-001212,-0.9455877409944426
ACH-001228,-0.8182643156791609
ACH-001232,-0.6564158582859748
ACH-001239,-0.7951788080248592
ACH-001270,-0.5878528423640871
ACH-001274,-0.6194432825746713
ACH-001275,-0.8717659188303272
ACH-001277,-0.8189905598610834
ACH-001278,-0.802088946317718
ACH-001280,-0.7799458628820802
ACH-001283,-0.6337268374076029
ACH-001289,-0.7375732197600029
ACH-001300,-1.0688849636541762
ACH-001301,-0.7785693224953212
ACH-001302,-0.7601372102646792
ACH-001306,-0.7166197418686941
ACH-001318,-0.7627906054125282
ACH-001322,-0.6520648935499082
ACH-001328,-0.7195877904333057
ACH-001332,-0.6638809707197739
ACH-001336,-0.7440266953459088
ACH-001346,-0.7082094432902459
ACH-001353,-0.7692059958763109
ACH-001354,-1.118145440501089
ACH-001367,-0.8706615483519933
ACH-001368,-0.9054596340248106
ACH-001374,-0.6779780724958873
ACH-001377,-0.7105883317927167
ACH-001380,-0.6903250854974529
ACH-001391,-0.8479716954674988
ACH-001408,-0.6788346290917231
ACH-001430,-0.4399902258204829
ACH-001431,-0.7968909368504117
ACH-001450,-0.6735947841865407
ACH-001496,-0.9847244379699076
ACH-001500,-0.9007947327229808
ACH-001523,-0.610472905187308
ACH-001532,-0.8667445370079608
ACH-001550,-0.7639138418736456
ACH-001552,-0.6902458716250319
ACH-001554,-0.9107132268119964
ACH-001654,-0.7993763024344209
ACH-001735,-0.7683242034679473
ACH-001736,-0.6273523143051769
ACH-001737,-0.6387748634947332
ACH-001740,-0.7841788234179713
ACH-001745,-0.8222858891701641
ACH-001765,-0.672627906841631
