,ISOC1 (51015)
ACH-000004,-0.1303814228392781
ACH-000005,-0.2699775132855653
ACH-000007,-0.2059635503448752
ACH-000009,-0.16095157952209066
ACH-000011,-0.13716999553289025
ACH-000012,-0.07792886544857126
ACH-000013,-0.02289640401005668
ACH-000014,-0.08859282395576837
ACH-000015,-0.20181543537868507
ACH-000017,-0.044550571334946935
ACH-000018,-0.21800961260827176
ACH-000019,-0.050059115018623486
ACH-000021,-0.12739326389560535
ACH-000022,-0.1080906556934616
ACH-000025,0.10128902639903066
ACH-000028,-0.05449953966900293
ACH-000030,-0.1190264511641777
ACH-000035,-0.07379092586687758
ACH-000036,-0.007337219639916133
ACH-000037,-0.2192201445312852
ACH-000039,0.053548960678330405
ACH-000040,-0.15483773052040048
ACH-000041,-0.18099437074941455
ACH-000042,-0.08884409429185074
ACH-000045,-0.10705095632858834
ACH-000047,-0.24047684418554086
ACH-000052,-0.1415338384276103
ACH-000053,-0.09637322774968182
ACH-000054,-0.1839209155394252
ACH-000055,-0.11590296396598625
ACH-000060,-0.3725357907823785
ACH-000067,-0.022486164173064968
ACH-000070,-0.09104647316853637
ACH-000075,0.01841728097215954
ACH-000078,-0.05608771376177453
ACH-000082,-0.03409624828001952
ACH-000085,-0.11253147141518692
ACH-000086,-0.06009320320413234
ACH-000087,0.08033412738607096
ACH-000092,-0.1809486830351385
ACH-000095,-0.20274454157999672
ACH-000097,-0.2279874060031396
ACH-000098,-0.1332803244423915
ACH-000099,-0.01564408979927604
ACH-000108,-0.2248775729153389
ACH-000113,0.05606440510907407
ACH-000116,-0.03280665690822704
ACH-000118,-0.07306789165324787
ACH-000120,-0.12660324612315516
ACH-000123,0.0931864790559598
ACH-000127,-0.039382354450669114
ACH-000128,-0.1111387401828948
ACH-000132,-0.27637298674849925
ACH-000133,-0.14053190468086849
ACH-000137,-0.011908825846646265
ACH-000138,-0.1556205493818546
ACH-000142,-0.06280197364203627
ACH-000143,-0.11804395663784795
ACH-000146,-0.037779707386061324
ACH-000148,-0.10989393774751237
ACH-000150,0.009489732400173074
ACH-000152,-0.0817972647327227
ACH-000153,-0.05325069969096252
