,ANAPC10 (10393)
ACH-000004,-0.43273936399912105
ACH-000005,-0.497915116048306
ACH-000007,-0.3844583767459508
ACH-000009,-0.5430616875094423
ACH-000011,-0.18457482101227285
ACH-000012,-0.6047831669786606
ACH-000013,-0.3925959534591115
ACH-000014,-0.2985447354193181
ACH-000015,-0.40348596771008605
ACH-000017,-0.4030212283046648
ACH-000018,-0.4971905223037489
ACH-000019,-0.4098479817227608
ACH-000021,-0.5886940057104569
ACH-000022,-0.4194177730444544
ACH-000025,-0.4478012528729999
ACH-000028,-0.408055737777373
ACH-000030,-0.4939449419614014
ACH-000035,-0.4872324213586902
ACH-000036,-0.3454308407594974
ACH-000037,-0.16063601470783034
ACH-000039,-0.4356608222994079
ACH-000040,-0.4704703725340612
ACH-000041,-0.3442459923443192
ACH-000042,-0.3338491700874264
ACH-000045,-0.2265185763015221
ACH-000047,-0.6924312055547762
ACH-000052,-0.6311157738109147
ACH-000053,-0.3975849881033823
ACH-000054,-0.6021939523012441
ACH-000055,-0.3796098717539742
ACH-000060,-0.5445792662574851
ACH-000067,-0.5907018640967615
ACH-000070,-0.2358040546090427
ACH-000075,-0.4323748368972298
ACH-000078,-0.33971896643983546
ACH-000082,-0.6205575948364283
ACH-000085,-0.2471545326159025
ACH-000086,-0.4182687311145534
ACH-000087,-0.3880933064157969
ACH-000092,-0.6616564532533975
ACH-000095,-0.3315967901221191
ACH-000097,-0.4729575938842094
ACH-000098,-0.5565940748334842
ACH-000099,-0.2425916282641627
ACH-000108,-0.3899856927521433
ACH-000113,-0.34758254826648305
ACH-000116,-0.3495335532917623
ACH-000118,-0.4518789291254153
ACH-000120,-0.3939318765509583
ACH-000123,-0.4636665741688677
ACH-000127,-0.5707259898905593
ACH-000128,-0.3286352936566617
ACH-000132,-0.7472834325956257
ACH-000133,-0.4237865080402872
ACH-000137,-0.513074835425364
ACH-000138,-0.4108166428799697
ACH-000142,-0.4408472233160676
ACH-000143,-0.6004357904758115
ACH-000146,-0.2279693909069599
ACH-000148,-0.3579612288563969
ACH-000150,-0.6367030107938322
ACH-000152,-0.563992178165479
ACH-000153,-0.3725858661218219
ACH-000159,-0.44029164423533945
ACH-000160,-0.3766315085267245
ACH-000163,-0.2690304354031565
ACH-000167,-0.6597502477988355
ACH-000168,-0.539106837085501
ACH-000169,-0.6282055601414499
ACH-000178,-0.4248697889989061
ACH-000183,-0.27237126542701257
ACH-000188,-0.5201821123792263
ACH-000189,-0.3911161552169448
ACH-000190,-0.6323014293876308
ACH-000198,-0.43221518172416096
ACH-000203,-0.17020978161176756
ACH-000204,-0.3270681867545491
ACH-000206,-0.3986071477128875
ACH-000207,-0.3887202920202153
ACH-000208,-0.840590069270496
ACH-000210,-0.16160695618522528
ACH-000211,-0.5438979622366326
ACH-000215,-0.5042475406291135
ACH-000221,-0.466275778391176
ACH-000222,-0.2902215036100576
ACH-000223,-0.500713593907579
ACH-000226,-0.2852644623570721
ACH-000227,-0.2734290087934862
ACH-000228,-0.5365389814437328
ACH-000231,-0.4191501253431332
ACH-000232,-0.3923364468114272
ACH-000233,-0.4055037319645183
ACH-000234,-0.4120707856535055
ACH-000235,-0.3456504295640901
ACH-000237,-0.541398359841861
ACH-000238,-0.3460957514816742
ACH-000242,-0.4790526576535907
ACH-000243,-0.5799303841035922
ACH-000244,-0.4909937759780527
ACH-000246,-0.3547376754759799
ACH-000248,-0.3829673131586429
ACH-000250,-0.5565614909731008
ACH-000251,-0.7374791833248171
ACH-000252,-0.3953648543323315
ACH-000253,-0.4503885116406461
ACH-000255,-0.3753484412402621
ACH-000256,-0.37867237100273743
ACH-000257,-0.566008795836631
ACH-000258,-0.3806432845215998
ACH-000259,-0.4723991562878522
ACH-000260,-0.3864878692956828
ACH-000261,-0.5057227986213216
ACH-000262,-0.474016691842984
ACH-000263,-0.4750885334828067
ACH-000264,-0.7718561688573036
ACH-000265,-0.31717110048504465
ACH-000266,-0.6003437320411448
ACH-000272,-0.5208218641283521
ACH-000274,-0.4275873737964744
ACH-000277,-0.3633825095269387
ACH-000278,-0.5255045798125917
ACH-000279,-0.3940620062709101
ACH-000280,-0.3248486252088113
ACH-000281,-0.4400357170700795
ACH-000288,-0.6186320619848584
ACH-000291,-0.39009652224550456
ACH-000293,-0.4715383212882964
ACH-000294,-0.07853876628186611
ACH-000295,-0.2873079392424982
ACH-000296,-0.5222685097120912
ACH-000302,-0.3671675005477952
ACH-000304,-0.8212166830567753
ACH-000307,-0.3400886903638031
ACH-000308,-0.5479722731126483
ACH-000310,-0.4348868971120411
ACH-000311,-0.447773381003822
ACH-000312,-0.5248111739327255
ACH-000315,-0.1361183004908104
ACH-000316,-0.3744512593603568
ACH-000317,-0.3947592024796721
ACH-000318,-0.44878963467509775
ACH-000319,-0.38429540839634735
ACH-000320,-0.5522531951569187
ACH-000322,-0.5552296848033798
ACH-000323,-0.5855279281531636
ACH-000324,-0.4614469188180533
ACH-000329,-0.4147397406033353
ACH-000330,-0.4916174861846997
ACH-000331,-0.5455971568087336
ACH-000332,-0.4402798967818399
ACH-000334,-0.22014023353065806
ACH-000335,-0.1525130622898488
ACH-000336,-0.3091018219251155
ACH-000337,-0.26269342865331197
ACH-000338,-0.3999188400972588
ACH-000339,-0.4010938958992496
ACH-000341,-0.4438098767325436
ACH-000348,-0.4745916385313686
ACH-000350,-0.08288724400816577
ACH-000352,-0.4451963582278282
ACH-000356,-0.3717101040013218
ACH-000361,-0.2646670175434691
ACH-000362,-0.17527068821259706
ACH-000363,-0.2026823636804825
ACH-000364,-0.3716121573430854
ACH-000365,-0.23788985629601225
ACH-000366,-0.4648028672287739
ACH-000368,-0.3612821584966156
ACH-000374,-0.6617033848124148
ACH-000375,-0.345097591237958
ACH-000376,-0.4357016829565741
ACH-000381,-0.2733922128282513
ACH-000383,-0.6053042087476138
ACH-000387,-0.35154954973141794
ACH-000389,-0.5899606410253652
ACH-000390,-0.6421878043201082
ACH-000393,-0.6093019327521075
ACH-000395,-0.26547334359471153
ACH-000396,-0.5234113460303109
ACH-000397,-0.5301295495676509
ACH-000401,-0.24857079693374576
ACH-000402,-0.2882480228544495
ACH-000403,-0.6445794969335968
ACH-000404,-0.5827757075706881
ACH-000406,-0.29391598216492026
ACH-000407,-0.4517942688529074
ACH-000408,-0.4492763603099825
ACH-000410,-0.3099306386552329
ACH-000411,-0.4843592985180392
ACH-000414,-0.3674255953636264
ACH-000415,-0.3993882934310856
ACH-000416,-0.5122607639295118
ACH-000420,-0.6896724647934047
ACH-000421,-0.311233002047802
ACH-000424,-0.4647481075019218
ACH-000425,-0.4117928218877064
ACH-000426,-0.461060824403524
ACH-000427,-0.584857442622864
ACH-000433,-0.5110033514710699
ACH-000435,-0.2161370561463099
ACH-000436,-0.35182247937531463
ACH-000444,-0.4173069305472845
ACH-000445,-0.6106406185592278
ACH-000448,-0.4040377198958395
ACH-000450,-0.2098495413976648
ACH-000452,-0.3365589610860483
ACH-000454,-0.6823949488744913
ACH-000458,-0.3142909501397325
ACH-000459,0.01095138953090198
ACH-000460,-0.5601119578830049
ACH-000461,-0.3396651421886017
ACH-000463,-0.4334759420878813
ACH-000464,-0.4331349895605793
ACH-000466,-0.4067234434015027
ACH-000467,-0.4078248002898017
ACH-000468,-0.3330377053107051
ACH-000469,-0.4771837857049301
ACH-000470,-0.36624233111192667
ACH-000471,-0.5205479766171697
ACH-000472,-0.4676209334371992
ACH-000473,-0.4770350666472717
ACH-000475,-0.6936786230288149
ACH-000476,-0.5763742045271784
ACH-000477,-0.43308613981526217
ACH-000479,-0.3877093371832265
ACH-000480,-0.375398249871959
ACH-000481,-0.4120357983625364
ACH-000483,-0.5521223420530168
ACH-000484,-0.6917302768690761
ACH-000485,-0.5401241059323831
ACH-000486,-0.4585160035992047
ACH-000487,-0.28854979110532697
ACH-000488,-0.341960786493998
ACH-000490,-0.4383653055316294
ACH-000491,-0.3694693059470865
ACH-000495,-0.537367604350864
ACH-000496,-0.39922242679451503
ACH-000499,-0.401789544066285
ACH-000500,-0.38161627997886494
ACH-000502,-0.5915536880522922
ACH-000503,-0.4585552974182119
ACH-000505,-0.4666378512111588
ACH-000507,-0.5556732442627226
ACH-000510,-0.5692688217454959
ACH-000511,-0.6232667350438947
ACH-000512,-0.4492886172687393
ACH-000516,-0.4475436705163268
ACH-000517,-0.5467098084207265
ACH-000518,-0.3657428431611014
ACH-000520,-0.5042022450329889
ACH-000521,-0.396339155441166
ACH-000522,-0.5296018530886466
ACH-000524,-0.5095785539566648
ACH-000527,-0.4146386617880336
ACH-000528,-0.39369538755952177
ACH-000537,-0.5691414691301752
ACH-000541,-0.2053207435521547
ACH-000542,-0.5503809597869495
ACH-000544,-0.2910999630851214
ACH-000545,-0.4681934363602293
ACH-000547,-0.5417720937965268
ACH-000548,-0.4944356086419884
ACH-000549,-0.5352188157480383
ACH-000550,-0.5053819122946418
