,SFTA2 (389376)
ACH-000004,-0.0548314782304096
ACH-000005,0.011838821744967072
ACH-000007,-0.05727105263792316
ACH-000009,0.011011497289377135
ACH-000011,0.01896992246462488
ACH-000012,-0.1497354271845346
ACH-000013,-0.10801660122367723
ACH-000014,-0.07153030292889798
ACH-000015,-0.03633742369379885
ACH-000017,-0.08741887830989263
ACH-000018,-0.2327373669903806
ACH-000019,-0.13082554415623487
ACH-000021,-0.0735451053658042
ACH-000022,-0.06178937431091599
ACH-000025,-0.14374630881910355
ACH-000028,-0.13490061650585894
ACH-000030,-0.03915207745582951
ACH-000035,-3.2096492188421786e-05
ACH-000036,-0.16359731709935976
ACH-000037,-0.1850574131286596
ACH-000039,-0.2442488531492932
ACH-000040,-0.2057688219788477
ACH-000041,0.029901826550102713
ACH-000042,0.03872362830585845
ACH-000045,0.022335353292269274
ACH-000047,-0.12147586021873324
ACH-000052,-0.06210173126632155
ACH-000053,-0.035063752330419286
ACH-000054,-0.0720851248693679
ACH-000055,-0.006178638157619903
ACH-000060,-0.1866745872620768
ACH-000067,-0.05359462075055271
ACH-000070,-0.030974110079829864
ACH-000075,-0.3177587418781751
ACH-000078,-0.06602276655390597
ACH-000082,-0.13787603338623453
ACH-000085,-0.18236786675886044
ACH-000086,-0.0662644632405406
ACH-000087,-0.3349642878060355
ACH-000092,-0.18936410713157376
ACH-000095,-0.07077660854231263
ACH-000097,-0.1147222755777945
ACH-000098,-0.048893650481645234
ACH-000099,-0.00657504358245139
ACH-000108,-0.08868150760625985
ACH-000113,-0.07971055828956394
ACH-000116,-0.07271579125810777
ACH-000118,-0.08911854237385046
ACH-000120,0.09775523662257783
ACH-000123,0.07764576270662414
ACH-000127,-0.06312247790180621
ACH-000128,-0.13310679234182335
ACH-000132,0.010172553347249185
ACH-000133,-0.16383951709083394
ACH-000137,0.1123876265334953
ACH-000138,-0.11292294046083105
ACH-000142,-0.05070588796996765
ACH-000143,0.08683310763433978
ACH-000146,-0.028516620989413332
ACH-000148,0.08268900981648193
ACH-000150,-0.07092016365134222
ACH-000152,-0.08380003400228983
ACH-000153,-0.043889895627787764
ACH-000159,-0.023843077570392036
ACH-000160,-0.11836323186799325
ACH-000163,-0.1338416442494276
ACH-000167,-0.4341031419308792
ACH-000168,0.02804534632704713
ACH-000169,-0.059469974208692565
ACH-000178,-0.11657038480169045
ACH-000183,-0.01521148287377584
ACH-000188,-0.15668883037416448
ACH-000189,-0.10478842889760903
ACH-000190,-0.1962541584863413
ACH-000198,-0.0929122222150152
ACH-000203,-0.2579238773994029
ACH-000204,-0.19264329773152566
ACH-000206,-0.1856323909450607
ACH-000207,-0.2800350127867297
ACH-000208,-0.1347768836570111
ACH-000210,-0.0708800666319963
ACH-000211,-0.04874018997883232
ACH-000215,-0.08047807855660298
ACH-000221,0.06960477069008225
ACH-000222,-0.09473728009968448
ACH-000223,-0.2353492224716781
ACH-000226,-0.13686301446185287
ACH-000227,0.0051792136982493145
ACH-000228,-0.16226421094616245
ACH-000231,-0.1976096048745483
ACH-000232,0.006837625209350913
ACH-000233,-0.005333349249909348
ACH-000234,-0.06999638898154273
ACH-000235,-0.04239669271612387
ACH-000237,-0.15936973381895106
ACH-000238,-0.2414039716468448
ACH-000242,-0.2737420417901985
ACH-000243,-0.050727935991222516
ACH-000244,-0.15795823661339672
ACH-000246,-0.08392795384841639
ACH-000248,-0.16858484046062697
ACH-000250,-0.1908923080840945
ACH-000251,-0.11569586329109498
ACH-000252,-0.04125166378239528
ACH-000253,-0.17765961458760726
ACH-000255,-0.09119908027969584
ACH-000256,0.028728746132943118
ACH-000257,0.12355547731083705
ACH-000258,-0.0410625084550242
ACH-000259,-0.07446116100038029
ACH-000260,0.004482723409816574
ACH-000261,-0.06956039716459153
ACH-000262,0.014498813520693031
ACH-000263,-0.09856197481140706
ACH-000264,-0.10130366131678027
ACH-000265,-0.057935912936949385
ACH-000266,-0.12419614261012475
ACH-000272,-0.06819798321655643
ACH-000274,-0.18389872081889666
ACH-000277,0.03504477232264943
ACH-000278,-0.13796594855618813
ACH-000279,-0.04533547608711884
ACH-000280,-0.0368499136758883
ACH-000281,-0.11588302223388786
ACH-000288,-0.13582345362336454
ACH-000291,0.00647822740429356
ACH-000293,-0.17150904223971752
ACH-000294,-0.018181807613500803
ACH-000295,-0.3427164944318873
ACH-000296,-0.2012055715663724
ACH-000302,-0.0824425009520439
ACH-000304,0.004504933454438894
ACH-000307,-0.010289002580859307
ACH-000308,-0.02942315336702728
ACH-000310,-0.06471739478265448
ACH-000311,-0.055137999751177134
ACH-000312,-0.045708671532441215
ACH-000315,-0.054401364843108986
ACH-000316,-0.16685460579642306
ACH-000317,-0.21473859287967906
ACH-000318,-0.13194235033965074
ACH-000319,-0.10651076319931567
ACH-000320,-0.13438986284896004
ACH-000322,-0.07006810402497574
ACH-000323,0.12800319903965146
ACH-000324,-0.1312543615300871
ACH-000329,-0.063167358061103
ACH-000330,-0.062228901712332814
ACH-000331,-0.16614060145126772
ACH-000332,-0.11534465200929345
ACH-000334,-0.2699047376174259
ACH-000335,-0.09256915399641973
ACH-000336,-0.047881285983716014
ACH-000337,-0.10345432756022314
ACH-000338,0.0401170262495899
ACH-000339,-0.04206769073987398
ACH-000341,-0.11173891019391193
ACH-000348,-0.16719578096174212
ACH-000350,0.11230935459873652
ACH-000352,0.07846941039904509
ACH-000356,-0.18842544838781872
ACH-000361,0.1187118846046745
ACH-000362,0.020616741260802932
ACH-000363,-0.07594468680916887
ACH-000364,-0.12786832273431165
ACH-000365,0.10813461340601233
ACH-000366,-0.01775923389105083
ACH-000368,-0.34071334953598703
ACH-000374,-0.25593298015555954
ACH-000375,-0.03740597043545086
ACH-000376,-0.013004507363898674
ACH-000381,0.040046232491248376
ACH-000383,-0.0713400413078182
ACH-000387,-0.19303807906965745
ACH-000389,-0.055310745998557606
ACH-000390,0.06756078056292154
ACH-000393,-0.13158498904545654
ACH-000395,-0.04958149731455259
ACH-000396,0.060056636095226226
ACH-000397,-0.2690830894130355
ACH-000401,-0.09105520999690506
ACH-000402,-0.09361623399839017
ACH-000403,-0.11546690542226523
ACH-000404,-0.010265610091278795
ACH-000406,-0.02009934867456737
ACH-000407,-0.11649859025824175
ACH-000408,0.1162730668625229
ACH-000410,-0.12436902257331155
ACH-000411,-0.20161222060016348
ACH-000414,-0.08936713283399347
ACH-000415,-0.17343828192021973
ACH-000416,0.0552206240314601
ACH-000420,0.022577970958206392
ACH-000421,-0.042816563254985014
ACH-000424,-0.2188488566099709
ACH-000425,-0.0857575446318429
ACH-000426,-0.0038760110838219728
ACH-000427,0.04240516178124868
ACH-000433,-0.1763493665581191
ACH-000435,0.1590843949653364
ACH-000436,0.039548642417336986
ACH-000444,0.037271160146793283
ACH-000445,-0.13133753994392625
ACH-000448,-0.04580610885335636
ACH-000450,-0.23965788325784895
ACH-000452,-0.08323942989722209
ACH-000454,-0.2870725236568094
ACH-000458,-0.05786895850525446
ACH-000459,-0.09035988484266153
ACH-000460,-0.1149864492819946
ACH-000461,-0.017634126355438786
ACH-000463,-0.05230516624338243
ACH-000464,-0.078612022456644
ACH-000466,-0.2352983711569928
ACH-000467,-0.23575358873374985
ACH-000468,-0.0501901650163321
ACH-000469,-0.15170233392663418
ACH-000470,-0.21143216135212264
ACH-000471,0.03221083021573426
ACH-000472,-0.02431540330635455
ACH-000473,0.030900420782985095
ACH-000475,-0.06723359737602143
ACH-000476,-0.14566938094145948
ACH-000477,-0.10822395220592107
ACH-000479,-0.10302454874766248
ACH-000480,-0.08221545335036971
ACH-000481,-0.07242072566233758
ACH-000483,0.037315526326573104
ACH-000484,0.012270669166301243
ACH-000485,-0.19264567955529446
ACH-000486,-0.07780907078882086
ACH-000487,-0.07342846703105024
ACH-000488,-0.07812911913101536
ACH-000490,-0.056049879031731815
ACH-000491,-0.06473276460640452
ACH-000495,-0.13599690798340225
ACH-000496,-0.0982314950066084
ACH-000499,-0.1569139214782503
ACH-000500,0.07741422576185222
ACH-000502,-0.10222470172016483
ACH-000503,0.19139789844017102
ACH-000505,-0.15744372032049134
ACH-000507,-0.06588063001172688
ACH-000510,0.02783483561777955
ACH-000511,-0.09154289536808716
ACH-000512,-0.010319994807008095
ACH-000516,-0.002015355303995979
ACH-000517,-0.14721215503274532
ACH-000518,-0.037941609193773526
ACH-000520,-0.014448871937420857
ACH-000521,-0.06764440004293643
ACH-000522,-0.007269210446418309
ACH-000524,-0.2058789560112838
ACH-000527,-0.08165268802751784
ACH-000528,-0.07158910362091385
ACH-000537,-0.3190271264503713
ACH-000541,-0.09353072647272692
ACH-000542,-0.04482722560736906
ACH-000544,-0.21704870937406204
ACH-000545,-0.09386217235746187
ACH-000547,-0.2404889550824525
ACH-000548,-0.08081411565510838
ACH-000549,-0.026966104493776386
ACH-000550,-0.025854738862308997
ACH-000552,-0.08812009495501226
ACH-000556,-0.053370029414615376
ACH-000557,0.01678055114850158
ACH-000569,-0.1572233018066233
ACH-000570,-0.06823896091201317
ACH-000571,-0.10707347876404134
ACH-000573,-0.1128636415346382
ACH-000576,-0.18426917728902392
ACH-000579,-0.10123828952710072
ACH-000580,-0.04877312061216362
ACH-000584,-0.02252260928531356
ACH-000585,-0.1175841797454064
ACH-000588,-0.14918337582378025
ACH-000589,-0.1470625087968589
ACH-000591,-0.009624736974265935
ACH-000593,-0.06918494847106922
ACH-000600,-0.11777922670310327
ACH-000601,-0.04435964963336405
ACH-000605,-0.0721895994339736
ACH-000606,-0.3707570947113272
ACH-000608,-0.02770725867975323
ACH-000614,-0.00921495506756188
ACH-000616,-0.06419858804784917
ACH-000618,-0.1123904705947111
ACH-000619,0.03650490471122921
ACH-000620,-0.00939543836356296
ACH-000621,-0.16549700531337758
ACH-000622,-0.04969913497580293
ACH-000623,-0.10167271084910903
ACH-000624,-0.091426773990487
ACH-000627,-0.0942637603158572
ACH-000630,-0.1681241239009488
ACH-000631,-0.11087244056548144
ACH-000632,0.00710528958574022
ACH-000633,-0.046566042195711685
ACH-000637,-0.2417038294771856
ACH-000638,-0.2903608829344433
ACH-000646,-0.3994348485749425
ACH-000647,-0.20187521041313305
ACH-000648,-0.17823987762072765
ACH-000649,-0.028418125661756468
ACH-000651,-0.09881614853377554
ACH-000652,-0.08059458246101273
ACH-000653,-0.10667135145150294
ACH-000657,-0.06557614566160559
ACH-000658,0.0018662334335968664
ACH-000661,-0.057413859974662924
ACH-000662,0.2188369195508761
ACH-000663,-0.12952147209681192
ACH-000665,-0.09344177745750044
ACH-000671,-0.12331612887947925
ACH-000672,-0.06695309507031592
ACH-000673,-0.11290828272017556
ACH-000676,-0.020268019437806137
ACH-000677,-0.04477407198668919
ACH-000681,-0.01953981860971268
ACH-000683,-0.049907934693654836
ACH-000684,-0.024069380497017925
ACH-000688,-0.137396631187592
ACH-000693,0.03856927486215569
ACH-000694,-0.07887268813146467
ACH-000695,-0.18217141427674036
ACH-000696,-0.042341268549824375
ACH-000697,-0.010918179170767385
ACH-000699,-0.03827442248514384
ACH-000701,0.00913497686044495
ACH-000706,-0.08095712882008435
ACH-000711,-0.21500744472105504
ACH-000713,-0.08456837478312944
ACH-000714,0.03358045929992063
ACH-000718,-0.10930780174418167
ACH-000720,-0.0899711122665382
ACH-000721,0.053392601613007865
ACH-000724,-0.3753438842662056
ACH-000725,0.05542434006493036
ACH-000732,0.05075661299864635
ACH-000734,-0.1340694779118119
ACH-000735,-0.04399622016419663
ACH-000736,-0.3134276470634525
ACH-000738,-0.0852343675894577
ACH-000746,-0.05430553446072143
ACH-000747,0.13170060178158918
ACH-000748,0.010946464840534098
ACH-000753,0.01549872913421184
ACH-000756,-0.1095814982189368
ACH-000757,0.04540121663538226
ACH-000758,-0.10301126501077017
ACH-000760,-0.1581315984848396
ACH-000762,-0.21166362255789176
ACH-000763,-0.1607493646834724
ACH-000764,-0.06827148441490043
ACH-000765,-0.01523161017908686
ACH-000766,-0.12814706597740466
ACH-000767,-0.03214963249127282
ACH-000768,-0.10766804067797993
ACH-000769,-0.08486912501643208
ACH-000770,0.0013922129576047653
ACH-000771,-0.055212019063906985
ACH-000773,-0.06374179010690027
ACH-000776,-0.01695946921651802
ACH-000777,-0.08997961980809804
ACH-000778,-0.018007601656917237
ACH-000781,0.0038350381225757736
ACH-000782,-0.017204249694165872
ACH-000783,0.00541912643223187
ACH-000784,0.06470269858538137
ACH-000785,-0.15911110875821236
ACH-000787,-0.0736640343956071
ACH-000788,0.03486696733924325
ACH-000791,-0.07427245000186332
ACH-000792,-0.08120836574441602
ACH-000794,-0.06854266845819257
ACH-000796,-0.02779104504549671
ACH-000798,-0.2628066135355652
ACH-000799,-0.151245469717915
ACH-000800,-0.22440070617535235
ACH-000802,0.007993829545552288
ACH-000804,-0.013896846274758085
ACH-000805,-0.30881875507751194
ACH-000809,-0.0726838410557668
ACH-000810,-0.12695208851499967
ACH-000811,-0.10743650831535173
ACH-000817,-0.4532303975343265
ACH-000819,-0.13526109826052524
ACH-000820,-0.04143782629855225
ACH-000821,0.15624388445311338
ACH-000822,-0.035563845609880365
ACH-000823,0.01375345514788371
ACH-000824,-0.10949138857248678
ACH-000827,-0.10817487590465677
ACH-000829,-0.10765769215135693
ACH-000831,-0.09153630582961607
ACH-000832,-0.05780028058822626
ACH-000833,-0.0650816442476361
ACH-000834,-0.07185249854618475
ACH-000835,0.08576699693092503
ACH-000836,0.003099198256661669
ACH-000837,-0.1347593046074363
ACH-000838,0.027257589575844548
ACH-000839,-0.15019577288164274
ACH-000840,-0.19923133967107226
ACH-000841,-0.024848517375215932
ACH-000843,-0.09109212270565163
ACH-000846,-0.2388075976492272
ACH-000847,0.10475989122798124
ACH-000848,-0.057716970391028175
ACH-000849,0.0651969525482105
ACH-000851,-0.17600243015379802
ACH-000855,-0.2106611229214412
ACH-000856,-0.11937795520741785
ACH-000858,-0.2448460624499827
ACH-000859,-0.08975220130788251
ACH-000861,-0.06986819106361973
ACH-000862,-0.039039728212391454
ACH-000865,0.015146425232230212
ACH-000866,-0.05048292801762354
ACH-000867,-0.013065101631780995
ACH-000869,-0.09028509900108664
ACH-000872,0.06779454372787877
ACH-000873,0.01131798155231428
ACH-000876,-0.2162972788987615
ACH-000878,0.08151002978738794
ACH-000880,-0.16733559901364226
ACH-000881,-0.1936357975255251
ACH-000882,-0.09416561452771904
ACH-000884,0.029314494297768782
ACH-000885,0.021907640346260183
ACH-000887,-0.12485576283535127
ACH-000889,-0.12756273407241536
ACH-000896,0.09735452231560564
ACH-000898,-0.1147747283645918
ACH-000900,-0.1727365879237695
ACH-000901,-0.08293362525604465
ACH-000905,0.08997562072727222
ACH-000906,0.02588938128090373
ACH-000907,-0.032612765314068336
ACH-000910,-0.056454326501613424
ACH-000911,-0.02818734593756685
ACH-000912,-0.017523461229456982
ACH-000913,-0.13969982745041346
ACH-000915,-0.13707055429060405
ACH-000916,-0.09050458652468144
ACH-000917,0.11535976849414388
ACH-000920,0.260910335125812
ACH-000921,-0.09492512869418024
ACH-000924,-0.05104543818369561
ACH-000926,-0.05311819741309448
ACH-000928,-0.04880233912034336
ACH-000929,0.07495411977250342
ACH-000932,-0.20924136245278752
ACH-000935,-0.12782342696983282
ACH-000936,0.03746145572609299
ACH-000937,-0.021103140034544308
ACH-000938,-0.03036628805187342
ACH-000939,-0.12417483528841985
ACH-000941,-0.13368459824857984
ACH-000943,-0.007660482244329944
ACH-000946,-0.20571036380763733
ACH-000947,0.050177468434245136
ACH-000948,-0.2337401347335572
ACH-000950,-0.15651383058301074
ACH-000953,0.018839973488103567
ACH-000954,0.36114993962052266
ACH-000957,-0.19095219491038
ACH-000958,0.04236622314054242
ACH-000960,-0.023688874670874424
ACH-000963,-0.16809934617055092
ACH-000968,-0.0015798611578407955
ACH-000969,-0.0959643593090551
ACH-000972,-0.2814659167372453
ACH-000973,-0.0565509035893753
ACH-000974,-0.2666213688211932
ACH-000978,-0.2347746380824756
ACH-000984,-0.004103279739393636
ACH-000986,-0.11531553052848953
ACH-000988,0.031994935505225315
ACH-000993,-0.2370527143352887
ACH-000994,-0.08588380013709206
ACH-000996,-0.2925321638110633
ACH-001001,-0.03798186566623443
ACH-001020,-0.1513064128007137
ACH-001028,-0.023459534128008788
ACH-001031,-0.028163667775669306
ACH-001038,-0.0522665685198259
ACH-001048,-0.1647918303354609
ACH-001050,-0.025625379107836417
ACH-001053,-0.026659351444327226
ACH-001054,-0.05404164301229878
ACH-001061,-0.10521030643074453
ACH-001067,-0.13707191756992593
ACH-001075,-0.10350892311872016
ACH-001096,0.010960561889669207
ACH-001111,-0.0021025045039901233
ACH-001119,-0.031057428548681338
ACH-001128,0.05019963170419782
ACH-001134,-0.02749720561275697
ACH-001151,-0.2251998528946129
ACH-001163,-0.0063234487453388034
ACH-001164,-0.1652563405062783
ACH-001183,-0.13776967236045434
ACH-001192,0.015670447010105903
ACH-001193,0.05621970159813766
ACH-001196,-0.08819242671464213
ACH-001197,-0.3040496958748005
ACH-001205,-0.05124139361458701
ACH-001211,0.06876812187879489
ACH-001212,-0.0947395279619312
ACH-001228,-0.01780424739173784
ACH-001232,-0.14029462433439582
ACH-001239,0.01053828416352202
ACH-001270,-0.1475854977236737
ACH-001274,-0.17018667207569946
ACH-001275,-0.06328422531263908
ACH-001277,0.010382999083575395
ACH-001278,0.010480452751086607
ACH-001280,-0.07734708936345493
ACH-001283,-0.011005147506433735
ACH-001289,-0.11193064048313292
ACH-001300,-0.113479425136754
ACH-001301,0.058817998182578636
ACH-001302,-0.130569912858709
ACH-001306,-0.15086476323607362
ACH-001318,0.033868896025954616
ACH-001322,-0.13928941626522726
ACH-001328,-0.0003705872812573487
ACH-001332,-0.033070924836022336
ACH-001336,-0.2355945605554417
ACH-001346,-0.09112408719064377
ACH-001353,-0.19427391196743732
ACH-001354,0.10089236113179988
ACH-001367,0.6008483150640259
ACH-001368,-0.005210584641082993
ACH-001374,0.14320586695958876
ACH-001377,-0.015361903278675962
ACH-001380,-0.044005604073332885
ACH-001391,-0.16302983793413275
ACH-001408,-0.07335992400688754
ACH-001430,-0.06943240540414955
ACH-001431,0.014693154141889231
ACH-001450,-0.010613441635872928
ACH-001496,-0.0684904389324916
ACH-001500,-0.09182058473424502
ACH-001523,0.014154212078942253
ACH-001532,-0.26173417331353505
ACH-001550,-0.02949901713640553
ACH-001552,0.008758021734563257
ACH-001554,-0.0762549543830552
ACH-001654,-0.03715750300331972
ACH-001735,0.014280071250372497
ACH-001736,-0.008791919589511256
ACH-001737,-0.13072940816846684
ACH-001740,-0.21563517766226595
ACH-001745,0.07635561478832074
ACH-001765,-0.291870375412939
