,ANAPC7 (51434)
ACH-000004,-0.24289447583278564
ACH-000005,-0.13568322291436902
ACH-000007,-0.026356960590549
ACH-000009,-0.14234109072510484
ACH-000011,-0.0412239700230191
ACH-000012,-0.42815590222738376
ACH-000013,-0.0672801986235147
ACH-000014,-0.21655755886657949
ACH-000015,-0.18055544771719045
ACH-000017,-0.1668382274679334
ACH-000018,-0.26093813768065505
ACH-000019,-0.11156729199378433
ACH-000021,-0.2386651526787205
ACH-000022,-0.10664637896149473
ACH-000025,-0.19031967978438108
ACH-000028,-0.1501241851864416
ACH-000030,0.06716578495229605
ACH-000035,-0.08590869236690916
ACH-000036,-0.2850698688762615
ACH-000037,-0.19566177749199995
ACH-000039,-0.19001551941724748
ACH-000040,-0.2131049097232456
ACH-000041,-0.221480360512345
ACH-000042,-0.25505861061092283
ACH-000045,-0.16341841870225035
ACH-000047,-0.2362815394240129
ACH-000052,-0.08363971025894171
ACH-000053,-0.22336972409404648
ACH-000054,-0.1427463224498913
ACH-000055,-0.22731655271090026
ACH-000060,-0.07691621921082006
ACH-000067,-0.2998087819427206
ACH-000070,-0.29764403206180595
ACH-000075,-0.3621438212609596
ACH-000078,-0.05471496689368646
ACH-000082,-0.2545698482752529
ACH-000085,-0.13418569569017513
ACH-000086,-0.1488561518978721
ACH-000087,-0.15584832703210846
ACH-000092,-0.01087579843716503
ACH-000095,-0.37940524033139206
ACH-000097,-0.010598169837365662
ACH-000098,-0.0389588337677444
ACH-000099,-0.19451198709423007
ACH-000108,-0.16119842240040896
ACH-000113,-0.032650967226490135
ACH-000116,-0.2278048221226703
ACH-000118,-0.06325548810776399
ACH-000120,-0.31374996592646165
ACH-000123,-0.11793134963774983
ACH-000127,-0.028192816062812168
ACH-000128,-0.11238630586007203
ACH-000132,-0.13237721651277834
ACH-000133,-0.2549929131988488
ACH-000137,-0.19467813390661992
ACH-000138,-0.06902395860866048
ACH-000142,-0.13914147433739033
ACH-000143,0.07608182228817925
ACH-000146,-0.1383862195148387
