,PITHD1 (57095)
ACH-000004,0.004437539939148894
ACH-000005,0.13253435901588542
ACH-000007,0.1726127412076526
ACH-000009,-0.11197174509462512
ACH-000011,-0.029537536948419933
ACH-000012,-0.12894503636848412
ACH-000013,0.050494996205741716
ACH-000014,-0.012981373097351671
ACH-000015,0.059152412477390226
ACH-000017,0.017365045959725836
ACH-000018,-0.06511206190429833
ACH-000019,-0.08752375462390442
ACH-000021,0.05768681414878531
ACH-000022,-0.0034430400507617213
ACH-000025,-0.044318986625582917
ACH-000028,-0.12371688759692155
ACH-000030,0.053946030008393465
ACH-000035,-0.01715502016206316
ACH-000036,-0.2668245678520077
ACH-000037,0.023760123290071013
ACH-000039,-0.06021472853881376
ACH-000040,-0.12214566213853968
ACH-000041,0.04728837210337667
ACH-000042,0.054807012780182886
ACH-000045,0.07659777948926652
ACH-000047,0.08675819079631775
ACH-000052,0.08841528219318917
ACH-000053,-0.029516733683703663
ACH-000054,0.14623094843515058
ACH-000055,0.16782417855073806
ACH-000060,-0.017620152116634053
ACH-000067,0.02166256400694289
ACH-000070,0.08728323927033768
ACH-000075,-0.1997973751404356
ACH-000078,-0.00045982861578240187
ACH-000082,-0.009228794490586513
ACH-000085,-0.12209099291850994
ACH-000086,0.018332358830596338
ACH-000087,-0.05654170722332472
ACH-000092,0.005869849742716936
ACH-000095,-0.05837474159947579
ACH-000097,0.006155615265319797
ACH-000098,-0.016935868129749794
ACH-000099,-0.021763552404335838
ACH-000108,0.10237086206451636
ACH-000113,0.06365482985847674
ACH-000116,0.025043044932887618
ACH-000118,0.08412208012010734
ACH-000120,-0.008647140960130239
ACH-000123,0.04441604558450382
ACH-000127,0.04119497727578977
ACH-000128,-0.05002388242201095
ACH-000132,0.10050712250337104
ACH-000133,-0.01660051052533486
ACH-000137,0.08751952279025599
ACH-000138,0.11347101110862523
ACH-000142,0.029099334820404294
ACH-000143,-0.01819051723917212
ACH-000146,0.01778331583871231
ACH-000148,0.07539403668214195
ACH-000150,-0.2646175268909929
ACH-000152,-0.17692701379036835
ACH-000153,-0.07484975075760618
ACH-000159,-0.016374210904467373
ACH-000160,-0.044982405866366273
