,TIMM13 (26517)
ACH-000004,-0.5741056457316218
ACH-000005,-0.697385480396285
ACH-000007,-0.9081600086138926
ACH-000009,-0.5043702025923846
ACH-000011,-0.5671098046478495
ACH-000012,-0.8303132342118354
ACH-000013,-0.7626769526286645
ACH-000014,-0.5386934117966745
ACH-000015,-0.8466759526682894
ACH-000017,-0.9158934246434476
ACH-000018,-0.6393373597552297
ACH-000019,-0.7424984410304434
ACH-000021,-0.8072562316877617
ACH-000022,-0.8461983635698462
ACH-000025,-0.7054830053219403
ACH-000028,-0.9531690703444508
ACH-000030,-0.8206930526865499
ACH-000035,-1.0038383615565951
ACH-000036,-0.6528720910631839
ACH-000037,-0.9487413970022872
ACH-000039,-0.6416121532466843
ACH-000040,-0.6335128476686099
ACH-000041,-0.5836250606555148
ACH-000042,-0.7112764660097424
ACH-000045,-0.5165966447002778
ACH-000047,-0.5481442150766099
ACH-000052,-0.5862210530464649
ACH-000053,-0.851376144965159
ACH-000054,-0.7215966540087969
ACH-000055,-0.7346370265714414
ACH-000060,-0.6201911356529913
ACH-000067,-0.7530783883586964
ACH-000070,-0.4848050565484319
ACH-000075,-0.8700642459647225
ACH-000078,-0.3512815412522642
ACH-000082,-0.6118912218658416
ACH-000085,-0.7899684675511583
ACH-000086,-0.8106143261683727
ACH-000087,-0.5857618956942061
ACH-000092,-0.4505738190318839
ACH-000095,-0.6274501994029807
ACH-000097,-0.4892081277865828
ACH-000098,-0.7050919825805221
ACH-000099,-0.7170109725561932
ACH-000108,-0.9126242516344858
ACH-000113,-0.8407505569493195
ACH-000116,-0.9422447967357642
ACH-000118,-0.5995339437363837
ACH-000120,-0.6001462025759662
ACH-000123,-0.4666559493504712
ACH-000127,-1.0086719918950593
ACH-000128,-0.9645607813177548
ACH-000132,-0.5921809235139388
ACH-000133,-0.9136857132850942
ACH-000137,-0.7037279501534772
ACH-000138,-0.8143728695691342
ACH-000142,-0.6276066130254825
ACH-000143,-0.7465199977474289
ACH-000146,-0.8782841601026941
ACH-000148,-0.7772791513071501
ACH-000150,-0.7529559102403425
ACH-000152,-0.5530232085093439
ACH-000153,-0.7253905888515422
ACH-000159,-0.4884641655596718
ACH-000160,-0.8492032037141362
ACH-000163,-0.8215721037232528
ACH-000167,-0.6127754861927985
ACH-000168,-0.9738608393605092
ACH-000169,-0.8504738604575373
ACH-000178,-0.8519161764780013
ACH-000183,-0.5675513946369478
ACH-000188,-0.7473310897153348
ACH-000189,-0.3185565061037349
ACH-000190,-0.9510377906278412
ACH-000198,-0.499001360129632
ACH-000203,-1.1296095344993888
ACH-000204,-0.6266788429328728
ACH-000206,-0.7687044373873287
