,RSPRY1 (89970)
ACH-000004,0.05547910330656443
ACH-000005,-0.36549366200234507
ACH-000007,0.1871114567631478
ACH-000009,0.07561891094203585
ACH-000011,0.05165356977810556
ACH-000012,-0.010421872851897152
ACH-000013,0.047491324190093914
ACH-000014,-0.006258192727236192
ACH-000015,-0.023425252799748192
ACH-000017,-0.11582714429299808
ACH-000018,-0.09190800435953288
ACH-000019,0.0366199197980639
ACH-000021,-0.08645610027866454
ACH-000022,-0.010414428150041195
ACH-000025,-0.11208207675432393
ACH-000028,0.050313209166526505
ACH-000030,-0.003786644509494848
ACH-000035,-0.13405817918313856
ACH-000036,-0.16894946044236167
ACH-000037,-0.2477492655672673
ACH-000039,-0.1058511743276504
ACH-000040,0.14482641256730655
ACH-000041,-0.015492683700451447
ACH-000042,0.04996311651697035
ACH-000045,-0.07845374987222083
ACH-000047,-0.024106336585272288
ACH-000052,-0.03773759759453709
ACH-000053,-0.03924143064577915
ACH-000054,-0.05889055812838213
ACH-000055,0.0524060634444267
ACH-000060,-0.09017217228833813
ACH-000067,0.04291513061607391
ACH-000070,-0.014103269486757294
ACH-000075,0.16164644330703745
ACH-000078,-0.07191049963533604
ACH-000082,-0.22226298553801035
ACH-000085,0.037907911100270815
ACH-000086,-0.058368218377491024
ACH-000087,-0.13178933286751762
ACH-000092,-0.056877577082713016
ACH-000095,-0.02404185891360297
ACH-000097,-0.07030027127950733
ACH-000098,-0.10197382933936833
ACH-000099,0.0886444455283457
ACH-000108,-0.09961380261520356
ACH-000113,-0.07375955147847557
ACH-000116,0.09528707955583253
ACH-000118,-0.010225921912062787
ACH-000120,-0.1278768402812598
ACH-000123,0.04769748499474725
ACH-000127,0.003989650490231084
ACH-000128,0.04978053067381308
ACH-000132,-0.2319447766137089
ACH-000133,-0.1082998488381535
ACH-000137,-0.059871756935894985
ACH-000138,0.024851389018984267
ACH-000142,-0.21709482927870996
ACH-000143,-0.12475952236954192
ACH-000146,-0.06928254451294354
ACH-000148,-0.04741990606739003
ACH-000150,0.16566350304429914
ACH-000152,-0.10000794004654352
ACH-000153,-0.1238896614089605
ACH-000159,-0.0695059069464483
ACH-000160,-0.09713396367444893
ACH-000163,-0.19472964042419205
ACH-000167,-0.4078358391887072
ACH-000168,0.043951179772121984
ACH-000169,0.08784428768274008
ACH-000178,0.006269654696933221
ACH-000183,0.040995919153843874
ACH-000188,-0.004917633493582083
ACH-000189,-0.0006800624475992313
ACH-000190,0.08080434643835797
ACH-000198,0.07911523551565908
ACH-000203,0.005440709917780525
ACH-000204,0.0025787923530681705
ACH-000206,-0.22627612896809654
ACH-000207,0.06933147532907702
ACH-000208,-0.12538448815736455
ACH-000210,-0.13106652798776786
ACH-000211,-0.022755286956420054
ACH-000215,-0.010516887376744177
ACH-000221,0.01164698464240514
ACH-000222,-0.0617805924639614
ACH-000223,0.01716743692860206
ACH-000226,-0.2154512665124535
ACH-000227,-0.15596288535095684
ACH-000228,-0.002709760142729623
ACH-000231,-0.0002527570499636872
ACH-000232,-0.07828852986881188
ACH-000233,0.07828728851851763
ACH-000234,0.04251606924956738
ACH-000235,-0.007056102491656818
ACH-000237,-0.14354212216641424
ACH-000238,-0.06731838447112777
ACH-000242,0.3832063611224054
ACH-000243,-0.0020116118431209398
ACH-000244,-0.07684636172619358
ACH-000246,0.04126945765804455
ACH-000248,0.07273948939949039
ACH-000250,0.06011535195142757
ACH-000251,0.11989930048458372
ACH-000252,-0.08459421841803308
ACH-000253,0.02982809777643037
ACH-000255,0.026239140916448127
ACH-000256,-0.1372331318598139
ACH-000257,-0.006472216242107452
ACH-000258,0.06014388195237614
ACH-000259,-0.04766480405988496
ACH-000260,-0.01726043210064317
ACH-000261,-0.013526476857720848
ACH-000262,-0.12289868134130595
ACH-000263,-0.0008678491422791128
ACH-000264,-0.1161656980045799
ACH-000265,0.1308865311472315
ACH-000266,-0.019778359326154862
ACH-000272,0.1327412278912456
ACH-000274,-0.026854274007593576
ACH-000277,0.06725416679329535
ACH-000278,-0.025520092043847212
ACH-000279,-0.022636461624111724
ACH-000280,0.005991501108211507
ACH-000281,0.019023308143006123
ACH-000288,-0.12266280205472052
ACH-000291,0.05816978259531627
ACH-000293,-0.16867566239751192
ACH-000294,-0.03509752576182878
ACH-000295,-0.1808584972057096
ACH-000296,0.13805698125505222
ACH-000302,0.033799668787727014
ACH-000304,-0.29406453098729524
ACH-000307,-0.08062022105407625
ACH-000308,-0.006463046742382973
ACH-000310,-0.18202682965912093
ACH-000311,-0.0011711987877720874
ACH-000312,0.017334940116686556
ACH-000315,-0.17014305388243475
ACH-000316,-0.1895800147046908
ACH-000317,0.2835784366261369
