,ARSA (410)
ACH-000153,0.3926181271069876
ACH-000159,-0.10410075786144572
ACH-000160,-0.20779581801313035
ACH-000163,-0.11296804506093908
ACH-000167,0.17484721522366212
ACH-000168,-0.1171816656744429
ACH-000169,-0.3651856879167527
ACH-000178,-0.35880003842868113
ACH-000183,-0.4744203366157306
ACH-000188,-0.24350593668979525
ACH-000189,-0.03204533436818044
ACH-000190,0.0552583949618326
ACH-000198,-0.34131602212158874
ACH-000203,-0.4254828726351115
ACH-000204,-0.2508962130301149
ACH-000206,-0.34542973368615365
ACH-000207,-0.1535204551584672
ACH-000208,-0.2765657971401206
ACH-000210,-0.15039921431253833
ACH-000211,-0.38235182441181503
ACH-000215,-0.2707925590131071
ACH-000221,-0.0423962305520564
ACH-000222,-0.3499910766980858
ACH-000223,-0.19254745473505275
ACH-000226,-0.2465258597622437
ACH-000227,-0.5878607368450663
ACH-000228,-0.18323092308014807
ACH-000231,-0.29801562731176195
ACH-000232,-0.21177014431651575
ACH-000233,-0.23802596727406794
ACH-000234,-0.3611311850536968
ACH-000235,-0.2809702168752746
ACH-000237,-0.2068564868078569
ACH-000238,-0.34541227827799786
ACH-000242,-0.024290096421954874
ACH-000243,-0.2526536252211348
ACH-000244,-0.3748174643364101
ACH-000246,-0.2611247219243778
ACH-000248,-0.1761936344224725
ACH-000250,-0.3157324974581721
ACH-000251,-0.5287613385436091
ACH-000252,-0.2521965090533035
ACH-000253,-0.4114332033334887
ACH-000255,-0.1113060461346766
ACH-000256,-0.2801744737263426
ACH-000257,0.0012707603505778306
ACH-000258,-0.28360994561025044
ACH-000259,-0.20530534699297825
ACH-000260,-0.24255044584198435
ACH-000261,-0.2661853830486068
ACH-000262,-0.332363320693976
ACH-000263,-0.31488329869843223
ACH-000264,-0.32443734310959443
ACH-000265,-0.21301312880109632
ACH-000266,-0.3696144274163973
ACH-000272,-0.35780614155629203
ACH-000274,-0.3837447049711111
ACH-000277,-0.22734273797310545
ACH-000278,-0.2890305377065729
ACH-000279,-0.2776798614517252
ACH-000280,-0.3351238374519102
ACH-000281,-0.3387041872959829
ACH-000288,-0.2732931959210806
ACH-000291,-0.3697593465408819
ACH-000293,-0.11837059513789687
ACH-000294,-0.1353576954904886
ACH-000295,-0.2741232248669322
ACH-000296,-0.3320019639380506
ACH-000302,-0.08342357158596074
ACH-000304,-0.3192940301646846
ACH-000307,-0.20877326773882388
ACH-000308,-0.2887999703174205
ACH-000310,-0.2390182213977377
ACH-000311,-0.4326211433932196
ACH-000312,-0.2797466627223285
ACH-000315,-0.29159290515675074
ACH-000316,-0.15351886269991555
ACH-000317,-0.1882827969286164
ACH-000318,-0.18065793176223324
ACH-000319,-0.3730088714473849
ACH-000320,-0.042224093391394664
ACH-000322,-0.10832692134077056
ACH-000323,-0.30029416401865205
ACH-000324,-0.3536659670283184
ACH-000329,-0.35371836293831194
ACH-000330,-0.14109956144114513
ACH-000331,-0.2206507252703151
ACH-000332,-0.3481720215801461
ACH-000334,-0.1595882341176172
ACH-000335,-0.21135602572674947
ACH-000336,0.1270587945493345
ACH-000337,-0.4609082971349854
ACH-000338,-0.2894958829433035
ACH-000339,-0.19727136111179025
ACH-000341,-0.16824318471032526
ACH-000348,-0.2555568481626553
ACH-000350,-0.3172366989407928
ACH-000352,-0.16229184424336904
ACH-000356,-0.13542603940203746
ACH-000361,-0.09132392684888284
ACH-000362,-0.17624543065780698
ACH-000363,-0.4261055231325335
ACH-000364,-0.2712360144702918
ACH-000365,-0.2619290187246717
ACH-000366,-0.26954643383782945
ACH-000368,-0.18542700461872355
ACH-000374,-0.1770575021563329
ACH-000375,-0.16973367234046086
ACH-000376,-0.2394395756398707
ACH-000381,-0.2773750206114761
ACH-000383,-0.1887230690069152
ACH-000387,-0.1657778312292671
ACH-000389,-0.4405593082996564
ACH-000390,-0.2708941782437294
ACH-000393,-0.30720847053776434
ACH-000395,-0.16014091015166435
ACH-000396,-0.2016920690283334
ACH-000397,-0.4122619362025898
ACH-000401,-0.2923796847629257
ACH-000402,-0.2737729816095577
ACH-000403,-0.3863939972321496
ACH-000404,-0.14332325792389353
ACH-000406,-0.18695260873242306
ACH-000407,-0.27750688265398804
ACH-000408,-0.2074024311998569
ACH-000410,-0.1670474257148227
ACH-000411,-0.3255163686262928
ACH-000414,-0.4159454723060465
ACH-000415,-0.16799648435308198
ACH-000416,-0.3153142226127775
ACH-000420,-0.18647118533177712
ACH-000421,-0.30679005142816496
ACH-000424,-0.020256620399454018
ACH-000425,-0.3096611831155858
ACH-000426,-0.18198432240991672
ACH-000427,-0.4242756046840078
ACH-000433,0.05634111522908376
ACH-000435,0.23996146877630364
ACH-000436,-0.15125649272478198
ACH-000444,-0.3642792952745057
ACH-000445,-0.345600196055039
ACH-000448,-0.2781940464153646
ACH-000450,-0.3221570530996953
ACH-000452,-0.2969978388713452
ACH-000454,-0.11056718008173597
ACH-000458,-0.2369883983691934
ACH-000459,-0.22020287184856588
ACH-000460,-0.14600363243301934
ACH-000461,-0.2568928649583879
ACH-000463,-0.3776872778594904
ACH-000464,-0.2051238624304842
ACH-000466,-0.20627650969447653
ACH-000467,-0.26876351626578954
ACH-000468,-0.2452179631213753
ACH-000469,-0.3146159712188837
ACH-000470,-0.43973949121489053
ACH-000471,-0.2658230927877477
ACH-000472,-0.29652771004822703
ACH-000473,-0.32491379837525736
ACH-000475,-0.2627075207362894
ACH-000476,-0.2862335296937825
ACH-000477,-0.35515232250433004
ACH-000479,-0.2485624393514267
ACH-000480,-0.27912196215386104
ACH-000481,-0.2215683493661736
ACH-000483,-0.1594964945960931
ACH-000484,-0.21113579466140425
ACH-000485,-0.2763484961801286
ACH-000486,-0.2417020997107146
ACH-000487,-0.1596571021741033
ACH-000488,-0.2487304254725584
ACH-000490,-0.3644271104609041
ACH-000491,-0.15037758964745435
ACH-000495,-0.212174307773972
ACH-000496,-0.25792205693453524
ACH-000499,-0.3820169343075392
ACH-000500,-0.6194664517356179
ACH-000502,-0.33618428105451553
ACH-000503,-0.3467973757542822
ACH-000505,-0.2075461669234374
ACH-000507,-0.06448807592833175
ACH-000510,-0.2286547884594776
ACH-000511,-0.1899321626993693
ACH-000512,-0.0014212068188359755
ACH-000516,-0.4004235640624688
ACH-000517,-0.31464243796879704
ACH-000518,-0.21434803297239555
ACH-000520,-0.16390896552512374
ACH-000521,-0.3437248563264944
ACH-000522,-0.12465204084111485
ACH-000524,-0.3104591819175368
ACH-000527,-0.2849873831104657
ACH-000528,-0.2404520602511588
ACH-000537,-0.2908965100941875
ACH-000541,0.029931225221470275
ACH-000542,-0.23078925498071445
ACH-000544,-0.1185890029811975
ACH-000545,-0.23312015674183045
ACH-000547,-0.5524240463365014
ACH-000548,-0.06038879700520425
ACH-000549,-0.19171217394314724
ACH-000550,-0.190153149202315
ACH-000552,-0.34392590683103696
ACH-000556,-0.2813878451830911
ACH-000557,-0.2689304144098899
ACH-000569,-0.13676537084500864
ACH-000570,-0.3640015055503446
ACH-000571,-0.3195167295784673
ACH-000573,-0.13572501635273718
ACH-000576,-0.2980438437338187
ACH-000579,-0.18036913765850815
ACH-000580,-0.07399165418542034
ACH-000584,-0.2479372596715478
ACH-000585,-0.27067469879098194
ACH-000588,-0.4103110869005877
ACH-000589,-0.2839824760098175
ACH-000591,-0.2425936663561538
ACH-000593,-0.28153605524369923
ACH-000600,-0.1890376228357449
ACH-000601,-0.371487274161268
ACH-000605,-0.4112311691803641
ACH-000606,-0.21219957774968595
ACH-000608,-0.3207306313841864
ACH-000614,-0.211598725420492
ACH-000616,-0.2936490430690086
ACH-000618,-0.2354937826897424
ACH-000619,-0.4821707122655138
ACH-000620,-0.2889843993906658
ACH-000621,-0.3591798923464108
ACH-000622,-0.21638333852967426
ACH-000623,-0.207813071840982
ACH-000624,-0.3351417237058442
ACH-000627,-0.18036535553568125
ACH-000630,-0.3012564302801832
ACH-000631,-0.1265727269677478
ACH-000632,-0.2546251805036556
ACH-000633,-0.3087837523260608
ACH-000637,-0.30715221711792245
ACH-000638,-0.14819536679184986
ACH-000646,-0.13169436717008226
ACH-000647,-0.2870890593843034
ACH-000648,-0.07839944623066852
ACH-000649,-0.23792409324594144
ACH-000651,-0.18973569675439567
ACH-000652,-0.4721622207734879
ACH-000653,-0.2047500498407097
ACH-000657,-0.287612377100909
ACH-000658,-0.3042176541226813
ACH-000661,-0.01624229290157023
ACH-000662,-0.3508649963449681
ACH-000663,-0.3334231236186335
ACH-000665,-0.23652086775592665
ACH-000671,-0.15297729731014947
ACH-000672,-0.3356179201818465
ACH-000673,-0.42668042487682
ACH-000676,-0.2272026718402245
ACH-000677,-0.18902080837607954
ACH-000681,-0.2459235719267891
ACH-000683,-0.21528272882014854
ACH-000684,-0.22784938272773214
ACH-000688,-0.22492671179303736
ACH-000693,-0.3071775427291568
ACH-000694,-0.2496967738414673
ACH-000695,-0.011276321582482962
ACH-000696,-0.20492188058931574
ACH-000697,-0.41340257605591824
ACH-000699,-0.3389025466887972
ACH-000701,-0.4403370256501711
ACH-000706,-0.16195913940927406
ACH-000711,-0.3169023813266341
ACH-000713,-0.29474155656878004
ACH-000714,-0.3466343385590022
ACH-000718,-0.31296556938295256
ACH-000720,-0.2978213603417393
ACH-000721,-0.3353239860852634
ACH-000724,-0.21921509186854946
ACH-000725,-0.32277008852372424
ACH-000732,-0.2640853166141212
ACH-000734,-0.2382542298025919
ACH-000735,-0.2153014431438028
ACH-000736,-0.2324642167926955
ACH-000738,-0.20713868387335785
ACH-000746,-0.09130707243210752
ACH-000747,-0.1801601277257238
ACH-000748,-0.4362714209680719
ACH-000753,-0.09902445306605354
ACH-000756,-0.23475539421281766
ACH-000757,-0.1823142545704581
ACH-000758,-0.2892796391857555
ACH-000760,-0.3831695097710977
ACH-000762,-0.19408455601749924
ACH-000763,-0.16704733748698875
ACH-000764,0.17004657033956716
ACH-000765,-0.1852793527406779
ACH-000766,-0.3530303494352726
ACH-000767,-0.34242206257024616
ACH-000768,-0.22518604153641944
ACH-000769,-0.30984844595343397
ACH-000770,-0.23454875736854874
ACH-000771,-0.33849068148973604
ACH-000773,-0.3566331384402054
ACH-000776,-0.18372118792498549
ACH-000777,-0.2890509007871203
ACH-000778,-0.3311468688531801
ACH-000781,-0.3295448634994021
ACH-000782,-0.13618840411078778
ACH-000783,-0.22964326890676046
ACH-000784,-0.3327050430345765
ACH-000785,-0.3035572392402769
ACH-000787,-0.4368182246116393
ACH-000788,-0.2845534364210381
ACH-000791,-0.3757849449702902
ACH-000792,-0.215305078929137
ACH-000794,-0.19222995174627625
ACH-000796,-0.2982288206044413
ACH-000798,-0.29452286272247363
ACH-000799,-0.33096077380277106
ACH-000800,-0.008458950478711442
ACH-000802,-0.26075813607499104
ACH-000804,-0.2907906418744266
ACH-000805,-0.38333759815908813
ACH-000809,-0.05611547813113611
ACH-000810,-0.3362807097940139
ACH-000811,-0.3488384882768894
ACH-000817,-0.2453997747425784
ACH-000819,-0.3927873226638261
ACH-000820,-0.17277209262217594
ACH-000821,-0.20967477300919404
ACH-000822,-0.3549312469358268
ACH-000823,-0.23854468098409945
ACH-000824,-0.2688029749359778
ACH-000827,-0.2358070907523963
ACH-000829,-0.1152111444467454
ACH-000831,-0.13722724716287388
ACH-000832,-0.3444728341353054
ACH-000833,-0.2764716375004092
ACH-000834,-0.08766324853830665
ACH-000835,-0.2666684256961489
ACH-000836,-0.3647741199946167
ACH-000837,-0.4429833488417674
ACH-000838,-0.2114495659598203
ACH-000839,-0.3071629657009948
ACH-000840,-0.3292811115788857
ACH-000841,-0.3727637642260796
ACH-000843,-0.019001106796166428
ACH-000846,-0.25239784705259377
ACH-000847,-0.08896763154177048
ACH-000848,-0.09035331212143596
ACH-000849,-0.14673024387287215
ACH-000851,-0.2587077453374322
ACH-000855,-0.15332076351449
ACH-000856,-0.2151273909036462
ACH-000858,-0.2823346617965913
ACH-000859,-0.39177193405664973
ACH-000861,-0.24091723935344864
ACH-000862,-0.25475538947653664
ACH-000865,-0.27552228953938795
ACH-000866,-0.21901079041144667
ACH-000867,-0.2882321561274555
ACH-000869,-0.20122346557811555
ACH-000872,-0.3966870041074252
ACH-000873,-0.34369412810923816
ACH-000876,-0.2603128715288995
ACH-000878,-0.3890091969529753
ACH-000880,-0.2363759763803617
ACH-000881,-0.29746459805478703
ACH-000882,-0.15192664424710114
ACH-000884,-0.15447684890900962
ACH-000885,-0.08889681615432447
ACH-000887,-0.20118379992075114
ACH-000889,-0.1744594263587154
ACH-000896,-0.20733614940151016
ACH-000898,-0.3817143145706988
ACH-000900,-0.26209845346062816
ACH-000901,-0.2500777932703984
ACH-000905,0.028717022862055713
ACH-000906,-0.2547514869533594
ACH-000907,-0.2180637986160076
ACH-000910,-0.11423477994177735
ACH-000911,-0.24555477999693115
ACH-000912,-0.2988818360964477
ACH-000913,-0.2519569686717135
ACH-000915,-0.10310212020575624
ACH-000916,-0.15745591538240272
ACH-000917,-0.25710615324340064
ACH-000920,-0.11025774135478636
ACH-000921,-0.10529329930971634
ACH-000924,-0.3435424028777574
ACH-000926,-0.1565670754150053
ACH-000928,-0.4242868516933768
ACH-000929,-0.41150882119301535
ACH-000932,-0.4093680230020928
ACH-000935,-0.30333171406878834
ACH-000936,-0.26777728474690565
ACH-000937,-0.3105912219346429
ACH-000938,-0.14275540093771355
ACH-000939,-0.4136796349362456
ACH-000941,-0.23161827576321775
ACH-000943,-0.20556951101567772
ACH-000946,-0.15535355835261788
ACH-000947,-0.3333728403735801
ACH-000948,-0.2722181530276179
ACH-000950,-0.16044981387747212
ACH-000953,-0.29943016938904043
ACH-000954,-0.362763739737468
ACH-000957,-0.2065576983936064
ACH-000958,-0.2512031311849956
ACH-000960,-0.2442505912586112
ACH-000963,-0.1487505821422053
ACH-000968,-0.2833864945246973
ACH-000969,-0.13459847489324545
ACH-000972,-0.4720680654073974
ACH-000973,-0.2738479340430999
ACH-000974,-0.14600431003075104
ACH-000978,-0.2280797215047113
ACH-000984,-0.16259705145915535
ACH-000986,-0.29795517520465586
ACH-000988,-0.09651951143442856
ACH-000993,-0.3650436974799433
ACH-000994,-0.20010334903255986
ACH-000996,-0.2676502056198123
ACH-001001,-0.201703845788826
ACH-001020,-0.4061538024667665
ACH-001028,-0.23935991850937716
ACH-001031,-0.027294685501912767
ACH-001038,-0.2289859397830921
ACH-001048,-0.26838519619146023
ACH-001050,-0.2642595148105486
ACH-001053,-0.2942614079370575
ACH-001054,-0.05528372852779214
ACH-001061,-0.2523989489012282
ACH-001067,-0.2921209990046043
ACH-001075,-0.23229681731335386
ACH-001096,-0.28849606222813456
ACH-001111,-0.054561308225893966
ACH-001119,-0.2817639156700982
ACH-001128,-0.6572172310300745
ACH-001134,-0.08877770342282224
ACH-001151,-0.2601963219097795
ACH-001163,-0.33596896451565866
ACH-001164,-0.4286831997152029
ACH-001183,-0.20653358401176447
ACH-001192,-0.31765908267252113
ACH-001193,-0.6638612594934766
ACH-001196,-0.2617746811350472
ACH-001197,-0.2322976691941092
ACH-001205,-0.428273980360949
ACH-001211,-0.2630817120015517
ACH-001212,-0.6102453868087709
ACH-001228,-0.5804604268916972
ACH-001232,-0.2313766627256831
ACH-001239,-0.33116692106881923
ACH-001270,-0.08421353135358364
ACH-001274,-0.4534523668671788
ACH-001275,-0.30713131359163665
ACH-001277,-0.14412303192642442
ACH-001278,-0.531695616520782
ACH-001280,-0.4099321777344022
ACH-001283,-0.2497888079439076
ACH-001289,-0.42550111371641575
ACH-001300,-0.19283339943078068
ACH-001301,-0.4825263999838209
ACH-001302,-0.15945908837642656
ACH-001306,-0.26563709102356536
ACH-001318,-0.12881938728952472
ACH-001322,-0.2938513515494074
ACH-001328,-0.19531468468463312
ACH-001332,-0.2212746250097399
ACH-001336,-0.24835299959837
ACH-001346,-0.21391689752400908
ACH-001353,-0.15772714301738988
ACH-001354,-0.3841532476971749
ACH-001367,-0.4582480623048264
ACH-001368,-0.2262988830918341
ACH-001374,-0.15141802311951624
ACH-001377,-0.10500540462463724
ACH-001380,-0.2333283779247939
ACH-001391,-0.3700641876634864
ACH-001408,-0.2990072665248094
ACH-001430,-0.3242214797445742
ACH-001431,-0.2090146570179856
ACH-001450,-0.3930085239789479
ACH-001496,-0.17110860578404802
ACH-001500,-0.32524027400267685
ACH-001523,-0.20066645596680566
ACH-001532,-0.3092276220699267
ACH-001550,-0.2224860142479772
ACH-001552,-0.26258090993816985
ACH-001554,-0.29947579763508664
ACH-001654,-0.32869689462901314
ACH-001735,-0.2624166693805084
ACH-001736,-0.18833312249857745
ACH-001737,-0.6006807796493575
ACH-001740,-0.12632327132488408
ACH-001745,-0.1518768989890313
ACH-001765,-0.23142713944144744
