,PATL2 (197135)
ACH-000004,0.056377120995558784
ACH-000005,-0.05660273901347199
ACH-000007,0.2368805542354787
ACH-000009,0.22100201579159315
ACH-000011,0.1043032414409183
ACH-000012,0.12739605735538975
ACH-000013,0.2515978247627085
ACH-000014,0.06638278555205189
ACH-000015,0.2164678694021386
ACH-000017,0.06189646318889931
ACH-000018,0.3772369108354497
ACH-000019,0.11522358058057375
ACH-000021,0.1613068712807344
ACH-000022,0.07854048102227834
ACH-000025,0.19313874610518594
ACH-000028,0.2323357213945944
ACH-000030,0.2276721497942631
ACH-000035,0.12641394334699674
ACH-000036,0.2152565694377258
ACH-000037,0.1452741214161315
ACH-000039,0.3450151595909089
ACH-000040,0.31235910457913824
ACH-000041,0.2444112234397825
ACH-000042,0.1899190430969636
ACH-000045,0.17651525723594788
ACH-000047,0.29574634779395903
ACH-000052,0.15633380865178073
ACH-000053,0.07951938239880313
ACH-000054,0.31819221580358753
ACH-000055,0.36150684292229146
ACH-000060,0.3562884778182956
ACH-000067,0.036640316943870516
ACH-000070,0.35678334862701283
ACH-000075,0.22297273336253576
ACH-000078,0.2729065045015759
ACH-000082,0.1314582048127288
ACH-000085,0.20370167161606828
ACH-000086,0.2392115679910917
ACH-000087,0.3735810099825457
ACH-000092,0.2206721059414873
ACH-000095,0.16373420320083135
ACH-000097,0.1261118323402785
ACH-000098,0.24150250281363506
ACH-000099,0.21995407942692893
ACH-000108,0.10510958755156634
ACH-000113,0.2084470353308338
ACH-000116,0.17142788242889526
ACH-000118,0.26195918222973485
ACH-000120,0.18191454464496176
ACH-000123,0.38415566251356803
ACH-000127,0.2899621708400714
ACH-000128,0.2417024146988161
ACH-000132,0.17598717448341655
ACH-000133,0.2235910606063225
ACH-000137,0.10595180417872983
ACH-000138,0.2787641198323023
ACH-000142,0.14727551708512285
ACH-000143,-0.0010102220846464473
ACH-000146,0.2552308589244387
ACH-000148,0.18309920010983166
ACH-000150,0.1309775023153575
ACH-000152,0.21339415588731675
ACH-000153,0.3888069173344065
ACH-000159,0.18218992413305396
ACH-000160,0.2547988805465368
ACH-000163,0.2422350924000342
ACH-000167,0.1716376216832618
ACH-000168,0.34381709621352924
ACH-000169,0.14593178984885433
ACH-000178,0.1970821694533986
ACH-000183,0.2134795775796467
ACH-000188,0.18330830928781355
ACH-000189,0.162242032508085
ACH-000190,0.10176319555561823
ACH-000198,0.16856746641820894
ACH-000203,0.17800483089514604
ACH-000204,0.004829577854879464
ACH-000206,0.2509687006008185
ACH-000207,0.17988116997917994
ACH-000208,0.3916228599294034
ACH-000210,0.07203801799054106
ACH-000211,0.2265435639260724
ACH-000215,0.1621774495575605
ACH-000221,0.17909903417775172
ACH-000222,0.0505473274802831
ACH-000223,0.1859656893157526
ACH-000226,0.1238198905031825
ACH-000227,0.2659471685770182
ACH-000228,0.1249220538668155
ACH-000231,0.2706633190389618
ACH-000232,0.20759779219978733
ACH-000233,0.26926590090644925
ACH-000234,0.10847250907181533
ACH-000235,0.16471870065897334
ACH-000237,0.20278694005659495
ACH-000238,0.21718643091251866
ACH-000242,0.03317712533595666
ACH-000243,0.11410118284459342
ACH-000244,0.4421620434830214
ACH-000246,0.29105113577490666
ACH-000248,0.2680969642801156
ACH-000250,0.2818953693560389
ACH-000251,0.2017247463972558
ACH-000252,0.18023122815255765
ACH-000253,0.1877162448508264
ACH-000255,0.1459039987282772
ACH-000256,0.16399974218153124
ACH-000257,0.119537375199056
ACH-000258,0.338038349984064
ACH-000259,0.1803971310561556
ACH-000260,0.19973498782079435
ACH-000261,0.14818778115744208
ACH-000262,0.13962008390827993
ACH-000263,0.16055633623919927
ACH-000264,0.2481026428994343
ACH-000265,0.10817110369026094
ACH-000266,0.1295311849158441
ACH-000272,0.10665628863947353
ACH-000274,0.13899138210069525
ACH-000277,0.13425026731463938
ACH-000278,0.1686781073353693
ACH-000279,0.14585118184007054
ACH-000280,0.21488085440736146
ACH-000281,0.15969127953563006
ACH-000288,0.14055282995781232
ACH-000291,0.13603803352221602
ACH-000293,0.1667079712737997
ACH-000294,0.16158192354710266
ACH-000295,0.41226153309362906
ACH-000296,0.17537073920816515
ACH-000302,0.15508608919298544
ACH-000304,0.4210851691963999
ACH-000307,0.22058531338180432
ACH-000308,0.15068914708692852
ACH-000310,0.3381905062187813
ACH-000311,0.17461829613024138
ACH-000312,0.2169771919971857
ACH-000315,0.3526560273258409
ACH-000316,0.3190880023337961
ACH-000317,0.1557676882502131
ACH-000318,0.17858783159311056
ACH-000319,0.09889813652732277
ACH-000320,-0.0476510774508731
ACH-000322,0.15404694942546895
ACH-000323,0.0960111834406648
ACH-000324,0.3183136032928892
ACH-000329,0.24610488970693545
ACH-000330,0.20914461959721414
ACH-000331,0.1347820047808464
ACH-000332,0.16708688308339395
ACH-000334,0.16948544076503658
ACH-000335,0.199847766283722
ACH-000336,0.19737276919504698
ACH-000337,0.39865006005433423
ACH-000338,-0.3660112740525573
ACH-000339,0.2397212621477379
ACH-000341,0.14156930137318294
ACH-000348,0.10495480771893068
ACH-000350,0.09744206199007743
ACH-000352,0.0830075298051977
ACH-000356,0.10754315540336612
ACH-000361,0.2442466236933613
ACH-000362,0.12059398809557093
ACH-000363,0.12542001694592494
ACH-000364,0.13246532955795806
ACH-000365,0.2556284078914162
ACH-000366,0.2609113508678239
ACH-000368,0.03737674505640197
ACH-000374,0.27018386402051386
ACH-000375,0.4480686857289535
ACH-000376,0.20728744725195916
ACH-000381,0.3200027037296451
ACH-000383,0.14327354555036506
ACH-000387,0.19180494230219552
ACH-000389,0.12059707492683056
ACH-000390,0.15471988760113706
ACH-000393,0.06721369159694042
ACH-000395,0.3317707874069375
ACH-000396,0.3841842433002314
ACH-000397,0.2503495263522326
ACH-000401,0.0650735774725482
ACH-000402,0.1324484501404076
ACH-000403,0.2196122648068022
ACH-000404,0.35505590794934183
ACH-000406,0.17946966105619758
ACH-000407,0.23981641005189344
ACH-000408,0.27355478494579794
ACH-000410,0.20015517649534292
ACH-000411,0.27141340617991816
ACH-000414,0.1343496825035241
ACH-000415,0.2741090182722208
ACH-000416,0.1510594001915933
ACH-000420,0.15843460010591967
ACH-000421,0.10059341826930608
ACH-000424,-0.07813989585998407
ACH-000425,0.1171456315415274
ACH-000426,0.016465253441869443
