,RCN1 (5954)
ACH-000004,-0.11175889224582893
ACH-000005,-0.20150201156162348
ACH-000007,0.016209823285964844
ACH-000009,-0.006483181887109279
ACH-000011,0.08114935293020244
ACH-000012,-0.1337838658540538
ACH-000013,-0.08711233104444055
ACH-000014,0.017131956271591628
ACH-000015,-0.031718926339474804
ACH-000017,-0.04434593977551195
ACH-000018,0.12930076174118907
ACH-000019,-0.17274324095774934
ACH-000021,-0.017247247059882318
ACH-000022,-0.06284504528550325
ACH-000025,0.024135682152016585
ACH-000028,-6.852762954763858e-06
ACH-000030,-0.02214074089409417
ACH-000035,-0.10365734463026854
ACH-000036,0.02166367424553753
ACH-000037,-0.1416752733517111
ACH-000039,-0.09525754887301402
ACH-000040,-0.0987624502811114
ACH-000041,0.04433688749746127
ACH-000042,-0.08263354490852434
ACH-000045,-0.050521354781091085
ACH-000047,0.0549220094491056
ACH-000052,-0.1405526382452622
ACH-000053,0.010827805253217249
ACH-000054,0.011732982558974285
ACH-000055,-0.14775232556041562
ACH-000060,-0.03489241037904218
ACH-000067,0.05765434505088377
ACH-000070,-0.2085558570863993
ACH-000075,0.1073424181112443
ACH-000078,0.019838405766784303
ACH-000082,0.00022674605319307402
ACH-000085,-0.07565079135769891
ACH-000086,-0.2504578537609937
ACH-000087,-0.02840022846655245
ACH-000092,-0.115146815331786
ACH-000095,-0.02464489815346866
ACH-000097,-0.02883615789718855
ACH-000098,-0.02944736635659493
ACH-000099,0.00514018647395546
ACH-000108,0.05480891625169923
ACH-000113,-0.06280245129748173
ACH-000116,-0.06305542778279699
ACH-000118,0.1165759841135732
ACH-000120,-0.012349417156108976
ACH-000123,0.014750252492094681
ACH-000127,-0.08808542563821797
ACH-000128,-0.14158316970673435
ACH-000132,-0.1128426306379164
ACH-000133,-0.02676938589690761
ACH-000137,-0.0643496772910989
ACH-000138,-0.07083550429060004
ACH-000142,0.023977378804442867
ACH-000143,0.08341958007512221
ACH-000146,-0.03799236166404428
ACH-000148,-0.02997486599246835
ACH-000150,-0.0462587282193602
ACH-000152,0.05476844150298445
ACH-000153,0.13576612463716178
ACH-000159,-0.042063989752616764
ACH-000160,0.09308740516073254
ACH-000163,-0.08711948645971793
ACH-000167,-0.31713610147697474
ACH-000168,0.1245638567654084
ACH-000169,-0.05778515629368953
ACH-000178,0.07418058074383534
ACH-000183,-0.1001294447695095
ACH-000188,0.04196015236082055
ACH-000189,-0.26862731572093324
ACH-000190,0.16285687930434214
ACH-000198,0.1514698859663532
ACH-000203,-0.39604873396542745
ACH-000204,0.06644627116200104
ACH-000206,0.08949890829500398
ACH-000207,0.03160471812263828
ACH-000208,0.0952605092612306
ACH-000210,0.07686086519604725
ACH-000211,0.02406448111735533
ACH-000215,0.08958496428253351
ACH-000221,-0.05074017965208038
ACH-000222,0.11579805970529194
ACH-000223,0.019777275541628798
ACH-000226,-0.06863719074149377
ACH-000227,0.09952241622117974
ACH-000228,0.02789203088349544
ACH-000231,-0.07985220291818199
ACH-000232,-0.09723131028148672
ACH-000233,-0.025783291731723813
ACH-000234,-0.06907803420923701
ACH-000235,0.012835122610990464
ACH-000237,0.02103695858338835
ACH-000238,-0.025515409385060105
ACH-000242,0.05098384093947024
ACH-000243,0.10214153429896253
ACH-000244,0.11650497690283085
ACH-000246,0.02160724426765451
ACH-000248,-0.16506614410916734
ACH-000250,0.0396932246968115
ACH-000251,0.13465544871281762
ACH-000252,-0.03879603209964835
ACH-000253,0.08207272683274314
ACH-000255,-0.07444191825829095
ACH-000256,-0.148488374671765
ACH-000257,-0.015311542205151647
ACH-000258,0.0007373885317633088
ACH-000259,0.0373212895751553
ACH-000260,-0.021366804830356304
ACH-000261,-0.025352169246222515
ACH-000262,-0.13351956528078088
ACH-000263,0.06318904412217012
ACH-000264,-0.018435982780096297
ACH-000265,-0.1489207492782957
ACH-000266,-0.0015677043386017053
ACH-000272,0.09282258539166792
ACH-000274,-0.007526962277442688
ACH-000277,-0.06892839787731644
ACH-000278,0.06322579854487577
ACH-000279,0.057478851351069477
ACH-000280,-0.11589730713974465
ACH-000281,-0.1712965341478178
ACH-000288,-0.04080362683977918
ACH-000291,0.002559401623597431
ACH-000293,-0.0815937963505986
ACH-000294,0.06254780661798677
ACH-000295,-0.1297351505130484
ACH-000296,-0.27300610074593273
ACH-000302,-0.02087716905002992
ACH-000304,-0.14792702363247034
ACH-000307,-0.1521697218563368
ACH-000308,-0.004406829995592585
ACH-000310,-0.006077309675757632
ACH-000311,-0.05193852964151871
ACH-000312,0.0011815507777937495
ACH-000315,-0.04866995883581369
ACH-000316,0.010421635816915086
ACH-000317,-0.09088103382624717
ACH-000318,-0.13283593471412125
ACH-000319,-0.05936138386466741
ACH-000320,0.036440814225250535
ACH-000322,0.0967503556036161
ACH-000323,0.0611846782287337
ACH-000324,0.007630035353033824
ACH-000329,0.05262751518426894
ACH-000330,0.0992535473657704
ACH-000331,-0.02548580232584478
ACH-000332,0.006017948467220789
ACH-000334,-0.16139238025710395
ACH-000335,-0.17573385084355125
ACH-000336,0.053166460434684586
ACH-000337,-0.0781387014189459
ACH-000338,-0.5983892981747261
ACH-000339,-0.013694866751091836
ACH-000341,-0.062302487567312576
ACH-000348,0.05997089436295368
ACH-000350,0.08742695047367118
ACH-000352,-0.006372340158883549
ACH-000356,0.07788467647437299
ACH-000361,-0.02733689659776045
ACH-000362,0.08852092823142631
ACH-000363,-0.11020796619205728
ACH-000364,-0.060267674217569
ACH-000365,0.02628842066985837
ACH-000366,-0.0837064278217481
ACH-000368,0.08072277629056081
ACH-000374,-0.12225546675559515
ACH-000375,-0.04616421194042741
ACH-000376,-0.04609790595656716
ACH-000381,-0.1900262087475333
ACH-000383,-0.10694961159358728
ACH-000387,-0.04631813336234671
ACH-000389,0.11293073588895915
ACH-000390,-0.1305905024860907
ACH-000393,-0.0653719804620861
ACH-000395,-0.1791202915055478
ACH-000396,0.17552606869673898
ACH-000397,-0.05419964888335596
ACH-000401,-0.08659866046338037
ACH-000402,0.2479191034818589
ACH-000403,0.07186660448443766
ACH-000404,0.003222691013083189
ACH-000406,0.005175213218698642
ACH-000407,-0.05000901525731587
ACH-000408,0.005309438793967296
ACH-000410,-0.0411346027613224
ACH-000411,0.00644381906222562
ACH-000414,0.04538924986495532
ACH-000415,-0.09444727999250213
ACH-000416,-0.035373496118204
ACH-000420,0.007425868043468036
ACH-000421,0.06006169630159582
ACH-000424,-0.01649982216061176
ACH-000425,0.052469622990238184
ACH-000426,-0.011298611121294374
ACH-000427,-0.03294439529576956
ACH-000433,-0.1596395113441542
ACH-000435,0.15174103676720044
ACH-000436,-0.016916273446585573
ACH-000444,0.00043933184727982144
ACH-000445,0.0947872232691702
ACH-000448,0.014689391964147182
ACH-000450,0.050112966243665936
ACH-000452,-0.0603599829331492
ACH-000454,-0.15787565752004673
